Latitude,Longitude,PTrain_RFL
25.1,78.8,31.51
33.78,74.07,-1.42
26.21,73.07,10.61
33.34,74.21,-0.84
32.6,74.87,10.35
24.43,85.52,66.41
23.1,74.15,26.17
22.17,86.63,120.09
30.03,77.83,18.33
17.74,78.47,88.62
28.33,75.68,13.4
16.33,74.78,108.37
16.43,74.68,106.83
25.38,74.3,12.1
29.8,78.65,14.2
22.52,85.63,83.92
26.13,87.62,85.92
20.78,85.72,128.01
20.82,75.97,49.74
21.85,87.92,153.63
10.95,78.08,187.16
24.32,92.0,134.21
16.95,82.23,177.39
27.07,88.47,72.2
18.33,84.13,171.62
11.73,78.97,200.17
32.4,78.25,34.84
20.27,81.48,73.58
22.67,76.73,36.36
11.83,75.33,207.44
26.43,80.37,37.06
8.08,77.5,254.93
31.33,75.33,8.5
10.92,79.83,240.92
10.07,78.8,229.92
29.7,77.03,15.35
14.78,74.13,159.61
33.0,74.9,4.62
21.62,85.58,98.6
21.32,70.32,35.5
24.98,79.92,36.62
17.25,80.15,124.19
21.83,76.37,41.8
21.82,75.62,41.18
27.9,80.8,37.2
22.08,82.15,59.22
9.95,76.27,234.22
10.23,77.47,195.83
12.95,78.3,150.63
16.7,74.23,106.32
22.53,88.33,142.54
22.65,88.45,139.34
7.22,93.73,319.21
10.75,79.35,226.99
25.15,75.85,21.79
25.18,75.9,21.94
17.55,80.63,123.81
9.53,76.6,228.8
11.25,75.78,216.97
23.4,88.52,121.21
10.4,78.67,217.68
33.58,75.5,15.26
34.42,74.3,8.34
15.83,78.07,118.21
26.85,79.5,32.63
25.22,82.72,55.15
13.24,76.86,141.48
19.28,74.37,67.25
17.87,78.76,88.72
17.22,78.03,93.32
13.55,76.01,146.41
22.5,73.75,33.92
21.53,73.43,45.37
32.68,74.76,10.74
31.91,75.45,10.38
29.92,77.07,15.35
13.02,80.12,213.76
27.57,79.35,30.53
27.51,79.51,31.5
30.02,79.07,24.2
13.35,77.98,140.39
34.3,73.95,13.92
34.12,74.81,14.06
28.62,72.97,8.17
22.17,85.62,91.14
27.78,79.32,30.37
21.85,72.13,42.88
17.5,74.75,90.53
26.7,89.45,87.07
28.19,75.7,13.27
20.03,77.83,58.12
25.25,94.47,107.46
26.89,79.65,32.99
17.92,82.97,156.51
22.44,88.1,144.89
11.7,75.53,210.68
30.04,73.95,5.24
9.82,77.15,192.79
21.95,85.32,86.65
21.23,78.9,51.39
22.05,78.3,46.42
26.8,75.64,16.02
19.25,73.15,82.34
19.5,83.32,108.74
33.23,74.39,0.42
32.96,74.41,5.28
24.6,84.82,68.81
29.79,78.71,14.55
19.9,86.12,164.18
29.87,78.72,19.1
20.27,85.18,135.23
21.42,79.27,50.88
17.07,78.49,100.2
25.4,79.5,35.42
12.85,74.9,190.93
28.93,74.89,11.61
23.1,71.4,19.79
23.43,85.32,68.85
12.42,78.38,164.94
11.83,75.67,201.48
23.48,70.47,10.15
22.42,71.87,30.47
25.13,75.58,18.72
24.54,75.71,21.37
25.7,81.35,45.71
17.28,76.22,86.56
21.78,85.97,105.45
21.32,77.61,47.81
10.92,76.43,208.49
10.47,79.73,241.42
20.23,83.28,98.68
18.15,73.0,99.09
27.05,79.39,31.36
26.65,79.99,35.04
27.23,79.25,30.5
23.1,74.87,26.59
28.37,76.9,17.54
29.82,78.53,14.14
19.72,76.27,59.6
33.77,74.35,14.25
30.66,76.84,13.27
26.18,92.73,111.97
23.32,91.32,153.25
25.05,75.0,16.3
26.49,79.19,33.51
9.18,76.55,240.88
10.98,78.23,192.33
34.45,74.29,8.12
24.75,78.25,30.85
24.03,79.2,35.6
17.75,77.9,84.22
27.08,79.82,33.19
15.85,77.27,105.2
22.84,88.42,134.24
24.98,78.27,30.38
23.6,74.62,22.78
23.35,77.07,32.52
16.62,73.9,110.74
23.63,85.0,65.5
22.6,81.47,52.85
18.75,73.55,77.63
26.99,79.64,32.8
24.82,78.76,32.17
