Latitude,Longitude,PTrain_RFL
16.03,79.95,293.72
28.23,95.0,502.91
11.15,75.97,271.58
26.75,94.83,562.12
29.54,77.49,137.05
9.23,76.87,184.4
33.5,74.83,370.14
21.43,74.43,287.64
12.71,76.95,75.1
8.77,78.1,197.84
11.73,75.88,210.56
24.38,84.53,318.18
25.85,85.6,305.1
30.4,77.95,324.92
12.48,76.87,81.29
8.37,77.0,203.21
34.1,74.65,493.59
17.67,82.23,282.94
34.11,74.52,513.57
18.93,77.48,245.12
9.8,76.8,142.85
17.83,73.92,241.88
23.72,85.5,312.88
23.8,81.35,317.97
12.92,74.82,339.23
26.62,89.83,354.07
24.65,79.15,273.62
29.98,78.7,372.37
24.22,84.67,316.73
23.97,87.17,314.23
17.97,78.86,202.19
27.83,79.47,196.07
16.13,76.58,152.19
9.75,76.57,207.47
11.98,75.95,188.24
24.71,79.22,273.11
24.82,85.25,319.54
16.17,76.88,162.31
32.89,74.74,191.17
24.59,79.18,275.38
34.51,76.27,98.92
23.8,80.8,312.82
26.42,87.43,314.04
13.32,77.14,41.48
24.37,87.42,318.17
23.8,86.28,313.19
12.42,92.93,363.6
26.75,80.88,244.62
30.93,75.87,102.43
30.9,75.8,98.68
25.75,93.18,422.08
34.03,74.68,502.29
25.55,76.22,204.94
34.42,74.23,500.4
30.38,77.81,241.96
24.5,87.13,317.09
24.58,78.88,271.09
21.7,84.67,301.71
23.27,92.47,462.01
25.2,93.3,507.76
13.7,75.67,174.52
25.58,93.77,775.36
26.77,84.98,279.77
27.23,94.12,438.2
25.18,86.08,315.46
28.33,73.2,52.15
24.37,87.2,316.81
21.85,87.22,322.14
24.17,88.27,328.4
30.72,76.25,112.42
17.44,78.54,191.18
22.22,70.23,310.32
24.11,78.98,290.95
25.47,92.8,430.85
25.5,93.12,419.0
27.75,95.92,510.05
27.03,79.39,209.01
21.72,71.38,303.62
18.03,75.33,201.39
21.08,83.4,307.38
26.35,75.57,172.77
25.3,93.43,628.22
32.8,79.18,101.98
27.32,95.9,550.41
26.03,90.17,347.56
21.55,71.35,314.9
17.18,78.71,186.35
16.17,76.52,157.44
34.0,74.92,500.2
20.2,83.7,273.29
23.4,69.88,280.99
22.32,87.05,317.09
22.83,85.12,304.69
17.98,76.33,173.49
26.87,79.11,203.87
12.02,77.25,52.56
25.2,94.47,897.52
25.68,92.8,413.94
20.78,77.67,275.82
24.7,79.02,271.96
22.88,69.82,307.62
23.83,87.82,319.32
32.52,74.76,153.88
26.28,94.25,588.67
24.55,92.6,393.8
24.87,86.52,316.41
29.97,77.04,127.06
28.07,75.62,124.87
9.92,78.12,123.54
9.83,78.08,128.11
17.93,73.67,279.96
16.75,78.0,173.72
21.08,71.78,347.32
27.23,79.05,195.88
26.75,92.35,392.9
22.0,80.7,298.07
25.03,88.13,330.94
20.55,74.53,242.77
21.17,81.73,302.73
32.27,77.17,587.49
22.58,80.37,309.24
22.82,69.27,318.62
12.5,76.83,82.58
12.92,74.88,319.92
12.95,74.83,333.82
16.18,81.13,317.53
27.5,77.68,157.16
12.92,92.92,373.57
18.05,78.27,206.94
12.42,75.73,190.42
29.02,77.63,136.08
11.8,77.82,91.2
22.42,87.32,317.65
8.3,73.0,267.18
28.83,78.75,174.8
15.42,73.78,374.22
26.67,84.92,282.62
30.58,78.48,655.75
29.47,79.65,714.69
18.9,72.82,380.17
19.12,72.85,375.03
30.45,78.08,673.51
29.47,77.73,145.4
26.12,85.4,298.92
12.3,76.7,93.67
11.8,76.0,188.29
27.54,79.69,206.53
24.65,84.58,317.65
15.47,79.87,301.73
20.87,84.4,309.08
13.11,80.3,284.27
9.93,78.12,122.61
16.45,77.43,196.74
22.87,87.98,318.19
24.77,77.7,248.27
24.78,78.44,260.79
28.45,76.11,107.78
26.4,89.75,345.5
24.03,78.38,269.87
22.69,88.15,321.13
21.02,73.15,328.02
25.03,87.32,321.01
19.47,82.58,249.15
26.72,92.9,403.76
10.2,76.72,190.96
26.13,85.63,300.12
28.42,73.37,54.1
24.85,83.78,315.05
24.05,78.89,282.03
21.55,74.7,260.0
17.53,78.59,185.22
26.02,79.34,233.8
15.68,75.63,167.43
27.87,79.44,194.92
12.75,79.67,228.36
13.04,80.23,278.85
16.53,75.58,178.95
19.62,74.57,231.46
27.57,79.74,208.94
30.77,79.48,500.34
17.93,78.8,192.89
25.65,75.59,194.46
17.55,73.98,227.98
19.32,74.33,227.71
23.1,80.23,309.48
26.43,92.03,379.72
17.52,75.47,206.64
18.23,73.28,374.73
20.83,78.25,296.64
22.83,85.03,304.44
30.71,76.84,160.39
22.07,88.05,327.55
17.25,78.59,184.65
