Latitude,Longitude,PTrain_RFL
16.55,74.68,185.91
18.93,74.32,179.32
28.05,72.48,-17.02
20.25,74.45,158.99
15.85,75.12,169.41
13.03,80.27,195.8
16.38,75.37,154.51
17.43,75.53,151.52
26.08,86.48,160.03
27.92,94.38,499.43
23.77,81.22,133.69
8.82,77.8,172.38
27.19,79.27,56.15
26.53,72.97,24.42
24.9,79.19,96.37
9.98,76.27,254.17
25.02,84.82,139.5
22.6,86.43,199.23
25.57,91.72,467.7
25.57,92.07,451.59
23.07,71.08,139.98
17.77,73.83,217.2
15.93,76.58,125.45
25.08,84.38,132.23
23.5,73.5,100.08
28.8,74.94,-5.35
26.37,85.12,124.39
24.75,94.37,501.71
25.42,74.55,60.33
25.68,94.63,501.11
12.87,78.77,97.18
11.57,75.77,248.45
11.57,76.15,179.24
26.57,94.67,442.64
13.24,79.94,166.87
20.88,75.15,141.2
21.84,69.38,230.92
26.8,92.6,343.0
20.43,86.6,213.23
28.23,77.45,23.82
29.75,77.23,40.43
25.53,92.47,448.78
33.14,74.33,108.51
34.68,77.38,65.73
14.07,79.6,162.16
30.63,76.89,58.79
24.65,92.63,359.22
15.03,76.08,133.15
11.98,77.45,67.53
24.08,73.23,90.43
26.8,76.8,33.9
27.17,92.18,578.67
12.57,78.7,91.2
27.5,96.25,441.37
28.38,95.8,555.31
34.51,74.26,196.43
17.87,78.2,127.81
25.32,83.85,117.96
30.19,76.99,46.78
20.76,70.67,245.68
24.2,93.6,495.84
19.68,77.57,153.0
26.38,93.48,385.71
29.2,76.77,20.69
22.8,69.72,182.56
22.65,88.09,233.52
10.92,79.75,184.17
22.03,74.7,125.45
11.72,76.43,139.69
9.83,76.75,171.69
26.7,89.28,241.95
22.1,85.88,214.28
29.92,77.17,42.9
26.12,92.33,351.64
26.28,75.38,40.97
13.73,75.33,199.33
19.33,74.35,174.97
27.7,76.85,24.11
10.77,79.85,194.29
27.17,73.67,15.2
21.1,79.05,149.43
30.55,77.3,138.03
29.62,78.38,65.76
17.0,79.25,130.26
23.25,68.85,175.8
7.98,93.53,260.58
19.08,77.33,152.12
21.33,74.25,148.67
15.47,78.48,126.61
28.0,76.08,19.37
16.43,81.7,183.72
22.95,79.18,132.24
14.45,79.98,185.0
28.57,77.12,23.69
28.58,77.2,23.8
23.0,70.22,166.01
16.92,81.67,157.63
24.47,74.9,81.17
18.67,78.1,142.36
27.23,94.12,368.29
25.07,79.45,90.56
22.33,88.2,240.14
24.66,78.81,98.8
25.32,85.03,138.41
14.18,77.37,86.96
9.55,78.7,177.87
24.65,79.01,106.88
27.02,94.17,371.2
17.53,77.28,138.41
27.0,79.1,53.25
27.2,73.73,14.94
24.09,78.41,109.99
26.2,79.45,65.66
22.75,72.57,133.57
30.36,77.98,107.17
26.61,79.78,67.05
28.96,76.88,18.4
30.25,78.12,105.54
21.45,73.72,159.3
26.42,91.43,297.95
23.83,76.23,93.31
25.31,75.62,56.22
32.99,74.5,106.86
26.97,95.05,401.37
19.72,74.15,172.43
28.82,75.5,-0.77
23.3,69.72,158.09
26.63,91.73,305.66
33.59,74.24,181.67
34.12,74.68,181.76
30.48,77.13,59.61
32.94,74.38,90.37
13.17,79.22,116.98
26.35,79.14,58.58
24.77,85.43,158.17
25.32,73.53,58.17
34.01,74.55,193.59
23.77,77.77,107.3
25.42,83.43,110.19
22.17,75.58,115.01
25.28,71.23,56.78
34.22,74.69,180.58
27.24,79.43,58.9
25.38,84.2,123.61
17.74,78.15,127.57
25.07,85.03,144.21
23.85,86.03,196.8
20.35,74.82,152.37
13.9,79.9,177.67
24.6,79.25,102.0
26.83,94.3,382.65
13.51,77.0,75.65
20.38,75.33,139.44
10.23,78.55,128.27
24.07,78.16,106.42
21.62,74.8,135.17
17.85,77.87,131.58
17.65,74.2,196.9
26.97,79.21,54.97
27.23,79.76,64.48
23.52,73.07,103.36
27.97,93.85,404.51
22.02,87.28,217.74
11.28,76.25,208.96
17.25,80.43,136.6
19.37,84.47,183.61
27.52,75.53,35.13
24.02,78.8,117.77
8.93,76.53,244.81
22.03,71.72,173.02
19.1,78.35,145.32
23.78,86.72,200.15
23.63,86.82,195.21
27.45,92.63,530.2
30.23,76.62,38.31
26.32,79.0,57.94
25.68,91.63,432.73
19.23,82.55,152.16
24.75,93.43,416.03
20.28,85.1,188.55
28.93,95.02,500.28
27.43,92.13,587.58
21.88,87.77,232.79
17.53,78.77,122.78
22.48,69.12,208.41
15.57,80.05,187.07
25.98,79.5,70.01
18.17,76.05,137.99
20.13,73.92,176.34
14.47,76.93,101.57
24.42,82.98,126.76
24.52,73.37,81.62
27.76,79.11,51.57
22.31,69.02,216.73
12.32,79.72,173.13
12.72,79.2,123.45
12.84,79.95,171.89
30.09,73.9,-10.03
26.7,92.33,328.46
26.82,91.87,318.76
22.47,78.43,159.08
34.03,75.33,167.88
10.77,76.65,172.95
8.73,77.75,166.55
9.27,78.3,208.82
23.62,86.78,200.89
15.48,73.82,296.72
24.72,80.17,115.73
29.03,79.47,79.57
20.3,86.68,218.35
11.5,79.77,197.46
19.27,76.83,146.61
28.1,95.38,394.62
30.33,76.47,38.31
25.6,85.1,136.57
22.77,81.9,157.43
27.13,72.37,9.02
20.48,84.27,181.37
28.33,75.58,11.5
11.92,79.83,198.59
21.65,69.67,231.06
11.67,92.72,278.97
9.0,76.92,201.38
22.23,76.4,117.14
18.53,73.85,208.02
18.5,73.9,204.63
19.8,85.82,205.47
25.77,87.47,188.12
23.33,86.42,205.49
19.92,77.58,151.9
25.4,72.98,49.74
8.23,77.33,212.18
26.75,79.02,52.17
34.0,74.36,226.4
25.05,84.92,140.95
20.75,75.67,138.23
26.46,79.31,39.51
34.17,74.53,198.07
30.05,74.85,1.7
13.24,80.26,192.02
10.92,79.35,147.07
24.65,92.9,369.74
13.15,80.07,177.72
22.07,80.75,154.57
17.82,74.12,194.27
25.43,91.37,452.6
12.92,79.58,143.19
19.98,84.88,185.42
22.55,88.49,242.77
19.8,78.6,149.25
30.65,79.57,249.66
26.73,91.92,311.57
22.3,76.77,115.87
16.82,74.12,209.16
22.25,84.8,169.56
23.83,73.4,96.82
11.05,75.87,263.65
12.22,78.07,67.4
32.97,74.95,129.25
10.38,76.82,143.07
8.78,76.7,236.89
18.77,84.08,179.53
19.6,76.22,143.78
21.8,86.73,207.59
22.21,88.17,242.09
24.63,73.38,80.2
22.71,88.0,230.39
25.38,86.7,173.64
24.67,79.01,104.79
24.68,79.12,99.98
28.32,76.78,19.08
26.58,90.22,259.1
9.27,76.78,199.89
24.87,78.86,95.08
24.14,78.75,115.24
24.55,79.23,102.77
25.06,78.99,88.63
24.25,78.31,103.11
27.72,79.02,49.73
22.4,88.85,253.66
27.77,79.37,56.51
23.67,85.28,188.24
33.2,74.19,125.62
22.38,85.42,191.84
14.88,79.02,140.0
17.08,82.13,177.98
15.8,79.77,167.91
26.95,79.66,63.4
12.98,79.98,172.57
12.25,75.3,257.96
10.98,76.23,217.31
8.97,76.62,242.88
23.9,92.92,469.11
27.0,79.23,55.23
25.67,94.5,572.72
25.1,93.43,450.06
26.27,92.58,338.43
26.42,79.05,56.8
24.72,75.58,78.22
24.63,85.8,175.77
23.5,68.5,172.66
27.55,73.67,9.41
25.75,93.97,484.8
25.45,86.02,157.37
12.34,76.1,145.46
25.33,84.42,128.38
22.57,87.18,211.96
28.38,74.81,1.29
19.7,84.82,185.63
15.28,79.8,180.97
13.32,80.2,185.22
13.13,80.23,190.95
11.48,79.77,197.45
21.55,86.43,207.5
22.98,75.7,108.82
10.55,76.62,177.63
19.62,75.02,154.62
27.23,95.93,435.81
9.0,76.93,198.2
25.27,72.23,50.7
9.43,76.35,248.38
24.02,78.78,116.96
24.64,79.08,99.4
23.78,84.35,165.4
13.11,79.94,168.39
24.53,79.05,104.07
15.23,77.73,104.99
22.22,70.75,180.91
14.47,78.45,115.91
26.83,92.75,346.52
24.87,87.1,193.28
21.65,74.7,134.95
22.55,86.45,201.42
33.58,75.08,182.77
33.65,75.38,186.9
25.17,85.07,142.73
16.2,77.35,122.99
21.88,83.38,152.48
21.23,81.65,144.82
23.32,77.83,116.35
24.0,76.72,93.83
22.3,70.78,177.93
21.1,81.03,144.04
18.77,79.43,133.12
23.32,85.32,205.65
23.32,75.05,103.05
16.98,73.33,287.45
26.98,84.85,113.5
16.55,79.55,142.07
24.53,81.3,119.98
28.83,76.58,14.73
29.85,77.88,59.16
23.52,91.48,328.3
23.15,87.32,211.3
19.85,84.48,190.88
22.37,87.78,228.22
17.68,78.97,124.68
20.6,85.07,198.37
18.98,75.5,146.75
20.4,76.15,137.2
21.43,76.7,130.12
27.0,79.88,67.65
9.67,78.85,189.5
28.07,94.13,429.27
26.7,79.85,68.12
33.8,74.27,211.73
21.93,75.13,124.16
21.62,75.98,127.09
20.32,77.02,144.27
30.32,80.28,209.89
19.22,83.67,166.59
15.95,75.3,160.04
21.62,83.72,154.87
24.57,87.25,216.05
27.17,84.32,102.92
22.0,88.21,243.9
26.33,86.15,148.41
26.83,79.24,56.17
17.88,78.02,130.86
9.38,76.82,182.42
24.68,84.52,142.35
23.62,87.13,206.95
26.65,90.4,265.98
20.58,84.37,174.28
12.93,79.33,125.83
23.6,71.57,107.27
34.06,74.6,185.52
18.82,84.53,194.68
14.42,75.5,172.9
28.77,74.58,-7.06
26.05,87.7,191.44
22.35,73.35,154.91
28.98,75.68,0.87
25.37,75.64,54.86
13.11,80.12,182.9
27.18,82.28,81.63
14.62,75.62,160.23
29.77,73.75,-16.27
30.42,77.94,125.58
18.79,72.93,258.19
25.32,90.43,281.91
30.47,79.68,240.15
12.97,78.28,62.82
26.34,78.95,57.81
21.78,85.13,209.03
29.72,77.27,40.17
25.05,74.47,68.07
27.78,79.45,58.55
22.77,88.77,246.91
26.42,92.73,341.47
21.62,87.02,217.44
27.03,95.28,447.97
16.4,74.0,232.75
30.73,76.06,40.85
27.61,79.58,60.95
24.0,76.72,93.49
25.02,72.53,61.99
21.72,78.83,149.09
30.71,76.01,39.41
29.95,77.19,43.85
28.23,75.29,8.74
21.73,69.49,233.07
28.35,73.96,-9.69
10.97,79.82,191.72
24.09,78.02,101.96
25.23,87.07,185.23
23.85,78.75,125.2
21.75,88.05,241.09
11.65,78.17,75.36
21.47,83.97,156.18
20.85,88.25,248.67
16.85,74.6,186.77
17.7,74.02,207.6
24.57,80.83,117.7
25.98,76.37,47.82
22.08,79.55,158.19
27.88,79.9,71.04
23.43,76.32,102.61
25.67,76.68,53.82
25.57,91.88,467.8
31.1,77.17,250.17
13.93,75.63,169.26
14.07,74.53,288.44
25.33,77.65,84.99
24.42,81.87,123.0
27.62,75.13,26.75
24.82,92.8,365.48
24.92,92.98,378.4
18.85,79.97,131.14
17.67,75.9,144.64
23.65,87.7,218.23
29.92,73.88,-12.25
34.08,74.83,182.83
26.25,82.0,85.15
31.53,76.9,140.83
26.13,86.58,161.09
21.2,72.83,190.85
23.88,87.53,214.01
22.85,88.57,241.47
23.87,73.57,93.46
20.32,83.93,182.9
30.53,76.91,57.09
24.95,94.03,474.59
26.55,85.87,137.83
27.63,77.48,26.17
22.29,88.14,239.54
27.8,78.85,48.51
25.25,87.65,197.7
27.77,95.6,401.41
25.3,84.08,122.99
22.37,92.83,411.16
21.62,72.9,176.39
33.83,74.11,202.52
25.97,75.74,45.93
18.28,76.88,144.0
27.62,91.72,516.15
33.7,74.09,193.82
21.78,80.83,154.62
32.99,75.0,143.24
25.85,85.78,145.4
23.02,68.98,187.84
20.95,79.97,143.32
30.19,77.0,46.89
17.43,75.2,158.72
21.03,76.67,134.52
22.96,88.09,230.14
15.17,78.3,122.47
21.95,79.3,157.84
22.3,71.2,167.99
34.04,74.8,182.85
21.58,83.82,156.16
20.05,85.08,190.11
28.5,79.1,57.27
22.37,70.62,179.04
26.0,72.48,30.43
33.29,74.12,151.79
23.63,84.37,179.49
32.87,74.68,85.32
25.27,85.8,154.31
27.0,79.18,54.5
9.85,78.75,169.36
25.18,80.3,92.88
24.52,84.98,155.92
20.4,76.22,137.73
30.67,76.77,57.26
24.89,78.35,89.58
24.77,78.37,95.98
28.02,75.64,22.84
24.58,80.83,117.28
13.43,79.98,171.59
9.37,77.93,153.84
21.65,78.78,149.69
9.18,78.45,200.43
23.08,87.82,223.27
11.43,78.37,63.9
23.4,79.67,146.86
24.65,72.6,74.16
24.85,72.23,69.14
25.4,85.98,154.73
20.12,76.47,140.96
19.8,76.87,145.19
27.33,88.63,329.57
26.65,91.92,313.4
10.78,79.13,141.75
26.62,92.78,341.06
22.07,75.4,118.36
8.48,76.95,225.93
8.47,76.95,230.42
24.77,78.83,97.75
13.67,79.38,121.63
10.77,78.72,123.82
13.67,79.58,149.91
12.48,78.57,89.09
13.15,79.53,139.41
20.3,83.3,151.94
9.73,79.03,201.66
26.17,75.75,40.78
13.33,77.08,70.8
8.8,78.15,211.01
8.75,78.18,211.51
24.58,73.7,80.48
24.62,73.88,78.18
23.18,75.78,105.31
22.5,87.95,231.39
23.53,80.88,139.91
31.47,76.27,78.87
11.4,76.73,224.03
22.57,72.93,140.36
25.3,83.02,107.07
25.45,82.87,103.68
10.37,79.85,190.54
12.92,79.15,114.39
15.87,73.63,296.92
20.9,70.37,247.33
23.53,77.82,112.64
17.68,83.3,190.89
17.72,83.23,184.16
18.05,79.37,127.62
20.67,78.58,152.91
20.4,78.15,160.08
