Latitude,Longitude,PTrain_RFL
17.25,78.59,33.42
9.48,76.75,147.2
16.55,74.68,44.39
18.93,74.32,21.35
28.05,72.48,16.25
20.25,74.45,10.33
15.85,75.12,53.58
13.03,80.27,100.74
16.38,75.37,44.7
17.43,75.53,31.19
26.08,86.48,97.69
27.92,94.38,188.39
23.77,81.22,16.59
8.82,77.8,158.61
27.19,79.27,14.02
26.53,72.97,11.44
24.9,79.19,7.05
9.98,76.27,144.87
25.02,84.82,64.61
22.6,86.43,77.53
25.57,91.72,132.75
25.57,92.07,141.91
23.07,71.08,-1.24
17.77,73.83,38.48
15.93,76.58,48.1
25.08,84.38,59.18
23.5,73.5,-0.92
28.8,74.94,17.66
26.37,85.12,81.17
24.75,94.37,167.31
25.42,74.55,8.13
25.68,94.63,176.06
12.87,78.77,87.02
11.57,75.77,116.54
11.57,76.15,126.33
26.57,94.67,204.42
13.24,79.94,90.94
20.88,75.15,2.04
21.84,69.38,4.75
26.8,92.6,194.31
20.43,86.6,89.33
28.23,77.45,18.15
29.75,77.23,22.86
25.53,92.47,150.8
33.14,74.33,33.86
34.68,77.38,126.07
14.07,79.6,76.07
30.63,76.89,25.39
24.65,92.63,181.27
15.03,76.08,60.77
11.98,77.45,101.69
24.08,73.23,1.59
26.8,76.8,14.15
27.17,92.18,135.76
12.57,78.7,94.3
27.5,96.25,243.53
28.38,95.8,204.07
34.51,74.26,79.86
17.87,78.2,28.13
25.32,83.85,54.57
30.19,76.99,23.93
20.76,70.67,6.6
24.2,93.6,156.69
19.68,77.57,15.86
26.38,93.48,199.2
29.2,76.77,20.5
22.8,69.72,2.4
22.65,88.09,111.5
10.92,79.75,130.26
22.03,74.7,-1.81
11.72,76.43,121.2
9.83,76.75,142.93
26.7,89.28,140.73
22.1,85.88,66.86
29.92,77.17,23.32
26.12,92.33,182.14
26.28,75.38,12.3
13.73,75.33,87.71
19.33,74.35,17.1
27.7,76.85,16.95
10.77,79.85,135.09
27.17,73.67,14.33
21.1,79.05,9.29
30.55,77.3,40.4
29.62,78.38,24.5
17.0,79.25,33.96
23.25,68.85,3.47
7.98,93.53,268.01
19.08,77.33,19.07
21.33,74.25,0.24
15.47,78.48,49.38
28.0,76.08,17.99
16.43,81.7,63.92
22.95,79.18,4.88
14.45,79.98,76.7
28.57,77.12,19.32
28.58,77.2,18.84
23.0,70.22,1.97
16.92,81.67,51.55
24.47,74.9,4.43
18.67,78.1,21.31
27.23,94.12,223.91
25.07,79.45,6.9
22.33,88.2,116.04
24.66,78.81,6.88
25.32,85.03,70.34
14.18,77.37,71.76
9.55,78.7,149.09
24.65,79.01,7.32
27.02,94.17,223.18
17.53,77.28,32.53
27.0,79.1,13.32
27.2,73.73,14.46
24.09,78.41,6.27
26.2,79.45,10.12
22.75,72.57,-1.24
30.36,77.98,31.99
26.61,79.78,11.47
28.96,76.88,19.91
30.25,78.12,31.37
21.45,73.72,0.68
26.42,91.43,177.33
23.83,76.23,3.24
25.31,75.62,7.87
32.99,74.5,33.18
26.97,95.05,231.26
19.72,74.15,15.94
28.82,75.5,18.36
23.3,69.72,2.14
26.63,91.73,183.73
33.59,74.24,64.51
34.12,74.68,70.85
30.48,77.13,25.5
32.94,74.38,29.84
13.17,79.22,84.77
26.35,79.14,10.89
24.77,85.43,70.26
25.32,73.53,6.69
34.01,74.55,80.16
23.77,77.77,5.19
25.42,83.43,49.84
22.17,75.58,-1.3
25.28,71.23,5.58
34.22,74.69,71.87
27.24,79.43,14.18
25.38,84.2,59.34
17.74,78.15,28.74
25.07,85.03,67.38
23.85,86.03,69.05
20.35,74.82,6.72
13.9,79.9,82.73
24.6,79.25,6.3
26.83,94.3,221.08
13.51,77.0,84.13
20.38,75.33,9.94
10.23,78.55,131.51
24.07,78.16,6.01
21.62,74.8,0.53
17.85,77.87,28.8
17.65,74.2,36.25
26.97,79.21,13.15
27.23,79.76,14.09
23.52,73.07,-0.91
27.97,93.85,208.05
22.02,87.28,96.47
11.28,76.25,117.25
17.25,80.43,36.04
19.37,84.47,62.76
27.52,75.53,17.79
24.02,78.8,6.51
8.93,76.53,162.86
22.03,71.72,-0.07
19.1,78.35,18.3
23.78,86.72,83.04
23.63,86.82,85.7
27.45,92.63,147.32
30.23,76.62,23.0
26.32,79.0,10.92
25.68,91.63,137.42
19.23,82.55,36.76
24.75,93.43,181.76
20.28,85.1,62.4
28.93,95.02,213.01
27.43,92.13,136.43
21.88,87.77,108.08
17.53,78.77,30.19
22.48,69.12,3.84
15.57,80.05,63.32
25.98,79.5,9.32
18.17,76.05,27.64
20.13,73.92,13.35
14.47,76.93,66.91
24.42,82.98,36.98
24.52,73.37,4.11
27.76,79.11,16.37
22.31,69.02,4.21
12.32,79.72,105.76
12.72,79.2,91.67
12.84,79.95,98.27
30.09,73.9,14.47
26.7,92.33,192.05
26.82,91.87,183.89
22.47,78.43,12.15
34.03,75.33,93.52
10.77,76.65,123.26
8.73,77.75,159.52
9.27,78.3,157.07
23.62,86.78,83.97
15.48,73.82,57.54
24.72,80.17,7.19
29.03,79.47,23.12
20.3,86.68,92.26
11.5,79.77,122.94
19.27,76.83,16.89
28.1,95.38,247.66
30.33,76.47,22.9
25.6,85.1,73.63
22.77,81.9,20.41
27.13,72.37,14.28
20.48,84.27,47.89
28.33,75.58,18.32
11.92,79.83,116.59
21.65,69.67,4.46
11.67,92.72,221.33
9.0,76.92,157.3
22.23,76.4,1.11
18.53,73.85,26.46
18.5,73.9,27.25
19.8,85.82,82.2
25.77,87.47,109.02
23.33,86.42,74.34
19.92,77.58,13.37
25.4,72.98,6.1
8.23,77.33,172.87
26.75,79.02,12.41
34.0,74.36,111.4
25.05,84.92,66.12
20.75,75.67,3.72
26.46,79.31,38.36
34.17,74.53,78.43
30.05,74.85,17.83
13.24,80.26,96.95
10.92,79.35,122.87
24.65,92.9,184.13
13.15,80.07,94.97
22.07,80.75,14.35
17.82,74.12,37.16
25.43,91.37,129.1
12.92,79.58,91.46
19.98,84.88,62.37
22.55,88.49,115.92
19.8,78.6,13.82
30.65,79.57,84.49
26.73,91.92,187.2
22.3,76.77,1.47
16.82,74.12,49.33
22.25,84.8,49.1
23.83,73.4,1.09
11.05,75.87,126.24
12.22,78.07,96.9
32.97,74.95,34.12
10.38,76.82,136.14
8.78,76.7,165.02
18.77,84.08,61.8
19.6,76.22,13.11
21.8,86.73,88.57
22.21,88.17,117.23
24.63,73.38,5.04
22.71,88.0,109.71
25.38,86.7,94.79
24.67,79.01,7.18
24.68,79.12,6.62
28.32,76.78,18.53
26.58,90.22,158.97
9.27,76.78,151.74
24.87,78.86,7.32
24.14,78.75,6.69
24.55,79.23,6.21
25.06,78.99,7.42
24.25,78.31,6.24
27.72,79.02,16.2
22.4,88.85,122.12
27.77,79.37,16.43
23.67,85.28,57.15
33.2,74.19,39.44
22.38,85.42,58.18
14.88,79.02,60.07
17.08,82.13,59.44
15.8,79.77,55.42
26.95,79.66,12.9
12.98,79.98,96.06
12.25,75.3,105.6
10.98,76.23,123.7
8.97,76.62,162.16
23.9,92.92,156.3
27.0,79.23,13.25
25.67,94.5,155.25
25.1,93.43,170.31
26.27,92.58,193.31
26.42,79.05,11.21
24.72,75.58,5.95
24.63,85.8,72.67
23.5,68.5,4.76
27.55,73.67,15.25
25.75,93.97,169.5
25.45,86.02,85.53
12.34,76.1,110.4
25.33,84.42,61.74
22.57,87.18,92.08
28.38,74.81,17.54
19.7,84.82,65.26
15.28,79.8,64.27
13.32,80.2,94.03
13.13,80.23,98.25
11.48,79.77,123.23
21.55,86.43,82.62
22.98,75.7,1.96
10.55,76.62,128.49
19.62,75.02,12.03
27.23,95.93,237.37
9.0,76.93,157.32
25.27,72.23,4.93
9.43,76.35,154.09
24.02,78.78,6.43
24.64,79.08,6.49
23.78,84.35,46.7
13.11,79.94,93.35
24.53,79.05,6.52
15.23,77.73,55.72
22.22,70.75,1.16
14.47,78.45,61.23
26.83,92.75,196.98
24.87,87.1,95.67
21.65,74.7,-0.46
22.55,86.45,77.95
33.58,75.08,72.43
33.65,75.38,89.58
25.17,85.07,68.85
16.2,77.35,43.8
21.88,83.38,31.55
21.23,81.65,18.46
23.32,77.83,4.84
24.0,76.72,4.44
22.3,70.78,1.05
21.1,81.03,15.7
18.77,79.43,18.61
23.32,85.32,54.58
23.32,75.05,1.51
16.98,73.33,38.14
26.98,84.85,82.18
16.55,79.55,40.62
24.53,81.3,17.78
28.83,76.58,19.41
29.85,77.88,24.58
23.52,91.48,165.27
23.15,87.32,94.62
19.85,84.48,58.24
22.37,87.78,108.21
17.68,78.97,28.14
20.6,85.07,58.81
18.98,75.5,18.56
20.4,76.15,10.23
21.43,76.7,3.5
27.0,79.88,13.09
9.67,78.85,149.08
28.07,94.13,206.55
26.7,79.85,11.82
33.8,74.27,83.19
21.93,75.13,-1.0
21.62,75.98,2.22
20.32,77.02,11.21
30.32,80.28,75.52
19.22,83.67,48.84
15.95,75.3,50.83
21.62,83.72,35.14
24.57,87.25,92.61
27.17,84.32,75.69
22.0,88.21,116.69
26.33,86.15,95.4
26.83,79.24,12.59
17.88,78.02,27.84
9.38,76.82,149.88
24.68,84.52,57.56
23.62,87.13,90.47
26.65,90.4,161.85
20.58,84.37,47.66
12.93,79.33,88.67
23.6,71.57,-2.15
34.06,74.6,73.06
18.82,84.53,70.97
14.42,75.5,73.4
28.77,74.58,17.16
26.05,87.7,114.39
22.35,73.35,4.58
28.98,75.68,18.72
25.37,75.64,8.16
13.11,80.12,96.45
27.18,82.28,43.66
14.62,75.62,70.12
29.77,73.75,14.14
30.42,77.94,36.04
18.79,72.93,18.05
25.32,90.43,151.44
30.47,79.68,78.95
12.97,78.28,91.6
26.34,78.95,11.04
21.78,85.13,52.96
29.72,77.27,22.8
25.05,74.47,6.38
27.78,79.45,16.5
22.77,88.77,117.82
26.42,92.73,196.67
21.62,87.02,97.28
27.03,95.28,217.44
16.4,74.0,53.31
30.73,76.06,22.82
27.61,79.58,15.77
24.0,76.72,4.4
25.02,72.53,4.19
21.72,78.83,6.2
30.71,76.01,22.61
29.95,77.19,23.44
28.23,75.29,17.97
21.73,69.49,4.85
28.35,73.96,15.83
10.97,79.82,130.98
24.09,78.02,5.72
25.23,87.07,98.66
23.85,78.75,7.03
21.75,88.05,113.55
11.65,78.17,103.12
21.47,83.97,38.28
20.85,88.25,113.18
16.85,74.6,41.34
17.7,74.02,36.88
24.57,80.83,13.44
25.98,76.37,11.22
22.08,79.55,10.21
27.88,79.9,17.25
23.43,76.32,2.85
25.67,76.68,9.99
25.57,91.88,135.39
31.1,77.17,77.77
13.93,75.63,80.7
14.07,74.53,77.45
25.33,77.65,9.78
24.42,81.87,24.22
27.62,75.13,17.59
24.82,92.8,183.96
24.92,92.98,184.59
18.85,79.97,19.09
17.67,75.9,29.33
23.65,87.7,100.34
29.92,73.88,14.62
34.08,74.83,72.03
26.25,82.0,34.87
31.53,76.9,41.01
26.13,86.58,99.71
21.2,72.83,3.34
23.88,87.53,97.49
22.85,88.57,114.73
23.87,73.57,0.86
20.32,83.93,46.26
30.53,76.91,25.17
24.95,94.03,172.17
26.55,85.87,93.71
27.63,77.48,16.35
22.29,88.14,115.94
27.8,78.85,16.6
25.25,87.65,107.52
27.77,95.6,247.65
25.3,84.08,57.17
22.37,92.83,168.7
21.62,72.9,2.33
33.83,74.11,77.95
25.97,75.74,11.01
18.28,76.88,27.09
27.62,91.72,137.66
33.7,74.09,72.82
21.78,80.83,15.09
32.99,75.0,39.81
25.85,85.78,85.98
23.02,68.98,4.04
20.95,79.97,11.82
30.19,77.0,23.94
17.43,75.2,32.23
21.03,76.67,4.6
22.96,88.09,108.99
15.17,78.3,52.01
21.95,79.3,9.62
22.3,71.2,1.26
34.04,74.8,70.92
21.58,83.82,36.21
20.05,85.08,65.1
28.5,79.1,19.69
22.37,70.62,0.74
26.0,72.48,8.81
33.29,74.12,49.49
23.63,84.37,44.06
32.87,74.68,28.31
25.27,85.8,80.93
27.0,79.18,13.28
9.85,78.75,143.03
25.18,80.3,7.13
24.52,84.98,61.54
20.4,76.22,10.1
30.67,76.77,25.15
24.89,78.35,7.59
24.77,78.37,7.59
28.02,75.64,18.47
24.58,80.83,13.4
13.43,79.98,88.96
9.37,77.93,147.13
21.65,78.78,6.36
9.18,78.45,157.92
23.08,87.82,104.16
11.43,78.37,113.03
23.4,79.67,6.68
24.65,72.6,2.78
24.85,72.23,3.53
25.4,85.98,85.07
20.12,76.47,12.38
19.8,76.87,14.09
27.33,88.63,110.94
26.65,91.92,186.25
10.78,79.13,124.58
26.62,92.78,198.88
22.07,75.4,-1.32
8.48,76.95,170.42
8.47,76.95,170.16
24.77,78.83,7.18
13.67,79.38,92.19
10.77,78.72,121.26
13.67,79.58,80.77
12.48,78.57,93.78
13.15,79.53,86.86
20.3,83.3,34.85
9.73,79.03,150.53
26.17,75.75,11.84
13.33,77.08,86.76
8.8,78.15,164.95
8.75,78.18,165.97
24.58,73.7,4.75
24.62,73.88,4.51
23.18,75.78,1.96
22.5,87.95,111.03
23.53,80.88,14.17
31.47,76.27,27.26
11.4,76.73,151.22
22.57,72.93,0.19
25.3,83.02,43.68
25.45,82.87,42.54
10.37,79.85,141.13
12.92,79.15,87.55
15.87,73.63,51.14
20.9,70.37,6.56
23.53,77.82,5.01
17.68,83.3,67.03
17.72,83.23,64.44
18.05,79.37,24.09
20.67,78.58,10.09
20.4,78.15,13.06
