Latitude,Longitude,PTrain_RFL
33.89,74.29,59.61
24.05,76.45,99.9
25.58,76.3,82.1
15.73,75.98,119.32
16.27,76.83,129.06
23.52,74.0,92.71
20.1,84.57,220.44
9.92,77.53,155.58
34.16,74.57,50.26
30.65,78.85,189.92
27.85,78.47,113.2
14.55,78.73,155.81
29.9,78.68,150.67
26.01,79.38,145.34
32.79,74.77,58.97
29.97,78.53,135.29
26.7,94.12,324.29
17.61,78.47,142.65
27.72,79.65,150.02
22.77,87.8,266.06
23.28,84.55,215.83
20.88,73.72,103.36
28.3,75.71,49.96
22.9,88.16,270.16
20.13,78.32,151.25
29.85,77.05,78.24
25.22,87.17,238.17
23.95,87.1,248.75
22.7,70.65,83.54
27.22,73.47,28.56
30.72,75.98,58.11
32.98,74.41,38.81
28.36,74.9,35.67
27.7,79.57,147.31
20.67,79.13,157.19
22.25,88.5,275.75
33.26,74.14,40.74
27.32,84.32,181.27
23.27,87.97,265.91
31.52,76.02,66.64
27.98,72.25,1.13
24.9,72.83,61.92
20.72,70.99,94.47
34.08,74.57,58.52
14.97,78.25,146.74
34.1,74.58,57.88
21.92,85.37,230.07
22.02,69.92,75.77
22.26,88.97,281.61
22.86,88.04,268.86
16.75,77.3,133.57
25.73,75.54,73.1
19.92,77.05,128.33
25.93,85.33,202.7
18.17,73.3,113.9
21.33,69.9,84.62
16.72,75.43,113.09
17.21,78.9,147.74
14.83,76.63,126.71
25.96,75.59,70.39
12.84,80.06,182.42
25.6,85.2,203.62
18.98,84.02,210.37
20.37,83.37,200.75
17.63,80.93,176.45
22.55,72.22,98.66
20.28,84.7,220.44
14.98,74.92,117.16
15.17,77.38,135.21
16.28,76.62,126.14
24.67,84.77,204.61
30.64,76.81,77.12
30.1,79.97,207.94
28.07,94.57,340.79
24.67,75.6,88.75
18.02,79.57,154.8
27.38,80.17,168.52
17.82,73.1,115.42
13.0,76.15,127.02
28.08,96.5,392.94
23.98,85.37,225.98
29.17,75.73,46.95
14.28,74.45,135.19
22.77,77.77,125.1
10.58,92.55,307.59
17.45,78.47,142.28
9.5,76.63,168.0
15.8,76.98,132.15
15.02,75.95,120.95
30.03,77.89,78.14
28.18,75.39,45.35
34.28,74.2,54.89
13.0,75.7,124.17
33.39,74.23,49.77
27.65,79.95,160.4
15.43,75.8,118.4
26.86,79.06,132.31
31.03,78.73,185.93
22.57,75.82,107.22
34.53,75.13,60.08
24.6,87.08,243.57
17.55,75.9,116.11
22.62,86.13,239.19
23.67,84.95,217.7
26.39,79.48,146.91
26.53,75.87,67.89
13.95,76.62,127.9
29.93,78.52,135.33
26.0,92.87,313.35
14.03,75.68,122.33
13.54,77.3,136.49
27.57,93.85,369.53
12.82,77.03,133.52
13.23,77.12,134.74
16.47,76.53,125.04
34.3,74.25,48.29
28.78,95.88,369.97
24.53,84.02,194.87
30.17,76.54,67.37
27.68,76.45,68.99
25.05,84.63,199.65
27.6,78.05,102.22
26.27,91.37,290.15
23.83,73.03,82.75
24.77,93.9,347.43
22.72,75.8,106.27
17.69,78.87,146.15
27.16,79.27,138.29
29.84,78.75,172.27
24.68,74.13,79.41
27.68,74.07,30.12
11.57,75.6,155.82
11.77,79.38,177.57
27.24,79.44,143.6
34.65,76.02,48.96
30.1,77.75,98.09
20.13,85.15,229.19
24.28,85.17,216.65
27.33,82.7,171.56
23.2,79.95,172.91
19.08,82.03,182.38
26.82,75.8,65.37
26.9,70.92,13.18
21.05,75.57,106.2
25.35,72.62,50.43
26.53,88.72,247.75
32.67,74.83,57.73
22.82,86.18,239.19
22.82,86.18,239.18
22.88,84.13,215.04
25.08,73.08,61.0
18.2,75.2,108.85
24.53,76.17,92.28
25.45,78.58,125.88
21.92,84.08,206.56
26.3,73.02,37.04
30.55,79.57,182.15
33.19,74.15,36.13
14.53,76.35,124.37
22.23,85.65,233.12
25.48,84.42,193.79
25.05,84.08,192.19
26.2,73.94,49.97
28.88,74.07,18.78
26.72,89.88,266.61
21.73,75.15,102.9
22.47,70.07,83.6
26.1,92.73,310.39
26.38,79.19,137.92
24.92,86.22,225.96
17.61,78.88,146.24
25.55,82.32,173.75
23.63,75.13,96.27
28.05,94.18,317.48
30.64,76.05,59.04
30.8,75.82,55.21
29.28,77.42,85.7
33.98,74.27,75.02
28.06,75.28,44.7
25.1,78.8,134.28
33.78,74.07,29.52
26.21,73.07,38.86
33.34,74.21,43.45
32.6,74.87,57.75
24.43,85.52,220.8
23.1,74.15,97.59
22.17,86.63,248.99
30.03,77.83,99.79
17.74,78.47,142.84
28.33,75.68,49.19
16.33,74.78,110.12
16.43,74.68,109.27
25.38,74.3,70.45
29.8,78.65,137.51
22.52,85.63,233.3
26.13,87.62,235.36
20.78,85.72,235.15
20.82,75.97,109.45
21.85,87.92,268.74
10.95,78.08,159.5
24.32,92.0,315.82
16.95,82.23,199.17
27.07,88.47,280.31
18.33,84.13,219.89
11.73,78.97,168.78
32.4,78.25,136.19
20.27,81.48,175.27
22.67,76.73,110.46
11.83,75.33,151.98
26.43,80.37,174.7
8.08,77.5,185.71
31.33,75.33,50.05
10.92,79.83,189.57
10.07,78.8,178.61
29.7,77.03,77.22
14.78,74.13,131.99
33.0,74.9,68.83
