Latitude,Longitude,PTrain_LC1
28.45,76.11,0.7
26.4,89.75,0.92
24.03,78.38,0.39
22.69,88.15,1.21
21.02,73.15,0.46
25.03,87.32,0.78
19.47,82.58,0.6
26.72,92.9,1.08
10.2,76.72,1.54
26.13,85.63,0.69
28.42,73.37,0.62
24.85,83.78,0.55
24.05,78.89,0.41
21.55,74.7,0.29
17.53,78.59,0.52
26.02,79.34,0.51
15.68,75.63,0.56
27.87,79.44,0.72
12.75,79.67,1.47
13.04,80.23,1.59
16.53,75.58,0.51
19.62,74.57,0.3
27.57,79.74,0.7
30.77,79.48,1.68
17.93,78.8,0.49
25.65,75.59,0.38
17.55,73.98,0.28
19.32,74.33,0.28
23.1,80.23,0.4
26.43,92.03,1.03
17.52,75.47,0.46
18.23,73.28,0.7
20.83,78.25,0.35
22.83,85.03,0.65
30.71,76.84,1.09
22.07,88.05,1.32
