Latitude,Longitude,PTrain_LC1
30.71,76.84,0.7
22.07,88.05,0.54
17.25,78.59,0.65
9.48,76.75,1.69
16.55,74.68,0.36
18.93,74.32,0.04
28.05,72.48,0.52
20.25,74.45,0.02
15.85,75.12,0.53
13.03,80.27,1.62
16.38,75.37,0.5
17.43,75.53,0.4
26.08,86.48,0.65
27.92,94.38,1.11
23.77,81.22,0.32
8.82,77.8,1.9
27.19,79.27,0.44
26.53,72.97,0.48
24.9,79.19,0.3
9.98,76.27,1.55
25.02,84.82,0.54
22.6,86.43,0.47
25.57,91.72,0.77
25.57,92.07,0.73
23.07,71.08,-0.03
17.77,73.83,0.01
15.93,76.58,0.68
25.08,84.38,0.53
23.5,73.5,0.13
28.8,74.94,0.55
26.37,85.12,0.64
24.75,94.37,0.66
25.42,74.55,0.43
25.68,94.63,0.78
12.87,78.77,1.43
11.57,75.77,1.27
11.57,76.15,1.42
26.57,94.67,0.8
13.24,79.94,1.54
20.88,75.15,0.17
21.84,69.38,-0.27
26.8,92.6,0.75
20.43,86.6,0.68
28.23,77.45,0.53
29.75,77.23,0.63
25.53,92.47,0.7
33.14,74.33,0.81
34.68,77.38,2.79
14.07,79.6,1.35
30.63,76.89,0.69
24.65,92.63,0.52
15.03,76.08,0.79
11.98,77.45,1.49
24.08,73.23,0.16
26.8,76.8,0.49
27.17,92.18,0.75
12.57,78.7,1.5
27.5,96.25,0.95
28.38,95.8,1.09
34.51,74.26,1.03
17.87,78.2,0.53
25.32,83.85,0.52
30.19,76.99,0.66
20.76,70.67,-0.2
24.2,93.6,0.6
19.68,77.57,0.25
26.38,93.48,0.69
29.2,76.77,0.59
22.8,69.72,-0.2
22.65,88.09,0.51
10.92,79.75,1.91
22.03,74.7,0.15
11.72,76.43,1.55
9.83,76.75,1.63
26.7,89.28,0.75
22.1,85.88,0.39
29.92,77.17,0.64
26.12,92.33,0.65
26.28,75.38,0.5
13.73,75.33,0.83
19.33,74.35,0.03
27.7,76.85,0.53
10.77,79.85,1.94
27.17,73.67,0.53
21.1,79.05,0.19
30.55,77.3,0.73
29.62,78.38,0.65
17.0,79.25,0.74
23.25,68.85,-0.19
7.98,93.53,3.75
19.08,77.33,0.28
21.33,74.25,0.06
15.47,78.48,0.94
28.0,76.08,0.56
16.43,81.7,1.09
22.95,79.18,0.19
14.45,79.98,1.32
28.57,77.12,0.56
28.58,77.2,0.56
23.0,70.22,-0.17
16.92,81.67,1.01
24.47,74.9,0.32
18.67,78.1,0.38
27.23,94.12,0.81
25.07,79.45,0.29
22.33,88.2,0.53
24.66,78.81,0.3
25.32,85.03,0.56
14.18,77.37,1.06
9.55,78.7,1.95
24.65,79.01,0.31
27.02,94.17,0.76
17.53,77.28,0.47
27.0,79.1,0.42
27.2,73.73,0.53
24.09,78.41,0.3
26.2,79.45,0.35
22.75,72.57,0.01
30.36,77.98,0.73
26.61,79.78,0.38
28.96,76.88,0.57
30.25,78.12,0.73
21.45,73.72,-0.01
26.42,91.43,0.68
23.83,76.23,0.32
25.31,75.62,0.42
32.99,74.5,0.81
26.97,95.05,0.78
19.72,74.15,-0.03
28.82,75.5,0.56
23.3,69.72,-0.15
26.63,91.73,0.71
33.59,74.24,0.88
34.12,74.68,1.0
30.48,77.13,0.69
32.94,74.38,0.79
13.17,79.22,1.42
26.35,79.14,0.37
24.77,85.43,0.54
25.32,73.53,0.39
34.01,74.55,1.02
23.77,77.77,0.31
25.42,83.43,0.5
22.17,75.58,0.23
25.28,71.23,0.32
34.22,74.69,1.02
27.24,79.43,0.44
25.38,84.2,0.54
17.74,78.15,0.54
25.07,85.03,0.54
23.85,86.03,0.48
20.35,74.82,0.1
13.9,79.9,1.41
24.6,79.25,0.27
26.83,94.3,0.74
13.51,77.0,1.3
20.38,75.33,0.16
10.23,78.55,1.84
24.07,78.16,0.31
21.62,74.8,0.1
17.85,77.87,0.5
17.65,74.2,0.12
26.97,79.21,0.42
27.23,79.76,0.44
23.52,73.07,0.1
27.97,93.85,1.07
22.02,87.28,0.53
11.28,76.25,1.4
17.25,80.43,0.83
19.37,84.47,0.7
27.52,75.53,0.59
24.02,78.8,0.29
8.93,76.53,1.68
22.03,71.72,-0.1
19.1,78.35,0.34
23.78,86.72,0.48
23.63,86.82,0.5
27.45,92.63,0.94
30.23,76.62,0.65
26.32,79.0,0.38
25.68,91.63,0.74
19.23,82.55,0.56
24.75,93.43,0.5
20.28,85.1,0.57
28.93,95.02,1.24
27.43,92.13,0.71
21.88,87.77,0.55
17.53,78.77,0.61
22.48,69.12,-0.26
15.57,80.05,1.11
25.98,79.5,0.34
18.17,76.05,0.4
20.13,73.92,-0.09
14.47,76.93,0.97
24.42,82.98,0.44
24.52,73.37,0.23
27.76,79.11,0.49
22.31,69.02,-0.27
12.32,79.72,1.67
12.72,79.2,1.52
12.84,79.95,1.61
30.09,73.9,0.53
26.7,92.33,0.72
26.82,91.87,0.75
22.47,78.43,0.38
34.03,75.33,1.35
10.77,76.65,1.52
8.73,77.75,1.9
9.27,78.3,1.91
23.62,86.78,0.48
15.48,73.82,0.44
24.72,80.17,0.26
29.03,79.47,0.62
20.3,86.68,0.7
11.5,79.77,1.82
19.27,76.83,0.29
28.1,95.38,1.01
30.33,76.47,0.65
25.6,85.1,0.58
22.77,81.9,0.4
27.13,72.37,0.51
20.48,84.27,0.47
28.33,75.58,0.57
11.92,79.83,1.76
21.65,69.67,-0.25
11.67,92.72,3.01
9.0,76.92,1.75
22.23,76.4,0.24
18.53,73.85,-0.03
18.5,73.9,-0.02
19.8,85.82,0.74
25.77,87.47,0.63
23.33,86.42,0.45
19.92,77.58,0.23
25.4,72.98,0.39
8.23,77.33,1.85
26.75,79.02,0.4
34.0,74.36,1.56
25.05,84.92,0.54
20.75,75.67,0.2
26.46,79.31,0.66
34.17,74.53,0.99
30.05,74.85,0.57
13.24,80.26,1.57
10.92,79.35,1.87
24.65,92.9,0.51
13.15,80.07,1.56
22.07,80.75,0.32
17.82,74.12,0.09
25.43,91.37,0.74
12.92,79.58,1.54
19.98,84.88,0.62
22.55,88.49,0.53
19.8,78.6,0.26
30.65,79.57,0.73
26.73,91.92,0.72
22.3,76.77,0.25
16.82,74.12,0.19
22.25,84.8,0.46
23.83,73.4,0.12
11.05,75.87,1.37
12.22,78.07,1.5
32.97,74.95,0.83
10.38,76.82,1.63
8.78,76.7,1.72
18.77,84.08,0.8
19.6,76.22,0.27
21.8,86.73,0.54
22.21,88.17,0.53
24.63,73.38,0.25
22.71,88.0,0.51
25.38,86.7,0.59
24.67,79.01,0.3
24.68,79.12,0.29
28.32,76.78,0.55
26.58,90.22,0.71
9.27,76.78,1.71
24.87,78.86,0.31
24.14,78.75,0.3
24.55,79.23,0.27
25.06,78.99,0.31
24.25,78.31,0.31
27.72,79.02,0.48
22.4,88.85,0.54
27.77,79.37,0.49
23.67,85.28,0.47
33.2,74.19,0.82
22.38,85.42,0.43
14.88,79.02,1.11
17.08,82.13,0.98
15.8,79.77,1.03
26.95,79.66,0.41
12.98,79.98,1.59
12.25,75.3,1.1
10.98,76.23,1.43
8.97,76.62,1.69
23.9,92.92,0.5
27.0,79.23,0.42
25.67,94.5,0.87
25.1,93.43,0.59
26.27,92.58,0.65
26.42,79.05,0.38
24.72,75.58,0.38
24.63,85.8,0.53
23.5,68.5,-0.2
27.55,73.67,0.54
25.75,93.97,0.77
25.45,86.02,0.59
12.34,76.1,1.35
25.33,84.42,0.54
22.57,87.18,0.5
28.38,74.81,0.56
19.7,84.82,0.69
15.28,79.8,1.14
13.32,80.2,1.56
13.13,80.23,1.59
11.48,79.77,1.83
21.55,86.43,0.52
22.98,75.7,0.22
10.55,76.62,1.53
19.62,75.02,0.15
27.23,95.93,0.89
9.0,76.93,1.74
25.27,72.23,0.36
9.43,76.35,1.61
24.02,78.78,0.29
24.64,79.08,0.29
23.78,84.35,0.47
13.11,79.94,1.56
24.53,79.05,0.29
15.23,77.73,0.9
22.22,70.75,-0.16
14.47,78.45,1.12
26.83,92.75,0.75
24.87,87.1,0.55
21.65,74.7,0.11
22.55,86.45,0.47
33.58,75.08,0.98
33.65,75.38,1.17
25.17,85.07,0.55
16.2,77.35,0.68
21.88,83.38,0.43
21.23,81.65,0.38
23.32,77.83,0.29
24.0,76.72,0.33
22.3,70.78,-0.16
21.1,81.03,0.35
18.77,79.43,0.49
23.32,85.32,0.46
23.32,75.05,0.19
16.98,73.33,0.2
26.98,84.85,0.69
16.55,79.55,0.88
24.53,81.3,0.33
28.83,76.58,0.57
29.85,77.88,0.66
23.52,91.48,0.51
23.15,87.32,0.49
19.85,84.48,0.53
22.37,87.78,0.52
17.68,78.97,0.6
20.6,85.07,0.47
18.98,75.5,0.25
20.4,76.15,0.24
21.43,76.7,0.23
27.0,79.88,0.42
9.67,78.85,1.95
28.07,94.13,1.12
26.7,79.85,0.39
33.8,74.27,0.93
21.93,75.13,0.17
21.62,75.98,0.21
20.32,77.02,0.25
30.32,80.28,0.91
19.22,83.67,0.65
15.95,75.3,0.55
21.62,83.72,0.46
24.57,87.25,0.52
27.17,84.32,0.69
22.0,88.21,0.55
26.33,86.15,0.67
26.83,79.24,0.41
17.88,78.02,0.51
9.38,76.82,1.69
24.68,84.52,0.51
23.62,87.13,0.49
26.65,90.4,0.72
20.58,84.37,0.5
12.93,79.33,1.5
23.6,71.57,0.12
34.06,74.6,1.0
18.82,84.53,0.81
14.42,75.5,0.77
28.77,74.58,0.55
26.05,87.7,0.65
22.35,73.35,-0.19
28.98,75.68,0.56
25.37,75.64,0.43
13.11,80.12,1.59
27.18,82.28,0.57
14.62,75.62,0.78
29.77,73.75,0.52
30.42,77.94,0.74
18.79,72.93,0.04
25.32,90.43,0.57
30.47,79.68,0.76
12.97,78.28,1.57
26.34,78.95,0.38
21.78,85.13,0.43
29.72,77.27,0.63
25.05,74.47,0.38
27.78,79.45,0.49
22.77,88.77,0.53
26.42,92.73,0.67
21.62,87.02,0.56
27.03,95.28,0.89
16.4,74.0,0.19
30.73,76.06,0.66
27.61,79.58,0.47
24.0,76.72,0.33
25.02,72.53,0.33
21.72,78.83,0.13
30.71,76.01,0.66
29.95,77.19,0.65
28.23,75.29,0.57
21.73,69.49,-0.27
28.35,73.96,0.53
10.97,79.82,1.91
24.09,78.02,0.31
25.23,87.07,0.58
23.85,78.75,0.29
21.75,88.05,0.57
11.65,78.17,1.57
21.47,83.97,0.48
20.85,88.25,0.67
16.85,74.6,0.31
17.7,74.02,0.07
24.57,80.83,0.3
25.98,76.37,0.46
22.08,79.55,0.23
27.88,79.9,0.5
23.43,76.32,0.29
25.67,76.68,0.43
25.57,91.88,0.76
31.1,77.17,0.62
13.93,75.63,0.88
14.07,74.53,0.74
25.33,77.65,0.42
24.42,81.87,0.38
27.62,75.13,0.58
24.82,92.8,0.52
24.92,92.98,0.52
18.85,79.97,0.53
17.67,75.9,0.41
23.65,87.7,0.5
29.92,73.88,0.53
34.08,74.83,1.01
26.25,82.0,0.47
31.53,76.9,0.79
26.13,86.58,0.65
21.2,72.83,-0.07
23.88,87.53,0.5
22.85,88.57,0.52
23.87,73.57,0.15
20.32,83.93,0.49
30.53,76.91,0.69
24.95,94.03,0.61
26.55,85.87,0.68
27.63,77.48,0.5
22.29,88.14,0.53
27.8,78.85,0.49
25.25,87.65,0.58
27.77,95.6,0.94
25.3,84.08,0.53
22.37,92.83,0.46
21.62,72.9,-0.06
33.83,74.11,0.91
25.97,75.74,0.47
18.28,76.88,0.39
27.62,91.72,0.91
33.7,74.09,0.89
21.78,80.83,0.35
32.99,75.0,0.83
25.85,85.78,0.62
23.02,68.98,-0.24
20.95,79.97,0.27
30.19,77.0,0.66
17.43,75.2,0.36
21.03,76.67,0.23
22.96,88.09,0.51
15.17,78.3,0.98
21.95,79.3,0.21
22.3,71.2,-0.14
34.04,74.8,1.0
21.58,83.82,0.46
20.05,85.08,0.61
28.5,79.1,0.55
22.37,70.62,-0.15
26.0,72.48,0.43
33.29,74.12,0.83
23.63,84.37,0.48
32.87,74.68,0.78
25.27,85.8,0.57
27.0,79.18,0.42
9.85,78.75,1.92
25.18,80.3,0.26
24.52,84.98,0.51
20.4,76.22,0.24
30.67,76.77,0.69
24.89,78.35,0.34
24.77,78.37,0.34
28.02,75.64,0.58
24.58,80.83,0.3
13.43,79.98,1.51
9.37,77.93,1.87
21.65,78.78,0.13
9.18,78.45,1.94
23.08,87.82,0.5
11.43,78.37,1.76
23.4,79.67,0.2
24.65,72.6,0.26
24.85,72.23,0.29
25.4,85.98,0.59
20.12,76.47,0.26
19.8,76.87,0.27
27.33,88.63,1.01
26.65,91.92,0.71
10.78,79.13,1.85
26.62,92.78,0.7
22.07,75.4,0.21
8.48,76.95,1.76
8.47,76.95,1.78
24.77,78.83,0.31
13.67,79.38,1.45
10.77,78.72,1.8
13.67,79.58,1.4
12.48,78.57,1.49
13.15,79.53,1.49
20.3,83.3,0.53
9.73,79.03,1.97
26.17,75.75,0.48
13.33,77.08,1.36
8.8,78.15,1.93
8.75,78.18,1.94
24.58,73.7,0.26
24.62,73.88,0.28
23.18,75.78,0.24
22.5,87.95,0.52
23.53,80.88,0.3
31.47,76.27,0.74
11.4,76.73,3.21
22.57,72.93,-0.02
25.3,83.02,0.48
25.45,82.87,0.48
10.37,79.85,2.0
12.92,79.15,1.47
15.87,73.63,0.41
20.9,70.37,-0.23
23.53,77.82,0.3
17.68,83.3,0.92
17.72,83.23,0.96
18.05,79.37,0.58
20.67,78.58,0.17
20.4,78.15,0.18
