Latitude,Longitude,PTrain_LC1
9.48,76.75,1.5
16.55,74.68,0.34
18.93,74.32,0.16
28.05,72.48,0.74
20.25,74.45,0.15
15.85,75.12,0.45
13.03,80.27,1.25
16.38,75.37,0.42
17.43,75.53,0.35
26.08,86.48,0.78
27.92,94.38,1.31
23.77,81.22,0.72
8.82,77.8,1.71
27.19,79.27,0.91
26.53,72.97,0.6
24.9,79.19,0.73
9.98,76.27,1.41
25.02,84.82,0.7
22.6,86.43,0.53
25.57,91.72,0.93
25.57,92.07,0.96
23.07,71.08,0.07
17.77,73.83,0.17
15.93,76.58,0.54
25.08,84.38,0.72
23.5,73.5,0.18
28.8,74.94,0.88
26.37,85.12,0.84
24.75,94.37,1.04
25.42,74.55,0.53
25.68,94.63,1.13
12.87,78.77,1.09
11.57,75.77,1.1
11.57,76.15,1.24
26.57,94.67,1.16
13.24,79.94,1.16
20.88,75.15,0.21
21.84,69.38,-0.04
26.8,92.6,0.96
20.43,86.6,0.66
28.23,77.45,0.92
29.75,77.23,1.08
25.53,92.47,0.97
33.14,74.33,1.54
34.68,77.38,3.42
14.07,79.6,1.0
30.63,76.89,1.2
24.65,92.63,0.68
15.03,76.08,0.62
11.98,77.45,1.17
24.08,73.23,0.25
26.8,76.8,0.76
27.17,92.18,0.83
12.57,78.7,1.17
27.5,96.25,1.34
28.38,95.8,1.36
34.51,74.26,2.13
17.87,78.2,0.51
25.32,83.85,0.76
30.19,76.99,1.13
20.76,70.67,-0.01
24.2,93.6,0.94
19.68,77.57,0.45
26.38,93.48,0.97
29.2,76.77,0.99
22.8,69.72,0.01
22.65,88.09,0.55
10.92,79.75,1.55
22.03,74.7,0.18
11.72,76.43,1.27
9.83,76.75,1.47
26.7,89.28,0.9
22.1,85.88,0.55
29.92,77.17,1.1
26.12,92.33,0.86
26.28,75.38,0.66
13.73,75.33,0.75
19.33,74.35,0.15
27.7,76.85,0.85
10.77,79.85,1.6
27.17,73.67,0.71
21.1,79.05,0.53
30.55,77.3,1.28
29.62,78.38,1.15
17.0,79.25,0.57
23.25,68.85,0.01
7.98,93.53,3.28
19.08,77.33,0.43
21.33,74.25,0.13
15.47,78.48,0.68
28.0,76.08,0.86
16.43,81.7,0.84
22.95,79.18,0.62
14.45,79.98,0.99
28.57,77.12,0.94
28.58,77.2,0.95
23.0,70.22,0.02
16.92,81.67,0.75
24.47,74.9,0.42
18.67,78.1,0.46
27.23,94.12,1.07
25.07,79.45,0.75
22.33,88.2,0.57
24.66,78.81,0.69
25.32,85.03,0.72
14.18,77.37,0.83
9.55,78.7,1.68
24.65,79.01,0.71
27.02,94.17,1.04
17.53,77.28,0.48
27.0,79.1,0.88
27.2,73.73,0.71
24.09,78.41,0.64
26.2,79.45,0.83
22.75,72.57,0.09
30.36,77.98,1.27
26.61,79.78,0.89
28.96,76.88,0.97
30.25,78.12,1.26
21.45,73.72,0.09
26.42,91.43,0.82
23.83,76.23,0.44
25.31,75.62,0.54
32.99,74.5,1.52
26.97,95.05,1.12
19.72,74.15,0.12
28.82,75.5,0.9
23.3,69.72,0.03
26.63,91.73,0.86
33.59,74.24,1.88
34.12,74.68,2.17
30.48,77.13,1.19
32.94,74.38,1.46
13.17,79.22,1.08
26.35,79.14,0.82
24.77,85.43,0.67
25.32,73.53,0.46
34.01,74.55,2.18
23.77,77.77,0.57
25.42,83.43,0.77
22.17,75.58,0.26
25.28,71.23,0.34
34.22,74.69,2.21
27.24,79.43,0.93
25.38,84.2,0.76
17.74,78.15,0.5
25.07,85.03,0.71
23.85,86.03,0.62
20.35,74.82,0.18
13.9,79.9,1.06
24.6,79.25,0.71
26.83,94.3,1.04
13.51,77.0,0.97
20.38,75.33,0.25
10.23,78.55,1.53
24.07,78.16,0.62
21.62,74.8,0.18
17.85,77.87,0.5
17.65,74.2,0.22
26.97,79.21,0.89
27.23,79.76,0.95
23.52,73.07,0.16
27.97,93.85,1.3
22.02,87.28,0.56
11.28,76.25,1.17
17.25,80.43,0.62
19.37,84.47,0.64
27.52,75.53,0.82
24.02,78.8,0.66
8.93,76.53,1.61
22.03,71.72,0.03
19.1,78.35,0.46
23.78,86.72,0.57
23.63,86.82,0.54
27.45,92.63,1.04
30.23,76.62,1.11
26.32,79.0,0.81
25.68,91.63,0.95
19.23,82.55,0.59
24.75,93.43,0.82
20.28,85.1,0.59
28.93,95.02,1.47
27.43,92.13,0.8
21.88,87.77,0.59
17.53,78.77,0.53
22.48,69.12,-0.02
15.57,80.05,0.84
25.98,79.5,0.82
18.17,76.05,0.39
20.13,73.92,0.09
14.47,76.93,0.74
24.42,82.98,0.72
24.52,73.37,0.33
27.76,79.11,0.96
22.31,69.02,-0.03
12.32,79.72,1.3
12.72,79.2,1.15
12.84,79.95,1.23
30.09,73.9,0.96
26.7,92.33,0.91
26.82,91.87,0.93
22.47,78.43,0.59
34.03,75.33,2.59
10.77,76.65,1.27
8.73,77.75,1.72
9.27,78.3,1.71
23.62,86.78,0.55
15.48,73.82,0.43
24.72,80.17,0.78
29.03,79.47,1.15
20.3,86.68,0.68
11.5,79.77,1.47
19.27,76.83,0.39
28.1,95.38,1.3
30.33,76.47,1.12
25.6,85.1,0.75
22.77,81.9,0.68
27.13,72.37,0.66
20.48,84.27,0.57
28.33,75.58,0.87
11.92,79.83,1.4
21.65,69.67,-0.03
11.67,92.72,2.51
9.0,76.92,1.61
22.23,76.4,0.35
18.53,73.85,0.13
18.5,73.9,0.14
19.8,85.82,0.69
25.77,87.47,0.73
23.33,86.42,0.57
19.92,77.58,0.44
25.4,72.98,0.44
8.23,77.33,1.79
26.75,79.02,0.85
34.0,74.36,2.22
25.05,84.92,0.71
20.75,75.67,0.26
26.46,79.31,0.62
34.17,74.53,2.07
30.05,74.85,1.0
13.24,80.26,1.21
10.92,79.35,1.48
24.65,92.9,0.7
13.15,80.07,1.2
22.07,80.75,0.63
17.82,74.12,0.21
25.43,91.37,0.9
12.92,79.58,1.16
19.98,84.88,0.61
22.55,88.49,0.57
19.8,78.6,0.47
30.65,79.57,1.52
26.73,91.92,0.89
22.3,76.77,0.38
16.82,74.12,0.28
22.25,84.8,0.55
23.83,73.4,0.22
11.05,75.87,1.21
12.22,78.07,1.16
32.97,74.95,1.66
10.38,76.82,1.44
8.78,76.7,1.64
18.77,84.08,0.69
19.6,76.22,0.33
21.8,86.73,0.55
22.21,88.17,0.58
24.63,73.38,0.36
22.71,88.0,0.55
25.38,86.7,0.68
24.67,79.01,0.71
24.68,79.12,0.71
28.32,76.78,0.9
26.58,90.22,0.84
9.27,76.78,1.55
24.87,78.86,0.71
24.14,78.75,0.66
24.55,79.23,0.71
25.06,78.99,0.73
24.25,78.31,0.64
27.72,79.02,0.95
22.4,88.85,0.59
27.77,79.37,0.98
23.67,85.28,0.63
33.2,74.19,1.59
22.38,85.42,0.55
14.88,79.02,0.81
17.08,82.13,0.78
15.8,79.77,0.77
26.95,79.66,0.92
12.98,79.98,1.21
12.25,75.3,0.96
10.98,76.23,1.22
8.97,76.62,1.61
23.9,92.92,0.85
27.0,79.23,0.89
25.67,94.5,1.05
25.1,93.43,0.94
26.27,92.58,0.84
26.42,79.05,0.82
24.72,75.58,0.5
24.63,85.8,0.66
23.5,68.5,0.01
27.55,73.67,0.75
25.75,93.97,1.09
25.45,86.02,0.71
12.34,76.1,1.11
25.33,84.42,0.75
22.57,87.18,0.54
28.38,74.81,0.85
19.7,84.82,0.63
15.28,79.8,0.85
13.32,80.2,1.19
13.13,80.23,1.23
11.48,79.77,1.47
21.55,86.43,0.56
22.98,75.7,0.34
10.55,76.62,1.31
19.62,75.02,0.21
27.23,95.93,1.28
9.0,76.93,1.61
25.27,72.23,0.38
9.43,76.35,1.51
24.02,78.78,0.66
24.64,79.08,0.7
23.78,84.35,0.66
13.11,79.94,1.19
24.53,79.05,0.7
15.23,77.73,0.7
22.22,70.75,0.01
14.47,78.45,0.8
26.83,92.75,0.97
24.87,87.1,0.63
21.65,74.7,0.17
22.55,86.45,0.53
33.58,75.08,2.17
33.65,75.38,2.36
25.17,85.07,0.72
16.2,77.35,0.56
21.88,83.38,0.56
21.23,81.65,0.56
23.32,77.83,0.55
24.0,76.72,0.5
22.3,70.78,0.01
21.1,81.03,0.55
18.77,79.43,0.48
23.32,85.32,0.64
23.32,75.05,0.29
16.98,73.33,0.25
26.98,84.85,0.92
16.55,79.55,0.64
24.53,81.3,0.77
28.83,76.58,0.94
29.85,77.88,1.14
23.52,91.48,0.61
23.15,87.32,0.53
19.85,84.48,0.6
22.37,87.78,0.56
17.68,78.97,0.52
20.6,85.07,0.58
18.98,75.5,0.28
20.4,76.15,0.34
21.43,76.7,0.37
27.0,79.88,0.94
9.67,78.85,1.69
28.07,94.13,1.35
26.7,79.85,0.91
33.8,74.27,1.93
21.93,75.13,0.22
21.62,75.98,0.31
20.32,77.02,0.41
30.32,80.28,1.51
19.22,83.67,0.61
15.95,75.3,0.46
21.62,83.72,0.55
24.57,87.25,0.64
27.17,84.32,0.95
22.0,88.21,0.6
26.33,86.15,0.82
26.83,79.24,0.87
17.88,78.02,0.49
9.38,76.82,1.54
24.68,84.52,0.69
23.62,87.13,0.55
26.65,90.4,0.86
20.58,84.37,0.56
12.93,79.33,1.13
23.6,71.57,0.14
34.06,74.6,2.15
18.82,84.53,0.72
14.42,75.5,0.65
28.77,74.58,0.87
26.05,87.7,0.77
22.35,73.35,0.05
28.98,75.68,0.92
25.37,75.64,0.55
13.11,80.12,1.21
27.18,82.28,0.97
14.62,75.62,0.64
29.77,73.75,0.92
30.42,77.94,1.3
18.79,72.93,0.13
25.32,90.43,0.67
30.47,79.68,1.44
12.97,78.28,1.17
26.34,78.95,0.81
21.78,85.13,0.6
29.72,77.27,1.08
25.05,74.47,0.47
27.78,79.45,0.99
22.77,88.77,0.57
26.42,92.73,0.87
21.62,87.02,0.58
27.03,95.28,1.26
16.4,74.0,0.3
30.73,76.06,1.15
27.61,79.58,0.98
24.0,76.72,0.5
25.02,72.53,0.37
21.72,78.83,0.56
30.71,76.01,1.15
29.95,77.19,1.11
28.23,75.29,0.85
21.73,69.49,-0.04
28.35,73.96,0.81
10.97,79.82,1.56
24.09,78.02,0.6
25.23,87.07,0.67
23.85,78.75,0.65
21.75,88.05,0.61
11.65,78.17,1.22
21.47,83.97,0.54
20.85,88.25,0.69
16.85,74.6,0.31
17.7,74.02,0.2
24.57,80.83,0.77
25.98,76.37,0.66
22.08,79.55,0.62
27.88,79.9,1.04
23.43,76.32,0.43
25.67,76.68,0.64
25.57,91.88,0.94
31.1,77.17,1.38
13.93,75.63,0.74
14.07,74.53,0.65
25.33,77.65,0.69
24.42,81.87,0.75
27.62,75.13,0.81
24.82,92.8,0.7
24.92,92.98,0.74
18.85,79.97,0.49
17.67,75.9,0.37
23.65,87.7,0.55
29.92,73.88,0.94
34.08,74.83,2.19
26.25,82.0,0.88
31.53,76.9,1.45
26.13,86.58,0.78
21.2,72.83,0.06
23.88,87.53,0.56
22.85,88.57,0.56
23.87,73.57,0.23
20.32,83.93,0.59
30.53,76.91,1.18
24.95,94.03,1.0
26.55,85.87,0.85
27.63,77.48,0.86
22.29,88.14,0.58
27.8,78.85,0.95
25.25,87.65,0.66
27.77,95.6,1.27
25.3,84.08,0.75
22.37,92.83,0.77
21.62,72.9,0.07
33.83,74.11,1.88
25.97,75.74,0.63
18.28,76.88,0.44
27.62,91.72,0.98
33.7,74.09,1.81
21.78,80.83,0.62
32.99,75.0,1.71
25.85,85.78,0.76
23.02,68.98,-0.01
20.95,79.97,0.53
30.19,77.0,1.13
17.43,75.2,0.32
21.03,76.67,0.36
22.96,88.09,0.54
15.17,78.3,0.7
21.95,79.3,0.6
22.3,71.2,0.03
34.04,74.8,2.16
21.58,83.82,0.55
20.05,85.08,0.61
28.5,79.1,1.04
22.37,70.62,0.01
26.0,72.48,0.5
33.29,74.12,1.68
23.63,84.37,0.69
32.87,74.68,1.44
25.27,85.8,0.69
27.0,79.18,0.89
9.85,78.75,1.63
25.18,80.3,0.81
24.52,84.98,0.67
20.4,76.22,0.34
30.67,76.77,1.19
24.89,78.35,0.68
24.77,78.37,0.68
28.02,75.64,0.86
24.58,80.83,0.77
13.43,79.98,1.14
9.37,77.93,1.62
21.65,78.78,0.55
9.18,78.45,1.74
23.08,87.82,0.54
11.43,78.37,1.4
23.4,79.67,0.69
24.65,72.6,0.31
24.85,72.23,0.34
25.4,85.98,0.7
20.12,76.47,0.37
19.8,76.87,0.4
27.33,88.63,1.11
26.65,91.92,0.88
10.78,79.13,1.49
26.62,92.78,0.9
22.07,75.4,0.25
8.48,76.95,1.72
8.47,76.95,1.72
24.77,78.83,0.7
13.67,79.38,1.13
10.77,78.72,1.43
13.67,79.58,1.05
12.48,78.57,1.15
13.15,79.53,1.12
20.3,83.3,0.54
9.73,79.03,1.7
26.17,75.75,0.66
13.33,77.08,1.01
8.8,78.15,1.78
8.75,78.18,1.79
24.58,73.7,0.36
24.62,73.88,0.37
23.18,75.78,0.36
22.5,87.95,0.56
23.53,80.88,0.71
31.47,76.27,1.31
11.4,76.73,1.87
22.57,72.93,0.08
25.3,83.02,0.77
25.45,82.87,0.79
10.37,79.85,1.67
12.92,79.15,1.11
15.87,73.63,0.39
20.9,70.37,-0.02
23.53,77.82,0.56
17.68,83.3,0.78
17.72,83.23,0.77
18.05,79.37,0.51
20.67,78.58,0.5
20.4,78.15,0.5
