Latitude,Longitude,PTrain_LC1
14.97,78.25,2.08
34.1,74.58,1.27
21.92,85.37,2.97
22.02,69.92,3.36
22.26,88.97,2.96
22.86,88.04,2.87
16.75,77.3,2.18
25.73,75.54,1.8
19.92,77.05,2.24
25.93,85.33,2.48
18.17,73.3,3.02
21.33,69.9,3.46
16.72,75.43,2.79
17.21,78.9,2.3
14.83,76.63,2.48
25.96,75.59,1.74
12.84,80.06,2.15
25.6,85.2,2.49
18.98,84.02,2.84
20.37,83.37,2.44
17.63,80.93,2.18
22.55,72.22,3.02
20.28,84.7,2.65
14.98,74.92,3.11
15.17,77.38,2.14
16.28,76.62,2.27
24.67,84.77,2.48
30.64,76.81,1.2
30.1,79.97,1.49
28.07,94.57,3.36
24.67,75.6,2.06
18.02,79.57,2.23
27.38,80.17,1.75
17.82,73.1,3.09
13.0,76.15,3.34
28.08,96.5,3.4
23.98,85.37,2.73
29.17,75.73,1.12
14.28,74.45,2.75
22.77,77.77,2.08
10.58,92.55,2.84
17.45,78.47,2.42
9.5,76.63,2.13
15.8,76.98,2.08
15.02,75.95,2.65
30.03,77.89,1.39
28.18,75.39,1.21
34.28,74.2,1.19
13.0,75.7,3.61
33.39,74.23,1.02
27.65,79.95,1.71
15.43,75.8,2.81
26.86,79.06,1.69
31.03,78.73,1.68
22.57,75.82,2.47
34.53,75.13,1.75
24.6,87.08,2.77
17.55,75.9,2.43
22.62,86.13,2.74
23.67,84.95,2.64
26.39,79.48,1.79
26.53,75.87,1.58
13.95,76.62,2.54
29.93,78.52,1.15
26.0,92.87,3.52
14.03,75.68,2.9
13.54,77.3,2.36
27.57,93.85,3.49
12.82,77.03,2.58
13.23,77.12,2.61
16.47,76.53,2.26
34.3,74.25,1.14
28.78,95.88,3.23
24.53,84.02,2.4
30.17,76.54,1.16
27.68,76.45,1.31
25.05,84.63,2.45
27.6,78.05,1.5
26.27,91.37,3.28
23.83,73.03,2.59
24.77,93.9,3.91
22.72,75.8,2.45
17.69,78.87,2.38
27.16,79.27,1.67
29.84,78.75,1.19
24.68,74.13,2.25
27.68,74.07,1.29
11.57,75.6,2.41
11.77,79.38,2.03
27.24,79.44,1.68
34.65,76.02,2.22
30.1,77.75,1.29
20.13,85.15,2.6
24.28,85.17,2.59
27.33,82.7,1.96
23.2,79.95,2.03
19.08,82.03,2.67
26.82,75.8,1.49
26.9,70.92,1.73
21.05,75.57,2.4
25.35,72.62,2.08
26.53,88.72,2.86
32.67,74.83,1.34
22.82,86.18,2.7
22.82,86.18,2.71
22.88,84.13,2.75
25.08,73.08,2.16
18.2,75.2,2.73
24.53,76.17,2.02
25.45,78.58,1.79
21.92,84.08,2.5
26.3,73.02,1.74
30.55,79.57,1.35
33.19,74.15,1.07
14.53,76.35,2.68
22.23,85.65,2.88
25.48,84.42,2.39
25.05,84.08,2.38
26.2,73.94,1.73
28.88,74.07,1.07
26.72,89.88,2.99
21.73,75.15,2.56
22.47,70.07,3.34
26.1,92.73,3.5
26.38,79.19,1.75
24.92,86.22,2.64
17.61,78.88,2.39
25.55,82.32,2.13
23.63,75.13,2.4
28.05,94.18,3.42
30.64,76.05,1.12
30.8,75.82,1.11
29.28,77.42,1.27
33.98,74.27,1.39
28.06,75.28,1.22
25.1,78.8,1.83
33.78,74.07,0.99
26.21,73.07,1.77
33.34,74.21,1.04
32.6,74.87,1.37
24.43,85.52,2.61
23.1,74.15,2.65
22.17,86.63,2.79
30.03,77.83,1.31
17.74,78.47,2.42
28.33,75.68,1.2
16.33,74.78,3.14
16.43,74.68,3.13
25.38,74.3,1.99
29.8,78.65,1.18
22.52,85.63,2.92
26.13,87.62,2.75
20.78,85.72,2.59
20.82,75.97,2.36
21.85,87.92,2.87
10.95,78.08,1.77
24.32,92.0,3.36
16.95,82.23,2.41
27.07,88.47,2.8
18.33,84.13,2.51
11.73,78.97,1.96
32.4,78.25,1.62
20.27,81.48,2.37
22.67,76.73,2.2
11.83,75.33,2.48
26.43,80.37,1.85
8.08,77.5,2.16
31.33,75.33,1.13
10.92,79.83,2.08
10.07,78.8,2.02
29.7,77.03,1.2
14.78,74.13,2.79
33.0,74.9,1.17
21.62,85.58,2.91
21.32,70.32,3.34
24.98,79.92,1.91
17.25,80.15,2.19
21.83,76.37,2.28
21.82,75.62,2.4
27.9,80.8,1.76
22.08,82.15,2.35
9.95,76.27,2.26
10.23,77.47,4.85
12.95,78.3,2.78
16.7,74.23,3.3
22.53,88.33,2.9
22.65,88.45,2.9
7.22,93.73,3.13
10.75,79.35,1.9
25.15,75.85,1.92
25.18,75.9,1.91
17.55,80.63,2.22
9.53,76.6,2.15
11.25,75.78,2.37
23.4,88.52,2.9
10.4,78.67,1.96
33.58,75.5,1.49
34.42,74.3,1.16
15.83,78.07,2.16
26.85,79.5,1.73
25.22,82.72,2.21
13.24,76.86,2.62
19.28,74.37,3.22
17.87,78.76,2.4
17.22,78.03,2.45
13.55,76.01,3.03
22.5,73.75,2.84
21.53,73.43,3.01
32.68,74.76,1.4
31.91,75.45,1.25
29.92,77.07,1.21
13.02,80.12,2.15
27.57,79.35,1.64
27.51,79.51,1.67
30.02,79.07,1.22
13.35,77.98,2.65
34.3,73.95,1.24
34.12,74.81,1.33
28.62,72.97,1.11
22.17,85.62,2.87
27.78,79.32,1.6
21.85,72.13,3.13
17.5,74.75,3.18
26.7,89.45,2.93
28.19,75.7,1.22
20.03,77.83,2.12
25.25,94.47,4.13
26.89,79.65,1.74
17.92,82.97,2.44
22.44,88.1,2.89
11.7,75.53,2.43
30.04,73.95,0.95
9.82,77.15,3.46
21.95,85.32,2.97
21.23,78.9,2.11
22.05,78.3,2.13
26.8,75.64,1.51
19.25,73.15,3.05
19.5,83.32,2.61
33.23,74.39,1.11
32.96,74.41,1.22
24.6,84.82,2.49
29.79,78.71,1.22
19.9,86.12,2.67
29.87,78.72,1.16
20.27,85.18,2.58
21.42,79.27,2.12
17.07,78.49,2.56
25.4,79.5,1.87
12.85,74.9,2.57
28.93,74.89,1.11
23.1,71.4,2.89
23.43,85.32,2.8
12.42,78.38,2.15
11.83,75.67,2.48
23.48,70.47,3.11
22.42,71.87,3.04
25.13,75.58,1.94
24.54,75.71,2.07
25.7,81.35,2.01
17.28,76.22,2.35
21.78,85.97,2.9
21.32,77.61,2.15
10.92,76.43,2.13
10.47,79.73,2.0
20.23,83.28,2.46
18.15,73.0,3.15
27.05,79.39,1.69
26.65,79.99,1.8
27.23,79.25,1.66
23.1,74.87,2.53
28.37,76.9,1.28
29.82,78.53,1.14
19.72,76.27,2.38
33.77,74.35,1.24
30.66,76.84,1.2
26.18,92.73,3.49
23.32,91.32,3.24
25.05,75.0,2.03
26.49,79.19,1.76
9.18,76.55,2.19
10.98,78.23,1.7
34.45,74.29,1.17
24.75,78.25,1.86
24.03,79.2,1.93
17.75,77.9,2.29
27.08,79.82,1.74
15.85,77.27,2.13
22.84,88.42,2.9
24.98,78.27,1.84
23.6,74.62,2.44
23.35,77.07,2.11
16.62,73.9,3.51
23.63,85.0,2.68
22.6,81.47,2.32
18.75,73.55,3.64
26.99,79.64,1.73
