Latitude,Longitude,PTrain_LC1
16.55,74.68,0.72
18.93,74.32,0.33
28.05,72.48,0.45
20.25,74.45,0.21
15.85,75.12,0.77
13.03,80.27,2.17
16.38,75.37,0.71
17.43,75.53,0.61
26.08,86.48,1.05
27.92,94.38,2.33
23.77,81.22,0.26
8.82,77.8,1.9
27.19,79.27,0.46
26.53,72.97,0.37
24.9,79.19,0.33
9.98,76.27,2.04
25.02,84.82,0.74
22.6,86.43,1.23
25.57,91.72,1.98
25.57,92.07,1.86
23.07,71.08,0.6
17.77,73.83,0.41
15.93,76.58,0.77
25.08,84.38,0.66
23.5,73.5,0.4
28.8,74.94,0.49
26.37,85.12,0.83
24.75,94.37,1.75
25.42,74.55,0.27
25.68,94.63,1.92
12.87,78.77,1.4
11.57,75.77,1.92
11.57,76.15,1.25
26.57,94.67,1.96
13.24,79.94,1.98
20.88,75.15,0.42
21.84,69.38,0.72
26.8,92.6,1.92
20.43,86.6,1.79
28.23,77.45,0.48
29.75,77.23,0.58
25.53,92.47,1.8
33.14,74.33,0.82
34.68,77.38,1.98
14.07,79.6,1.85
30.63,76.89,0.63
24.65,92.63,2.09
15.03,76.08,0.9
11.98,77.45,1.26
24.08,73.23,0.23
26.8,76.8,0.38
27.17,92.18,2.07
12.57,78.7,1.3
27.5,96.25,2.08
28.38,95.8,2.35
34.51,74.26,1.41
17.87,78.2,0.42
25.32,83.85,0.59
30.19,76.99,0.6
20.76,70.67,0.88
24.2,93.6,1.7
19.68,77.57,0.32
26.38,93.48,1.94
29.2,76.77,0.53
22.8,69.72,0.65
22.65,88.09,1.78
10.92,79.75,2.16
22.03,74.7,0.46
11.72,76.43,1.22
9.83,76.75,1.68
26.7,89.28,1.43
22.1,85.88,0.77
29.92,77.17,0.59
26.12,92.33,1.87
26.28,75.38,0.34
13.73,75.33,1.09
19.33,74.35,0.31
27.7,76.85,0.45
10.77,79.85,2.18
27.17,73.67,0.41
21.1,79.05,0.26
30.55,77.3,1.01
29.62,78.38,0.61
17.0,79.25,0.96
23.25,68.85,0.58
7.98,93.53,2.49
19.08,77.33,0.4
21.33,74.25,0.48
15.47,78.48,1.19
28.0,76.08,0.48
16.43,81.7,1.88
22.95,79.18,0.26
14.45,79.98,1.96
28.57,77.12,0.51
28.58,77.2,0.5
23.0,70.22,0.62
16.92,81.67,1.67
24.47,74.9,0.19
18.67,78.1,0.4
27.23,94.12,2.06
25.07,79.45,0.35
22.33,88.2,1.88
24.66,78.81,0.29
25.32,85.03,0.79
14.18,77.37,0.93
9.55,78.7,2.02
24.65,79.01,0.31
27.02,94.17,2.07
17.53,77.28,0.51
27.0,79.1,0.44
27.2,73.73,0.41
24.09,78.41,0.24
26.2,79.45,0.4
22.75,72.57,0.68
30.36,77.98,0.82
26.61,79.78,0.44
28.96,76.88,0.52
30.25,78.12,0.8
21.45,73.72,0.56
26.42,91.43,1.86
23.83,76.23,0.2
25.31,75.62,0.3
32.99,74.5,0.82
26.97,95.05,2.06
19.72,74.15,0.22
28.82,75.5,0.49
23.3,69.72,0.48
26.63,91.73,1.89
33.59,74.24,1.32
34.12,74.68,1.4
30.48,77.13,0.63
32.94,74.38,0.71
13.17,79.22,1.51
26.35,79.14,0.4
24.77,85.43,0.84
25.32,73.53,0.28
34.01,74.55,1.46
23.77,77.77,0.2
25.42,83.43,0.54
22.17,75.58,0.41
25.28,71.23,0.42
34.22,74.69,1.41
27.24,79.43,0.47
25.38,84.2,0.64
17.74,78.15,0.46
25.07,85.03,0.76
23.85,86.03,0.8
20.35,74.82,0.32
13.9,79.9,1.97
24.6,79.25,0.31
26.83,94.3,2.05
13.51,77.0,0.99
20.38,75.33,0.17
10.23,78.55,1.83
24.07,78.16,0.22
21.62,74.8,0.31
17.85,77.87,0.43
17.65,74.2,0.46
26.97,79.21,0.44
27.23,79.76,0.48
23.52,73.07,0.4
27.97,93.85,2.11
22.02,87.28,1.67
11.28,76.25,1.92
17.25,80.43,1.25
19.37,84.47,1.46
27.52,75.53,0.48
24.02,78.8,0.26
8.93,76.53,1.97
22.03,71.72,0.64
19.1,78.35,0.37
23.78,86.72,1.14
23.63,86.82,1.29
27.45,92.63,2.26
30.23,76.62,0.59
26.32,79.0,0.39
25.68,91.63,1.8
19.23,82.55,0.48
24.75,93.43,1.81
20.28,85.1,1.18
28.93,95.02,2.38
27.43,92.13,1.97
21.88,87.77,1.83
17.53,78.77,0.53
22.48,69.12,0.66
15.57,80.05,1.87
25.98,79.5,0.4
18.17,76.05,0.39
20.13,73.92,0.2
14.47,76.93,0.94
24.42,82.98,0.41
24.52,73.37,0.18
27.76,79.11,0.48
22.31,69.02,0.66
12.32,79.72,2.04
12.72,79.2,1.65
12.84,79.95,2.02
30.09,73.9,0.52
26.7,92.33,1.93
26.82,91.87,1.85
22.47,78.43,0.33
34.03,75.33,1.61
10.77,76.65,1.85
8.73,77.75,1.87
9.27,78.3,2.04
23.62,86.78,1.19
15.48,73.82,1.59
24.72,80.17,0.4
29.03,79.47,0.6
20.3,86.68,1.83
11.5,79.77,2.19
19.27,76.83,0.35
28.1,95.38,2.12
30.33,76.47,0.59
25.6,85.1,0.8
22.77,81.9,0.18
27.13,72.37,0.42
20.48,84.27,0.59
28.33,75.58,0.5
11.92,79.83,2.18
21.65,69.67,0.75
11.67,92.72,2.7
9.0,76.92,1.91
22.23,76.4,0.26
18.53,73.85,0.42
18.5,73.9,0.39
19.8,85.82,1.79
25.77,87.47,1.23
23.33,86.42,0.95
19.92,77.58,0.33
25.4,72.98,0.35
8.23,77.33,1.88
26.75,79.02,0.41
34.0,74.36,1.11
25.05,84.92,0.76
20.75,75.67,0.36
26.46,79.31,0.66
34.17,74.53,1.4
30.05,74.85,0.54
13.24,80.26,2.12
10.92,79.35,2.04
24.65,92.9,2.08
13.15,80.07,2.03
22.07,80.75,0.16
17.82,74.12,0.37
25.43,91.37,1.89
12.92,79.58,1.81
19.98,84.88,1.3
22.55,88.49,1.83
19.8,78.6,0.38
30.65,79.57,0.85
26.73,91.92,1.9
22.3,76.77,0.28
16.82,74.12,0.53
22.25,84.8,0.78
23.83,73.4,0.23
11.05,75.87,2.06
12.22,78.07,1.26
32.97,74.95,0.93
10.38,76.82,1.45
8.78,76.7,1.94
18.77,84.08,1.59
19.6,76.22,0.33
21.8,86.73,1.61
22.21,88.17,1.91
24.63,73.38,0.17
22.71,88.0,1.76
25.38,86.7,1.13
24.67,79.01,0.31
24.68,79.12,0.31
28.32,76.78,0.49
26.58,90.22,1.67
9.27,76.78,1.94
24.87,78.86,0.3
24.14,78.75,0.26
24.55,79.23,0.31
25.06,78.99,0.32
24.25,78.31,0.24
27.72,79.02,0.48
22.4,88.85,1.9
27.77,79.37,0.49
23.67,85.28,0.62
33.2,74.19,0.96
22.38,85.42,0.76
14.88,79.02,1.45
17.08,82.13,1.73
15.8,79.77,1.64
26.95,79.66,0.46
12.98,79.98,2.04
12.25,75.3,1.85
10.98,76.23,1.92
8.97,76.62,1.97
23.9,92.92,1.59
27.0,79.23,0.44
25.67,94.5,2.21
25.1,93.43,1.71
26.27,92.58,1.99
26.42,79.05,0.4
24.72,75.58,0.22
24.63,85.8,0.85
23.5,68.5,0.59
27.55,73.67,0.44
25.75,93.97,1.92
25.45,86.02,0.99
12.34,76.1,1.16
25.33,84.42,0.67
22.57,87.18,1.51
28.38,74.81,0.49
19.7,84.82,1.5
15.28,79.8,1.82
13.32,80.2,2.1
13.13,80.23,2.12
11.48,79.77,2.19
21.55,86.43,1.45
22.98,75.7,0.13
10.55,76.62,1.81
19.62,75.02,0.34
27.23,95.93,2.06
9.0,76.93,1.88
25.27,72.23,0.41
9.43,76.35,2.0
24.02,78.78,0.26
24.64,79.08,0.3
23.78,84.35,0.49
13.11,79.94,1.99
24.53,79.05,0.3
15.23,77.73,0.84
22.22,70.75,0.5
14.47,78.45,1.35
26.83,92.75,1.94
24.87,87.1,1.2
21.65,74.7,0.4
22.55,86.45,1.22
33.58,75.08,1.44
33.65,75.38,1.53
25.17,85.07,0.77
16.2,77.35,0.75
21.88,83.38,0.48
21.23,81.65,0.27
23.32,77.83,0.18
24.0,76.72,0.2
22.3,70.78,0.49
21.1,81.03,0.23
18.77,79.43,0.61
23.32,85.32,0.53
23.32,75.05,0.15
16.98,73.33,1.36
26.98,84.85,0.8
16.55,79.55,1.32
24.53,81.3,0.32
28.83,76.58,0.51
29.85,77.88,0.61
23.52,91.48,2.16
23.15,87.32,1.48
19.85,84.48,0.88
22.37,87.78,1.8
17.68,78.97,0.57
20.6,85.07,0.74
18.98,75.5,0.33
20.4,76.15,0.19
21.43,76.7,0.26
27.0,79.88,0.47
9.67,78.85,2.07
28.07,94.13,2.18
26.7,79.85,0.45
33.8,74.27,1.41
21.93,75.13,0.38
21.62,75.98,0.22
20.32,77.02,0.24
30.32,80.28,0.41
19.22,83.67,1.06
15.95,75.3,0.77
21.62,83.72,0.61
24.57,87.25,1.1
27.17,84.32,0.73
22.0,88.21,1.91
26.33,86.15,1.0
26.83,79.24,0.43
17.88,78.02,0.44
9.38,76.82,1.8
24.68,84.52,0.67
23.62,87.13,1.31
26.65,90.4,1.68
20.58,84.37,0.79
12.93,79.33,1.67
23.6,71.57,0.58
34.06,74.6,1.41
18.82,84.53,1.7
14.42,75.5,1.01
28.77,74.58,0.49
26.05,87.7,1.24
22.35,73.35,0.24
28.98,75.68,0.5
25.37,75.64,0.3
13.11,80.12,2.09
27.18,82.28,0.53
14.62,75.62,0.95
29.77,73.75,0.51
30.42,77.94,0.91
18.79,72.93,1.19
25.32,90.43,1.78
30.47,79.68,0.52
12.97,78.28,1.06
26.34,78.95,0.39
21.78,85.13,0.46
29.72,77.27,0.58
25.05,74.47,0.24
27.78,79.45,0.5
22.77,88.77,1.81
26.42,92.73,1.99
21.62,87.02,1.77
27.03,95.28,2.04
16.4,74.0,0.68
30.73,76.06,0.6
27.61,79.58,0.49
24.0,76.72,0.2
25.02,72.53,0.34
21.72,78.83,0.29
30.71,76.01,0.59
29.95,77.19,0.59
28.23,75.29,0.49
21.73,69.49,0.73
28.35,73.96,0.47
10.97,79.82,2.19
24.09,78.02,0.22
25.23,87.07,1.2
23.85,78.75,0.26
21.75,88.05,1.91
11.65,78.17,1.48
21.47,83.97,0.72
20.85,88.25,1.95
16.85,74.6,0.66
17.7,74.02,0.45
24.57,80.83,0.34
25.98,76.37,0.32
22.08,79.55,0.25
27.88,79.9,0.53
23.43,76.32,0.16
25.67,76.68,0.3
25.57,91.88,1.97
31.1,77.17,1.14
13.93,75.63,1.07
14.07,74.53,1.8
25.33,77.65,0.3
24.42,81.87,0.31
27.62,75.13,0.48
24.82,92.8,2.06
24.92,92.98,1.98
18.85,79.97,0.67
17.67,75.9,0.54
23.65,87.7,1.46
29.92,73.88,0.52
34.08,74.83,1.41
26.25,82.0,0.45
31.53,76.9,1.0
26.13,86.58,1.07
21.2,72.83,0.85
23.88,87.53,1.37
22.85,88.57,1.77
23.87,73.57,0.26
20.32,83.93,0.41
30.53,76.91,0.63
24.95,94.03,1.72
26.55,85.87,0.95
27.63,77.48,0.44
22.29,88.14,1.89
27.8,78.85,0.48
25.25,87.65,1.31
27.77,95.6,2.11
25.3,84.08,0.62
22.37,92.83,1.7
21.62,72.9,0.81
33.83,74.11,1.38
25.97,75.74,0.32
18.28,76.88,0.41
27.62,91.72,2.15
33.7,74.09,1.34
21.78,80.83,0.15
32.99,75.0,1.04
25.85,85.78,0.94
23.02,68.98,0.57
20.95,79.97,0.27
30.19,77.0,0.6
17.43,75.2,0.58
21.03,76.67,0.3
22.96,88.09,1.7
15.17,78.3,1.24
21.95,79.3,0.26
22.3,71.2,0.37
34.04,74.8,1.39
21.58,83.82,0.63
20.05,85.08,1.3
28.5,79.1,0.53
22.37,70.62,0.57
26.0,72.48,0.39
33.29,74.12,1.14
23.63,84.37,0.42
32.87,74.68,0.64
25.27,85.8,0.96
27.0,79.18,0.44
9.85,78.75,2.01
25.18,80.3,0.4
24.52,84.98,0.72
20.4,76.22,0.19
30.67,76.77,0.63
24.89,78.35,0.28
24.77,78.37,0.27
28.02,75.64,0.5
24.58,80.83,0.34
13.43,79.98,2.0
9.37,77.93,1.9
21.65,78.78,0.29
9.18,78.45,2.02
23.08,87.82,1.62
11.43,78.37,1.29
23.4,79.67,0.36
24.65,72.6,0.31
24.85,72.23,0.33
25.4,85.98,1.01
20.12,76.47,0.22
19.8,76.87,0.28
27.33,88.63,1.63
26.65,91.92,1.9
10.78,79.13,1.96
26.62,92.78,1.99
22.07,75.4,0.4
8.48,76.95,1.84
8.47,76.95,1.92
24.77,78.83,0.3
13.67,79.38,1.02
10.77,78.72,1.87
13.67,79.58,1.76
12.48,78.57,1.35
13.15,79.53,1.78
20.3,83.3,0.75
9.73,79.03,2.11
26.17,75.75,0.33
13.33,77.08,1.02
8.8,78.15,2.0
8.75,78.18,1.99
24.58,73.7,0.17
24.62,73.88,0.19
23.18,75.78,0.15
22.5,87.95,1.82
23.53,80.88,0.25
31.47,76.27,0.68
11.4,76.73,1.9
22.57,72.93,0.66
25.3,83.02,0.48
25.45,82.87,0.47
10.37,79.85,2.17
12.92,79.15,1.56
15.87,73.63,1.64
20.9,70.37,0.84
23.53,77.82,0.19
17.68,83.3,1.71
17.72,83.23,1.82
18.05,79.37,0.65
20.67,78.58,0.31
20.4,78.15,0.3
