Latitude,Longitude,PTrain_LC1
24.77,77.7,0.45
24.78,78.44,0.42
28.45,76.11,0.4
26.4,89.75,0.9
24.03,78.38,0.44
22.69,88.15,0.9
21.02,73.15,0.26
25.03,87.32,0.7
19.47,82.58,0.98
26.72,92.9,1.05
10.2,76.72,1.99
26.13,85.63,0.67
28.42,73.37,0.42
24.85,83.78,0.56
24.05,78.89,0.42
21.55,74.7,0.32
17.53,78.59,1.04
26.02,79.34,0.34
15.68,75.63,1.23
27.87,79.44,0.29
12.75,79.67,1.86
13.04,80.23,1.9
16.53,75.58,1.05
19.62,74.57,0.52
27.57,79.74,0.29
30.77,79.48,0.55
17.93,78.8,0.98
25.65,75.59,0.43
17.55,73.98,0.86
19.32,74.33,0.56
23.1,80.23,0.45
26.43,92.03,0.98
17.52,75.47,0.84
18.23,73.28,0.52
20.83,78.25,0.49
22.83,85.03,0.71
30.71,76.84,0.25
22.07,88.05,1.01
17.25,78.59,1.08
9.48,76.75,2.05
