Latitude,Longitude,PTrain_AC1
18.93,74.32,0.65
28.05,72.48,1.66
20.25,74.45,0.63
15.85,75.12,1.14
13.03,80.27,2.54
16.38,75.37,1.11
17.43,75.53,1.0
26.08,86.48,1.64
27.92,94.38,4.15
23.77,81.22,1.33
8.82,77.8,3.83
27.19,79.27,1.41
26.53,72.97,1.32
24.9,79.19,1.2
9.98,76.27,3.32
25.02,84.82,1.38
22.6,86.43,1.5
25.57,91.72,2.82
25.57,92.07,2.78
23.07,71.08,0.76
17.77,73.83,0.67
15.93,76.58,1.44
25.08,84.38,1.39
23.5,73.5,0.78
28.8,74.94,1.86
26.37,85.12,1.67
24.75,94.37,2.83
25.42,74.55,1.23
25.68,94.63,3.21
12.87,78.77,2.34
11.57,75.77,2.66
11.57,76.15,2.25
26.57,94.67,3.15
13.24,79.94,2.41
20.88,75.15,0.65
21.84,69.38,0.69
26.8,92.6,2.4
20.43,86.6,1.93
28.23,77.45,1.68
29.75,77.23,2.08
25.53,92.47,2.72
33.14,74.33,3.43
34.68,77.38,5.5
14.07,79.6,2.15
30.63,76.89,2.35
24.65,92.63,1.79
15.03,76.08,1.49
11.98,77.45,2.58
24.08,73.23,0.85
26.8,76.8,1.44
27.17,92.18,3.26
12.57,78.7,2.36
27.5,96.25,3.76
28.38,95.8,4.49
34.51,74.26,4.66
17.87,78.2,1.23
25.32,83.85,1.41
30.19,76.99,2.21
20.76,70.67,0.72
24.2,93.6,2.58
19.68,77.57,1.08
26.38,93.48,2.47
29.2,76.77,1.94
22.8,69.72,0.83
22.65,88.09,1.89
10.92,79.75,3.14
22.03,74.7,0.66
11.72,76.43,2.23
9.83,76.75,3.27
26.7,89.28,2.11
22.1,85.88,1.52
29.92,77.17,2.13
26.12,92.33,2.14
26.28,75.38,1.39
13.73,75.33,1.62
19.33,74.35,0.63
27.7,76.85,1.64
10.77,79.85,3.18
27.17,73.67,1.56
21.1,79.05,1.05
30.55,77.3,2.74
29.62,78.38,2.05
17.0,79.25,1.34
23.25,68.85,0.78
7.98,93.53,4.04
19.08,77.33,1.08
21.33,74.25,0.64
15.47,78.48,1.62
28.0,76.08,1.77
16.43,81.7,1.91
22.95,79.18,1.08
14.45,79.98,2.13
28.57,77.12,1.8
28.58,77.2,1.78
23.0,70.22,0.88
16.92,81.67,1.71
24.47,74.9,1.07
18.67,78.1,1.15
27.23,94.12,2.79
25.07,79.45,1.16
22.33,88.2,2.03
24.66,78.81,1.21
25.32,85.03,1.43
14.18,77.37,2.0
9.55,78.7,3.57
24.65,79.01,1.27
27.02,94.17,2.68
17.53,77.28,1.29
27.0,79.1,1.38
27.2,73.73,1.57
24.09,78.41,1.21
26.2,79.45,1.23
22.75,72.57,0.85
30.36,77.98,2.47
26.61,79.78,1.28
28.96,76.88,1.86
30.25,78.12,2.42
21.45,73.72,0.7
26.42,91.43,1.98
23.83,76.23,0.97
25.31,75.62,1.11
32.99,74.5,3.36
26.97,95.05,2.97
19.72,74.15,0.61
28.82,75.5,1.85
23.3,69.72,0.75
26.63,91.73,2.1
33.59,74.24,4.07
34.12,74.68,4.42
30.48,77.13,2.31
32.94,74.38,3.25
13.17,79.22,2.27
26.35,79.14,1.25
24.77,85.43,1.38
25.32,73.53,1.11
34.01,74.55,4.43
23.77,77.77,1.12
25.42,83.43,1.41
22.17,75.58,0.67
25.28,71.23,0.92
34.22,74.69,4.49
27.24,79.43,1.41
25.38,84.2,1.44
17.74,78.15,1.24
25.07,85.03,1.41
23.85,86.03,1.46
20.35,74.82,0.65
13.9,79.9,2.24
24.6,79.25,1.17
26.83,94.3,2.67
13.51,77.0,2.05
20.38,75.33,0.76
10.23,78.55,3.3
24.07,78.16,1.18
21.62,74.8,0.65
17.85,77.87,1.25
17.65,74.2,0.73
26.97,79.21,1.36
27.23,79.76,1.39
23.52,73.07,0.77
27.97,93.85,3.66
22.02,87.28,1.81
11.28,76.25,2.82
17.25,80.43,1.43
19.37,84.47,1.68
27.52,75.53,1.84
24.02,78.8,1.25
8.93,76.53,3.73
22.03,71.72,0.72
19.1,78.35,1.12
23.78,86.72,1.44
23.63,86.82,1.43
27.45,92.63,3.65
30.23,76.62,2.2
26.32,79.0,1.26
25.68,91.63,2.76
19.23,82.55,1.28
24.75,93.43,2.08
20.28,85.1,1.55
28.93,95.02,4.59
27.43,92.13,3.29
21.88,87.77,2.0
17.53,78.77,1.24
22.48,69.12,0.75
15.57,80.05,1.91
25.98,79.5,1.2
18.17,76.05,1.04
20.13,73.92,0.59
14.47,76.93,1.82
24.42,82.98,1.33
24.52,73.37,1.01
27.76,79.11,1.52
22.31,69.02,0.69
12.32,79.72,2.66
12.72,79.2,2.44
12.84,79.95,2.52
30.09,73.9,2.09
26.7,92.33,2.24
26.82,91.87,2.3
22.47,78.43,1.57
34.03,75.33,4.63
10.77,76.65,3.02
8.73,77.75,3.86
9.27,78.3,3.65
23.62,86.78,1.45
15.48,73.82,1.42
24.72,80.17,1.21
29.03,79.47,1.86
20.3,86.68,1.98
11.5,79.77,2.95
19.27,76.83,1.0
28.1,95.38,3.6
30.33,76.47,2.23
25.6,85.1,1.49
22.77,81.9,1.48
27.13,72.37,1.48
20.48,84.27,1.37
28.33,75.58,1.84
11.92,79.83,2.82
21.65,69.67,0.68
11.67,92.72,3.29
9.0,76.92,3.72
22.23,76.4,0.77
18.53,73.85,0.64
18.5,73.9,0.64
19.8,85.82,1.93
25.77,87.47,1.59
23.33,86.42,1.46
19.92,77.58,1.02
25.4,72.98,1.01
8.23,77.33,4.03
26.75,79.02,1.32
34.0,74.36,4.52
25.05,84.92,1.39
20.75,75.67,0.7
26.46,79.31,1.36
34.17,74.53,4.47
30.05,74.85,2.12
13.24,80.26,2.47
10.92,79.35,3.13
24.65,92.9,1.81
13.15,80.07,2.45
22.07,80.75,1.36
17.82,74.12,0.69
25.43,91.37,2.73
12.92,79.58,2.43
19.98,84.88,1.6
22.55,88.49,1.9
19.8,78.6,1.04
30.65,79.57,3.01
26.73,91.92,2.17
22.3,76.77,0.78
16.82,74.12,0.8
22.25,84.8,1.26
23.83,73.4,0.82
11.05,75.87,2.9
12.22,78.07,2.53
32.97,74.95,3.42
10.38,76.82,2.91
8.78,76.7,3.79
18.77,84.08,1.72
19.6,76.22,0.87
21.8,86.73,1.78
22.21,88.17,2.09
24.63,73.38,1.08
22.71,88.0,1.86
25.38,86.7,1.47
24.67,79.01,1.25
24.68,79.12,1.19
28.32,76.78,1.76
26.58,90.22,1.97
9.27,76.78,3.63
24.87,78.86,1.22
24.14,78.75,1.26
24.55,79.23,1.17
25.06,78.99,1.2
24.25,78.31,1.18
27.72,79.02,1.52
22.4,88.85,1.98
27.77,79.37,1.51
23.67,85.28,1.46
33.2,74.19,3.58
22.38,85.42,1.39
14.88,79.02,1.82
17.08,82.13,1.8
15.8,79.77,1.75
26.95,79.66,1.34
12.98,79.98,2.49
12.25,75.3,2.38
10.98,76.23,2.91
8.97,76.62,3.72
23.9,92.92,2.36
27.0,79.23,1.37
25.67,94.5,3.35
25.1,93.43,2.49
26.27,92.58,2.06
26.42,79.05,1.27
24.72,75.58,1.15
24.63,85.8,1.45
23.5,68.5,0.86
27.55,73.67,1.67
25.75,93.97,3.06
25.45,86.02,1.47
12.34,76.1,2.03
25.33,84.42,1.44
22.57,87.18,1.66
28.38,74.81,1.83
19.7,84.82,1.69
15.28,79.8,1.91
13.32,80.2,2.44
13.13,80.23,2.5
11.48,79.77,2.96
21.55,86.43,1.72
22.98,75.7,0.89
10.55,76.62,3.07
19.62,75.02,0.7
27.23,95.93,3.54
9.0,76.93,3.71
25.27,72.23,0.91
9.43,76.35,3.53
24.02,78.78,1.24
24.64,79.08,1.18
23.78,84.35,1.41
13.11,79.94,2.44
24.53,79.05,1.2
15.23,77.73,1.65
22.22,70.75,0.61
14.47,78.45,1.91
26.83,92.75,2.43
24.87,87.1,1.46
21.65,74.7,0.65
22.55,86.45,1.52
33.58,75.08,4.17
33.65,75.38,4.35
25.17,85.07,1.42
16.2,77.35,1.47
21.88,83.38,1.16
21.23,81.65,1.14
23.32,77.83,1.1
24.0,76.72,1.04
22.3,70.78,0.62
21.1,81.03,1.14
18.77,79.43,1.11
23.32,85.32,1.58
23.32,75.05,0.86
16.98,73.33,1.1
26.98,84.85,1.86
16.55,79.55,1.5
24.53,81.3,1.33
28.83,76.58,1.85
29.85,77.88,2.12
23.52,91.48,2.0
23.15,87.32,1.59
19.85,84.48,1.5
22.37,87.78,1.94
17.68,78.97,1.22
20.6,85.07,1.47
18.98,75.5,0.82
20.4,76.15,0.89
21.43,76.7,0.81
27.0,79.88,1.35
9.67,78.85,3.53
28.07,94.13,3.91
26.7,79.85,1.29
33.8,74.27,4.32
21.93,75.13,0.66
21.62,75.98,0.76
20.32,77.02,0.98
30.32,80.28,3.1
19.22,83.67,1.45
15.95,75.3,1.17
21.62,83.72,1.17
24.57,87.25,1.55
27.17,84.32,1.89
22.0,88.21,2.09
26.33,86.15,1.7
26.83,79.24,1.33
17.88,78.02,1.23
9.38,76.82,3.52
24.68,84.52,1.35
23.62,87.13,1.49
26.65,90.4,2.03
20.58,84.37,1.35
12.93,79.33,2.39
23.6,71.57,0.73
34.06,74.6,4.4
18.82,84.53,1.86
14.42,75.5,1.5
28.77,74.58,1.87
26.05,87.7,1.69
22.35,73.35,0.78
28.98,75.68,1.88
25.37,75.64,1.12
13.11,80.12,2.49
27.18,82.28,1.7
14.62,75.62,1.46
29.77,73.75,2.01
30.42,77.94,2.58
18.79,72.93,0.92
25.32,90.43,1.69
30.47,79.68,3.01
12.97,78.28,2.2
26.34,78.95,1.27
21.78,85.13,1.5
29.72,77.27,2.07
25.05,74.47,1.15
27.78,79.45,1.51
22.77,88.77,1.83
26.42,92.73,2.14
21.62,87.02,1.95
27.03,95.28,3.51
16.4,74.0,0.89
30.73,76.06,2.34
27.61,79.58,1.47
24.0,76.72,1.04
25.02,72.53,0.92
21.72,78.83,1.04
30.71,76.01,2.33
29.95,77.19,2.13
28.23,75.29,1.82
21.73,69.49,0.68
28.35,73.96,1.76
10.97,79.82,3.12
24.09,78.02,1.13
25.23,87.07,1.47
23.85,78.75,1.3
21.75,88.05,2.08
11.65,78.17,2.79
21.47,83.97,1.19
20.85,88.25,2.09
16.85,74.6,0.91
17.7,74.02,0.71
24.57,80.83,1.29
25.98,76.37,1.29
22.08,79.55,1.3
27.88,79.9,1.53
23.43,76.32,0.97
25.67,76.68,1.21
25.57,91.88,2.82
31.1,77.17,3.18
13.93,75.63,1.64
14.07,74.53,1.82
25.33,77.65,1.4
24.42,81.87,1.36
27.62,75.13,1.82
24.82,92.8,1.82
24.92,92.98,1.89
18.85,79.97,1.12
17.67,75.9,1.03
23.65,87.7,1.56
29.92,73.88,2.06
34.08,74.83,4.41
26.25,82.0,1.48
31.53,76.9,2.97
26.13,86.58,1.65
21.2,72.83,0.88
23.88,87.53,1.51
22.85,88.57,1.79
23.87,73.57,0.82
20.32,83.93,1.38
30.53,76.91,2.32
24.95,94.03,2.65
26.55,85.87,1.74
27.63,77.48,1.56
22.29,88.14,2.05
27.8,78.85,1.56
25.25,87.65,1.49
27.77,95.6,3.47
25.3,84.08,1.42
22.37,92.83,2.09
21.62,72.9,0.91
33.83,74.11,4.3
25.97,75.74,1.29
18.28,76.88,1.18
27.62,91.72,3.58
33.7,74.09,4.2
21.78,80.83,1.36
32.99,75.0,3.52
25.85,85.78,1.54
23.02,68.98,0.79
20.95,79.97,1.05
30.19,77.0,2.21
17.43,75.2,0.93
21.03,76.67,0.8
22.96,88.09,1.77
15.17,78.3,1.71
21.95,79.3,1.26
22.3,71.2,0.56
34.04,74.8,4.38
21.58,83.82,1.18
20.05,85.08,1.62
28.5,79.1,1.7
22.37,70.62,0.67
26.0,72.48,1.09
33.29,74.12,3.78
23.63,84.37,1.55
32.87,74.68,3.15
25.27,85.8,1.42
27.0,79.18,1.37
9.85,78.75,3.46
25.18,80.3,1.09
24.52,84.98,1.37
20.4,76.22,0.89
30.67,76.77,2.36
24.89,78.35,1.22
24.77,78.37,1.26
28.02,75.64,1.86
24.58,80.83,1.28
13.43,79.98,2.37
9.37,77.93,3.63
21.65,78.78,1.03
9.18,78.45,3.69
23.08,87.82,1.7
11.43,78.37,2.69
23.4,79.67,1.26
24.65,72.6,0.88
24.85,72.23,0.89
25.4,85.98,1.44
20.12,76.47,0.95
19.8,76.87,0.99
27.33,88.63,3.3
26.65,91.92,2.14
10.78,79.13,3.14
26.62,92.78,2.24
22.07,75.4,0.66
8.48,76.95,3.88
8.47,76.95,3.92
24.77,78.83,1.23
13.67,79.38,1.86
10.77,78.72,3.14
13.67,79.58,2.21
12.48,78.57,2.43
13.15,79.53,2.36
20.3,83.3,1.23
9.73,79.03,3.51
26.17,75.75,1.32
13.33,77.08,2.12
8.8,78.15,3.83
8.75,78.18,3.85
24.58,73.7,1.08
24.62,73.88,1.05
23.18,75.78,0.91
22.5,87.95,1.94
23.53,80.88,1.35
31.47,76.27,2.66
11.4,76.73,1.73
22.57,72.93,0.9
25.3,83.02,1.38
25.45,82.87,1.41
10.37,79.85,3.32
12.92,79.15,2.36
15.87,73.63,1.36
20.9,70.37,0.69
23.53,77.82,1.12
17.68,83.3,1.85
17.72,83.23,1.86
18.05,79.37,1.19
20.67,78.58,1.02
20.4,78.15,1.12
