Latitude,Longitude,PTrain_AC1
15.17,77.38,5.47
16.28,76.62,5.59
24.67,84.77,5.74
30.64,76.81,3.96
30.1,79.97,6.33
28.07,94.57,7.71
24.67,75.6,5.33
18.02,79.57,5.71
27.38,80.17,4.92
17.82,73.1,6.69
13.0,76.15,5.92
28.08,96.5,8.61
23.98,85.37,6.03
29.17,75.73,3.82
14.28,74.45,6.46
22.77,77.77,5.38
10.58,92.55,5.57
17.45,78.47,5.79
9.5,76.63,5.59
15.8,76.98,5.44
15.02,75.95,5.83
30.03,77.89,4.32
28.18,75.39,4.08
34.28,74.2,4.82
13.0,75.7,6.06
33.39,74.23,4.2
27.65,79.95,4.85
15.43,75.8,5.91
26.86,79.06,4.75
31.03,78.73,6.27
22.57,75.82,5.78
34.53,75.13,5.31
24.6,87.08,5.8
17.55,75.9,5.75
22.62,86.13,5.83
23.67,84.95,5.95
26.39,79.48,4.87
26.53,75.87,4.65
13.95,76.62,5.64
29.93,78.52,5.04
26.0,92.87,6.23
14.03,75.68,5.95
13.54,77.3,5.47
27.57,93.85,7.94
12.82,77.03,5.54
13.23,77.12,5.58
16.47,76.53,5.59
34.3,74.25,4.57
28.78,95.88,8.39
24.53,84.02,5.72
30.17,76.54,3.88
27.68,76.45,4.43
25.05,84.63,5.69
27.6,78.05,4.5
26.27,91.37,6.07
23.83,73.03,5.72
24.77,93.9,6.58
22.72,75.8,5.76
17.69,78.87,5.78
27.16,79.27,4.77
29.84,78.75,5.81
24.68,74.13,5.42
27.68,74.07,4.09
11.57,75.6,6.11
11.77,79.38,5.73
27.24,79.44,4.79
34.65,76.02,5.46
30.1,77.75,4.22
20.13,85.15,5.98
24.28,85.17,5.92
27.33,82.7,5.33
23.2,79.95,5.54
19.08,82.03,5.93
26.82,75.8,4.62
26.9,70.92,4.43
21.05,75.57,5.71
25.35,72.62,4.99
26.53,88.72,5.97
32.67,74.83,3.66
22.82,86.18,5.81
22.82,86.18,5.81
22.88,84.13,6.16
25.08,73.08,5.19
18.2,75.2,5.98
24.53,76.17,5.22
25.45,78.58,5.01
21.92,84.08,5.84
26.3,73.02,4.56
30.55,79.57,5.87
33.19,74.15,3.69
14.53,76.35,5.76
22.23,85.65,5.88
25.48,84.42,5.65
25.05,84.08,5.66
26.2,73.94,4.71
28.88,74.07,3.59
26.72,89.88,6.15
21.73,75.15,5.84
22.47,70.07,6.48
26.1,92.73,6.21
26.38,79.19,4.85
24.92,86.22,5.75
17.61,78.88,5.78
25.55,82.32,5.43
23.63,75.13,5.63
28.05,94.18,7.13
30.64,76.05,3.75
30.8,75.82,3.68
29.28,77.42,4.16
33.98,74.27,5.25
28.06,75.28,4.12
25.1,78.8,5.13
33.78,74.07,3.87
26.21,73.07,4.58
33.34,74.21,3.96
32.6,74.87,3.62
24.43,85.52,5.91
23.1,74.15,5.85
22.17,86.63,5.86
30.03,77.83,4.23
17.74,78.47,5.8
28.33,75.68,4.06
16.33,74.78,6.16
16.43,74.68,6.17
25.38,74.3,5.18
29.8,78.65,5.05
22.52,85.63,5.91
26.13,87.62,5.83
20.78,85.72,5.92
20.82,75.97,5.68
21.85,87.92,5.93
10.95,78.08,5.17
24.32,92.0,5.85
16.95,82.23,6.21
27.07,88.47,6.97
18.33,84.13,6.16
11.73,78.97,5.53
32.4,78.25,5.81
20.27,81.48,5.83
22.67,76.73,5.5
11.83,75.33,6.16
26.43,80.37,5.05
8.08,77.5,5.51
31.33,75.33,3.57
