Latitude,Longitude,PTrain_AC1
16.53,80.8,3.11
24.75,84.95,1.25
25.4,83.55,1.13
22.77,83.97,1.48
27.13,81.97,0.91
21.47,80.2,1.2
19.27,84.88,3.0
26.75,83.37,1.19
17.35,76.85,2.14
34.05,74.4,1.21
24.65,77.32,0.94
28.42,77.0,0.77
26.1,91.58,1.87
26.23,78.25,0.75
15.42,75.62,3.05
27.23,79.28,0.61
33.89,74.29,1.11
24.05,76.45,0.84
25.58,76.3,0.85
15.73,75.98,2.89
16.27,76.83,2.49
23.52,74.0,0.66
20.1,84.57,2.18
9.92,77.53,4.69
34.16,74.57,1.35
30.65,78.85,0.65
27.85,78.47,0.65
14.55,78.73,3.21
29.9,78.68,0.67
26.01,79.38,0.65
32.79,74.77,0.92
29.97,78.53,0.7
26.7,94.12,2.25
17.61,78.47,2.35
27.72,79.65,0.58
22.77,87.8,2.12
23.28,84.55,1.52
20.88,73.72,0.98
28.3,75.71,0.92
22.9,88.16,2.06
20.13,78.32,1.31
29.85,77.05,0.64
25.22,87.17,1.45
23.95,87.1,1.54
22.7,70.65,0.54
27.22,73.47,1.06
30.72,75.98,0.62
32.98,74.41,0.92
28.36,74.9,0.96
27.7,79.57,0.58
20.67,79.13,1.22
22.25,88.5,2.45
33.26,74.14,1.01
27.32,84.32,1.47
23.27,87.97,1.83
31.52,76.02,0.69
27.98,72.25,1.07
24.9,72.83,0.72
20.72,70.99,0.76
34.08,74.57,1.44
14.97,78.25,2.98
34.1,74.58,1.45
21.92,85.37,1.84
22.02,69.92,0.36
22.26,88.97,2.48
22.86,88.04,2.09
16.75,77.3,2.34
25.73,75.54,0.94
19.92,77.05,1.41
25.93,85.33,1.4
18.17,73.3,1.59
21.33,69.9,0.5
16.72,75.43,2.4
17.21,78.9,2.31
14.83,76.63,3.28
25.96,75.59,0.95
12.84,80.06,4.52
25.6,85.2,1.34
18.98,84.02,2.87
20.37,83.37,1.63
17.63,80.93,2.24
22.55,72.22,0.81
20.28,84.7,2.18
14.98,74.92,3.2
15.17,77.38,2.96
16.28,76.62,2.49
24.67,84.77,1.23
30.64,76.81,0.64
30.1,79.97,0.74
28.07,94.57,3.04
24.67,75.6,0.9
18.02,79.57,1.95
27.38,80.17,0.58
17.82,73.1,1.76
13.0,76.15,4.43
28.08,96.5,3.05
23.98,85.37,1.57
29.17,75.73,0.78
14.28,74.45,3.18
22.77,77.77,0.84
10.58,92.55,5.3
17.45,78.47,2.37
9.5,76.63,4.57
15.8,76.98,2.51
15.02,75.95,3.09
30.03,77.89,3.21
28.18,75.39,0.96
34.28,74.2,1.26
13.0,75.7,4.44
33.39,74.23,1.05
27.65,79.95,0.57
15.43,75.8,3.02
26.86,79.06,0.62
31.03,78.73,0.89
22.57,75.82,0.91
34.53,75.13,1.81
24.6,87.08,1.51
17.55,75.9,1.9
22.62,86.13,1.67
23.67,84.95,1.46
26.39,79.48,0.61
26.53,75.87,1.0
13.95,76.62,3.68
29.93,78.52,0.7
26.0,92.87,1.88
14.03,75.68,3.63
13.54,77.3,3.99
27.57,93.85,2.74
12.82,77.03,4.28
13.23,77.12,4.23
16.47,76.53,2.37
34.3,74.25,1.31
28.78,95.88,3.12
24.53,84.02,1.17
30.17,76.54,0.63
27.68,76.45,0.95
25.05,84.63,1.21
27.6,78.05,0.71
26.27,91.37,1.89
23.83,73.03,0.64
24.77,93.9,2.03
22.72,75.8,0.89
17.69,78.87,2.25
27.16,79.27,0.61
29.84,78.75,0.6
24.68,74.13,0.85
27.68,74.07,1.05
11.57,75.6,4.14
11.77,79.38,4.57
27.24,79.44,0.6
34.65,76.02,2.26
30.1,77.75,0.64
20.13,85.15,2.38
24.28,85.17,1.45
27.33,82.7,1.06
23.2,79.95,1.06
19.08,82.03,2.23
26.82,75.8,1.04
26.9,70.92,1.11
21.05,75.57,0.73
25.35,72.62,0.72
26.53,88.72,1.84
32.67,74.83,0.89
22.82,86.18,1.58
22.82,86.18,1.58
22.88,84.13,1.6
25.08,73.08,0.77
18.2,75.2,1.72
24.53,76.17,0.82
25.45,78.58,0.77
21.92,84.08,1.3
26.3,73.02,0.92
30.55,79.57,0.78
33.19,74.15,1.0
14.53,76.35,3.47
22.23,85.65,1.78
25.48,84.42,1.24
25.05,84.08,1.17
26.2,73.94,0.99
28.88,74.07,0.87
26.72,89.88,2.11
21.73,75.15,0.79
22.47,70.07,0.54
26.1,92.73,1.89
26.38,79.19,0.64
