Latitude,Longitude,PTrain_AC1
10.4,78.67,3.8
33.58,75.5,3.28
34.42,74.3,3.47
15.83,78.07,1.97
26.85,79.5,0.79
25.22,82.72,1.23
13.24,76.86,2.7
19.28,74.37,1.1
17.87,78.76,1.36
17.22,78.03,1.53
13.55,76.01,2.65
22.5,73.75,1.03
21.53,73.43,1.2
32.68,74.76,2.47
31.91,75.45,2.04
29.92,77.07,1.37
13.02,80.12,3.81
27.57,79.35,0.87
27.51,79.51,0.86
30.02,79.07,1.78
13.35,77.98,2.73
34.3,73.95,2.96
34.12,74.81,3.44
28.62,72.97,1.45
22.17,85.62,1.46
27.78,79.32,0.96
21.85,72.13,1.53
17.5,74.75,1.48
26.7,89.45,3.0
28.19,75.7,1.31
20.03,77.83,1.15
25.25,94.47,4.31
26.89,79.65,0.79
17.92,82.97,2.59
22.44,88.1,2.97
11.7,75.53,4.06
30.04,73.95,1.43
9.82,77.15,3.96
21.95,85.32,1.34
21.23,78.9,1.01
22.05,78.3,1.11
26.8,75.64,1.25
19.25,73.15,1.95
19.5,83.32,1.43
33.23,74.39,2.85
32.96,74.41,2.6
24.6,84.82,1.56
29.79,78.71,1.57
19.9,86.12,2.97
29.87,78.72,1.74
20.27,85.18,2.24
21.42,79.27,1.06
17.07,78.49,1.53
25.4,79.5,0.74
12.85,74.9,3.76
28.93,74.89,1.33
23.1,71.4,1.07
23.43,85.32,1.47
12.42,78.38,2.87
11.83,75.67,3.78
23.48,70.47,1.08
22.42,71.87,1.24
25.13,75.58,1.04
24.54,75.71,0.93
25.7,81.35,0.94
17.28,76.22,1.54
21.78,85.97,1.67
21.32,77.61,0.92
10.92,76.43,3.82
10.47,79.73,4.25
20.23,83.28,1.37
18.15,73.0,2.24
27.05,79.39,0.82
26.65,79.99,0.76
27.23,79.25,0.84
23.1,74.87,0.77
28.37,76.9,1.18
29.82,78.53,1.67
19.72,76.27,1.02
33.77,74.35,2.88
30.66,76.84,1.59
26.18,92.73,3.51
23.32,91.32,3.29
25.05,75.0,1.03
26.49,79.19,0.78
9.18,76.55,4.36
10.98,78.23,3.44
34.45,74.29,3.51
24.75,78.25,0.86
24.03,79.2,0.84
17.75,77.9,1.44
27.08,79.82,0.8
15.85,77.27,1.93
22.84,88.42,2.73
24.98,78.27,0.86
23.6,74.62,0.81
23.35,77.07,0.85
16.62,73.9,1.97
23.63,85.0,1.45
22.6,81.47,1.26
18.75,73.55,1.37
26.99,79.64,0.8
24.82,78.76,0.83
33.53,77.5,4.01
24.37,82.95,1.22
25.05,84.05,1.48
25.07,83.95,1.47
16.55,73.62,2.53
29.89,78.66,1.72
24.86,78.86,0.83
29.12,75.52,1.31
25.5,75.85,1.0
23.97,93.22,2.9
23.37,93.12,3.02
29.98,78.62,1.67
24.97,85.1,1.67
22.53,88.32,2.9
26.52,85.97,2.14
26.25,76.33,1.07
28.04,75.65,1.35
25.65,94.03,4.72
33.23,74.63,2.76
20.18,85.62,2.43
28.12,74.76,1.38
25.35,75.53,1.0
18.12,73.0,2.11
21.18,71.65,1.47
25.53,86.55,2.09
26.82,70.7,1.44
21.51,77.52,1.26
22.52,79.03,1.05
21.43,78.97,0.99
13.18,80.04,3.67
27.69,79.67,0.88
17.97,78.72,1.34
16.97,78.35,1.56
34.29,74.23,3.26
34.17,74.27,3.1
15.2,76.22,2.08
19.83,83.73,1.54
12.46,80.1,4.04
24.53,75.65,0.93
16.75,77.78,1.65
10.08,78.75,4.0
13.93,78.27,2.41
27.69,79.65,0.88
16.1,78.3,1.88
16.03,79.95,2.83
28.23,95.0,4.71
11.15,75.97,4.03
26.75,94.83,4.41
29.54,77.49,1.28
9.23,76.87,4.16
33.5,74.83,2.64
21.43,74.43,0.99
12.71,76.95,2.81
8.77,78.1,4.46
11.73,75.88,3.5
24.38,84.53,1.47
25.85,85.6,1.94
30.4,77.95,1.69
12.48,76.87,2.9
8.37,77.0,4.48
34.1,74.65,3.41
17.67,82.23,2.15
34.11,74.52,3.28
18.93,77.48,1.34
9.8,76.8,3.85
17.83,73.92,1.53
23.72,85.5,1.52
23.8,81.35,1.03
12.92,74.82,3.78
26.62,89.83,3.04
24.65,79.15,0.79
29.98,78.7,1.61
24.22,84.67,1.47
23.97,87.17,2.03
17.97,78.86,1.34
27.83,79.47,0.9
16.13,76.58,1.84
9.75,76.57,4.13
11.98,75.95,3.36
24.71,79.22,0.81
24.82,85.25,1.68
16.17,76.88,1.86
32.89,74.74,2.62
24.59,79.18,0.79
34.51,76.27,3.97
23.8,80.8,0.95
26.42,87.43,2.44
13.32,77.14,2.74
24.37,87.42,2.07
23.8,86.28,1.74
12.42,92.93,4.12
26.75,80.88,0.87
30.93,75.87,1.64
30.9,75.8,1.63
25.75,93.18,3.45
34.03,74.68,3.33
25.55,76.22,0.99
34.42,74.23,3.47
30.38,77.81,1.59
24.5,87.13,2.01
24.58,78.88,0.83
21.7,84.67,1.24
23.27,92.47,2.6
25.2,93.3,3.42
13.7,75.67,2.66
25.58,93.77,4.39
26.77,84.98,1.94
27.23,94.12,4.16
25.18,86.08,1.94
28.33,73.2,1.41
24.37,87.2,2.04
21.85,87.22,2.75
24.17,88.27,2.35
30.72,76.25,1.58
17.44,78.54,1.45
22.22,70.23,1.16
24.11,78.98,0.96
25.47,92.8,3.26
25.5,93.12,3.35
27.75,95.92,4.67
27.03,79.39,0.82
21.72,71.38,1.05
18.03,75.33,1.31
21.08,83.4,1.25
26.35,75.57,1.16
25.3,93.43,3.86
32.8,79.18,4.49
27.32,95.9,4.63
26.03,90.17,2.96
21.55,71.35,1.14
17.18,78.71,1.5
16.17,76.52,1.82
34.0,74.92,3.36
20.2,83.7,1.21
23.4,69.88,1.13
22.32,87.05,2.36
22.83,85.12,1.36
17.98,76.33,1.41
26.87,79.11,0.82
12.02,77.25,3.07
25.2,94.47,4.55
25.68,92.8,3.34
20.78,77.67,0.99
24.7,79.02,0.82
22.88,69.82,1.33
23.83,87.82,2.3
32.52,74.76,2.36
26.28,94.25,4.28
24.55,92.6,3.17
24.87,86.52,1.94
29.97,77.04,1.38
28.07,75.62,1.34
9.92,78.12,3.74
9.83,78.08,3.78
17.93,73.67,1.62
16.75,78.0,1.63
21.08,71.78,1.62
27.23,79.05,0.86
26.75,92.35,3.63
22.0,80.7,1.07
25.03,88.13,2.33
20.55,74.53,0.89
21.17,81.73,1.02
32.27,77.17,2.4
22.58,80.37,0.98
22.82,69.27,1.33
12.5,76.83,2.9
12.92,74.88,3.61
12.95,74.83,3.72
16.18,81.13,3.26
27.5,77.68,1.0
12.92,92.92,4.08
18.05,78.27,1.36
12.42,75.73,3.29
29.02,77.63,1.18
11.8,77.82,3.05
22.42,87.32,2.48
8.3,73.0,4.36
28.83,78.75,1.1
15.42,73.78,3.02
26.67,84.92,1.91
30.58,78.48,1.84
29.47,79.65,1.55
18.9,72.82,2.12
19.12,72.85,2.05
30.45,78.08,1.77
29.47,77.73,1.26
26.12,85.4,1.94
12.3,76.7,3.01
11.8,76.0,3.38
27.54,79.69,0.86
24.65,84.58,1.52
15.47,79.87,3.16
20.87,84.4,1.58
13.11,80.3,3.93
9.93,78.12,3.73
16.45,77.43,1.78
22.87,87.98,2.68
24.77,77.7,0.98
24.78,78.44,0.88
28.45,76.11,1.25
26.4,89.75,2.95
24.03,78.38,0.88
22.69,88.15,2.81
21.02,73.15,1.54
25.03,87.32,2.16
19.47,82.58,1.18
26.72,92.9,3.73
10.2,76.72,3.91
26.13,85.63,1.99
28.42,73.37,1.38
24.85,83.78,1.41
24.05,78.89,0.88
21.55,74.7,0.84
17.53,78.59,1.43
26.02,79.34,0.76
15.68,75.63,1.95
27.87,79.44,0.91
12.75,79.67,3.49
13.04,80.23,3.9
16.53,75.58,1.7
19.62,74.57,1.01
27.57,79.74,0.86
30.77,79.48,1.86
17.93,78.8,1.35
25.65,75.59,1.04
17.55,73.98,1.61
19.32,74.33,1.09
23.1,80.23,0.94
26.43,92.03,3.47
17.52,75.47,1.44
18.23,73.28,2.19
20.83,78.25,1.03
22.83,85.03,1.34
30.71,76.84,1.62
22.07,88.05,3.08
