Latitude,Longitude,PTrain_AC1
28.18,75.39,1.66
34.28,74.2,3.31
13.0,75.7,3.22
33.39,74.23,3.0
27.65,79.95,1.21
15.43,75.8,2.32
26.86,79.06,1.16
31.03,78.73,1.84
22.57,75.82,1.07
34.53,75.13,3.8
24.6,87.08,1.17
17.55,75.9,1.55
22.62,86.13,1.23
23.67,84.95,1.29
26.39,79.48,1.04
26.53,75.87,1.37
13.95,76.62,2.91
29.93,78.52,1.7
26.0,92.87,1.26
14.03,75.68,2.73
13.54,77.3,3.22
27.57,93.85,2.19
12.82,77.03,3.44
13.23,77.12,3.38
16.47,76.53,1.89
34.3,74.25,3.4
28.78,95.88,2.35
24.53,84.02,1.15
30.17,76.54,2.0
27.68,76.45,1.57
25.05,84.63,1.18
27.6,78.05,1.39
26.27,91.37,1.32
23.83,73.03,0.88
24.77,93.9,1.37
22.72,75.8,1.06
17.69,78.87,1.8
27.16,79.27,1.19
29.84,78.75,1.51
24.68,74.13,1.12
27.68,74.07,1.58
11.57,75.6,3.38
11.77,79.38,3.81
27.24,79.44,1.19
34.65,76.02,4.23
30.1,77.75,1.93
20.13,85.15,1.68
24.28,85.17,1.29
27.33,82.7,1.48
23.2,79.95,0.89
19.08,82.03,1.72
26.82,75.8,1.46
26.9,70.92,1.36
21.05,75.57,0.81
25.35,72.62,0.98
26.53,88.72,1.5
32.67,74.83,2.9
22.82,86.18,1.18
22.82,86.18,1.18
22.88,84.13,1.45
25.08,73.08,1.04
18.2,75.2,1.43
24.53,76.17,1.04
25.45,78.58,1.05
21.92,84.08,1.14
26.3,73.02,1.22
30.55,79.57,1.63
33.19,74.15,3.06
14.53,76.35,2.7
22.23,85.65,1.32
25.48,84.42,1.25
25.05,84.08,1.18
26.2,73.94,1.28
28.88,74.07,1.76
26.72,89.88,1.62
21.73,75.15,0.9
22.47,70.07,0.77
26.1,92.73,1.28
26.38,79.19,1.07
24.92,86.22,1.16
17.61,78.88,1.82
25.55,82.32,1.15
23.63,75.13,1.02
28.05,94.18,2.16
30.64,76.05,2.14
30.8,75.82,2.19
29.28,77.42,1.76
33.98,74.27,3.05
28.06,75.28,1.65
25.1,78.8,1.02
33.78,74.07,3.28
26.21,73.07,1.18
33.34,74.21,3.05
32.6,74.87,2.89
24.43,85.52,1.29
23.1,74.15,0.9
22.17,86.63,1.37
30.03,77.83,1.91
17.74,78.47,1.83
28.33,75.68,1.67
16.33,74.78,1.94
16.43,74.68,1.89
25.38,74.3,1.25
29.8,78.65,1.67
22.52,85.63,1.32
26.13,87.62,1.38
20.78,85.72,1.46
20.82,75.97,0.91
21.85,87.92,1.65
10.95,78.08,3.91
24.32,92.0,1.03
16.95,82.23,2.49
27.07,88.47,2.1
18.33,84.13,2.24
11.73,78.97,3.75
32.4,78.25,2.51
20.27,81.48,1.33
22.67,76.73,0.92
11.83,75.33,3.27
26.43,80.37,0.96
8.08,77.5,4.64
31.33,75.33,2.37
10.92,79.83,4.16
10.07,78.8,4.29
29.7,77.03,1.87
14.78,74.13,2.21
33.0,74.9,2.87
21.62,85.58,1.4
21.32,70.32,0.67
24.98,79.92,0.83
17.25,80.15,1.9
21.83,76.37,0.88
21.82,75.62,0.83
27.9,80.8,1.28
22.08,82.15,1.19
9.95,76.27,3.96
10.23,77.47,4.44
12.95,78.3,3.6
16.7,74.23,1.77
22.53,88.33,1.45
22.65,88.45,1.39
7.22,93.73,5.72
10.75,79.35,4.12
25.15,75.85,1.1
25.18,75.9,1.1
17.55,80.63,1.86
9.53,76.6,4.15
11.25,75.78,3.51
23.4,88.52,1.17
10.4,78.67,4.17
33.58,75.5,3.3
34.42,74.3,3.53
15.83,78.07,2.16
26.85,79.5,1.11
25.22,82.72,1.14
13.24,76.86,3.3
19.28,74.37,1.27
17.87,78.76,1.78
17.22,78.03,1.96
13.55,76.01,3.04
22.5,73.75,0.91
21.53,73.43,0.94
32.68,74.76,2.93
31.91,75.45,2.59
29.92,77.07,1.92
13.02,80.12,3.51
27.57,79.35,1.26
27.51,79.51,1.23
30.02,79.07,1.54
13.35,77.98,3.46
34.3,73.95,3.25
34.12,74.81,3.48
28.62,72.97,1.71
22.17,85.62,1.33
27.78,79.32,1.36
21.85,72.13,0.93
17.5,74.75,1.67
26.7,89.45,1.63
28.19,75.7,1.65
20.03,77.83,1.02
25.25,94.47,1.71
26.89,79.65,1.1
17.92,82.97,2.16
22.44,88.1,1.52
11.7,75.53,3.33
30.04,73.95,2.0
9.82,77.15,4.52
21.95,85.32,1.39
21.23,78.9,0.88
22.05,78.3,1.22
26.8,75.64,1.44
19.25,73.15,1.11
19.5,83.32,1.64
33.23,74.39,3.06
32.96,74.41,3.04
24.6,84.82,1.16
29.79,78.71,1.69
19.9,86.12,1.94
29.87,78.72,1.58
20.27,85.18,1.63
21.42,79.27,1.06
17.07,78.49,2.06
25.4,79.5,0.91
12.85,74.9,2.88
28.93,74.89,1.77
23.1,71.4,0.72
23.43,85.32,1.34
12.42,78.38,3.54
11.83,75.67,3.33
23.48,70.47,0.82
22.42,71.87,0.82
25.13,75.58,1.19
24.54,75.71,1.1
25.7,81.35,1.05
17.28,76.22,1.65
21.78,85.97,1.4
21.32,77.61,0.95
10.92,76.43,3.69
10.47,79.73,4.28
20.23,83.28,1.38
18.15,73.0,1.3
27.05,79.39,1.16
26.65,79.99,1.02
27.23,79.25,1.21
23.1,74.87,0.95
28.37,76.9,1.62
29.82,78.53,1.66
19.72,76.27,1.16
33.77,74.35,3.08
30.66,76.84,2.12
26.18,92.73,1.39
23.32,91.32,1.28
25.05,75.0,1.17
26.49,79.19,1.08
9.18,76.55,4.22
10.98,78.23,3.87
34.45,74.29,3.56
24.75,78.25,1.04
24.03,79.2,0.94
17.75,77.9,1.7
27.08,79.82,1.12
15.85,77.27,2.12
22.84,88.42,1.33
24.98,78.27,1.05
23.6,74.62,0.93
23.35,77.07,1.05
16.62,73.9,1.77
23.63,85.0,1.31
22.6,81.47,1.43
18.75,73.55,1.32
26.99,79.64,1.12
24.82,78.76,1.0
33.53,77.5,3.61
24.37,82.95,1.17
25.05,84.05,1.18
25.07,83.95,1.19
16.55,73.62,1.66
29.89,78.66,1.62
24.86,78.86,1.0
29.12,75.52,1.8
25.5,75.85,1.13
23.97,93.22,1.22
23.37,93.12,1.23
29.98,78.62,1.71
24.97,85.1,1.18
22.53,88.32,1.46
26.52,85.97,1.49
26.25,76.33,1.27
28.04,75.65,1.65
25.65,94.03,1.72
33.23,74.63,2.82
20.18,85.62,1.73
28.12,74.76,1.66
25.35,75.53,1.12
18.12,73.0,1.31
21.18,71.65,0.84
25.53,86.55,1.24
26.82,70.7,1.3
21.51,77.52,1.46
22.52,79.03,1.08
21.43,78.97,0.86
13.18,80.04,3.42
27.69,79.67,1.25
17.97,78.72,1.73
16.97,78.35,2.03
34.29,74.23,3.37
34.17,74.27,3.26
15.2,76.22,2.33
19.83,83.73,1.59
12.46,80.1,3.71
24.53,75.65,1.09
16.75,77.78,1.95
10.08,78.75,4.28
13.93,78.27,3.03
27.69,79.65,1.25
16.1,78.3,2.13
16.03,79.95,2.44
28.23,95.0,2.23
11.15,75.97,3.57
26.75,94.83,1.9
29.54,77.49,1.81
9.23,76.87,4.27
33.5,74.83,3.06
21.43,74.43,0.8
12.71,76.95,3.41
8.77,78.1,4.55
11.73,75.88,3.6
24.38,84.53,1.17
25.85,85.6,1.32
30.4,77.95,1.92
12.48,76.87,3.5
8.37,77.0,4.49
34.1,74.65,3.45
17.67,82.23,2.17
34.11,74.52,3.34
18.93,77.48,1.24
9.8,76.8,4.33
17.83,73.92,1.52
23.72,85.5,1.25
23.8,81.35,1.11
12.92,74.82,2.85
26.62,89.83,1.57
24.65,79.15,0.93
29.98,78.7,1.74
24.22,84.67,1.25
23.97,87.17,1.13
17.97,78.86,1.74
27.83,79.47,1.3
16.13,76.58,2.08
9.75,76.57,4.07
11.98,75.95,3.55
24.71,79.22,0.96
24.82,85.25,1.17
16.17,76.88,2.03
32.89,74.74,3.04
24.59,79.18,0.93
34.51,76.27,4.13
23.8,80.8,1.0
26.42,87.43,1.47
13.32,77.14,3.36
24.37,87.42,1.14
23.8,86.28,1.14
12.42,92.93,4.33
26.75,80.88,1.1
30.93,75.87,2.23
30.9,75.8,2.22
25.75,93.18,1.25
34.03,74.68,3.38
25.55,76.22,1.13
34.42,74.23,3.53
30.38,77.81,1.97
24.5,87.13,1.16
24.58,78.88,0.98
21.7,84.67,1.27
23.27,92.47,1.19
25.2,93.3,1.4
13.7,75.67,2.86
25.58,93.77,1.71
26.77,84.98,1.54
27.23,94.12,1.77
25.18,86.08,1.18
28.33,73.2,1.65
24.37,87.2,1.13
21.85,87.22,1.55
24.17,88.27,1.08
30.72,76.25,2.16
17.44,78.54,1.86
22.22,70.23,0.71
24.11,78.98,1.09
25.47,92.8,1.28
25.5,93.12,1.18
27.75,95.92,2.07
27.03,79.39,1.16
21.72,71.38,0.69
18.03,75.33,1.48
21.08,83.4,1.19
26.35,75.57,1.32
25.3,93.43,1.56
32.8,79.18,3.48
27.32,95.9,2.01
26.03,90.17,1.28
21.55,71.35,0.71
17.18,78.71,1.98
16.17,76.52,2.04
34.0,74.92,3.39
20.2,83.7,1.63
23.4,69.88,0.75
22.32,87.05,1.35
22.83,85.12,1.23
17.98,76.33,1.64
26.87,79.11,1.16
12.02,77.25,3.79
25.2,94.47,1.72
25.68,92.8,1.25
20.78,77.67,0.95
24.7,79.02,0.98
22.88,69.82,0.8
23.83,87.82,1.12
32.52,74.76,2.85
26.28,94.25,1.81
24.55,92.6,0.99
24.87,86.52,1.19
29.97,77.04,1.94
28.07,75.62,1.65
9.92,78.12,4.26
9.83,78.08,4.28
17.93,73.67,1.6
16.75,78.0,2.01
21.08,71.78,0.89
27.23,79.05,1.23
26.75,92.35,1.53
22.0,80.7,1.22
25.03,88.13,1.13
20.55,74.53,1.0
21.17,81.73,1.15
32.27,77.17,2.33
22.58,80.37,1.02
22.82,69.27,0.75
12.5,76.83,3.49
12.92,74.88,2.88
12.95,74.83,2.85
16.18,81.13,2.61
27.5,77.68,1.4
12.92,92.92,4.16
18.05,78.27,1.63
12.42,75.73,3.43
29.02,77.63,1.69
11.8,77.82,3.58
22.42,87.32,1.37
8.3,73.0,3.84
28.83,78.75,1.57
15.42,73.78,2.0
26.67,84.92,1.52
30.58,78.48,1.65
29.47,79.65,1.31
18.9,72.82,1.16
19.12,72.85,1.13
30.45,78.08,1.61
29.47,77.73,1.78
26.12,85.4,1.39
12.3,76.7,3.57
11.8,76.0,3.57
27.54,79.69,1.22
24.65,84.58,1.2
15.47,79.87,2.66
20.87,84.4,1.32
13.11,80.3,3.52
9.93,78.12,4.25
16.45,77.43,1.89
22.87,87.98,1.34
24.77,77.7,1.18
24.78,78.44,1.07
28.45,76.11,1.67
26.4,89.75,1.45
24.03,78.38,1.04
22.69,88.15,1.41
21.02,73.15,0.95
25.03,87.32,1.16
19.47,82.58,1.7
26.72,92.9,1.51
10.2,76.72,3.97
26.13,85.63,1.39
28.42,73.37,1.66
24.85,83.78,1.17
24.05,78.89,1.01
21.55,74.7,0.86
17.53,78.59,1.88
26.02,79.34,1.01
15.68,75.63,2.18
27.87,79.44,1.31
12.75,79.67,3.49
13.04,80.23,3.53
16.53,75.58,1.89
19.62,74.57,1.15
27.57,79.74,1.22
30.77,79.48,1.99
17.93,78.8,1.78
25.65,75.59,1.18
17.55,73.98,1.67
19.32,74.33,1.24
23.1,80.23,0.97
26.43,92.03,1.37
17.52,75.47,1.56
18.23,73.28,1.26
20.83,78.25,0.86
22.83,85.03,1.26
30.71,76.84,2.13
22.07,88.05,1.62
17.25,78.59,1.94
9.48,76.75,4.17
