Latitude,Longitude,PTrain_AC1
29.93,78.74,2.37
24.37,92.17,1.14
26.7,77.9,1.71
29.91,78.7,2.38
25.6,75.61,1.39
21.48,85.82,1.43
33.58,74.09,3.59
26.47,92.47,1.67
19.3,75.67,0.72
22.98,71.47,0.58
22.57,70.42,0.63
23.57,76.78,1.14
32.74,74.81,3.14
24.15,78.23,1.35
28.39,75.63,2.06
28.35,75.64,2.06
16.22,73.83,1.21
27.13,94.77,2.18
26.17,93.57,2.25
17.94,78.68,1.18
20.17,84.85,1.4
27.1,79.95,1.68
26.35,89.9,1.65
27.27,93.07,2.66
32.56,74.92,3.06
24.53,84.92,1.39
12.17,76.6,2.58
15.68,74.97,1.33
34.27,74.47,4.09
34.45,74.41,4.23
34.39,73.79,4.02
21.07,83.2,1.09
18.02,78.9,1.17
34.37,73.98,4.17
23.75,86.17,1.26
16.05,73.92,1.26
23.42,91.67,1.28
29.08,74.68,2.15
28.87,75.45,2.13
25.32,86.02,1.45
25.55,84.15,1.64
23.98,86.02,1.32
22.97,74.12,0.72
24.76,79.05,1.43
23.13,84.85,1.46
20.0,76.3,0.83
27.5,95.75,2.48
16.73,76.92,1.05
21.7,74.03,0.73
26.28,79.29,1.59
25.93,90.77,1.47
27.79,79.31,1.84
29.28,78.12,2.17
25.97,85.12,1.69
28.19,74.69,2.02
26.13,89.47,1.56
10.03,76.3,3.4
11.22,76.15,2.88
13.07,80.26,2.86
17.58,78.54,1.25
13.25,80.33,2.82
13.13,80.25,2.83
8.18,77.63,4.17
26.75,82.08,1.85
25.93,80.83,1.57
30.92,74.67,2.49
26.3,87.27,1.72
22.37,88.78,1.42
16.28,78.68,1.53
30.72,76.77,2.5
26.35,79.23,1.6
25.77,75.63,1.46
24.18,92.02,1.14
11.18,75.85,2.98
17.84,78.12,1.11
15.42,75.63,1.42
27.33,88.62,2.8
16.53,80.8,1.78
24.75,84.95,1.44
25.4,83.55,1.62
22.77,83.97,1.46
27.13,81.97,1.91
21.47,80.2,1.12
19.27,84.88,1.75
26.75,83.37,1.93
