Latitude,Longitude,PTrain_AP1
18.2,75.2,984.84
24.53,76.17,998.51
25.45,78.58,1004.78
21.92,84.08,1003.64
26.3,73.02,1003.63
30.55,79.57,908.98
33.19,74.15,977.08
14.53,76.35,976.3
22.23,85.65,990.71
25.48,84.42,1014.97
25.05,84.08,1013.82
26.2,73.94,999.24
28.88,74.07,1007.34
26.72,89.88,1001.99
21.73,75.15,995.07
22.47,70.07,1013.9
26.1,92.73,1014.3
26.38,79.19,1011.81
24.92,86.22,1012.5
17.61,78.88,988.07
25.55,82.32,1015.1
23.63,75.13,990.28
28.05,94.18,999.68
30.64,76.05,1005.32
30.8,75.82,1005.58
29.28,77.42,1006.27
33.98,74.27,872.13
28.06,75.28,1000.18
25.1,78.8,1001.7
33.78,74.07,961.64
26.21,73.07,1005.24
33.34,74.21,960.08
32.6,74.87,1002.58
24.43,85.52,995.71
23.1,74.15,1000.66
22.17,86.63,1009.77
30.03,77.83,1003.64
17.74,78.47,982.21
28.33,75.68,1003.03
16.33,74.78,978.44
16.43,74.68,979.6
25.38,74.3,989.4
29.8,78.65,960.6
22.52,85.63,985.95
26.13,87.62,1014.5
20.78,85.72,1013.79
20.82,75.97,997.79
21.85,87.92,1017.04
10.95,78.08,1002.62
24.32,92.0,1014.6
16.95,82.23,1015.02
27.07,88.47,946.98
18.33,84.13,1015.74
11.73,78.97,1006.73
32.4,78.25,866.08
20.27,81.48,993.57
22.67,76.73,996.41
11.83,75.33,1012.44
26.43,80.37,1012.49
8.08,77.5,1011.58
31.33,75.33,1006.03
10.92,79.83,1013.72
10.07,78.8,1008.85
29.7,77.03,1005.22
14.78,74.13,1013.2
33.0,74.9,954.4
21.62,85.58,990.56
21.32,70.32,1011.45
24.98,79.92,1006.59
17.25,80.15,1008.32
21.83,76.37,997.78
21.82,75.62,1000.94
27.9,80.8,1011.19
22.08,82.15,993.79
9.95,76.27,1013.28
10.23,77.47,889.68
12.95,78.3,964.87
16.7,74.23,981.76
22.53,88.33,1016.88
22.65,88.45,1016.74
7.22,93.73,1011.16
10.75,79.35,1012.82
25.15,75.85,1001.19
25.18,75.9,1001.3
17.55,80.63,1008.57
9.53,76.6,1009.48
11.25,75.78,1013.17
23.4,88.52,1015.73
10.4,78.67,1006.96
33.58,75.5,964.79
34.42,74.3,933.51
15.83,78.07,997.91
26.85,79.5,1012.24
25.22,82.72,1014.66
13.24,76.86,970.54
19.28,74.37,977.28
17.87,78.76,984.93
17.22,78.03,980.08
13.55,76.01,971.28
22.5,73.75,1005.05
21.53,73.43,1005.17
32.68,74.76,1003.34
31.91,75.45,1004.54
29.92,77.07,1005.17
13.02,80.12,1013.16
27.57,79.35,1011.7
27.51,79.51,1012.14
30.02,79.07,921.27
13.35,77.98,964.2
34.3,73.95,889.33
34.12,74.81,936.01
28.62,72.97,1008.96
22.17,85.62,991.04
27.78,79.32,1011.35
21.85,72.13,1015.05
17.5,74.75,974.83
26.7,89.45,1001.66
28.19,75.7,1001.49
20.03,77.83,996.32
25.25,94.47,938.67
26.89,79.65,1012.02
17.92,82.97,1011.72
22.44,88.1,1017.15
11.7,75.53,1013.37
30.04,73.95,1009.01
9.82,77.15,957.32
21.95,85.32,982.29
21.23,78.9,998.46
22.05,78.3,974.96
26.8,75.64,998.2
19.25,73.15,1013.55
19.5,83.32,995.67
33.23,74.39,973.13
32.96,74.41,997.07
24.6,84.82,1010.24
29.79,78.71,969.21
19.9,86.12,1016.59
29.87,78.72,933.14
20.27,85.18,1012.79
21.42,79.27,988.68
17.07,78.49,979.35
25.4,79.5,1010.12
12.85,74.9,1012.62
28.93,74.89,1008.12
23.1,71.4,1013.41
23.43,85.32,982.53
12.42,78.38,989.99
11.83,75.67,1007.63
23.48,70.47,1008.82
22.42,71.87,1012.42
25.13,75.58,993.27
24.54,75.71,993.48
25.7,81.35,1015.26
17.28,76.22,988.56
21.78,85.97,995.08
21.32,77.61,994.86
10.92,76.43,1009.68
10.47,79.73,1013.81
20.23,83.28,1003.86
18.15,73.0,1011.01
27.05,79.39,1011.29
26.65,79.99,1012.58
27.23,79.25,1011.25
23.1,74.87,993.79
28.37,76.9,1004.95
29.82,78.53,953.21
19.72,76.27,988.99
33.77,74.35,898.55
30.66,76.84,1002.46
26.18,92.73,1005.74
23.32,91.32,1015.98
25.05,75.0,992.66
26.49,79.19,1014.26
9.18,76.55,1012.72
10.98,78.23,1007.05
34.45,74.29,936.24
24.75,78.25,999.59
24.03,79.2,995.27
17.75,77.9,986.35
27.08,79.82,1011.72
15.85,77.27,991.04
22.84,88.42,1016.46
24.98,78.27,1001.02
23.6,74.62,998.42
23.35,77.07,991.0
16.62,73.9,981.0
23.63,85.0,986.93
22.6,81.47,972.09
18.75,73.55,976.93
26.99,79.64,1012.08
24.82,78.76,1000.6
33.53,77.5,789.03
24.37,82.95,1004.61
25.05,84.05,1013.91
25.07,83.95,1013.61
16.55,73.62,1008.1
29.89,78.66,942.52
24.86,78.86,999.95
29.12,75.52,1007.56
25.5,75.85,1003.63
23.97,93.22,968.05
23.37,93.12,937.92
29.98,78.62,960.64
24.97,85.1,1013.05
22.53,88.32,1016.74
26.52,85.97,1015.28
26.25,76.33,1003.98
28.04,75.65,997.68
25.65,94.03,909.47
33.23,74.63,921.5
20.18,85.62,1012.42
28.12,74.76,1000.93
25.35,75.53,1001.62
18.12,73.0,1006.0
21.18,71.65,1012.41
25.53,86.55,1014.98
26.82,70.7,1003.91
21.51,77.52,962.3
22.52,79.03,979.96
21.43,78.97,998.87
13.18,80.04,1012.43
27.69,79.67,1011.63
17.97,78.72,986.28
16.97,78.35,982.55
34.29,74.23,916.58
34.17,74.27,906.0
15.2,76.22,986.78
19.83,83.73,999.63
12.46,80.1,1013.68
24.53,75.65,993.87
16.75,77.78,988.1
10.08,78.75,1009.39
13.93,78.27,983.1
27.69,79.65,1011.58
16.1,78.3,996.41
16.03,79.95,1011.75
28.23,95.0,1001.78
11.15,75.97,1011.04
26.75,94.83,981.65
29.54,77.49,1005.58
9.23,76.87,1010.17
33.5,74.83,810.75
21.43,74.43,1007.61
12.71,76.95,977.14
8.77,78.1,1013.34
11.73,75.88,963.15
24.38,84.53,1006.15
25.85,85.6,1015.66
30.4,77.95,976.56
12.48,76.87,975.42
8.37,77.0,1013.36
34.1,74.65,936.65
17.67,82.23,1000.26
34.11,74.52,929.99
18.93,77.48,992.9
9.8,76.8,976.13
17.83,73.92,975.38
23.72,85.5,993.05
23.8,81.35,994.04
12.92,74.82,1013.25
26.62,89.83,1004.89
24.65,79.15,1001.58
29.98,78.7,970.88
24.22,84.67,998.01
23.97,87.17,1009.14
17.97,78.86,986.62
27.83,79.47,1011.57
16.13,76.58,984.64
9.75,76.57,1010.8
11.98,75.95,963.59
24.71,79.22,1001.67
24.82,85.25,1011.8
16.17,76.88,987.98
32.89,74.74,1001.6
24.59,79.18,1001.44
34.51,76.27,826.4
23.8,80.8,996.33
26.42,87.43,1014.27
13.32,77.14,967.05
24.37,87.42,1008.46
23.8,86.28,1005.47
12.42,92.93,1012.46
26.75,80.88,1012.66
30.93,75.87,1005.11
30.9,75.8,1005.11
25.75,93.18,1008.25
34.03,74.68,930.38
25.55,76.22,1004.13
34.42,74.23,934.25
30.38,77.81,990.91
24.5,87.13,1007.35
24.58,78.88,999.1
21.7,84.67,995.69
23.27,92.47,973.3
25.2,93.3,972.82
13.7,75.67,979.46
25.58,93.77,931.9
26.77,84.98,1016.03
27.23,94.12,1012.96
25.18,86.08,1014.65
28.33,73.2,1007.92
24.37,87.2,1009.07
21.85,87.22,1016.12
24.17,88.27,1015.53
30.72,76.25,1004.74
17.44,78.54,986.34
22.22,70.23,1008.62
24.11,78.98,984.48
25.47,92.8,994.38
25.5,93.12,1008.73
27.75,95.92,1010.8
27.03,79.39,1011.23
21.72,71.38,1006.63
18.03,75.33,984.17
21.08,83.4,1006.0
26.35,75.57,1000.79
25.3,93.43,949.86
32.8,79.18,777.6
27.32,95.9,998.9
26.03,90.17,1014.89
21.55,71.35,1008.3
17.18,78.71,984.83
16.17,76.52,985.67
34.0,74.92,934.32
20.2,83.7,976.76
23.4,69.88,1012.17
22.32,87.05,1013.89
22.83,85.12,994.51
17.98,76.33,979.35
26.87,79.11,1011.83
12.02,77.25,968.36
25.2,94.47,919.19
25.68,92.8,1004.89
20.78,77.67,996.6
24.7,79.02,999.22
22.88,69.82,1013.94
23.83,87.82,1014.52
32.52,74.76,1003.46
26.28,94.25,967.79
24.55,92.6,1014.72
24.87,86.52,1008.47
29.97,77.04,1004.87
28.07,75.62,999.01
9.92,78.12,1005.9
9.83,78.08,1006.1
17.93,73.67,937.59
16.75,78.0,985.85
21.08,71.78,1014.38
27.23,79.05,1010.9
26.75,92.35,1010.28
22.0,80.7,984.99
25.03,88.13,1014.73
20.55,74.53,990.22
21.17,81.73,999.21
32.27,77.17,903.95
22.58,80.37,992.9
22.82,69.27,1014.42
12.5,76.83,974.72
12.92,74.88,1007.89
12.95,74.83,1011.7
16.18,81.13,1014.93
27.5,77.68,1009.6
12.92,92.92,1012.46
18.05,78.27,988.28
12.42,75.73,950.61
29.02,77.63,1006.92
11.8,77.82,998.24
22.42,87.32,1014.47
8.3,73.0,1012.36
28.83,78.75,1008.05
15.42,73.78,1010.1
26.67,84.92,1015.38
30.58,78.48,903.56
29.47,79.65,884.23
18.9,72.82,1013.65
19.12,72.85,1013.5
30.45,78.08,900.38
