Latitude,Longitude,PTrain_AP1
24.6,92.83,1009.22
33.27,74.55,959.99
17.65,77.47,976.41
30.58,76.82,993.3
25.98,87.13,1008.88
24.42,85.98,993.96
28.93,76.17,997.31
33.53,74.22,934.19
29.93,78.74,967.86
24.37,92.17,1009.46
26.7,77.9,999.79
29.91,78.7,960.77
25.6,75.61,995.42
21.48,85.82,980.62
33.58,74.09,940.58
26.47,92.47,1007.83
19.3,75.67,986.03
22.98,71.47,1006.87
22.57,70.42,1008.98
23.57,76.78,986.06
32.74,74.81,991.65
24.15,78.23,989.26
28.39,75.63,993.81
28.35,75.64,993.78
16.22,73.83,1005.17
27.13,94.77,1005.82
26.17,93.57,972.22
17.94,78.68,980.1
20.17,84.85,1000.51
27.1,79.95,1002.72
26.35,89.9,1007.09
27.27,93.07,965.78
32.56,74.92,991.32
24.53,84.92,1004.3
12.17,76.6,971.67
15.68,74.97,973.87
34.27,74.47,930.22
34.45,74.41,922.71
34.39,73.79,942.73
21.07,83.2,999.56
18.02,78.9,981.97
34.37,73.98,832.54
23.75,86.17,1000.0
16.05,73.92,1002.41
23.42,91.67,1007.06
29.08,74.68,997.7
28.87,75.45,997.06
25.32,86.02,1008.82
25.55,84.15,1007.23
23.98,86.02,997.44
22.97,74.12,996.12
24.76,79.05,993.24
23.13,84.85,979.43
20.0,76.3,982.51
27.5,95.75,1003.34
16.73,76.92,986.6
21.7,74.03,962.59
26.28,79.29,1001.88
25.93,90.77,1007.86
27.79,79.31,1001.47
29.28,78.12,997.61
25.97,85.12,1008.12
28.19,74.69,992.41
26.13,89.47,1009.01
10.03,76.3,1011.31
11.22,76.15,1008.28
13.07,80.26,1010.55
17.58,78.54,977.12
13.25,80.33,1010.62
13.13,80.25,1010.6
8.18,77.63,1011.37
26.75,82.08,1004.32
25.93,80.83,1003.28
30.92,74.67,996.44
26.3,87.27,1007.65
22.37,88.78,1009.6
16.28,78.68,976.85
30.72,76.77,992.02
26.35,79.23,1001.58
25.77,75.63,993.45
24.18,92.02,1009.31
11.18,75.85,1010.26
17.84,78.12,982.28
15.42,75.63,974.15
27.33,88.62,911.81
16.53,80.8,1009.25
24.75,84.95,1004.92
25.4,83.55,1006.79
22.77,83.97,980.12
27.13,81.97,1003.81
21.47,80.2,992.83
19.27,84.88,1009.41
26.75,83.37,1005.88
17.35,76.85,983.38
34.05,74.4,869.66
24.65,77.32,984.71
