Latitude,Longitude,PTrain_AP1
32.56,74.92,980.62
24.53,84.92,993.51
12.17,76.6,969.2
15.68,74.97,969.97
34.27,74.47,919.99
34.45,74.41,912.43
34.39,73.79,932.62
21.07,83.2,990.52
18.02,78.9,975.42
34.37,73.98,823.25
23.75,86.17,989.62
16.05,73.92,997.99
23.42,91.67,998.18
29.08,74.68,985.89
28.87,75.45,985.28
25.32,86.02,998.01
25.55,84.15,996.01
23.98,86.02,986.88
22.97,74.12,986.2
24.76,79.05,982.22
23.13,84.85,969.03
20.0,76.3,975.16
27.5,95.75,993.44
16.73,76.92,981.17
21.7,74.03,954.07
26.28,79.29,990.23
25.93,90.77,997.73
27.79,79.31,989.68
29.28,78.12,986.01
25.97,85.12,996.93
28.19,74.69,980.67
26.13,89.47,998.58
10.03,76.3,1008.68
11.22,76.15,1005.46
13.07,80.26,1006.47
17.58,78.54,971.01
13.25,80.33,1006.46
13.13,80.25,1006.5
8.18,77.63,1008.71
26.75,82.08,992.56
25.93,80.83,991.55
30.92,74.67,985.04
26.3,87.27,996.69
22.37,88.78,1000.71
16.28,78.68,971.61
30.72,76.77,980.78
26.35,79.23,989.93
25.77,75.63,982.21
24.18,92.02,1000.24
11.18,75.85,1007.5
17.84,78.12,975.98
15.42,75.63,970.26
27.33,88.62,901.29
16.53,80.8,1003.39
24.75,84.95,994.06
25.4,83.55,995.54
22.77,83.97,969.92
27.13,81.97,992.01
21.47,80.2,983.39
19.27,84.88,1001.85
26.75,83.37,994.24
17.35,76.85,977.64
34.05,74.4,859.36
24.65,77.32,974.1
28.42,77.0,984.87
26.1,91.58,998.14
26.23,78.25,986.93
15.42,75.62,969.78
27.23,79.28,989.38
33.89,74.29,892.71
24.05,76.45,979.18
25.58,76.3,986.71
15.73,75.98,970.23
16.27,76.83,979.09
23.52,74.0,992.56
20.1,84.57,996.96
9.92,77.53,989.54
34.16,74.57,919.69
30.65,78.85,865.5
27.85,78.47,987.98
14.55,78.73,997.79
29.9,78.68,929.18
26.01,79.38,989.77
32.79,74.77,981.0
29.97,78.53,945.38
26.7,94.12,995.05
17.61,78.47,971.6
27.72,79.65,989.49
22.77,87.8,1000.86
23.28,84.55,967.53
20.88,73.72,986.68
28.3,75.71,981.84
22.9,88.16,1000.47
20.13,78.32,985.22
29.85,77.05,983.9
25.22,87.17,998.88
23.95,87.1,993.67
22.7,70.65,998.51
27.22,73.47,980.51
30.72,75.98,983.29
32.98,74.41,976.13
28.36,74.9,981.83
27.7,79.57,989.74
20.67,79.13,986.13
22.25,88.5,1000.85
33.26,74.14,945.57
27.32,84.32,991.6
23.27,87.97,999.92
31.52,76.02,979.7
