Latitude,Longitude,PTrain_AP1
17.92,82.97,1010.44
22.44,88.1,1013.49
11.7,75.53,1012.9
30.04,73.95,1001.9
9.82,77.15,957.79
21.95,85.32,981.38
21.23,78.9,994.36
22.05,78.3,971.8
26.8,75.64,994.59
19.25,73.15,1012.42
19.5,83.32,994.85
33.23,74.39,968.59
32.96,74.41,990.45
24.6,84.82,1008.55
29.79,78.71,968.55
19.9,86.12,1013.84
29.87,78.72,933.79
20.27,85.18,1011.14
21.42,79.27,985.23
17.07,78.49,977.7
25.4,79.5,1004.79
12.85,74.9,1012.12
28.93,74.89,1001.84
23.1,71.4,1012.15
23.43,85.32,982.1
12.42,78.38,989.25
11.83,75.67,1007.41
23.48,70.47,1007.21
22.42,71.87,1010.95
25.13,75.58,991.28
24.54,75.71,991.8
25.7,81.35,1009.48
17.28,76.22,986.41
21.78,85.97,993.81
21.32,77.61,991.57
10.92,76.43,1009.09
10.47,79.73,1013.28
20.23,83.28,1003.07
18.15,73.0,1010.09
27.05,79.39,1005.62
26.65,79.99,1006.86
27.23,79.25,1005.55
23.1,74.87,993.04
28.37,76.9,999.63
29.82,78.53,953.39
19.72,76.27,986.75
33.77,74.35,894.51
30.66,76.84,996.98
26.18,92.73,1004.46
23.32,91.32,1012.14
25.05,75.0,991.01
26.49,79.19,1008.14
9.18,76.55,1012.32
10.98,78.23,1005.93
34.45,74.29,931.22
24.75,78.25,995.85
24.03,79.2,991.64
17.75,77.9,984.01
27.08,79.82,1006.09
15.85,77.27,988.9
22.84,88.42,1013.64
24.98,78.27,997.11
23.6,74.62,997.65
23.35,77.07,988.66
16.62,73.9,980.81
23.63,85.0,986.5
22.6,81.47,969.84
18.75,73.55,976.38
26.99,79.64,1006.34
24.82,78.76,996.58
33.53,77.5,790.04
24.37,82.95,1001.94
25.05,84.05,1010.92
25.07,83.95,1010.55
16.55,73.62,1007.54
29.89,78.66,943.07
24.86,78.86,995.96
29.12,75.52,1001.37
25.5,75.85,1000.8
23.97,93.22,966.95
23.37,93.12,935.15
29.98,78.62,960.48
24.97,85.1,1010.97
22.53,88.32,1013.35
26.52,85.97,1012.06
26.25,76.33,1000.16
28.04,75.65,993.26
25.65,94.03,908.89
33.23,74.63,918.27
20.18,85.62,1010.45
28.12,74.76,996.07
25.35,75.53,999.23
18.12,73.0,1005.3
21.18,71.65,1010.96
25.53,86.55,1013.12
26.82,70.7,1001.24
21.51,77.52,958.9
22.52,79.03,976.89
21.43,78.97,994.71
13.18,80.04,1011.77
27.69,79.67,1005.94
17.97,78.72,984.4
16.97,78.35,980.94
34.29,74.23,912.02
34.17,74.27,901.68
15.2,76.22,985.54
19.83,83.73,998.77
12.46,80.1,1013.11
24.53,75.65,992.23
16.75,77.78,986.19
10.08,78.75,1008.93
13.93,78.27,981.98
27.69,79.65,1005.9
16.1,78.3,995.19
16.03,79.95,1010.89
28.23,95.0,999.05
11.15,75.97,1010.68
26.75,94.83,981.87
29.54,77.49,1000.04
9.23,76.87,1009.72
33.5,74.83,809.36
21.43,74.43,1006.85
12.71,76.95,976.31
8.77,78.1,1012.96
11.73,75.88,963.7
24.38,84.53,1004.72
25.85,85.6,1012.93
30.4,77.95,974.8
12.48,76.87,974.78
8.37,77.0,1012.97
34.1,74.65,931.78
17.67,82.23,999.38
34.11,74.52,925.57
18.93,77.48,989.38
9.8,76.8,976.86
17.83,73.92,974.83
23.72,85.5,992.67
23.8,81.35,991.08
12.92,74.82,1012.72
26.62,89.83,1003.65
24.65,79.15,997.39
29.98,78.7,970.04
24.22,84.67,997.15
23.97,87.17,1008.17
17.97,78.86,984.82
27.83,79.47,1005.82
16.13,76.58,982.62
9.75,76.57,1010.33
11.98,75.95,963.92
24.71,79.22,997.51
24.82,85.25,1010.05
16.17,76.88,985.7
32.89,74.74,994.42
24.59,79.18,997.26
34.51,76.27,825.42
23.8,80.8,992.93
26.42,87.43,1011.76
13.32,77.14,965.53
24.37,87.42,1007.61
23.8,86.28,1004.82
12.42,92.93,1011.05
26.75,80.88,1007.05
30.93,75.87,998.85
30.9,75.8,998.85
25.75,93.18,1006.79
34.03,74.68,925.71
25.55,76.22,1000.98
34.42,74.23,929.32
30.38,77.81,987.48
24.5,87.13,1006.61
24.58,78.88,995.2
21.7,84.67,995.03
23.27,92.47,970.94
25.2,93.3,972.87
13.7,75.67,979.21
25.58,93.77,931.88
26.77,84.98,1011.83
27.23,94.12,1009.47
25.18,86.08,1012.93
28.33,73.2,1002.03
24.37,87.2,1008.22
21.85,87.22,1013.06
24.17,88.27,1014.09
30.72,76.25,998.71
17.44,78.54,984.68
22.22,70.23,1007.17
24.11,78.98,981.57
25.47,92.8,993.96
25.5,93.12,1007.31
27.75,95.92,1006.45
27.03,79.39,1005.58
21.72,71.38,1005.67
18.03,75.33,982.75
21.08,83.4,1005.1
26.35,75.57,997.44
25.3,93.43,949.86
32.8,79.18,778.81
27.32,95.9,996.83
26.03,90.17,1013.06
21.55,71.35,1007.25
17.18,78.71,983.4
16.17,76.52,983.68
34.0,74.92,929.61
20.2,83.7,975.51
23.4,69.88,1010.46
22.32,87.05,1011.72
22.83,85.12,994.02
17.98,76.33,976.91
26.87,79.11,1006.05
12.02,77.25,967.68
25.2,94.47,918.48
25.68,92.8,1003.81
20.78,77.67,993.07
24.7,79.02,995.28
22.88,69.82,1011.75
