Latitude,Longitude,PTrain_AP1
20.1,84.57,1010.68
9.92,77.53,995.14
34.16,74.57,932.51
30.65,78.85,876.98
27.85,78.47,1005.68
14.55,78.73,1006.05
29.9,78.68,944.08
26.01,79.38,1006.88
32.79,74.77,996.86
29.97,78.53,961.2
26.7,94.12,1009.0
17.61,78.47,981.42
27.72,79.65,1007.41
22.77,87.8,1016.2
23.28,84.55,982.64
20.88,73.72,999.07
28.3,75.71,999.27
22.9,88.16,1015.76
20.13,78.32,997.38
29.85,77.05,1001.67
25.22,87.17,1014.49
23.95,87.1,1009.31
22.7,70.65,1012.53
27.22,73.47,997.12
30.72,75.98,1000.85
32.98,74.41,992.01
28.36,74.9,999.21
27.7,79.57,1007.64
20.67,79.13,998.93
22.25,88.5,1015.9
33.26,74.14,960.0
27.32,84.32,1008.76
23.27,87.97,1015.28
31.52,76.02,996.65
27.98,72.25,1004.38
24.9,72.83,999.27
20.72,70.99,1014.42
34.08,74.57,930.68
14.97,78.25,1000.67
34.1,74.58,932.44
21.92,85.37,983.62
22.02,69.92,1006.85
22.26,88.97,1015.74
22.86,88.04,1015.67
16.75,77.3,988.8
25.73,75.54,997.61
19.92,77.05,986.68
25.93,85.33,1013.4
18.17,73.3,1012.75
21.33,69.9,1013.28
16.72,75.43,978.87
17.21,78.9,995.4
14.83,76.63,979.41
25.96,75.59,998.99
12.84,80.06,1012.75
25.6,85.2,1013.24
18.98,84.02,994.48
20.37,83.37,1006.69
17.63,80.93,1012.13
22.55,72.22,1015.07
20.28,84.7,1004.16
14.98,74.92,986.05
15.17,77.38,988.34
16.28,76.62,986.42
24.67,84.77,1009.87
30.64,76.81,999.36
30.1,79.97,880.12
28.07,94.57,968.88
24.67,75.6,990.45
18.02,79.57,999.01
27.38,80.17,1007.6
17.82,73.1,1013.16
13.0,76.15,960.92
28.08,96.5,939.46
23.98,85.37,983.46
29.17,75.73,1002.38
14.28,74.45,1012.54
22.77,77.77,997.65
10.58,92.55,1012.52
17.45,78.47,983.44
9.5,76.63,1010.48
15.8,76.98,993.49
15.02,75.95,983.93
30.03,77.89,1000.45
28.18,75.39,998.14
34.28,74.2,899.56
13.0,75.7,961.5
33.39,74.23,943.3
27.65,79.95,1007.59
15.43,75.8,978.4
26.86,79.06,1007.96
31.03,78.73,846.38
22.57,75.82,983.04
34.53,75.13,860.24
24.6,87.08,1007.41
17.55,75.9,988.74
22.62,86.13,1005.98
23.67,84.95,990.76
26.39,79.48,1008.82
26.53,75.87,997.45
13.95,76.62,978.36
29.93,78.52,960.79
26.0,92.87,1012.14
14.03,75.68,982.67
13.54,77.3,972.6
27.57,93.85,928.64
12.82,77.03,973.13
13.23,77.12,967.32
16.47,76.53,988.15
34.3,74.25,917.31
28.78,95.88,949.01
24.53,84.02,1008.2
30.17,76.54,1001.75
27.68,76.45,994.66
25.05,84.63,1012.14
27.6,78.05,1005.06
26.27,91.37,1013.87
23.83,73.03,1003.54
24.77,93.9,973.12
22.72,75.8,984.02
17.69,78.87,987.26
27.16,79.27,1006.95
29.84,78.75,919.08
24.68,74.13,990.35
27.68,74.07,997.68
11.57,75.6,1013.86
11.77,79.38,1011.24
27.24,79.44,1007.29
34.65,76.02,833.81
30.1,77.75,999.65
20.13,85.15,1012.24
24.28,85.17,995.03
27.33,82.7,1010.31
23.2,79.95,993.42
19.08,82.03,984.76
26.82,75.8,993.84
26.9,70.92,1000.15
21.05,75.57,1002.82
25.35,72.62,1004.71
26.53,88.72,1011.48
32.67,74.83,993.37
22.82,86.18,1009.86
22.82,86.18,1009.19
22.88,84.13,973.36
25.08,73.08,998.7
18.2,75.2,984.6
24.53,76.17,997.43
25.45,78.58,1001.38
21.92,84.08,1003.6
26.3,73.02,1001.8
30.55,79.57,910.26
33.19,74.15,974.19
14.53,76.35,976.35
22.23,85.65,991.54
25.48,84.42,1012.28
25.05,84.08,1011.4
26.2,73.94,997.8
28.88,74.07,1002.73
26.72,89.88,1002.15
21.73,75.15,995.29
22.47,70.07,1013.69
26.1,92.73,1013.03
26.38,79.19,1007.31
24.92,86.22,1012.12
17.61,78.88,987.63
25.55,82.32,1010.71
23.63,75.13,990.57
28.05,94.18,999.01
30.64,76.05,1001.18
30.8,75.82,1001.28
29.28,77.42,1002.55
33.98,74.27,868.38
28.06,75.28,997.09
25.1,78.8,998.69
33.78,74.07,958.9
26.21,73.07,1003.41
33.34,74.21,957.85
32.6,74.87,997.17
24.43,85.52,996.3
23.1,74.15,1001.45
22.17,86.63,1009.87
30.03,77.83,1000.51
17.74,78.47,981.45
28.33,75.68,999.51
16.33,74.78,978.8
16.43,74.68,979.98
25.38,74.3,989.03
29.8,78.65,963.05
22.52,85.63,986.84
26.13,87.62,1013.15
20.78,85.72,1013.8
20.82,75.97,996.89
21.85,87.92,1015.81
10.95,78.08,1002.59
24.32,92.0,1014.13
16.95,82.23,1015.14
27.07,88.47,949.57
18.33,84.13,1015.53
11.73,78.97,1006.98
32.4,78.25,863.38
20.27,81.48,992.95
22.67,76.73,995.18
11.83,75.33,1012.97
26.43,80.37,1008.27
8.08,77.5,1012.18
31.33,75.33,1001.28
10.92,79.83,1014.26
10.07,78.8,1009.34
29.7,77.03,1001.56
14.78,74.13,1013.62
33.0,74.9,952.57
21.62,85.58,991.24
21.32,70.32,1011.55
24.98,79.92,1003.02
17.25,80.15,1008.22
21.83,76.37,996.7
21.82,75.62,1000.64
27.9,80.8,1007.54
22.08,82.15,992.83
9.95,76.27,1013.77
10.23,77.47,890.2
12.95,78.3,965.05
16.7,74.23,982.4
22.53,88.33,1015.97
