Latitude,Longitude,PTrain_AP1
16.47,76.53,981.72
34.3,74.25,909.07
28.78,95.88,940.86
24.53,84.02,996.06
30.17,76.54,988.92
27.68,76.45,982.23
25.05,84.63,1000.08
27.6,78.05,992.57
26.27,91.37,1003.75
23.83,73.03,993.64
24.77,93.9,963.96
22.72,75.8,974.34
17.69,78.87,979.14
27.16,79.27,994.33
29.84,78.75,910.55
24.68,74.13,979.7
27.68,74.07,985.74
11.57,75.6,1008.68
11.77,79.38,1004.75
27.24,79.44,994.6
34.65,76.02,829.14
30.1,77.75,986.66
20.13,85.15,1001.6
24.28,85.17,982.93
27.33,82.7,997.68
23.2,79.95,982.03
19.08,82.03,975.13
26.82,75.8,981.85
26.9,70.92,989.25
21.05,75.57,993.99
25.35,72.62,994.29
26.53,88.72,1000.23
32.67,74.83,981.04
22.82,86.18,998.25
22.82,86.18,997.57
22.88,84.13,962.27
25.08,73.08,988.15
18.2,75.2,978.04
24.53,76.17,986.42
25.45,78.58,989.44
21.92,84.08,992.05
26.3,73.02,990.79
30.55,79.57,902.67
33.19,74.15,962.15
14.53,76.35,971.08
22.23,85.65,980.24
25.48,84.42,1000.18
25.05,84.08,999.29
26.2,73.94,986.48
28.88,74.07,990.53
26.72,89.88,991.04
21.73,75.15,986.2
22.47,70.07,1006.14
26.1,92.73,1003.42
26.38,79.19,994.96
24.92,86.22,1000.22
17.61,78.88,979.53
25.55,82.32,998.43
23.63,75.13,980.29
28.05,94.18,989.36
30.64,76.05,988.37
30.8,75.82,988.5
29.28,77.42,989.71
33.98,74.27,863.24
28.06,75.28,984.77
25.1,78.8,986.81
33.78,74.07,947.59
26.21,73.07,992.47
33.34,74.21,946.62
32.6,74.87,984.86
24.43,85.52,984.19
23.1,74.15,991.6
22.17,86.63,998.65
30.03,77.83,987.53
17.74,78.47,973.69
28.33,75.68,987.08
16.33,74.78,973.56
16.43,74.68,974.7
25.38,74.3,977.98
29.8,78.65,950.99
22.52,85.63,975.54
26.13,87.62,1001.63
20.78,85.72,1002.84
20.82,75.97,988.16
21.85,87.92,1005.24
10.95,78.08,996.68
24.32,92.0,1004.22
16.95,82.23,1006.21
27.07,88.47,939.36
18.33,84.13,1005.85
11.73,78.97,1000.6
32.4,78.25,858.93
20.27,81.48,982.59
22.67,76.73,985.1
11.83,75.33,1007.88
26.43,80.37,995.55
8.08,77.5,1006.81
31.33,75.33,988.61
10.92,79.83,1007.96
10.07,78.8,1003.41
29.7,77.03,988.7
14.78,74.13,1008.34
33.0,74.9,941.8
21.62,85.58,980.21
21.32,70.32,1004.85
24.98,79.92,990.8
17.25,80.15,999.37
