Latitude,Longitude,PTrain_AP1
24.2,72.2,994.45
30.32,78.03,964.3
24.92,84.18,995.18
16.38,73.35,1005.65
23.78,86.43,988.36
22.6,75.3,971.46
12.13,78.03,985.27
32.27,76.38,937.2
26.67,77.83,989.85
26.02,89.98,999.99
26.15,89.92,999.42
22.18,88.2,1001.67
27.48,95.02,996.08
21.83,87.78,1001.94
20.72,70.92,1004.01
22.83,74.27,985.07
17.72,83.3,996.53
24.27,87.25,994.16
23.83,73.67,986.69
21.18,81.28,986.15
23.48,87.32,998.54
22.37,69.08,1003.08
26.12,92.87,999.12
29.9,78.55,944.22
32.86,74.9,977.33
17.91,78.01,977.52
24.48,71.73,997.72
30.27,80.52,788.19
32.58,74.93,982.54
26.91,79.6,991.83
26.1,90.78,1000.04
24.93,92.77,1001.71
24.03,84.07,990.09
20.42,72.85,1004.39
26.31,79.3,991.73
30.22,74.17,987.74
34.17,74.9,918.76
32.65,74.9,981.38
24.73,79.21,984.13
26.63,92.8,999.59
34.33,74.38,920.97
24.02,85.55,972.42
28.45,72.5,989.99
25.33,88.32,999.87
30.75,76.15,985.06
27.9,96.3,989.57
28.02,96.23,959.52
25.75,75.38,982.66
18.25,77.1,971.77
25.74,79.16,991.04
23.13,78.68,982.94
27.98,79.42,991.02
26.17,85.0,997.51
29.73,78.47,981.51
23.43,73.75,995.45
20.03,75.03,976.52
33.13,75.98,883.07
29.86,78.64,934.24
26.92,71.37,987.26
30.66,76.83,983.45
24.6,92.83,1001.22
33.27,74.55,951.08
17.65,77.47,971.89
30.58,76.82,983.77
25.98,87.13,999.18
24.42,85.98,984.04
28.93,76.17,987.32
33.53,74.22,925.05
29.93,78.74,958.48
24.37,92.17,1001.49
26.7,77.9,989.86
29.91,78.7,951.42
25.6,75.61,986.0
21.48,85.82,971.88
33.58,74.09,931.43
26.47,92.47,999.14
19.3,75.67,980.79
22.98,71.47,999.49
22.57,70.42,1001.98
23.57,76.78,977.58
32.74,74.81,982.91
24.15,78.23,980.23
28.39,75.63,983.82
28.35,75.64,983.79
16.22,73.83,1002.15
27.13,94.77,997.21
26.17,93.57,962.62
17.94,78.68,974.86
20.17,84.85,992.91
27.1,79.95,992.74
26.35,89.9,997.8
27.27,93.07,956.06
32.56,74.92,982.51
24.53,84.92,994.51
12.17,76.6,970.4
15.68,74.97,971.5
34.27,74.47,921.04
34.45,74.41,913.44
34.39,73.79,933.69
21.07,83.2,991.28
18.02,78.9,976.56
34.37,73.98,823.75
23.75,86.17,990.51
16.05,73.92,999.52
23.42,91.67,999.31
29.08,74.68,987.75
28.87,75.45,987.08
25.32,86.02,999.11
25.55,84.15,997.15
23.98,86.02,987.77
22.97,74.12,988.04
24.76,79.05,983.77
23.13,84.85,969.82
20.0,76.3,976.68
27.5,95.75,994.73
16.73,76.92,982.53
21.7,74.03,955.56
26.28,79.29,991.92
25.93,90.77,998.91
27.79,79.31,991.5
29.28,78.12,987.81
25.97,85.12,998.09
28.19,74.69,982.48
26.13,89.47,999.76
10.03,76.3,1009.51
11.22,76.15,1006.39
13.07,80.26,1007.29
17.58,78.54,972.21
13.25,80.33,1007.28
13.13,80.25,1007.31
8.18,77.63,1009.24
26.75,82.08,994.07
25.93,80.83,993.22
30.92,74.67,986.91
26.3,87.27,997.85
22.37,88.78,1001.77
16.28,78.68,972.72
30.72,76.77,982.54
26.35,79.23,991.62
25.77,75.63,983.97
24.18,92.02,1001.39
11.18,75.85,1008.5
17.84,78.12,977.24
15.42,75.63,971.73
27.33,88.62,902.52
16.53,80.8,1004.21
24.75,84.95,995.08
25.4,83.55,996.71
22.77,83.97,970.78
27.13,81.97,993.59
21.47,80.2,984.62
19.27,84.88,1002.72
26.75,83.37,995.59
17.35,76.85,979.08
34.05,74.4,860.07
24.65,77.32,975.62
28.42,77.0,986.58
26.1,91.58,999.33
26.23,78.25,988.53
15.42,75.62,971.25
27.23,79.28,991.14
33.89,74.29,893.56
24.05,76.45,980.77
25.58,76.3,988.41
15.73,75.98,971.69
16.27,76.83,980.44
23.52,74.0,994.53
20.1,84.57,997.7
9.92,77.53,990.26
34.16,74.57,920.75
30.65,78.85,866.58
27.85,78.47,989.72
14.55,78.73,998.62
29.9,78.68,930.55
26.01,79.38,991.45
32.79,74.77,982.92
29.97,78.53,946.82
26.7,94.12,996.23
17.61,78.47,972.81
27.72,79.65,991.35
22.77,87.8,1001.93
23.28,84.55,968.37
20.88,73.72,988.42
28.3,75.71,983.57
22.9,88.16,1001.53
20.13,78.32,986.64
29.85,77.05,985.67
25.22,87.17,999.99
23.95,87.1,994.64
22.7,70.65,1000.9
27.22,73.47,982.51
30.72,75.98,985.09
32.98,74.41,977.86
28.36,74.9,983.62
27.7,79.57,991.59
20.67,79.13,987.44
22.25,88.5,1001.92
33.26,74.14,946.84
27.32,84.32,992.9
23.27,87.97,1000.97
31.52,76.02,981.49
27.98,72.25,989.58
24.9,72.83,986.06
20.72,70.99,1004.75
34.08,74.57,919.29
14.97,78.25,993.3
34.1,74.58,921.02
21.92,85.37,969.54
22.02,69.92,996.55
22.26,88.97,1001.86
22.86,88.04,1001.41
16.75,77.3,981.25
25.73,75.54,983.46
19.92,77.05,977.11
