Latitude,Longitude,PTrain_AP1
24.43,85.52,985.93
23.1,74.15,992.67
22.17,86.63,999.87
30.03,77.83,989.37
17.74,78.47,974.88
28.33,75.68,988.88
16.33,74.78,974.21
16.43,74.68,975.35
25.38,74.3,979.59
29.8,78.65,952.92
22.52,85.63,976.95
26.13,87.62,1003.05
20.78,85.72,1004.28
20.82,75.97,989.47
21.85,87.92,1006.11
10.95,78.08,998.06
24.32,92.0,1005.46
16.95,82.23,1007.25
27.07,88.47,940.61
18.33,84.13,1006.85
11.73,78.97,1001.98
32.4,78.25,859.19
20.27,81.48,984.32
22.67,76.73,986.63
11.83,75.33,1009.11
26.43,80.37,997.09
8.08,77.5,1008.71
31.33,75.33,990.67
10.92,79.83,1009.42
10.07,78.8,1004.95
29.7,77.03,990.48
14.78,74.13,1009.17
33.0,74.9,944.42
21.62,85.58,981.51
21.32,70.32,1005.28
24.98,79.92,992.4
17.25,80.15,1000.81
21.83,76.37,988.65
21.82,75.62,992.63
27.9,80.8,996.06
22.08,82.15,983.41
9.95,76.27,1010.12
10.23,77.47,888.63
12.95,78.3,960.67
16.7,74.23,977.73
22.53,88.33,1006.22
22.65,88.45,1006.26
7.22,93.73,1010.08
10.75,79.35,1008.27
25.15,75.85,990.25
25.18,75.9,990.28
17.55,80.63,1000.86
9.53,76.6,1006.27
11.25,75.78,1009.8
23.4,88.52,1005.84
10.4,78.67,1002.85
33.58,75.5,953.16
34.42,74.3,922.87
15.83,78.07,991.46
26.85,79.5,996.76
25.22,82.72,1000.25
13.24,76.86,966.6
19.28,74.37,971.59
17.87,78.76,977.47
17.22,78.03,973.17
13.55,76.01,967.91
22.5,73.75,997.25
21.53,73.43,997.92
32.68,74.76,987.81
31.91,75.45,989.3
29.92,77.07,990.43
13.02,80.12,1007.86
27.57,79.35,996.24
27.51,79.51,996.63
30.02,79.07,915.96
13.35,77.98,959.77
34.3,73.95,880.29
34.12,74.81,925.26
28.62,72.97,994.26
22.17,85.62,981.97
27.78,79.32,995.9
21.85,72.13,1007.35
17.5,74.75,969.92
26.7,89.45,991.83
28.19,75.7,987.62
20.03,77.83,985.92
25.25,94.47,933.68
26.89,79.65,996.6
17.92,82.97,1003.51
22.44,88.1,1006.27
11.7,75.53,1009.94
30.04,73.95,993.24
9.82,77.15,955.67
21.95,85.32,973.36
21.23,78.9,986.79
22.05,78.3,965.0
26.8,75.64,985.78
19.25,73.15,1007.47
19.5,83.32,987.27
33.23,74.39,961.43
32.96,74.41,982.43
24.6,84.82,998.94
29.79,78.71,960.64
19.9,86.12,1006.66
29.87,78.72,927.34
20.27,85.18,1003.38
21.42,79.27,977.86
17.07,78.49,972.67
25.4,79.5,995.3
12.85,74.9,1009.07
28.93,74.89,992.96
23.1,71.4,1005.87
23.43,85.32,973.5
12.42,78.38,985.47
11.83,75.67,1004.35
23.48,70.47,1001.06
22.42,71.87,1004.85
25.13,75.58,982.91
24.54,75.71,983.6
25.7,81.35,999.56
17.28,76.22,981.89
21.78,85.97,985.8
21.32,77.61,984.43
10.92,76.43,1005.95
10.47,79.73,1009.54
20.23,83.28,994.95
18.15,73.0,1005.78
27.05,79.39,995.96
26.65,79.99,997.1
27.23,79.25,995.9
23.1,74.87,985.62
28.37,76.9,990.43
29.82,78.53,946.12
19.72,76.27,980.98
33.77,74.35,889.44
30.66,76.84,988.14
26.18,92.73,996.85
23.32,91.32,1005.71
25.05,75.0,982.78
26.49,79.19,998.48
9.18,76.55,1009.64
10.98,78.23,1002.21
34.45,74.29,925.45
24.75,78.25,987.01
24.03,79.2,982.99
17.75,77.9,978.76
27.08,79.82,996.37
15.85,77.27,984.51
22.84,88.42,1006.14
24.98,78.27,988.16
23.6,74.62,990.0
23.35,77.07,980.76
16.62,73.9,977.32
23.63,85.0,977.64
22.6,81.47,962.16
18.75,73.55,972.11
26.99,79.64,996.63
24.82,78.76,987.6
33.53,77.5,789.13
24.37,82.95,992.31
25.05,84.05,1001.07
25.07,83.95,1000.69
16.55,73.62,1003.68
29.89,78.66,936.25
24.86,78.86,986.98
29.12,75.52,992.38
25.5,75.85,992.14
23.97,93.22,960.86
23.37,93.12,930.28
29.98,78.62,952.96
24.97,85.1,1001.3
22.53,88.32,1006.07
26.52,85.97,1002.35
26.25,76.33,991.24
28.04,75.65,984.37
25.65,94.03,905.03
33.23,74.63,912.62
20.18,85.62,1002.88
28.12,74.76,987.3
25.35,75.53,990.7
18.12,73.0,1001.02
21.18,71.65,1005.64
25.53,86.55,1003.74
26.82,70.7,993.65
21.51,77.52,953.08
22.52,79.03,969.5
21.43,78.97,987.02
13.18,80.04,1007.03
27.69,79.67,996.25
17.97,78.72,978.68
16.97,78.35,975.88
34.29,74.23,906.67
34.17,74.27,896.53
15.2,76.22,981.78
19.83,83.73,991.0
12.46,80.1,1008.7
24.53,75.65,984.03
16.75,77.78,981.28
10.08,78.75,1005.4
13.93,78.27,978.05
27.69,79.65,996.21
16.1,78.3,989.96
16.03,79.95,1005.05
28.23,95.0,991.73
11.15,75.97,1007.7
26.75,94.83,974.98
29.54,77.49,990.87
9.23,76.87,1006.87
33.5,74.83,807.22
21.43,74.43,1000.25
12.71,76.95,973.38
8.77,78.1,1010.03
11.73,75.88,961.43
24.38,84.53,995.15
25.85,85.6,1003.24
30.4,77.95,966.73
12.48,76.87,971.94
8.37,77.0,1010.38
34.1,74.65,925.95
17.67,82.23,992.67
34.11,74.52,919.89
18.93,77.48,983.61
9.8,76.8,974.33
17.83,73.92,970.96
23.72,85.5,983.72
23.8,81.35,982.1
12.92,74.82,1009.68
26.62,89.83,995.01
24.65,79.15,988.36
29.98,78.7,962.11
24.22,84.67,987.78
23.97,87.17,999.56
17.97,78.86,979.03
27.83,79.47,996.16
16.13,76.58,978.61
9.75,76.57,1007.45
11.98,75.95,961.6
24.71,79.22,988.44
24.82,85.25,1000.45
16.17,76.88,981.48
32.89,74.74,986.22
24.59,79.18,988.24
34.51,76.27,822.53
23.8,80.8,983.98
26.42,87.43,1002.4
13.32,77.14,962.93
24.37,87.42,998.89
23.8,86.28,995.9
12.42,92.93,1007.45
26.75,80.88,997.19
30.93,75.87,990.08
30.9,75.8,990.07
25.75,93.18,999.38
34.03,74.68,920.01
25.55,76.22,992.22
34.42,74.23,923.6
30.38,77.81,978.9
24.5,87.13,997.73
24.58,78.88,986.31
21.7,84.67,986.52
23.27,92.47,964.91
25.2,93.3,966.25
13.7,75.67,976.2
25.58,93.77,926.92
26.77,84.98,1001.92
27.23,94.12,1001.86
25.18,86.08,1003.51
28.33,73.2,993.57
24.37,87.2,999.43
21.85,87.22,1005.59
24.17,88.27,1005.75
30.72,76.25,989.87
17.44,78.54,979.22
22.22,70.23,1001.86
24.11,78.98,973.34
25.47,92.8,986.68
25.5,93.12,999.97
27.75,95.92,999.06
27.03,79.39,995.92
21.72,71.38,1000.15
18.03,75.33,978.21
21.08,83.4,996.55
26.35,75.57,988.68
25.3,93.43,944.08
32.8,79.18,778.9
27.32,95.9,989.64
26.03,90.17,1004.75
21.55,71.35,1001.84
17.18,78.71,978.01
16.17,76.52,979.63
34.0,74.92,923.83
20.2,83.7,968.25
23.4,69.88,1004.62
22.32,87.05,1003.83
22.83,85.12,985.27
17.98,76.33,972.42
26.87,79.11,996.43
12.02,77.25,965.09
25.2,94.47,914.42
25.68,92.8,996.38
20.78,77.67,986.14
24.7,79.02,986.33
22.88,69.82,1006.27
23.83,87.82,1004.73
32.52,74.76,988.02
26.28,94.25,962.16
24.55,92.6,1005.79
24.87,86.52,998.35
29.97,77.04,990.18
28.07,75.62,985.52
9.92,78.12,1001.86
9.83,78.08,1002.14
17.93,73.67,933.39
16.75,78.0,979.18
21.08,71.78,1007.42
27.23,79.05,995.6
26.75,92.35,1000.37
22.0,80.7,974.41
25.03,88.13,1004.57
20.55,74.53,983.59
21.17,81.73,988.9
32.27,77.17,896.66
22.58,80.37,981.28
22.82,69.27,1006.99
12.5,76.83,971.28
12.92,74.88,1004.61
12.95,74.83,1008.21
16.18,81.13,1007.81
27.5,77.68,994.58
12.92,92.92,1007.09
18.05,78.27,980.42
12.42,75.73,948.61
29.02,77.63,992.01
11.8,77.82,993.35
22.42,87.32,1004.27
8.3,73.0,1010.41
28.83,78.75,993.17
15.42,73.78,1006.12
26.67,84.92,1001.43
30.58,78.48,897.88
29.47,79.65,878.94
18.9,72.82,1007.86
19.12,72.85,1007.57
30.45,78.08,894.54
29.47,77.73,991.03
26.12,85.4,1002.37
12.3,76.7,967.92
11.8,76.0,970.98
27.54,79.69,996.52
24.65,84.58,995.97
15.47,79.87,1006.94
20.87,84.4,999.46
13.11,80.3,1008.53
9.93,78.12,1001.72
16.45,77.43,987.69
22.87,87.98,1005.95
24.77,77.7,978.92
24.78,78.44,983.69
28.45,76.11,990.34
26.4,89.75,1000.02
24.03,78.38,981.53
22.69,88.15,1006.04
21.02,73.15,1006.44
25.03,87.32,1002.52
19.47,82.58,972.55
26.72,92.9,1002.53
10.2,76.72,1004.85
26.13,85.63,1002.8
