Latitude,Longitude,PTrain_AP1
11.77,79.77,1010.22
14.48,78.83,1001.74
20.47,85.93,1007.65
20.22,73.05,1006.86
22.52,88.78,1008.48
25.68,85.35,1004.34
26.84,79.53,998.84
11.15,75.82,1010.67
17.31,78.87,987.89
26.92,79.21,998.5
30.4,74.9,994.09
29.66,77.45,992.61
22.97,86.05,995.46
22.15,70.58,1001.61
29.39,76.99,994.44
24.04,79.1,982.61
30.73,76.79,988.7
28.43,75.51,991.68
27.72,96.23,996.17
26.57,94.7,982.46
24.05,86.9,997.89
25.88,87.13,1005.07
28.16,75.46,988.72
25.68,93.23,992.61
21.43,71.22,1001.79
25.3,93.72,938.58
28.68,73.12,995.7
24.88,78.97,991.62
11.83,76.07,971.95
27.22,93.12,958.88
28.78,96.27,896.87
22.22,78.43,966.14
25.68,94.3,928.1
24.47,86.25,989.16
29.98,77.1,992.43
24.79,79.08,990.1
24.52,84.95,999.38
20.68,86.85,1009.18
28.75,73.99,994.01
25.07,75.5,982.51
26.22,87.02,1004.33
28.67,96.15,924.95
11.4,79.7,1010.61
17.6,78.75,980.79
21.52,73.65,996.42
16.45,74.33,980.22
25.17,82.53,1002.49
15.58,79.88,1007.53
26.63,94.92,979.73
19.07,79.07,997.58
22.12,77.5,977.63
24.05,86.15,990.76
23.18,76.97,981.15
27.93,79.28,997.7
17.56,78.22,980.57
10.97,77.28,991.43
17.29,78.03,973.5
27.12,79.41,998.0
10.7,76.75,1002.73
17.23,79.13,991.71
23.67,76.23,984.98
24.45,85.17,997.68
18.72,72.9,1006.66
12.5,76.3,968.25
26.5,75.67,990.45
21.1,85.33,999.82
21.7,79.68,985.83
22.12,76.9,992.14
30.69,76.09,992.14
26.72,94.23,1001.48
25.27,87.22,1006.32
13.63,74.7,1010.29
20.5,85.83,1007.1
19.97,72.72,1009.58
32.53,75.97,903.06
24.05,84.07,995.58
23.83,79.45,986.6
26.17,85.9,1004.09
27.05,88.27,891.45
25.67,78.47,993.92
24.2,72.2,999.8
30.32,78.03,970.25
24.92,84.18,1001.12
16.38,73.35,1008.61
23.78,86.43,994.63
22.6,75.3,976.43
12.13,78.03,986.81
32.27,76.38,942.78
26.67,77.83,996.41
26.02,89.98,1005.6
26.15,89.92,1005.06
22.18,88.2,1008.58
27.48,95.02,1002.26
21.83,87.78,1008.7
20.72,70.92,1008.89
22.83,74.27,990.44
17.72,83.3,1001.85
24.27,87.25,1000.28
23.83,73.67,992.19
21.18,81.28,991.16
23.48,87.32,1004.79
22.37,69.08,1008.58
26.12,92.87,1004.67
29.9,78.55,950.02
32.86,74.9,983.04
17.91,78.01,980.79
24.48,71.73,1003.09
30.27,80.52,793.63
32.58,74.93,988.61
26.91,79.6,998.7
26.1,90.78,1005.61
24.93,92.77,1007.22
24.03,84.07,995.95
20.42,72.85,1009.48
26.31,79.3,998.44
30.22,74.17,995.04
34.17,74.9,924.79
32.65,74.9,987.37
24.73,79.21,990.2
26.63,92.8,1005.17
34.33,74.38,927.14
24.02,85.55,978.8
28.45,72.5,996.92
25.33,88.32,1005.57
30.75,76.15,991.89
27.9,96.3,996.07
28.02,96.23,965.66
25.75,75.38,988.49
18.25,77.1,974.8
25.74,79.16,997.54
23.13,78.68,988.31
27.98,79.42,997.96
26.17,85.0,1003.65
29.73,78.47,988.02
23.43,73.75,1000.95
20.03,75.03,980.26
33.13,75.98,890.47
29.86,78.64,940.1
26.92,71.37,993.31
30.66,76.83,990.1
24.6,92.83,1006.82
33.27,74.55,956.58
17.65,77.47,974.83
30.58,76.82,990.47
25.98,87.13,1004.99
24.42,85.98,990.25
28.93,76.17,994.41
33.53,74.22,931.14
29.93,78.74,964.27
24.37,92.17,1007.29
26.7,77.9,996.44
29.91,78.7,957.18
25.6,75.61,991.77
21.48,85.82,978.62
33.58,74.09,937.53
26.47,92.47,1004.71
19.3,75.67,984.19
22.98,71.47,1004.81
22.57,70.42,1007.66
23.57,76.78,982.76
32.74,74.81,988.93
24.15,78.23,985.84
28.39,75.63,990.73
28.35,75.64,990.69
16.22,73.83,1004.87
27.13,94.77,1003.24
26.17,93.57,969.05
17.94,78.68,978.39
20.17,84.85,998.95
27.1,79.95,999.67
26.35,89.9,1003.53
27.27,93.07,962.38
32.56,74.92,988.58
24.53,84.92,1000.36
12.17,76.6,971.24
15.68,74.97,973.39
34.27,74.47,927.2
34.45,74.41,919.88
34.39,73.79,939.6
21.07,83.2,996.66
18.02,78.9,980.19
34.37,73.98,831.16
23.75,86.17,996.62
16.05,73.92,1002.13
23.42,91.67,1005.83
29.08,74.68,994.92
