Latitude,Longitude,PTrain_DT2
26.12,92.87,26.85
29.9,78.55,27.97
32.86,74.9,28.97
17.91,78.01,30.67
24.48,71.73,34.29
30.27,80.52,15.27
32.58,74.93,29.53
26.91,79.6,30.3
26.1,90.78,27.86
24.93,92.77,27.2
24.03,84.07,29.67
20.42,72.85,30.42
26.31,79.3,30.71
30.22,74.17,32.59
34.17,74.9,24.41
32.65,74.9,29.41
24.73,79.21,30.74
26.63,92.8,26.84
34.33,74.38,25.66
24.02,85.55,28.41
28.45,72.5,34.49
25.33,88.32,28.78
30.75,76.15,30.96
27.9,96.3,24.94
28.02,96.23,23.74
25.75,75.38,33.26
18.25,77.1,30.77
25.74,79.16,30.9
23.13,78.68,31.02
27.98,79.42,30.09
26.17,85.0,29.56
29.73,78.47,29.83
23.43,73.75,33.09
20.03,75.03,31.42
33.13,75.98,23.07
29.86,78.64,27.31
26.92,71.37,35.26
30.66,76.83,30.51
24.6,92.83,27.2
33.27,74.55,28.05
17.65,77.47,30.54
30.58,76.82,30.59
25.98,87.13,29.09
24.42,85.98,28.97
28.93,76.17,32.23
33.53,74.22,26.47
29.93,78.74,28.54
24.37,92.17,27.64
26.7,77.9,31.75
29.91,78.7,28.23
25.6,75.61,33.25
21.48,85.82,27.81
33.58,74.09,27.55
26.47,92.47,27.02
19.3,75.67,31.52
22.98,71.47,32.94
22.57,70.42,31.79
23.57,76.78,32.02
32.74,74.81,29.37
24.15,78.23,31.3
28.39,75.63,32.71
28.35,75.64,32.72
16.22,73.83,29.61
27.13,94.77,25.75
26.17,93.57,24.51
17.94,78.68,30.18
20.17,84.85,28.93
27.1,79.95,29.91
26.35,89.9,28.08
27.27,93.07,24.48
32.56,74.92,29.56
24.53,84.92,29.63
12.17,76.6,28.09
15.68,74.97,29.06
34.27,74.47,25.63
34.45,74.41,25.03
34.39,73.79,27.06
21.07,83.2,29.83
18.02,78.9,30.2
34.37,73.98,19.86
23.75,86.17,29.19
16.05,73.92,29.42
23.42,91.67,27.82
29.08,74.68,33.03
28.87,75.45,32.7
25.32,86.02,29.49
25.55,84.15,29.76
23.98,86.02,29.13
22.97,74.12,32.6
24.76,79.05,30.85
23.13,84.85,28.39
20.0,76.3,31.47
27.5,95.75,25.27
16.73,76.92,31.26
21.7,74.03,30.15
26.28,79.29,30.72
25.93,90.77,27.86
27.79,79.31,30.28
29.28,78.12,30.58
25.97,85.12,29.58
28.19,74.69,33.27
26.13,89.47,28.31
10.03,76.3,28.59
11.22,76.15,29.02
13.07,80.26,28.83
17.58,78.54,29.95
13.25,80.33,28.83
13.13,80.25,28.88
8.18,77.63,28.44
26.75,82.08,29.81
25.93,80.83,29.97
30.92,74.67,31.73
26.3,87.27,28.95
22.37,88.78,28.61
16.28,78.68,29.22
30.72,76.77,30.48
26.35,79.23,30.76
25.77,75.63,33.17
24.18,92.02,27.74
11.18,75.85,28.58
17.84,78.12,30.58
15.42,75.63,29.46
27.33,88.62,21.83
16.53,80.8,29.58
24.75,84.95,29.62
25.4,83.55,29.88
22.77,83.97,28.64
27.13,81.97,29.71
21.47,80.2,30.44
19.27,84.88,28.82
26.75,83.37,29.7
17.35,76.85,31.18
34.05,74.4,22.58
24.65,77.32,31.73
28.42,77.0,31.87
26.1,91.58,27.5
26.23,78.25,31.53
15.42,75.62,29.42
27.23,79.28,30.5
33.89,74.29,24.72
24.05,76.45,32.43
25.58,76.3,32.92
15.73,75.98,29.94
16.27,76.83,31.02
23.52,74.0,33.18
20.1,84.57,29.27
9.92,77.53,29.22
34.16,74.57,25.63
30.65,78.85,22.94
27.85,78.47,31.0
14.55,78.73,30.3
29.9,78.68,27.02
26.01,79.38,30.68
32.79,74.77,29.32
29.97,78.53,28.09
26.7,94.12,26.02
17.61,78.47,30.04
27.72,79.65,29.98
22.77,87.8,29.04
23.28,84.55,28.38
20.88,73.72,31.27
28.3,75.71,32.69
22.9,88.16,28.95
20.13,78.32,31.18
29.85,77.05,31.04
25.22,87.17,29.23
23.95,87.1,29.17
22.7,70.65,32.07
27.22,73.47,34.08
30.72,75.98,31.1
32.98,74.41,29.84
28.36,74.9,33.14
27.7,79.57,30.07
20.67,79.13,30.93
22.25,88.5,28.65
33.26,74.14,28.23
27.32,84.32,29.46
23.27,87.97,29.08
31.52,76.02,30.18
27.98,72.25,34.74
24.9,72.83,34.17
20.72,70.99,30.58
34.08,74.57,24.94
14.97,78.25,30.51
34.1,74.58,25.03
21.92,85.37,28.0
22.02,69.92,31.87
22.26,88.97,28.51
22.86,88.04,28.97
16.75,77.3,31.02
25.73,75.54,33.2
19.92,77.05,31.27
25.93,85.33,29.55
18.17,73.3,29.92
21.33,69.9,30.9
16.72,75.43,30.25
17.21,78.9,30.38
14.83,76.63,29.99
25.96,75.59,33.21
12.84,80.06,28.97
25.6,85.2,29.61
18.98,84.02,28.14
20.37,83.37,29.76
17.63,80.93,30.28
22.55,72.22,31.79
20.28,84.7,28.96
14.98,74.92,28.77
15.17,77.38,30.71
16.28,76.62,30.95
24.67,84.77,29.67
30.64,76.81,30.54
30.1,79.97,22.53
28.07,94.57,24.12
24.67,75.6,32.78
18.02,79.57,30.57
27.38,80.17,29.58
17.82,73.1,29.49
13.0,76.15,27.46
28.08,96.5,21.97
23.98,85.37,28.23
29.17,75.73,32.37
14.28,74.45,28.79
22.77,77.77,31.67
10.58,92.55,27.6
17.45,78.47,30.1
9.5,76.63,28.83
15.8,76.98,31.25
15.02,75.95,29.88
30.03,77.89,33.73
28.18,75.39,32.89
34.28,74.2,24.1
13.0,75.7,26.92
33.39,74.23,27.0
27.65,79.95,29.7
15.43,75.8,29.67
26.86,79.06,30.81
31.03,78.73,20.93
22.57,75.82,31.81
34.53,75.13,20.25
24.6,87.08,29.07
17.55,75.9,31.22
22.62,86.13,29.13
23.67,84.95,28.79
26.39,79.48,30.55
26.53,75.87,32.95
13.95,76.62,29.59
29.93,78.52,28.1
26.0,92.87,26.87
14.03,75.68,28.88
13.54,77.3,29.55
27.57,93.85,21.54
12.82,77.03,28.96
13.23,77.12,28.9
16.47,76.53,31.08
34.3,74.25,24.99
28.78,95.88,22.93
24.53,84.02,29.78
30.17,76.54,31.18
27.68,76.45,32.27
25.05,84.63,29.72
27.6,78.05,31.41
26.27,91.37,27.6
23.83,73.03,33.43
24.77,93.9,24.09
22.72,75.8,31.9
17.69,78.87,30.18
27.16,79.27,30.53
29.84,78.75,25.47
24.68,74.13,33.33
27.68,74.07,33.72
11.57,75.6,28.63
11.77,79.38,29.2
27.24,79.44,30.35
34.65,76.02,17.16
30.1,77.75,30.24
20.13,85.15,29.08
24.28,85.17,28.96
27.33,82.7,29.63
23.2,79.95,30.12
19.08,82.03,28.85
26.82,75.8,32.81
26.9,70.92,35.42
21.05,75.57,32.36
25.35,72.62,34.55
26.53,88.72,28.37
32.67,74.83,29.37
22.82,86.18,29.33
22.82,86.18,29.3
22.88,84.13,27.84
25.08,73.08,34.16
18.2,75.2,30.92
24.53,76.17,32.78
25.45,78.58,31.29
21.92,84.08,29.56
26.3,73.02,34.49
30.55,79.57,24.06
33.19,74.15,29.08
14.53,76.35,29.5
22.23,85.65,28.44
25.48,84.42,29.71
25.05,84.08,29.82
26.2,73.94,33.99
28.88,74.07,33.42
26.72,89.88,27.66
21.73,75.15,32.21
22.47,70.07,31.57
26.1,92.73,26.97
26.38,79.19,30.79
24.92,86.22,29.45
17.61,78.88,30.16
25.55,82.32,30.0
23.63,75.13,32.66
28.05,94.18,25.76
30.64,76.05,31.13
30.8,75.82,31.14
29.28,77.42,31.14
33.98,74.27,22.6
28.06,75.28,32.96
25.1,78.8,31.06
33.78,74.07,28.23
26.21,73.07,34.5
33.34,74.21,27.94
32.6,74.87,29.55
24.43,85.52,28.92
23.1,74.15,32.73
22.17,86.63,28.99
30.03,77.83,30.25
17.74,78.47,30.09
28.33,75.68,32.71
16.33,74.78,29.46
16.43,74.68,29.55
25.38,74.3,33.39
29.8,78.65,28.2
22.52,85.63,28.24
26.13,87.62,28.87
20.78,85.72,29.25
20.82,75.97,32.11
21.85,87.92,28.65
10.95,78.08,30.15
24.32,92.0,27.72
16.95,82.23,28.95
27.07,88.47,24.68
