Latitude,Longitude,PTrain_DT2
22.98,71.47,29.12
22.57,70.42,27.74
23.57,76.78,28.84
32.74,74.81,19.28
24.15,78.23,27.55
28.39,75.63,23.53
28.35,75.64,23.57
16.22,73.83,30.51
27.13,94.77,20.45
26.17,93.57,20.35
17.94,78.68,32.37
20.17,84.85,27.94
27.1,79.95,23.62
26.35,89.9,22.71
27.27,93.07,18.69
32.56,74.92,19.46
24.53,84.92,25.76
12.17,76.6,31.83
15.68,74.97,32.3
34.27,74.47,15.15
34.45,74.41,14.43
34.39,73.79,16.14
21.07,83.2,29.43
18.02,78.9,32.31
34.37,73.98,6.74
23.75,86.17,26.33
16.05,73.92,30.54
23.42,91.67,25.12
29.08,74.68,23.13
28.87,75.45,23.12
25.32,86.02,24.71
25.55,84.15,24.5
23.98,86.02,26.06
22.97,74.12,29.34
24.76,79.05,26.53
23.13,84.85,26.35
20.0,76.3,32.31
27.5,95.75,19.74
16.73,76.92,34.17
21.7,74.03,29.26
26.28,79.29,24.77
25.93,90.77,23.26
27.79,79.31,23.11
29.28,78.12,21.95
25.97,85.12,23.84
28.19,74.69,24.02
26.13,89.47,23.13
10.03,76.3,29.47
11.22,76.15,30.38
13.07,80.26,28.32
17.58,78.54,32.34
13.25,80.33,28.25
13.13,80.25,28.42
8.18,77.63,29.47
26.75,82.08,23.4
25.93,80.83,24.63
30.92,74.67,21.38
26.3,87.27,23.1
22.37,88.78,25.49
16.28,78.68,31.86
30.72,76.77,20.9
26.35,79.23,24.72
25.77,75.63,26.77
24.18,92.02,25.08
11.18,75.85,29.4
17.84,78.12,32.87
15.42,75.63,32.86
27.33,88.62,15.4
16.53,80.8,29.34
24.75,84.95,25.47
25.4,83.55,24.77
22.77,83.97,26.95
27.13,81.97,23.01
21.47,80.2,29.81
19.27,84.88,26.6
26.75,83.37,23.07
17.35,76.85,33.84
34.05,74.4,10.99
24.65,77.32,27.23
28.42,77.0,23.13
26.1,91.58,22.89
26.23,78.25,25.21
15.42,75.62,32.83
27.23,79.28,23.72
33.89,74.29,14.03
24.05,76.45,28.53
25.58,76.3,26.84
15.73,75.98,33.32
16.27,76.83,34.14
23.52,74.0,29.13
20.1,84.57,28.2
9.92,77.53,32.35
34.16,74.57,15.24
30.65,78.85,15.1
27.85,78.47,23.31
14.55,78.73,32.36
29.9,78.68,19.61
26.01,79.38,25.04
32.79,74.77,19.23
29.97,78.53,20.22
26.7,94.12,21.18
17.61,78.47,32.42
27.72,79.65,23.06
22.77,87.8,25.8
23.28,84.55,26.18
20.88,73.72,30.06
28.3,75.71,23.6
22.9,88.16,25.81
20.13,78.32,31.75
29.85,77.05,21.7
25.22,87.17,24.73
23.95,87.1,25.98
22.7,70.65,28.05
27.22,73.47,25.6
30.72,75.98,21.17
32.98,74.41,19.22
28.36,74.9,23.78
27.7,79.57,23.11
20.67,79.13,31.02
22.25,88.5,25.43
33.26,74.14,17.91
27.32,84.32,22.15
23.27,87.97,25.99
31.52,76.02,20.29
27.98,72.25,25.11
24.9,72.83,28.65
20.72,70.99,28.08
34.08,74.57,14.91
14.97,78.25,33.13
34.1,74.58,15.0
21.92,85.37,26.98
22.02,69.92,29.14
22.26,88.97,25.35
22.86,88.04,25.79
16.75,77.3,33.89
25.73,75.54,26.84
19.92,77.05,32.16
25.93,85.33,23.88
18.17,73.3,29.36
21.33,69.9,28.08
16.72,75.43,33.29
17.21,78.9,32.5
14.83,76.63,33.54
25.96,75.59,26.55
12.84,80.06,28.95
25.6,85.2,24.36
18.98,84.02,27.94
20.37,83.37,29.54
17.63,80.93,31.0
22.55,72.22,27.6
20.28,84.7,28.18
14.98,74.92,31.63
15.17,77.38,34.04
16.28,76.62,34.07
24.67,84.77,25.6
30.64,76.81,20.98
30.1,79.97,15.83
28.07,94.57,17.77
24.67,75.6,27.97
18.02,79.57,32.34
27.38,80.17,23.23
17.82,73.1,28.83
13.0,76.15,31.51
28.08,96.5,16.62
23.98,85.37,25.28
29.17,75.73,22.73
14.28,74.45,29.27
22.77,77.77,29.51
10.58,92.55,27.48
17.45,78.47,32.53
9.5,76.63,30.44
15.8,76.98,34.42
15.02,75.95,33.23
30.03,77.89,20.55
28.18,75.39,23.81
34.28,74.2,13.08
13.0,75.7,30.99
33.39,74.23,16.9
27.65,79.95,23.03
15.43,75.8,33.07
26.86,79.06,24.21
31.03,78.73,12.32
22.57,75.82,29.88
34.53,75.13,8.35
24.6,87.08,25.34
17.55,75.9,33.75
22.62,86.13,26.98
23.67,84.95,26.11
26.39,79.48,24.58
26.53,75.87,25.65
13.95,76.62,33.27
29.93,78.52,20.25
26.0,92.87,22.74
14.03,75.68,32.24
13.54,77.3,33.26
27.57,93.85,15.72
12.82,77.03,32.75
13.23,77.12,32.69
16.47,76.53,34.12
34.3,74.25,14.27
28.78,95.88,16.67
24.53,84.02,25.83
30.17,76.54,21.54
27.68,76.45,23.97
25.05,84.63,25.14
27.6,78.05,23.71
26.27,91.37,22.69
23.83,73.03,29.07
24.77,93.9,21.89
22.72,75.8,29.78
17.69,78.87,32.38
27.16,79.27,23.8
29.84,78.75,18.49
24.68,74.13,28.34
27.68,74.07,24.82
11.57,75.6,29.29
11.77,79.38,29.94
27.24,79.44,23.65
34.65,76.02,4.48
30.1,77.75,21.22
20.13,85.15,27.58
24.28,85.17,25.55
27.33,82.7,22.59
23.2,79.95,27.74
19.08,82.03,29.97
26.82,75.8,25.21
26.9,70.92,26.87
21.05,75.57,31.77
25.35,72.62,28.31
26.53,88.72,22.5
32.67,74.83,19.29
22.82,86.18,26.97
22.82,86.18,26.96
22.88,84.13,26.09
25.08,73.08,28.42
18.2,75.2,33.06
24.53,76.17,28.15
25.45,78.58,25.98
21.92,84.08,28.53
26.3,73.02,27.04
30.55,79.57,17.12
33.19,74.15,18.55
14.53,76.35,33.13
22.23,85.65,26.99
25.48,84.42,24.56
25.05,84.08,25.18
26.2,73.94,26.8
28.88,74.07,23.52
26.72,89.88,21.81
21.73,75.15,30.93
22.47,70.07,27.56
26.1,92.73,22.65
26.38,79.19,24.7
24.92,86.22,25.19
17.61,78.88,32.38
25.55,82.32,24.75
23.63,75.13,29.17
28.05,94.18,19.14
30.64,76.05,21.23
30.8,75.82,21.14
29.28,77.42,22.15
33.98,74.27,10.94
28.06,75.28,23.96
25.1,78.8,26.25
33.78,74.07,17.44
26.21,73.07,27.15
33.34,74.21,17.67
32.6,74.87,19.44
24.43,85.52,25.36
23.1,74.15,29.33
22.17,86.63,26.58
30.03,77.83,21.27
17.74,78.47,32.41
28.33,75.68,23.58
16.33,74.78,32.48
16.43,74.68,32.5
25.38,74.3,27.47
29.8,78.65,20.42
22.52,85.63,26.68
26.13,87.62,23.31
20.78,85.72,27.88
20.82,75.97,31.97
21.85,87.92,25.32
10.95,78.08,32.95
24.32,92.0,24.99
16.95,82.23,27.49
27.07,88.47,18.41
18.33,84.13,26.87
11.73,78.97,31.24
32.4,78.25,11.8
20.27,81.48,30.35
22.67,76.73,30.02
11.83,75.33,29.34
26.43,80.37,24.18
8.08,77.5,29.4
31.33,75.33,20.76
10.92,79.83,28.65
10.07,78.8,30.15
29.7,77.03,21.85
14.78,74.13,29.21
33.0,74.9,17.37
21.62,85.58,27.25
21.32,70.32,28.95
24.98,79.92,25.93
17.25,80.15,31.47
21.83,76.37,31.01
21.82,75.62,31.07
27.9,80.8,22.51
22.08,82.15,28.52
9.95,76.27,29.37
10.23,77.47,24.17
12.95,78.3,31.59
16.7,74.23,31.81
22.53,88.33,25.56
22.65,88.45,25.72
7.22,93.73,28.02
10.75,79.35,30.18
25.15,75.85,27.54
25.18,75.9,27.48
17.55,80.63,31.16
9.53,76.6,30.42
11.25,75.78,29.35
23.4,88.52,25.99
10.4,78.67,30.9
33.58,75.5,16.58
34.42,74.3,14.83
15.83,78.07,33.33
26.85,79.5,24.06
25.22,82.72,25.1
13.24,76.86,32.86
19.28,74.37,31.59
17.87,78.76,32.34
17.22,78.03,32.69
13.55,76.01,32.22
22.5,73.75,28.94
21.53,73.43,28.99
32.68,74.76,19.38
31.91,75.45,20.09
29.92,77.07,21.62
13.02,80.12,28.81
27.57,79.35,23.33
27.51,79.51,23.34
30.02,79.07,18.49
13.35,77.98,32.1
34.3,73.95,12.04
34.12,74.81,14.77
28.62,72.97,24.13
22.17,85.62,27.05
27.78,79.32,23.12
21.85,72.13,27.47
17.5,74.75,32.42
26.7,89.45,21.87
28.19,75.7,23.71
20.03,77.83,31.93
25.25,94.47,18.45
26.89,79.65,23.96
17.92,82.97,28.27
22.44,88.1,25.36
11.7,75.53,29.29
30.04,73.95,22.43
9.82,77.15,29.71
21.95,85.32,26.97
21.23,78.9,30.35
22.05,78.3,28.82
26.8,75.64,25.34
19.25,73.15,28.89
19.5,83.32,29.31
33.23,74.39,18.25
32.96,74.41,19.25
24.6,84.82,25.68
29.79,78.71,20.65
19.9,86.12,26.27
29.87,78.72,19.28
20.27,85.18,27.7
21.42,79.27,29.67
17.07,78.49,32.23
25.4,79.5,25.68
12.85,74.9,29.44
28.93,74.89,23.22
23.1,71.4,28.82
23.43,85.32,25.9
12.42,78.38,32.6
11.83,75.67,30.02
23.48,70.47,28.1
22.42,71.87,28.29
25.13,75.58,27.47
24.54,75.71,28.17
25.7,81.35,24.78
17.28,76.22,33.9
21.78,85.97,26.96
21.32,77.61,30.9
10.92,76.43,31.0
10.47,79.73,29.14
20.23,83.28,29.58
18.15,73.0,28.87
27.05,79.39,23.88
26.65,79.99,24.09
27.23,79.25,23.73
23.1,74.87,29.64
28.37,76.9,23.2
29.82,78.53,20.19
19.72,76.27,32.58
33.77,74.35,13.18
30.66,76.84,20.94
26.18,92.73,22.25
23.32,91.32,25.08
25.05,75.0,27.76
26.49,79.19,24.58
9.18,76.55,29.64
10.98,78.23,32.79
34.45,74.29,14.95
24.75,78.25,26.9
24.03,79.2,27.15
17.75,77.9,33.01
27.08,79.82,23.69
15.85,77.27,34.12
22.84,88.42,25.83
24.98,78.27,26.64
23.6,74.62,29.31
23.35,77.07,28.94
16.62,73.9,31.08
23.63,85.0,25.99
22.6,81.47,26.86
18.75,73.55,30.64
26.99,79.64,23.85
24.82,78.76,26.58
33.53,77.5,1.44
24.37,82.95,25.99
25.05,84.05,25.19
25.07,83.95,25.16
16.55,73.62,29.86
29.89,78.66,19.68
24.86,78.86,26.48
29.12,75.52,22.85
25.5,75.85,27.11
23.97,93.22,22.77
23.37,93.12,20.76
29.98,78.62,20.24
24.97,85.1,25.19
22.53,88.32,25.55
26.52,85.97,22.96
26.25,76.33,25.91
28.04,75.65,23.83
25.65,94.03,15.65
33.23,74.63,15.6
20.18,85.62,27.2
28.12,74.76,24.07
25.35,75.53,27.4
18.12,73.0,29.15
21.18,71.65,28.35
25.53,86.55,24.36
26.82,70.7,27.03
21.51,77.52,28.85
22.52,79.03,28.25
21.43,78.97,30.12
13.18,80.04,29.22
27.69,79.67,23.09
17.97,78.72,32.42
16.97,78.35,32.53
34.29,74.23,13.98
34.17,74.27,13.41
15.2,76.22,33.66
19.83,83.73,28.96
12.46,80.1,28.41
24.53,75.65,28.22
16.75,77.78,33.37
10.08,78.75,30.34
13.93,78.27,32.75
27.69,79.65,23.1
16.1,78.3,32.96
16.03,79.95,29.52
28.23,95.0,18.92
11.15,75.97,29.71
26.75,94.83,19.69
29.54,77.49,21.87
9.23,76.87,30.5
33.5,74.83,4.96
21.43,74.43,30.58
12.71,76.95,32.86
8.77,78.1,29.28
11.73,75.88,29.71
24.38,84.53,25.9
25.85,85.6,23.98
30.4,77.95,20.44
12.48,76.87,32.5
8.37,77.0,29.47
34.1,74.65,14.95
17.67,82.23,28.84
34.11,74.52,14.99
18.93,77.48,32.85
9.8,76.8,30.16
17.83,73.92,31.31
23.72,85.5,26.1
23.8,81.35,26.62
12.92,74.82,29.31
26.62,89.83,22.07
24.65,79.15,26.61
29.98,78.7,20.5
24.22,84.67,25.83
23.97,87.17,25.96
17.97,78.86,32.34
27.83,79.47,23.01
16.13,76.58,33.94
9.75,76.57,30.39
11.98,75.95,30.14
24.71,79.22,26.53
24.82,85.25,25.36
16.17,76.88,34.12
32.89,74.74,19.09
24.59,79.18,26.66
34.51,76.27,4.01
23.8,80.8,26.83
26.42,87.43,22.9
13.32,77.14,32.74
24.37,87.42,25.56
23.8,86.28,26.27
12.42,92.93,27.22
26.75,80.88,23.71
30.93,75.87,21.0
30.9,75.8,21.05
25.75,93.18,22.86
34.03,74.68,14.69
25.55,76.22,26.9
34.42,74.23,14.92
30.38,77.81,20.78
24.5,87.13,25.46
24.58,78.88,26.78
21.7,84.67,28.18
23.27,92.47,23.74
25.2,93.3,21.67
13.7,75.67,31.98
25.58,93.77,17.73
26.77,84.98,22.76
27.23,94.12,20.51
25.18,86.08,24.89
28.33,73.2,24.4
24.37,87.2,25.62
21.85,87.22,25.92
24.17,88.27,25.7
30.72,76.25,21.09
17.44,78.54,32.57
22.22,70.23,28.67
24.11,78.98,26.81
25.47,92.8,22.8
25.5,93.12,23.26
27.75,95.92,19.46
27.03,79.39,23.9
21.72,71.38,29.87
18.03,75.33,33.16
21.08,83.4,29.35
26.35,75.57,26.02
25.3,93.43,19.7
32.8,79.18,0.48
27.32,95.9,19.55
26.03,90.17,23.23
21.55,71.35,29.59
17.18,78.71,32.3
16.17,76.52,33.98
34.0,74.92,14.84
20.2,83.7,28.19
23.4,69.88,28.07
22.32,87.05,26.46
22.83,85.12,27.08
17.98,76.33,33.17
26.87,79.11,24.18
12.02,77.25,32.02
25.2,94.47,16.8
25.68,92.8,22.96
20.78,77.67,31.41
24.7,79.02,26.57
22.88,69.82,27.24
23.83,87.82,25.95
32.52,74.76,19.58
26.28,94.25,19.6
24.55,92.6,24.76
24.87,86.52,25.14
29.97,77.04,21.58
28.07,75.62,23.83
9.92,78.12,31.8
9.83,78.08,31.63
17.93,73.67,29.25
16.75,78.0,33.04
21.08,71.78,27.84
27.23,79.05,23.8
26.75,92.35,21.62
22.0,80.7,28.47
25.03,88.13,24.82
20.55,74.53,31.4
21.17,81.73,29.75
32.27,77.17,15.12
22.58,80.37,28.23
22.82,69.27,27.28
12.5,76.83,32.44
12.92,74.88,29.67
12.95,74.83,29.43
16.18,81.13,27.92
27.5,77.68,23.94
12.92,92.92,27.16
18.05,78.27,32.78
12.42,75.73,29.91
29.02,77.63,22.35
11.8,77.82,33.87
22.42,87.32,26.22
8.3,73.0,30.35
28.83,78.75,22.21
15.42,73.78,29.29
26.67,84.92,22.89
30.58,78.48,17.02
29.47,79.65,16.69
18.9,72.82,28.51
19.12,72.85,28.52
30.45,78.08,16.98
29.47,77.73,21.87
26.12,85.4,23.6
12.3,76.7,31.92
11.8,76.0,30.4
27.54,79.69,23.24
24.65,84.58,25.56
15.47,79.87,28.96
20.87,84.4,28.79
13.11,80.3,28.24
9.93,78.12,31.82
16.45,77.43,34.01
22.87,87.98,25.8
24.77,77.7,26.87
24.78,78.44,26.68
28.45,76.11,23.34
26.4,89.75,22.58
24.03,78.38,27.52
22.69,88.15,25.65
21.02,73.15,28.44
25.03,87.32,24.92
19.47,82.58,29.35
26.72,92.9,21.59
10.2,76.72,30.98
26.13,85.63,23.57
28.42,73.37,24.25
24.85,83.78,25.45
24.05,78.89,27.19
21.55,74.7,30.82
17.53,78.59,32.41
26.02,79.34,25.05
15.68,75.63,33.19
27.87,79.44,22.98
12.75,79.67,30.25
13.04,80.23,28.43
16.53,75.58,33.51
19.62,74.57,31.96
27.57,79.74,23.19
30.77,79.48,9.59
17.93,78.8,32.24
25.65,75.59,26.95
17.55,73.98,30.88
19.32,74.33,31.62
23.1,80.23,27.71
26.43,92.03,22.32
17.52,75.47,33.49
18.23,73.28,29.3
20.83,78.25,31.13
22.83,85.03,26.96
30.71,76.84,20.87
22.07,88.05,25.24
17.25,78.59,32.42
9.48,76.75,30.76
