Latitude,Longitude,PTrain_DT2
11.83,76.07,25.07
27.22,93.12,26.2
28.78,96.27,23.63
22.22,78.43,28.91
25.68,94.3,23.49
24.47,86.25,29.53
29.98,77.1,34.49
24.79,79.08,31.17
24.52,84.95,30.53
20.68,86.85,29.49
28.75,73.99,36.5
25.07,75.5,32.11
26.22,87.02,31.0
28.67,96.15,24.95
11.4,79.7,30.37
17.6,78.75,30.13
21.52,73.65,29.36
16.45,74.33,26.92
25.17,82.53,31.42
15.58,79.88,30.21
26.63,94.92,26.67
19.07,79.07,31.38
22.12,77.5,29.94
24.05,86.15,29.55
23.18,76.97,30.58
27.93,79.28,33.03
17.56,78.22,30.34
10.97,77.28,30.48
17.29,78.03,29.81
27.12,79.41,32.68
10.7,76.75,30.31
17.23,79.13,30.7
23.67,76.23,31.22
24.45,85.17,30.35
18.72,72.9,27.81
12.5,76.3,26.6
26.5,75.67,33.85
21.1,85.33,29.85
21.7,79.68,30.08
22.12,76.9,31.05
30.69,76.09,35.03
26.72,94.23,28.24
25.27,87.22,30.69
13.63,74.7,28.41
20.5,85.83,29.97
19.97,72.72,28.48
32.53,75.97,26.88
24.05,84.07,30.32
23.83,79.45,30.43
26.17,85.9,31.3
27.05,88.27,22.63
25.67,78.47,32.18
24.2,72.2,32.72
30.32,78.03,31.76
24.92,84.18,30.93
16.38,73.35,27.67
23.78,86.43,29.68
22.6,75.3,29.79
12.13,78.03,31.19
32.27,76.38,29.83
26.67,77.83,33.3
26.02,89.98,29.95
26.15,89.92,29.99
22.18,88.2,29.37
27.48,95.02,28.72
21.83,87.78,29.45
20.72,70.92,28.28
22.83,74.27,30.47
17.72,83.3,28.99
24.27,87.25,29.99
23.83,73.67,31.64
21.18,81.28,30.3
23.48,87.32,30.07
22.37,69.08,29.03
26.12,92.87,28.64
29.9,78.55,29.62
32.86,74.9,33.5
17.91,78.01,30.45
24.48,71.73,33.31
30.27,80.52,19.0
32.58,74.93,34.16
26.91,79.6,32.53
26.1,90.78,29.65
24.93,92.77,28.45
24.03,84.07,30.33
20.42,72.85,28.74
26.31,79.3,32.41
30.22,74.17,36.68
34.17,74.9,29.17
32.65,74.9,34.02
24.73,79.21,31.1
26.63,92.8,28.99
34.33,74.38,29.73
24.02,85.55,28.85
28.45,72.5,37.51
25.33,88.32,30.25
30.75,76.15,34.94
27.9,96.3,28.6
28.02,96.23,26.87
25.75,75.38,33.21
18.25,77.1,30.09
25.74,79.16,32.13
23.13,78.68,30.6
27.98,79.42,32.96
26.17,85.0,31.5
29.73,78.47,33.06
23.43,73.75,31.79
20.03,75.03,29.24
33.13,75.98,26.38
29.86,78.64,28.66
26.92,71.37,36.08
30.66,76.83,34.31
24.6,92.83,28.32
33.27,74.55,31.81
17.65,77.47,30.15
30.58,76.82,34.38
25.98,87.13,30.9
24.42,85.98,29.66
28.93,76.17,35.3
33.53,74.22,29.82
29.93,78.74,30.79
24.37,92.17,28.68
26.7,77.9,33.28
29.91,78.7,30.18
25.6,75.61,33.28
21.48,85.82,27.92
33.58,74.09,30.75
26.47,92.47,29.02
19.3,75.67,29.92
22.98,71.47,31.14
22.57,70.42,29.74
23.57,76.78,30.91
32.74,74.81,34.1
24.15,78.23,30.93
28.39,75.63,35.12
28.35,75.64,35.1
16.22,73.83,28.3
27.13,94.77,28.52
26.17,93.57,26.13
17.94,78.68,30.07
20.17,84.85,29.48
27.1,79.95,32.46
26.35,89.9,29.98
27.27,93.07,26.48
32.56,74.92,34.19
24.53,84.92,30.6
12.17,76.6,27.2
15.68,74.97,26.97
34.27,74.47,29.68
34.45,74.41,29.21
34.39,73.79,31.07
21.07,83.2,30.31
18.02,78.9,30.16
34.37,73.98,22.96
23.75,86.17,29.87
16.05,73.92,27.94
23.42,91.67,28.56
29.08,74.68,36.34
28.87,75.45,35.74
25.32,86.02,30.94
25.55,84.15,31.33
23.98,86.02,29.79
22.97,74.12,30.77
24.76,79.05,31.15
23.13,84.85,28.65
20.0,76.3,29.99
27.5,95.75,28.56
16.73,76.92,31.17
21.7,74.03,26.8
26.28,79.29,32.41
25.93,90.77,29.52
27.79,79.31,33.03
29.28,78.12,33.91
25.97,85.12,31.4
28.19,74.69,35.42
26.13,89.47,30.16
10.03,76.3,29.13
11.22,76.15,29.57
13.07,80.26,30.16
17.58,78.54,29.8
13.25,80.33,30.14
13.13,80.25,30.24
8.18,77.63,29.18
26.75,82.08,32.16
25.93,80.83,31.83
30.92,74.67,36.04
26.3,87.27,30.92
22.37,88.78,29.39
16.28,78.68,29.12
30.72,76.77,34.25
26.35,79.23,32.46
25.77,75.63,33.24
24.18,92.02,28.72
11.18,75.85,28.86
17.84,78.12,30.4
15.42,75.63,28.08
27.33,88.62,23.84
16.53,80.8,30.66
24.75,84.95,30.7
25.4,83.55,31.36
22.77,83.97,28.86
27.13,81.97,32.31
21.47,80.2,30.29
19.27,84.88,29.6
26.75,83.37,32.06
17.35,76.85,30.77
34.05,74.4,25.44
24.65,77.32,31.16
28.42,77.0,34.49
26.1,91.58,29.26
26.23,78.25,32.69
15.42,75.62,28.01
27.23,79.28,32.81
33.89,74.29,27.65
24.05,76.45,31.49
25.58,76.3,33.2
15.73,75.98,28.96
16.27,76.83,30.96
23.52,74.0,31.94
20.1,84.57,29.99
9.92,77.53,30.1
34.16,74.57,29.59
30.65,78.85,23.65
27.85,78.47,33.5
14.55,78.73,31.65
29.9,78.68,28.32
26.01,79.38,32.19
32.79,74.77,34.07
29.97,78.53,29.87
26.7,94.12,28.3
17.61,78.47,29.89
27.72,79.65,32.75
22.77,87.8,29.89
23.28,84.55,28.65
20.88,73.72,28.84
28.3,75.71,35.01
22.9,88.16,29.81
20.13,78.32,30.74
29.85,77.05,34.56
25.22,87.17,30.65
23.95,87.1,29.99
22.7,70.65,30.04
27.22,73.47,35.2
30.72,75.98,35.08
32.98,74.41,34.41
28.36,74.9,35.52
27.7,79.57,32.82
20.67,79.13,30.65
22.25,88.5,29.42
33.26,74.14,31.76
27.32,84.32,32.05
23.27,87.97,29.98
31.52,76.02,34.27
27.98,72.25,37.18
24.9,72.83,33.04
20.72,70.99,28.36
34.08,74.57,29.29
14.97,78.25,31.54
34.1,74.58,29.42
21.92,85.37,28.17
22.02,69.92,28.94
22.26,88.97,29.28
22.86,88.04,29.82
16.75,77.3,31.02
25.73,75.54,33.2
19.92,77.05,30.17
25.93,85.33,31.35
18.17,73.3,28.35
21.33,69.9,28.35
16.72,75.43,28.76
17.21,78.9,30.67
14.83,76.63,29.77
25.96,75.59,33.48
12.84,80.06,30.38
25.6,85.2,31.2
18.98,84.02,28.35
20.37,83.37,30.37
17.63,80.93,31.39
22.55,72.22,30.33
20.28,84.7,29.47
14.98,74.92,26.86
15.17,77.38,31.23
16.28,76.62,30.71
24.67,84.77,30.71
30.64,76.81,34.35
30.1,79.97,23.77
28.07,94.57,26.73
24.67,75.6,31.79
18.02,79.57,30.98
27.38,80.17,32.32
17.82,73.1,27.88
13.0,76.15,25.87
28.08,96.5,25.11
23.98,85.37,28.63
29.17,75.73,35.58
14.28,74.45,28.18
22.77,77.77,30.91
10.58,92.55,29.08
17.45,78.47,30.01
9.5,76.63,29.5
15.8,76.98,31.6
15.02,75.95,29.09
30.03,77.89,38.23
28.18,75.39,35.04
34.28,74.2,27.49
13.0,75.7,24.6
33.39,74.23,30.29
27.65,79.95,32.54
15.43,75.8,28.51
26.86,79.06,32.86
31.03,78.73,22.27
22.57,75.82,29.94
34.53,75.13,25.53
24.6,87.08,30.02
17.55,75.9,30.2
22.62,86.13,29.66
23.67,84.95,29.17
26.39,79.48,32.46
26.53,75.87,33.65
13.95,76.62,29.38
29.93,78.52,29.83
26.0,92.87,28.6
14.03,75.68,27.62
13.54,77.3,30.04
27.57,93.85,24.04
12.82,77.03,28.93
13.23,77.12,28.96
16.47,76.53,30.78
34.3,74.25,28.7
28.78,95.88,26.02
24.53,84.02,30.71
30.17,76.54,34.91
27.68,76.45,33.81
25.05,84.63,31.01
27.6,78.05,33.64
26.27,91.37,29.5
23.83,73.03,31.83
24.77,93.9,25.39
22.72,75.8,30.07
17.69,78.87,30.19
27.16,79.27,32.78
29.84,78.75,26.25
24.68,74.13,31.92
27.68,74.07,35.37
11.57,75.6,28.88
11.77,79.38,30.76
27.24,79.44,32.73
34.65,76.02,24.21
30.1,77.75,33.78
20.13,85.15,29.83
24.28,85.17,29.53
27.33,82.7,32.38
23.2,79.95,30.1
19.08,82.03,29.09
26.82,75.8,33.57
26.9,70.92,36.05
21.05,75.57,30.97
25.35,72.62,34.1
26.53,88.72,30.45
32.67,74.83,33.88
22.82,86.18,30.0
22.82,86.18,29.95
22.88,84.13,28.08
25.08,73.08,33.19
18.2,75.2,29.12
24.53,76.17,32.12
25.45,78.58,31.92
21.92,84.08,30.04
26.3,73.02,34.88
30.55,79.57,25.79
33.19,74.15,33.0
14.53,76.35,28.89
22.23,85.65,28.68
25.48,84.42,31.24
25.05,84.08,31.08
26.2,73.94,34.16
28.88,74.07,36.53
26.72,89.88,29.51
21.73,75.15,30.32
22.47,70.07,29.42
26.1,92.73,28.77
26.38,79.19,32.51
24.92,86.22,30.65
17.61,78.88,30.19
25.55,82.32,31.59
23.63,75.13,31.01
28.05,94.18,28.77
30.64,76.05,35.09
30.8,75.82,35.2
29.28,77.42,34.36
33.98,74.27,25.21
28.06,75.28,34.94
25.1,78.8,31.45
33.78,74.07,32.01
26.21,73.07,34.9
33.34,74.21,31.51
32.6,74.87,34.21
24.43,85.52,29.57
23.1,74.15,31.0
22.17,86.63,29.58
