Latitude,Longitude,PTrain_DT2
13.13,80.25,32.02
8.18,77.63,30.33
26.75,82.08,38.4
25.93,80.83,39.6
30.92,74.67,38.29
26.3,87.27,34.26
22.37,88.78,30.94
16.28,78.68,36.39
30.72,76.77,37.59
26.35,79.23,39.97
25.77,75.63,40.72
24.18,92.02,30.53
11.18,75.85,30.46
17.84,78.12,39.7
15.42,75.63,34.85
27.33,88.62,26.29
16.53,80.8,34.78
24.75,84.95,37.3
25.4,83.55,38.1
22.77,83.97,37.97
27.13,81.97,38.23
21.47,80.2,41.17
19.27,84.88,32.08
26.75,83.37,37.43
17.35,76.85,39.83
34.05,74.4,25.08
24.65,77.32,40.6
28.42,77.0,39.33
26.1,91.58,30.58
26.23,78.25,40.27
15.42,75.62,34.79
27.23,79.28,39.4
33.89,74.29,28.71
24.05,76.45,40.91
25.58,76.3,40.83
15.73,75.98,36.23
16.27,76.83,39.03
23.52,74.0,38.65
20.1,84.57,35.28
9.92,77.53,32.73
34.16,74.57,30.95
30.65,78.85,26.95
27.85,78.47,39.27
14.55,78.73,36.95
29.9,78.68,34.05
26.01,79.38,40.11
32.79,74.77,35.94
29.97,78.53,35.55
26.7,94.12,28.52
17.61,78.47,38.8
27.72,79.65,38.88
22.77,87.8,32.22
23.28,84.55,37.18
20.88,73.72,35.61
28.3,75.71,39.71
22.9,88.16,32.25
20.13,78.32,41.6
29.85,77.05,38.3
25.22,87.17,34.87
23.95,87.1,34.92
22.7,70.65,33.66
27.22,73.47,40.66
30.72,75.98,37.96
32.98,74.41,36.11
28.36,74.9,39.89
27.7,79.57,38.94
20.67,79.13,41.59
22.25,88.5,30.86
33.26,74.14,34.35
27.32,84.32,36.26
23.27,87.97,33.12
31.52,76.02,37.06
27.98,72.25,40.61
24.9,72.83,40.24
20.72,70.99,31.57
34.08,74.57,30.61
14.97,78.25,37.77
34.1,74.58,30.75
21.92,85.37,35.51
22.02,69.92,33.68
22.26,88.97,30.54
22.86,88.04,32.21
16.75,77.3,39.55
25.73,75.54,40.72
19.92,77.05,40.86
25.93,85.33,36.18
18.17,73.3,32.43
21.33,69.9,31.49
16.72,75.43,36.77
17.21,78.9,38.79
14.83,76.63,36.33
25.96,75.59,40.7
12.84,80.06,32.44
25.6,85.2,36.52
18.98,84.02,33.67
20.37,83.37,38.22
17.63,80.93,38.01
22.55,72.22,33.67
20.28,84.7,35.33
14.98,74.92,32.3
15.17,77.38,38.21
16.28,76.62,38.75
24.67,84.77,37.49
30.64,76.81,37.66
30.1,79.97,27.35
28.07,94.57,26.86
24.67,75.6,40.54
18.02,79.57,39.81
27.38,80.17,38.87
17.82,73.1,31.29
13.0,76.15,30.95
28.08,96.5,24.86
23.98,85.37,36.35
29.17,75.73,39.25
14.28,74.45,30.69
