Latitude,Longitude,PTrain_DT2
19.07,79.07,31.15
22.12,77.5,29.99
24.05,86.15,29.29
23.18,76.97,30.66
27.93,79.28,31.93
17.56,78.22,30.22
10.97,77.28,30.36
17.29,78.03,29.77
27.12,79.41,31.7
10.7,76.75,29.95
17.23,79.13,30.41
23.67,76.23,31.33
24.45,85.17,29.92
18.72,72.9,28.17
12.5,76.3,27.58
26.5,75.67,33.46
21.1,85.33,29.59
21.7,79.68,29.91
22.12,76.9,31.1
30.69,76.09,33.93
26.72,94.23,27.44
25.27,87.22,30.2
13.63,74.7,28.26
20.5,85.83,29.72
19.97,72.72,28.77
32.53,75.97,26.46
24.05,84.07,29.9
23.83,79.45,30.09
26.17,85.9,30.57
27.05,88.27,22.2
25.67,78.47,31.64
24.2,72.2,32.91
30.32,78.03,30.9
24.92,84.18,30.36
16.38,73.35,27.84
23.78,86.43,29.45
22.6,75.3,30.21
12.13,78.03,30.93
32.27,76.38,29.15
26.67,77.83,32.6
26.02,89.98,29.4
26.15,89.92,29.41
22.18,88.2,29.36
27.48,95.02,27.64
21.83,87.78,29.4
20.72,70.92,28.69
22.83,74.27,30.9
17.72,83.3,28.85
24.27,87.25,29.72
23.83,73.67,31.96
21.18,81.28,30.01
23.48,87.32,29.88
22.37,69.08,29.44
26.12,92.87,28.08
29.9,78.55,29.01
32.86,74.9,32.63
17.91,78.01,30.36
24.48,71.73,33.41
30.27,80.52,17.7
32.58,74.93,33.24
26.91,79.6,31.55
26.1,90.78,29.11
24.93,92.77,28.12
24.03,84.07,29.91
20.42,72.85,29.03
26.31,79.3,31.59
30.22,74.17,35.55
34.17,74.9,28.05
32.65,74.9,33.11
24.73,79.21,30.66
26.63,92.8,28.3
34.33,74.38,29.04
24.02,85.55,28.58
28.45,72.5,36.62
25.33,88.32,29.77
30.75,76.15,33.84
27.9,96.3,27.27
28.02,96.23,25.68
25.75,75.38,33.04
18.25,77.1,30.16
25.74,79.16,31.46
23.13,78.68,30.43
27.98,79.42,31.84
26.17,85.0,30.71
29.73,78.47,31.96
23.43,73.75,32.01
20.03,75.03,29.68
33.13,75.98,25.57
29.86,78.64,28.17
26.92,71.37,35.77
30.66,76.83,33.22
24.6,92.83,28.04
33.27,74.55,31.14
17.65,77.47,30.15
30.58,76.82,33.29
25.98,87.13,30.26
24.42,85.98,29.34
28.93,76.17,34.28
33.53,74.22,29.29
29.93,78.74,29.96
24.37,92.17,28.46
26.7,77.9,32.56
29.91,78.7,29.45
25.6,75.61,33.08
21.48,85.82,27.95
33.58,74.09,30.39
26.47,92.47,28.38
19.3,75.67,30.17
22.98,71.47,31.44
22.57,70.42,30.1
23.57,76.78,30.97
32.74,74.81,33.19
24.15,78.23,30.73
28.39,75.63,34.3
28.35,75.64,34.28
16.22,73.83,28.46
27.13,94.77,27.55
26.17,93.57,25.59
17.94,78.68,29.94
20.17,84.85,29.31
27.1,79.95,31.39
26.35,89.9,29.37
27.27,93.07,25.85
32.56,74.92,33.26
24.53,84.92,30.14
12.17,76.6,28.02
15.68,74.97,27.77
34.27,74.47,28.98
34.45,74.41,28.46
34.39,73.79,30.53
21.07,83.2,29.97
18.02,78.9,30.0
34.37,73.98,22.48
23.75,86.17,29.6
16.05,73.92,28.21
23.42,91.67,28.51
29.08,74.68,35.32
28.87,75.45,34.76
25.32,86.02,30.4
25.55,84.15,30.63
23.98,86.02,29.5
22.97,74.12,31.15
24.76,79.05,30.73
23.13,84.85,28.43
20.0,76.3,30.18
27.5,95.75,27.38
16.73,76.92,31.11
21.7,74.03,27.76
26.28,79.29,31.6
25.93,90.77,29.02
27.79,79.31,31.93
29.28,78.12,32.77
25.97,85.12,30.66
28.19,74.69,34.71
26.13,89.47,29.57
10.03,76.3,28.75
11.22,76.15,29.22
13.07,80.26,29.55
17.58,78.54,29.72
13.25,80.33,29.54
13.13,80.25,29.62
8.18,77.63,28.78
26.75,82.08,31.12
25.93,80.83,30.94
30.92,74.67,34.93
26.3,87.27,30.21
22.37,88.78,29.33
16.28,78.68,29.16
30.72,76.77,33.18
26.35,79.23,31.64
25.77,75.63,33.03
24.18,92.02,28.54
11.18,75.85,28.57
17.84,78.12,30.29
15.42,75.63,28.63
27.33,88.62,23.48
16.53,80.8,30.15
24.75,84.95,30.2
25.4,83.55,30.66
22.77,83.97,28.57
27.13,81.97,31.19
21.47,80.2,30.08
19.27,84.88,29.41
26.75,83.37,31.05
17.35,76.85,30.79
34.05,74.4,25.12
24.65,77.32,31.05
28.42,77.0,33.54
26.1,91.58,28.73
26.23,78.25,32.06
15.42,75.62,28.58
27.23,79.28,31.82
33.89,74.29,27.36
24.05,76.45,31.52
25.58,76.3,32.9
15.73,75.98,29.31
16.27,76.83,30.91
23.52,74.0,32.14
20.1,84.57,29.73
9.92,77.53,30.08
34.16,74.57,28.9
30.65,78.85,23.76
27.85,78.47,32.49
14.55,78.73,31.04
29.9,78.68,27.86
26.01,79.38,31.43
32.79,74.77,33.17
29.97,78.53,29.22
26.7,94.12,27.51
17.61,78.47,29.8
27.72,79.65,31.64
22.77,87.8,29.78
23.28,84.55,28.39
20.88,73.72,29.4
28.3,75.71,34.2
22.9,88.16,29.69
20.13,78.32,30.74
29.85,77.05,33.45
25.22,87.17,30.18
23.95,87.1,29.75
22.7,70.65,30.4
27.22,73.47,34.78
30.72,75.98,33.99
32.98,74.41,33.56
28.36,74.9,34.73
27.7,79.57,31.71
20.67,79.13,30.55
22.25,88.5,29.37
33.26,74.14,31.19
27.32,84.32,30.98
23.27,87.97,29.82
31.52,76.02,33.26
27.98,72.25,36.44
24.9,72.83,33.2
20.72,70.99,28.74
34.08,74.57,28.36
14.97,78.25,31.08
34.1,74.58,28.48
21.92,85.37,28.1
22.02,69.92,29.53
22.26,88.97,29.23
22.86,88.04,29.71
16.75,77.3,30.92
25.73,75.54,33.01
19.92,77.05,30.27
25.93,85.33,30.63
18.17,73.3,28.56
21.33,69.9,28.8
16.72,75.43,29.18
17.21,78.9,30.41
14.83,76.63,29.93
25.96,75.59,33.22
12.84,80.06,29.75
25.6,85.2,30.55
18.98,84.02,28.35
20.37,83.37,30.03
17.63,80.93,30.84
22.55,72.22,30.58
20.28,84.7,29.29
14.98,74.92,27.6
15.17,77.38,31.05
16.28,76.62,30.71
24.67,84.77,30.22
30.64,76.81,33.26
30.1,79.97,23.38
28.07,94.57,25.83
24.67,75.6,31.88
18.02,79.57,30.65
27.38,80.17,31.19
17.82,73.1,28.1
13.0,76.15,27.02
28.08,96.5,24.04
23.98,85.37,28.37
29.17,75.73,34.56
14.28,74.45,28.12
22.77,77.77,30.86
10.58,92.55,28.23
17.45,78.47,29.91
9.5,76.63,29.17
15.8,76.98,31.41
15.02,75.95,29.39
30.03,77.89,37.27
28.18,75.39,34.3
34.28,74.2,27.04
13.0,75.7,26.06
33.39,74.23,29.78
27.65,79.95,31.4
15.43,75.8,28.96
26.86,79.06,31.95
31.03,78.73,22.09
22.57,75.82,30.26
34.53,75.13,23.97
24.6,87.08,29.7
17.55,75.9,30.34
22.62,86.13,29.51
23.67,84.95,28.89
26.39,79.48,31.58
26.53,75.87,33.26
13.95,76.62,29.64
29.93,78.52,29.2
26.0,92.87,28.06
14.03,75.68,28.24
13.54,77.3,30.17
27.57,93.85,23.46
12.82,77.03,29.33
13.23,77.12,29.33
16.47,76.53,30.78
34.3,74.25,28.13
28.78,95.88,24.98
24.53,84.02,30.2
30.17,76.54,33.8
27.68,76.45,33.18
25.05,84.63,30.43
27.6,78.05,32.72
26.27,91.37,28.92
23.83,73.03,32.14
24.77,93.9,24.97
22.72,75.8,30.39
17.69,78.87,30.03
27.16,79.27,31.81
29.84,78.75,26.07
24.68,74.13,32.18
27.68,74.07,34.8
11.57,75.6,28.56
11.77,79.38,30.09
27.24,79.44,31.72
34.65,76.02,21.7
30.1,77.75,32.67
20.13,85.15,29.61
24.28,85.17,29.18
27.33,82.7,31.22
23.2,79.95,29.78
19.08,82.03,28.9
26.82,75.8,33.18
26.9,70.92,35.81
21.05,75.57,31.11
25.35,72.62,34.07
26.53,88.72,29.71
32.67,74.83,32.99
22.82,86.18,29.8
22.82,86.18,29.75
22.88,84.13,27.8
25.08,73.08,33.31
18.2,75.2,29.5
24.53,76.17,32.09
25.45,78.58,31.42
21.92,84.08,29.71
26.3,73.02,34.64
30.55,79.57,25.17
33.19,74.15,32.33
14.53,76.35,29.25
22.23,85.65,28.59
25.48,84.42,30.56
25.05,84.08,30.48
26.2,73.94,33.97
28.88,74.07,35.59
26.72,89.88,28.86
21.73,75.15,30.65
22.47,70.07,29.8
26.1,92.73,28.21
26.38,79.19,31.69
24.92,86.22,30.2
17.61,78.88,30.03
25.55,82.32,30.8
23.63,75.13,31.31
28.05,94.18,27.69
30.64,76.05,33.99
30.8,75.82,34.1
29.28,77.42,33.27
33.98,74.27,25.02
28.06,75.28,34.25
25.1,78.8,31.01
33.78,74.07,31.48
26.21,73.07,34.65
33.34,74.21,30.92
32.6,74.87,33.29
24.43,85.52,29.21
23.1,74.15,31.35
22.17,86.63,29.49
30.03,77.83,32.68
17.74,78.47,29.83
28.33,75.68,34.25
16.33,74.78,28.03
16.43,74.68,28.08
25.38,74.3,32.61
29.8,78.65,29.28
22.52,85.63,28.35
26.13,87.62,30.08
20.78,85.72,29.83
20.82,75.97,30.81
21.85,87.92,29.34
10.95,78.08,31.42
24.32,92.0,28.53
16.95,82.23,29.53
27.07,88.47,25.84
18.33,84.13,29.45
11.73,78.97,30.55
32.4,78.25,23.38
20.27,81.48,29.72
22.67,76.73,31.02
11.83,75.33,28.39
26.43,80.37,30.99
8.08,77.5,28.45
31.33,75.33,34.18
10.92,79.83,29.55
10.07,78.8,29.74
29.7,77.03,33.48
14.78,74.13,28.13
33.0,74.9,29.7
21.62,85.58,28.46
21.32,70.32,29.26
24.98,79.92,30.59
17.25,80.15,30.73
21.83,76.37,30.96
21.82,75.62,31.16
27.9,80.8,31.12
22.08,82.15,29.41
9.95,76.27,28.65
10.23,77.47,20.71
12.95,78.3,28.64
16.7,74.23,27.5
22.53,88.33,29.53
22.65,88.45,29.55
7.22,93.73,27.12
10.75,79.35,30.41
25.15,75.85,32.7
25.18,75.9,32.7
17.55,80.63,30.64
9.53,76.6,29.08
11.25,75.78,28.61
23.4,88.52,29.68
10.4,78.67,30.16
33.58,75.5,29.63
34.42,74.3,28.87
15.83,78.07,30.93
26.85,79.5,31.62
25.22,82.72,30.67
13.24,76.86,29.31
19.28,74.37,28.2
17.87,78.76,29.92
17.22,78.03,29.82
13.55,76.01,27.95
22.5,73.75,30.74
21.53,73.43,29.78
32.68,74.76,33.32
31.91,75.45,33.62
29.92,77.07,33.41
13.02,80.12,29.77
27.57,79.35,31.86
27.51,79.51,31.75
30.02,79.07,26.21
13.35,77.98,29.16
34.3,73.95,26.27
34.12,74.81,28.25
28.62,72.97,36.34
22.17,85.62,28.61
27.78,79.32,32.09
21.85,72.13,29.79
17.5,74.75,28.11
26.7,89.45,28.97
28.19,75.7,34.1
20.03,77.83,30.61
25.25,94.47,23.05
26.89,79.65,31.51
17.92,82.97,29.67
22.44,88.1,29.54
11.7,75.53,28.54
30.04,73.95,35.73
9.82,77.15,25.5
21.95,85.32,28.08
21.23,78.9,30.28
22.05,78.3,28.94
26.8,75.64,33.41
19.25,73.15,28.83
19.5,83.32,29.19
33.23,74.39,31.79
32.96,74.41,33.59
24.6,84.82,30.16
29.79,78.71,29.84
19.9,86.12,29.36
29.87,78.72,27.24
20.27,85.18,29.71
21.42,79.27,29.61
17.07,78.49,29.47
25.4,79.5,31.12
12.85,74.9,28.37
28.93,74.89,35.17
23.1,71.4,31.61
23.43,85.32,28.34
12.42,78.38,30.37
11.83,75.67,28.47
23.48,70.47,31.06
22.42,71.87,30.52
25.13,75.58,32.29
24.54,75.71,31.95
25.7,81.35,30.94
17.28,76.22,30.53
21.78,85.97,28.63
21.32,77.61,30.45
10.92,76.43,29.68
10.47,79.73,29.83
20.23,83.28,29.88
18.15,73.0,28.02
27.05,79.39,31.7
26.65,79.99,31.25
27.23,79.25,31.84
23.1,74.87,31.15
28.37,76.9,33.52
29.82,78.53,28.83
19.72,76.27,30.28
33.77,74.35,26.36
30.66,76.84,33.21
26.18,92.73,27.77
23.32,91.32,28.76
25.05,75.0,32.42
26.49,79.19,31.84
9.18,76.55,28.74
10.98,78.23,31.64
34.45,74.29,29.05
24.75,78.25,31.1
24.03,79.2,30.13
17.75,77.9,30.33
27.08,79.82,31.41
15.85,77.27,31.12
22.84,88.42,29.61
24.98,78.27,31.25
23.6,74.62,31.8
23.35,77.07,30.75
16.62,73.9,26.71
23.63,85.0,28.69
22.6,81.47,28.05
18.75,73.55,26.83
26.99,79.64,31.54
24.82,78.76,30.88
33.53,77.5,17.19
24.37,82.95,29.97
25.05,84.05,30.49
25.07,83.95,30.48
16.55,73.62,28.06
29.89,78.66,27.96
24.86,78.86,30.8
29.12,75.52,34.75
25.5,75.85,33.03
23.97,93.22,25.0
23.37,93.12,23.17
29.98,78.62,29.28
24.97,85.1,30.3
22.53,88.32,29.52
26.52,85.97,30.64
26.25,76.33,33.13
28.04,75.65,33.85
25.65,94.03,21.75
33.23,74.63,27.86
20.18,85.62,29.45
28.12,74.76,34.62
25.35,75.53,32.98
18.12,73.0,27.68
21.18,71.65,29.29
25.53,86.55,30.34
26.82,70.7,35.95
21.51,77.52,28.22
22.52,79.03,29.04
21.43,78.97,30.26
13.18,80.04,29.93
27.69,79.67,31.63
17.97,78.72,30.04
16.97,78.35,29.77
34.29,74.23,27.85
34.17,74.27,27.16
15.2,76.22,30.05
