Latitude,Longitude,PTrain_DT2
25.08,73.08,30.18
18.2,75.2,30.33
24.53,76.17,28.97
25.45,78.58,27.02
21.92,84.08,26.97
26.3,73.02,29.55
30.55,79.57,20.02
33.19,74.15,22.13
14.53,76.35,29.25
22.23,85.65,25.91
25.48,84.42,25.65
25.05,84.08,25.93
26.2,73.94,29.13
28.88,74.07,27.12
26.72,89.88,23.74
21.73,75.15,30.22
22.47,70.07,30.29
26.1,92.73,24.12
26.38,79.19,26.25
24.92,86.22,25.93
17.61,78.88,28.83
25.55,82.32,25.75
23.63,75.13,29.61
28.05,94.18,21.15
30.64,76.05,24.79
30.8,75.82,24.76
29.28,77.42,25.22
33.98,74.27,17.47
28.06,75.28,27.05
25.1,78.8,26.97
33.78,74.07,21.15
26.21,73.07,29.61
33.34,74.21,21.25
32.6,74.87,23.11
24.43,85.52,25.49
23.1,74.15,30.15
22.17,86.63,26.38
30.03,77.83,24.34
17.74,78.47,28.75
28.33,75.68,26.72
16.33,74.78,29.8
16.43,74.68,29.89
25.38,74.3,29.18
29.8,78.65,22.75
22.52,85.63,25.61
26.13,87.62,24.97
20.78,85.72,26.98
20.82,75.97,30.25
21.85,87.92,26.05
10.95,78.08,29.14
24.32,92.0,25.37
16.95,82.23,27.52
27.07,88.47,20.13
18.33,84.13,27.06
11.73,78.97,28.61
32.4,78.25,16.93
20.27,81.48,27.67
22.67,76.73,29.32
11.83,75.33,29.03
26.43,80.37,25.53
8.08,77.5,28.12
31.33,75.33,24.49
10.92,79.83,27.94
10.07,78.8,28.25
29.7,77.03,25.08
14.78,74.13,29.57
33.0,74.9,20.73
21.62,85.58,25.96
21.32,70.32,30.82
24.98,79.92,26.44
17.25,80.15,28.84
21.83,76.37,29.81
21.82,75.62,30.22
27.9,80.8,24.48
22.08,82.15,26.86
9.95,76.27,28.64
10.23,77.47,21.21
12.95,78.3,27.37
16.7,74.23,29.87
22.53,88.33,26.07
22.65,88.45,26.1
7.22,93.73,26.89
10.75,79.35,28.37
25.15,75.85,28.89
25.18,75.9,28.84
17.55,80.63,28.66
9.53,76.6,28.72
11.25,75.78,28.9
23.4,88.52,26.14
10.4,78.67,28.45
33.58,75.5,19.61
34.42,74.3,18.99
15.83,78.07,29.59
26.85,79.5,25.79
25.22,82.72,25.9
13.24,76.86,28.64
19.28,74.37,29.89
17.87,78.76,28.74
17.22,78.03,28.88
13.55,76.01,28.69
22.5,73.75,30.05
21.53,73.43,30.04
32.68,74.76,23.07
31.91,75.45,23.76
29.92,77.07,24.88
13.02,80.12,28.06
27.57,79.35,25.43
27.51,79.51,25.38
30.02,79.07,21.06
13.35,77.98,27.71
34.3,73.95,18.05
34.12,74.81,18.54
28.62,72.97,27.84
22.17,85.62,25.94
27.78,79.32,25.39
21.85,72.13,29.75
17.5,74.75,29.78
26.7,89.45,23.78
28.19,75.7,26.78
20.03,77.83,29.32
25.25,94.47,18.67
26.89,79.65,25.67
17.92,82.97,27.49
22.44,88.1,26.04
11.7,75.53,28.99
30.04,73.95,26.29
9.82,77.15,26.41
21.95,85.32,25.54
21.23,78.9,28.41
22.05,78.3,27.3
26.8,75.64,27.77
19.25,73.15,29.99
19.5,83.32,27.11
33.23,74.39,21.75
32.96,74.41,22.99
24.6,84.82,26.08
29.79,78.71,23.01
19.9,86.12,26.6
29.87,78.72,21.71
20.27,85.18,27.0
21.42,79.27,27.76
17.07,78.49,28.52
25.4,79.5,26.57
12.85,74.9,29.28
