Latitude,Longitude,PTrain_DT2
25.75,75.38,33.0
18.25,77.1,36.84
25.74,79.16,32.01
23.13,78.68,34.47
27.98,79.42,29.17
26.17,85.0,30.0
29.73,78.47,26.9
23.43,73.75,33.29
20.03,75.03,35.81
33.13,75.98,17.78
29.86,78.64,24.45
26.92,71.37,32.69
30.66,76.83,26.23
24.6,92.83,29.52
33.27,74.55,22.22
17.65,77.47,36.76
30.58,76.82,26.34
25.98,87.13,29.86
24.42,85.98,31.35
28.93,76.17,28.85
33.53,74.22,20.56
29.93,78.74,25.62
24.37,92.17,29.69
26.7,77.9,31.27
29.91,78.7,25.32
25.6,75.61,33.21
21.48,85.82,31.23
33.58,74.09,20.93
26.47,92.47,27.47
19.3,75.67,36.57
22.98,71.47,32.4
22.57,70.42,29.89
23.57,76.78,34.42
32.74,74.81,24.03
24.15,78.23,33.57
28.39,75.63,29.62
28.35,75.64,29.67
16.22,73.83,31.69
27.13,94.77,24.85
26.17,93.57,25.15
17.94,78.68,36.22
20.17,84.85,31.42
27.1,79.95,30.15
26.35,89.9,28.58
27.27,93.07,23.23
32.56,74.92,24.22
24.53,84.92,31.88
12.17,76.6,33.98
15.68,74.97,34.53
34.27,74.47,19.38
34.45,74.41,18.68
34.39,73.79,20.16
21.07,83.2,34.27
18.02,78.9,36.19
34.37,73.98,11.01
23.75,86.17,31.9
16.05,73.92,31.74
23.42,91.67,29.05
29.08,74.68,29.1
28.87,75.45,29.14
25.32,86.02,30.93
25.55,84.15,30.95
23.98,86.02,31.77
22.97,74.12,33.51
24.76,79.05,32.83
23.13,84.85,31.91
20.0,76.3,36.56
27.5,95.75,23.55
16.73,76.92,37.64
21.7,74.03,33.05
26.28,79.29,31.36
25.93,90.77,28.93
27.79,79.31,29.46
29.28,78.12,27.8
25.97,85.12,30.27
28.19,74.69,30.12
26.13,89.47,29.05
10.03,76.3,30.37
11.22,76.15,31.55
13.07,80.26,29.66
17.58,78.54,36.02
13.25,80.33,29.59
13.13,80.25,29.79
8.18,77.63,30.45
26.75,82.08,29.88
25.93,80.83,31.27
30.92,74.67,26.58
26.3,87.27,29.33
22.37,88.78,28.91
16.28,78.68,34.99
30.72,76.77,26.14
26.35,79.23,31.28
25.77,75.63,32.95
24.18,92.02,29.68
11.18,75.85,30.27
17.84,78.12,36.71
15.42,75.63,35.34
27.33,88.62,19.97
16.53,80.8,31.49
24.75,84.95,31.67
25.4,83.55,31.25
22.77,83.97,32.49
27.13,81.97,29.42
21.47,80.2,35.33
19.27,84.88,28.87
26.75,83.37,29.52
17.35,76.85,37.47
34.05,74.4,15.1
24.65,77.32,33.18
28.42,77.0,29.25
26.1,91.58,28.43
26.23,78.25,31.68
15.42,75.62,35.31
27.23,79.28,30.17
33.89,74.29,18.03
24.05,76.45,34.25
25.58,76.3,33.12
15.73,75.98,36.07
16.27,76.83,37.4
23.52,74.0,33.62
20.1,84.57,31.64
9.92,77.53,34.33
34.16,74.57,19.47
30.65,78.85,18.98
27.85,78.47,29.61
14.55,78.73,34.87
29.9,78.68,24.18
26.01,79.38,31.63
32.79,74.77,23.97
29.97,78.53,25.05
26.7,94.12,25.94
17.61,78.47,36.13
27.72,79.65,29.43
22.77,87.8,29.7
23.28,84.55,31.82
20.88,73.72,32.92
28.3,75.71,29.71
22.9,88.16,29.84
20.13,78.32,36.82
29.85,77.05,27.31
25.22,87.17,30.76
23.95,87.1,31.36
22.7,70.65,30.47
27.22,73.47,31.75
30.72,75.98,26.44
32.98,74.41,23.7
28.36,74.9,29.88
27.7,79.57,29.49
20.67,79.13,36.31
22.25,88.5,28.74
33.26,74.14,22.13
27.32,84.32,28.4
23.27,87.97,30.47
31.52,76.02,25.26
27.98,72.25,31.28
24.9,72.83,34.0
20.72,70.99,29.36
34.08,74.57,19.4
14.97,78.25,35.92
34.1,74.58,19.48
21.92,85.37,31.83
22.02,69.92,31.28
22.26,88.97,28.62
22.86,88.04,29.77
16.75,77.3,37.37
25.73,75.54,33.0
19.92,77.05,36.64
25.93,85.33,30.29
18.17,73.3,30.55
21.33,69.9,29.4
16.72,75.43,36.12
17.21,78.9,35.93
14.83,76.63,36.3
25.96,75.59,32.78
12.84,80.06,30.45
25.6,85.2,30.74
18.98,84.02,31.11
20.37,83.37,33.84
17.63,80.93,34.13
22.55,72.22,30.14
20.28,84.7,31.87
14.98,74.92,33.43
15.17,77.38,37.09
16.28,76.62,37.26
24.67,84.77,31.79
30.64,76.81,26.26
30.1,79.97,19.83
28.07,94.57,21.27
24.67,75.6,33.73
18.02,79.57,36.16
27.38,80.17,29.68
17.82,73.1,29.7
13.0,76.15,33.75
28.08,96.5,18.98
23.98,85.37,31.08
29.17,75.73,28.63
14.28,74.45,29.98
22.77,77.77,35.18
10.58,92.55,28.51
17.45,78.47,36.16
9.5,76.63,31.62
15.8,76.98,37.6
15.02,75.95,35.71
30.03,77.89,27.84
28.18,75.39,29.93
34.28,74.2,17.18
13.0,75.7,33.01
33.39,74.23,21.08
27.65,79.95,29.42
15.43,75.8,35.63
26.86,79.06,30.74
31.03,78.73,16.33
22.57,75.82,34.78
34.53,75.13,13.03
24.6,87.08,31.14
17.55,75.9,37.04
22.62,86.13,31.73
23.67,84.95,31.87
26.39,79.48,31.19
26.53,75.87,31.94
13.95,76.62,35.83
29.93,78.52,25.08
26.0,92.87,27.97
14.03,75.68,34.3
13.54,77.3,35.97
27.57,93.85,19.33
12.82,77.03,35.23
13.23,77.12,35.29
16.47,76.53,37.35
34.3,74.25,18.4
28.78,95.88,19.05
24.53,84.02,32.06
30.17,76.54,27.03
27.68,76.45,30.11
25.05,84.63,31.46
27.6,78.05,30.06
26.27,91.37,28.29
23.83,73.03,33.55
24.77,93.9,26.67
22.72,75.8,34.73
17.69,78.87,36.1
27.16,79.27,30.26
29.84,78.75,22.71
24.68,74.13,33.81
27.68,74.07,30.99
11.57,75.6,30.09
11.77,79.38,31.58
27.24,79.44,30.11
34.65,76.02,9.3
30.1,77.75,26.71
20.13,85.15,30.74
24.28,85.17,31.5
27.33,82.7,28.94
23.2,79.95,33.77
