Latitude,Longitude,PTrain_DT2
27.27,93.07,16.55
32.56,74.92,18.13
24.53,84.92,22.75
12.17,76.6,28.23
15.68,74.97,29.17
34.27,74.47,14.24
34.45,74.41,13.65
34.39,73.79,15.13
21.07,83.2,25.45
18.02,78.9,27.79
34.37,73.98,9.48
23.75,86.17,22.85
16.05,73.92,29.6
23.42,91.67,21.8
29.08,74.68,21.2
28.87,75.45,21.11
25.32,86.02,22.06
25.55,84.15,21.86
23.98,86.02,22.6
22.97,74.12,27.07
24.76,79.05,23.34
23.13,84.85,22.46
20.0,76.3,28.41
27.5,95.75,17.42
16.73,76.92,29.49
21.7,74.03,26.3
26.28,79.29,21.87
25.93,90.77,20.72
27.79,79.31,20.47
29.28,78.12,19.72
25.97,85.12,21.42
28.19,74.69,22.06
26.13,89.47,20.75
10.03,76.3,28.52
11.22,76.15,28.85
13.07,80.26,27.39
17.58,78.54,27.8
13.25,80.33,27.36
13.13,80.25,27.42
8.18,77.63,28.03
26.75,82.08,20.61
25.93,80.83,21.53
30.92,74.67,19.63
26.3,87.27,20.8
22.37,88.78,22.65
16.28,78.68,27.68
30.72,76.77,19.03
26.35,79.23,21.84
25.77,75.63,24.49
24.18,92.02,21.8
11.18,75.85,28.72
17.84,78.12,28.32
15.42,75.63,29.16
27.33,88.62,14.15
16.53,80.8,27.25
24.75,84.95,22.56
25.4,83.55,22.04
22.77,83.97,23.04
27.13,81.97,20.25
21.47,80.2,25.78
19.27,84.88,24.8
26.75,83.37,20.52
17.35,76.85,29.25
34.05,74.4,12.26
24.65,77.32,24.35
28.42,77.0,20.9
26.1,91.58,20.45
26.23,78.25,22.53
15.42,75.62,29.14
27.23,79.28,20.98
33.89,74.29,14.11
24.05,76.45,25.68
25.58,76.3,24.47
15.73,75.98,29.21
16.27,76.83,29.47
23.52,74.0,27.03
20.1,84.57,25.08
9.92,77.53,28.36
34.16,74.57,14.34
30.65,78.85,15.58
27.85,78.47,20.81
14.55,78.73,28.69
29.9,78.68,18.0
26.01,79.38,22.07
32.79,74.77,17.97
29.97,78.53,18.34
26.7,94.12,19.01
17.61,78.47,27.88
27.72,79.65,20.36
22.77,87.8,22.8
23.28,84.55,22.36
20.88,73.72,28.18
28.3,75.71,21.53
22.9,88.16,22.73
20.13,78.32,27.49
29.85,77.05,19.64
25.22,87.17,22.0
23.95,87.1,22.59
22.7,70.65,27.51
27.22,73.47,23.72
30.72,75.98,19.34
32.98,74.41,17.92
28.36,74.9,21.81
27.7,79.57,20.42
20.67,79.13,26.85
22.25,88.5,22.7
33.26,74.14,16.69
27.32,84.32,19.81
23.27,87.97,22.76
31.52,76.02,18.65
27.98,72.25,23.48
24.9,72.83,26.56
20.72,70.99,28.32
34.08,74.57,13.86
14.97,78.25,28.96
34.1,74.58,13.91
21.92,85.37,22.8
22.02,69.92,28.57
22.26,88.97,22.61
22.86,88.04,22.73
16.75,77.3,29.21
25.73,75.54,24.56
19.92,77.05,28.05
25.93,85.33,21.46
18.17,73.3,29.07
21.33,69.9,28.36
16.72,75.43,29.4
17.21,78.9,28.28
14.83,76.63,29.1
25.96,75.59,24.31
12.84,80.06,27.56
25.6,85.2,21.82
18.98,84.02,24.71
20.37,83.37,25.7
17.63,80.93,27.58
22.55,72.22,26.92
20.28,84.7,24.73
14.98,74.92,29.25
15.17,77.38,29.25
16.28,76.62,29.51
24.67,84.77,22.66
30.64,76.81,19.1
30.1,79.97,15.73
28.07,94.57,15.69
24.67,75.6,25.35
18.02,79.57,28.01
27.38,80.17,20.39
17.82,73.1,28.98
13.0,76.15,27.84
28.08,96.5,14.47
23.98,85.37,21.65
29.17,75.73,20.71
14.28,74.45,29.19
22.77,77.77,26.11
10.58,92.55,26.45
17.45,78.47,28.01
9.5,76.63,28.53
15.8,76.98,29.69
15.02,75.95,29.39
30.03,77.89,19.43
28.18,75.39,21.77
34.28,74.2,13.24
13.0,75.7,27.87
33.39,74.23,15.89
27.65,79.95,20.28
15.43,75.8,29.21
26.86,79.06,21.46
31.03,78.73,13.55
22.57,75.82,26.67
34.53,75.13,8.93
24.6,87.08,22.14
17.55,75.9,29.65
22.62,86.13,23.36
23.67,84.95,22.47
26.39,79.48,21.66
26.53,75.87,23.44
13.95,76.62,28.94
29.93,78.52,18.36
26.0,92.87,20.3
14.03,75.68,29.09
13.54,77.3,28.45
27.57,93.85,14.21
12.82,77.03,28.35
13.23,77.12,28.11
16.47,76.53,29.61
34.3,74.25,13.82
28.78,95.88,14.57
24.53,84.02,22.82
30.17,76.54,19.57
27.68,76.45,21.75
25.05,84.63,22.38
27.6,78.05,21.25
26.27,91.37,20.38
23.83,73.03,27.04
24.77,93.9,18.47
22.72,75.8,26.61
17.69,78.87,27.92
27.16,79.27,21.05
29.84,78.75,17.46
24.68,74.13,25.89
27.68,74.07,22.91
11.57,75.6,28.8
11.77,79.38,27.89
27.24,79.44,20.89
34.65,76.02,5.09
30.1,77.75,19.17
20.13,85.15,24.76
24.28,85.17,22.18
27.33,82.7,19.97
23.2,79.95,24.04
19.08,82.03,25.63
26.82,75.8,23.01
26.9,70.92,25.32
21.05,75.57,28.66
25.35,72.62,26.42
26.53,88.72,20.27
32.67,74.83,17.95
22.82,86.18,23.47
22.82,86.18,23.44
22.88,84.13,22.14
25.08,73.08,26.31
18.2,75.2,29.42
24.53,76.17,25.51
25.45,78.58,23.07
21.92,84.08,24.64
26.3,73.02,25.18
30.55,79.57,16.28
33.19,74.15,17.24
14.53,76.35,28.95
22.23,85.65,22.98
25.48,84.42,21.93
25.05,84.08,22.4
26.2,73.94,24.78
28.88,74.07,21.63
26.72,89.88,19.49
21.73,75.15,27.98
22.47,70.07,27.47
26.1,92.73,20.28
26.38,79.19,21.83
24.92,86.22,22.33
17.61,78.88,27.94
25.55,82.32,21.86
23.63,75.13,26.39
28.05,94.18,17.1
30.64,76.05,19.38
30.8,75.82,19.34
29.28,77.42,19.97
33.98,74.27,12.41
28.06,75.28,21.93
25.1,78.8,23.2
33.78,74.07,16.29
26.21,73.07,25.3
33.34,74.21,16.46
32.6,74.87,18.13
24.43,85.52,22.04
23.1,74.15,27.05
22.17,86.63,23.3
30.03,77.83,19.21
17.74,78.47,27.87
28.33,75.68,21.52
16.33,74.78,29.33
16.43,74.68,29.41
25.38,74.3,25.15
29.8,78.65,18.46
22.52,85.63,22.6
26.13,87.62,20.96
20.78,85.72,24.68
20.82,75.97,28.52
21.85,87.92,22.85
10.95,78.08,28.65
24.32,92.0,21.72
16.95,82.23,26.28
27.07,88.47,16.36
18.33,84.13,25.36
11.73,78.97,28.18
32.4,78.25,12.39
20.27,81.48,26.03
22.67,76.73,26.79
11.83,75.33,28.9
26.43,80.37,21.11
8.08,77.5,28.01
31.33,75.33,19.1
10.92,79.83,27.56
10.07,78.8,27.92
29.7,77.03,19.77
14.78,74.13,29.26
33.0,74.9,16.09
21.62,85.58,23.24
21.32,70.32,28.73
24.98,79.92,22.59
17.25,80.15,27.9
21.83,76.37,27.67
21.82,75.62,28.05
27.9,80.8,19.78
22.08,82.15,24.58
9.95,76.27,28.5
10.23,77.47,21.42
12.95,78.3,27.15
16.7,74.23,29.33
22.53,88.33,22.68
22.65,88.45,22.73
7.22,93.73,27.03
10.75,79.35,27.93
25.15,75.85,25.12
25.18,75.9,25.06
17.55,80.63,27.62
9.53,76.6,28.53
11.25,75.78,28.74
23.4,88.52,22.72
10.4,78.67,28.08
33.58,75.5,15.1
34.42,74.3,14.0
15.83,78.07,29.0
26.85,79.5,21.21
25.22,82.72,22.21
13.24,76.86,28.4
19.28,74.37,28.55
17.87,78.76,27.81
17.22,78.03,28.12
13.55,76.01,28.57
22.5,73.75,27.15
21.53,73.43,27.6
32.68,74.76,18.1
31.91,75.45,18.59
29.92,77.07,19.58
13.02,80.12,27.53
27.57,79.35,20.64
27.51,79.51,20.62
30.02,79.07,17.33
13.35,77.98,27.43
34.3,73.95,12.86
34.12,74.81,13.62
28.62,72.97,22.39
22.17,85.62,23.04
27.78,79.32,20.53
21.85,72.13,27.16
17.5,74.75,29.05
26.7,89.45,19.54
28.19,75.7,21.63
20.03,77.83,27.71
25.25,94.47,15.72
26.89,79.65,21.09
17.92,82.97,26.05
22.44,88.1,22.62
11.7,75.53,28.83
30.04,73.95,20.57
9.82,77.15,26.59
21.95,85.32,22.78
21.23,78.9,26.28
22.05,78.3,25.07
26.8,75.64,23.19
19.25,73.15,28.61
19.5,83.32,25.39
33.23,74.39,16.94
32.96,74.41,17.94
24.6,84.82,22.7
29.79,78.71,18.6
19.9,86.12,24.3
29.87,78.72,17.84
20.27,85.18,24.79
21.42,79.27,25.64
17.07,78.49,27.76
25.4,79.5,22.55
12.85,74.9,29.11
28.93,74.89,21.27
23.1,71.4,27.72
23.43,85.32,22.05
12.42,78.38,28.3
11.83,75.67,28.91
23.48,70.47,27.17
22.42,71.87,27.45
25.13,75.58,24.99
24.54,75.71,25.54
25.7,81.35,21.73
17.28,76.22,29.58
21.78,85.97,23.14
21.32,77.61,27.07
10.92,76.43,28.87
10.47,79.73,27.66
20.23,83.28,25.67
18.15,73.0,28.91
27.05,79.39,21.08
26.65,79.99,21.11
27.23,79.25,20.99
23.1,74.87,26.93
28.37,76.9,20.98
29.82,78.53,18.35
19.72,76.27,28.65
33.77,74.35,13.37
30.66,76.84,19.07
26.18,92.73,19.75
23.32,91.32,21.9
25.05,75.0,25.32
26.49,79.19,21.75
9.18,76.55,28.41
10.98,78.23,28.66
34.45,74.29,14.05
24.75,78.25,23.9
24.03,79.2,23.74
17.75,77.9,28.44
27.08,79.82,20.82
15.85,77.27,29.38
22.84,88.42,22.74
24.98,78.27,23.69
23.6,74.62,26.8
23.35,77.07,25.77
16.62,73.9,29.12
23.63,85.0,22.3
22.6,81.47,23.07
18.75,73.55,28.46
26.99,79.64,21.0
24.82,78.76,23.48
33.53,77.5,3.07
24.37,82.95,22.82
25.05,84.05,22.4
25.07,83.95,22.37
16.55,73.62,29.42
29.89,78.66,18.04
24.86,78.86,23.35
29.12,75.52,20.84
25.5,75.85,24.8
23.97,93.22,18.8
23.37,93.12,16.83
29.98,78.62,18.33
24.97,85.1,22.39
22.53,88.32,22.67
26.52,85.97,20.73
26.25,76.33,23.63
28.04,75.65,21.74
25.65,94.03,13.7
33.23,74.63,15.12
20.18,85.62,24.51
28.12,74.76,22.1
25.35,75.53,25.08
18.12,73.0,28.95
21.18,71.65,28.05
