Latitude,Longitude,PTrain_RH2
22.77,83.97,54.31
27.13,81.97,56.77
21.47,80.2,48.58
19.27,84.88,68.83
26.75,83.37,58.52
17.35,76.85,47.39
34.05,74.4,52.57
24.65,77.32,38.88
28.42,77.0,45.03
26.1,91.58,73.43
26.23,78.25,45.35
15.42,75.62,54.28
27.23,79.28,51.32
33.89,74.29,48.66
24.05,76.45,38.29
25.58,76.3,39.04
15.73,75.98,52.5
16.27,76.83,50.68
23.52,74.0,40.33
20.1,84.57,64.98
9.92,77.53,69.04
34.16,74.57,48.9
30.65,78.85,54.43
27.85,78.47,49.34
14.55,78.73,64.88
29.9,78.68,47.63
26.01,79.38,49.81
32.79,74.77,54.56
29.97,78.53,47.94
26.7,94.12,79.97
17.61,78.47,51.15
27.72,79.65,53.71
22.77,87.8,66.89
23.28,84.55,54.94
20.88,73.72,45.61
28.3,75.71,40.06
22.9,88.16,67.18
20.13,78.32,46.11
29.85,77.05,49.27
25.22,87.17,64.63
23.95,87.1,63.27
22.7,70.65,42.62
27.22,73.47,31.92
30.72,75.98,49.26
32.98,74.41,51.87
28.36,74.9,38.01
27.7,79.57,53.44
20.67,79.13,47.54
22.25,88.5,68.52
33.26,74.14,47.27
27.32,84.32,59.87
23.27,87.97,66.45
31.52,76.02,51.53
27.98,72.25,32.02
24.9,72.83,32.53
20.72,70.99,49.62
34.08,74.57,49.74
14.97,78.25,61.12
34.1,74.58,49.78
21.92,85.37,58.74
22.02,69.92,41.36
22.26,88.97,69.11
22.86,88.04,67.02
16.75,77.3,50.41
25.73,75.54,36.05
19.92,77.05,42.84
25.93,85.33,61.46
18.17,73.3,57.07
21.33,69.9,46.56
16.72,75.43,49.89
17.21,78.9,56.15
14.83,76.63,54.63
25.96,75.59,36.47
12.84,80.06,73.88
25.6,85.2,61.0
18.98,84.02,63.75
20.37,83.37,60.66
17.63,80.93,63.59
22.55,72.22,45.8
20.28,84.7,63.44
14.98,74.92,58.62
15.17,77.38,54.66
16.28,76.62,50.68
24.67,84.77,59.15
30.64,76.81,50.81
30.1,79.97,55.31
28.07,94.57,76.51
24.67,75.6,35.57
18.02,79.57,55.6
27.38,80.17,54.98
17.82,73.1,58.57
13.0,76.15,59.88
28.08,96.5,78.37
23.98,85.37,56.19
29.17,75.73,43.4
14.28,74.45,67.35
22.77,77.77,42.61
10.58,92.55,85.02
17.45,78.47,51.97
9.5,76.63,74.32
15.8,76.98,53.09
15.02,75.95,55.84
30.03,77.89,40.93
28.18,75.39,38.6
34.28,74.2,49.63
13.0,75.7,60.95
33.39,74.23,47.04
27.65,79.95,54.7
15.43,75.8,54.06
26.86,79.06,50.16
