Latitude,Longitude,PTrain_RH2
10.97,77.28,68.06
17.29,78.03,55.32
27.12,79.41,51.37
10.7,76.75,72.51
17.23,79.13,61.75
23.67,76.23,41.71
24.45,85.17,63.68
18.72,72.9,64.74
12.5,76.3,65.24
26.5,75.67,35.66
21.1,85.33,69.94
21.7,79.68,51.23
22.12,76.9,46.39
30.69,76.09,43.4
26.72,94.23,85.53
25.27,87.22,69.84
13.63,74.7,74.49
20.5,85.83,74.07
19.97,72.72,63.23
32.53,75.97,41.31
24.05,84.07,60.93
23.83,79.45,49.11
26.17,85.9,65.46
27.05,88.27,71.12
25.67,78.47,45.7
24.2,72.2,41.55
30.32,78.03,44.34
24.92,84.18,61.59
16.38,73.35,69.75
23.78,86.43,67.25
22.6,75.3,43.75
12.13,78.03,65.09
32.27,76.38,41.4
26.67,77.83,43.83
26.02,89.98,75.43
26.15,89.92,75.12
22.18,88.2,76.86
27.48,95.02,88.18
21.83,87.78,76.61
20.72,70.92,59.88
22.83,74.27,47.34
17.72,83.3,74.68
24.27,87.25,69.55
23.83,73.67,43.18
21.18,81.28,56.83
23.48,87.32,71.94
22.37,69.08,54.59
26.12,92.87,82.19
29.9,78.55,42.86
32.86,74.9,47.52
17.91,78.01,53.92
24.48,71.73,41.14
30.27,80.52,64.43
32.58,74.93,47.8
26.91,79.6,52.34
26.1,90.78,77.25
24.93,92.77,82.25
24.03,84.07,61.04
20.42,72.85,62.38
26.31,79.3,50.49
30.22,74.17,36.46
34.17,74.9,42.1
32.65,74.9,47.7
24.73,79.21,48.18
26.63,92.8,82.24
34.33,74.38,38.85
24.02,85.55,62.2
28.45,72.5,28.34
25.33,88.32,72.1
30.75,76.15,43.77
27.9,96.3,90.46
28.02,96.23,84.63
25.75,75.38,35.97
18.25,77.1,49.87
25.74,79.16,49.53
23.13,78.68,47.48
27.98,79.42,52.46
26.17,85.0,63.27
29.73,78.47,48.71
23.43,73.75,47.88
20.03,75.03,49.04
33.13,75.98,43.66
29.86,78.64,42.66
26.92,71.37,27.14
30.66,76.83,45.43
24.6,92.83,82.26
33.27,74.55,40.11
17.65,77.47,52.24
30.58,76.82,45.2
25.98,87.13,68.73
24.42,85.98,64.31
28.93,76.17,39.13
33.53,74.22,37.67
29.93,78.74,45.38
24.37,92.17,80.78
26.7,77.9,44.11
29.91,78.7,44.21
25.6,75.61,37.53
21.48,85.82,68.03
33.58,74.09,35.58
26.47,92.47,81.2
19.3,75.67,50.24
22.98,71.47,49.0
22.57,70.42,54.15
23.57,76.78,41.94
32.74,74.81,48.51
24.15,78.23,44.35
28.39,75.63,35.33
28.35,75.64,35.31
16.22,73.83,67.28
27.13,94.77,87.65
26.17,93.57,78.78
17.94,78.68,55.89
20.17,84.85,71.29
27.1,79.95,54.57
26.35,89.9,74.63
27.27,93.07,76.27
32.56,74.92,47.65
24.53,84.92,63.61
12.17,76.6,65.65
15.68,74.97,60.17
34.27,74.47,39.03
34.45,74.41,39.24
34.39,73.79,37.18
21.07,83.2,63.83
18.02,78.9,56.49
34.37,73.98,48.91
23.75,86.17,66.96
16.05,73.92,67.13
23.42,91.67,79.81
29.08,74.68,34.7
28.87,75.45,36.47
25.32,86.02,66.62
25.55,84.15,61.66
23.98,86.02,65.75
22.97,74.12,47.76
24.76,79.05,47.42
23.13,84.85,61.65
20.0,76.3,47.5
27.5,95.75,90.12
16.73,76.92,53.79
21.7,74.03,47.62
26.28,79.29,50.5
25.93,90.77,76.97
27.79,79.31,51.8
29.28,78.12,47.92
25.97,85.12,63.8
28.19,74.69,31.88
26.13,89.47,74.22
10.03,76.3,77.79
11.22,76.15,74.99
13.07,80.26,77.8
17.58,78.54,56.43
13.25,80.33,77.78
