Latitude,Longitude,PTrain_RH2
22.57,70.42,42.52
23.57,76.78,19.08
32.74,74.81,59.21
24.15,78.23,22.79
28.39,75.63,30.6
28.35,75.64,30.43
16.22,73.83,53.48
27.13,94.77,63.29
26.17,93.57,55.16
17.94,78.68,22.14
20.17,84.85,50.18
27.1,79.95,37.27
26.35,89.9,47.18
27.27,93.07,57.75
32.56,74.92,57.53
24.53,84.92,34.59
12.17,76.6,37.47
15.68,74.97,34.74
34.27,74.47,52.57
34.45,74.41,52.7
34.39,73.79,53.1
21.07,83.2,32.03
18.02,78.9,22.72
34.37,73.98,57.48
23.75,86.17,37.23
16.05,73.92,53.09
23.42,91.67,59.16
29.08,74.68,32.97
28.87,75.45,33.18
25.32,86.02,38.14
25.55,84.15,36.05
23.98,86.02,36.18
22.97,74.12,25.25
24.76,79.05,26.09
23.13,84.85,32.38
20.0,76.3,17.67
27.5,95.75,67.67
16.73,76.92,16.51
21.7,74.03,22.11
26.28,79.29,32.03
25.93,90.77,48.12
27.79,79.31,38.31
29.28,78.12,41.96
25.97,85.12,38.42
28.19,74.69,27.55
26.13,89.47,46.09
10.03,76.3,65.87
11.22,76.15,58.96
13.07,80.26,68.5
17.58,78.54,23.14
13.25,80.33,68.78
13.13,80.25,67.82
8.18,77.63,64.81
26.75,82.08,38.04
25.93,80.83,33.83
30.92,74.67,44.59
26.3,87.27,42.44
22.37,88.78,61.34
16.28,78.68,31.04
30.72,76.77,46.37
26.35,79.23,32.09
25.77,75.63,20.47
24.18,92.02,53.89
11.18,75.85,66.09
17.84,78.12,19.83
15.42,75.63,30.34
27.33,88.62,54.1
16.53,80.8,56.42
24.75,84.95,35.01
25.4,83.55,34.86
22.77,83.97,30.4
27.13,81.97,39.46
21.47,80.2,21.47
19.27,84.88,66.41
26.75,83.37,39.42
17.35,76.85,16.05
34.05,74.4,50.71
24.65,77.32,21.56
28.42,77.0,34.31
26.1,91.58,50.31
26.23,78.25,28.75
15.42,75.62,30.41
27.23,79.28,35.64
33.89,74.29,47.92
24.05,76.45,19.11
25.58,76.3,21.93
15.73,75.98,25.63
16.27,76.83,18.06
23.52,74.0,24.63
20.1,84.57,50.27
9.92,77.53,37.72
34.16,74.57,52.13
30.65,78.85,44.33
27.85,78.47,35.92
14.55,78.73,38.49
29.9,78.68,38.86
26.01,79.38,31.24
32.79,74.77,59.63
29.97,78.53,40.02
26.7,94.12,59.35
17.61,78.47,22.59
27.72,79.65,38.94
22.77,87.8,55.58
23.28,84.55,31.63
20.88,73.72,34.3
28.3,75.71,30.31
22.9,88.16,54.73
20.13,78.32,16.57
29.85,77.05,42.09
25.22,87.17,40.28
23.95,87.1,41.06
22.7,70.65,39.63
27.22,73.47,21.14
30.72,75.98,45.2
32.98,74.41,56.75
28.36,74.9,28.93
27.7,79.57,38.65
20.67,79.13,18.57
22.25,88.5,62.25
33.26,74.14,50.24
27.32,84.32,42.19
23.27,87.97,50.22
31.52,76.02,50.33
27.98,72.25,23.02
24.9,72.83,16.51
20.72,70.99,51.82
34.08,74.57,53.16
14.97,78.25,31.16
34.1,74.58,53.46
21.92,85.37,37.08
22.02,69.92,37.44
22.26,88.97,63.21
22.86,88.04,55.04
16.75,77.3,17.85
25.73,75.54,20.13
19.92,77.05,16.75
25.93,85.33,38.57
18.17,73.3,54.97
21.33,69.9,48.85
16.72,75.43,24.99
17.21,78.9,28.19
14.83,76.63,24.29
25.96,75.59,20.95
12.84,80.06,64.25
25.6,85.2,37.47
18.98,84.02,50.95
20.37,83.37,36.94
17.63,80.93,41.19
22.55,72.22,42.74
20.28,84.7,47.15
