Latitude,Longitude,PTrain_RH2
28.33,75.68,45.58
16.33,74.78,45.96
16.43,74.68,45.86
25.38,74.3,33.48
29.8,78.65,53.17
22.52,85.63,53.52
26.13,87.62,64.01
20.78,85.72,60.54
20.82,75.97,39.66
21.85,87.92,63.79
10.95,78.08,63.09
24.32,92.0,67.51
16.95,82.23,64.61
27.07,88.47,62.29
18.33,84.13,64.4
11.73,78.97,65.69
32.4,78.25,60.16
20.27,81.48,47.88
22.67,76.73,38.87
11.83,75.33,67.52
26.43,80.37,57.79
8.08,77.5,74.16
31.33,75.33,56.94
10.92,79.83,72.22
10.07,78.8,70.25
29.7,77.03,54.81
14.78,74.13,61.35
33.0,74.9,55.61
21.62,85.58,54.83
21.32,70.32,43.29
24.98,79.92,52.04
17.25,80.15,55.76
21.83,76.37,39.12
21.82,75.62,39.62
27.9,80.8,61.42
22.08,82.15,48.07
9.95,76.27,71.36
10.23,77.47,64.67
12.95,78.3,52.98
16.7,74.23,46.67
22.53,88.33,63.33
22.65,88.45,63.29
7.22,93.73,82.95
10.75,79.35,70.4
25.15,75.85,38.53
25.18,75.9,38.69
17.55,80.63,56.07
9.53,76.6,70.08
11.25,75.78,68.94
23.4,88.52,62.66
10.4,78.67,68.3
33.58,75.5,59.48
34.42,74.3,56.77
15.83,78.07,51.21
26.85,79.5,55.69
25.22,82.72,56.33
13.24,76.86,50.48
19.28,74.37,39.88
17.87,78.76,45.18
17.22,78.03,44.27
13.55,76.01,51.6
22.5,73.75,41.4
21.53,73.43,43.44
32.68,74.76,60.41
31.91,75.45,59.05
29.92,77.07,55.7
13.02,80.12,68.56
27.57,79.35,56.92
27.51,79.51,57.44
30.02,79.07,53.31
13.35,77.98,50.5
34.3,73.95,57.84
34.12,74.81,58.09
28.62,72.97,41.36
22.17,85.62,54.39
27.78,79.32,56.52
21.85,72.13,46.21
17.5,74.75,42.5
26.7,89.45,65.71
28.19,75.7,44.82
20.03,77.83,41.47
25.25,94.47,71.94
