Latitude,Longitude,PTrain_RH2
32.96,74.41,33.83
24.6,84.82,34.21
29.79,78.71,26.83
19.9,86.12,69.08
29.87,78.72,29.17
20.27,85.18,56.61
21.42,79.27,17.11
17.07,78.49,27.64
25.4,79.5,21.79
12.85,74.9,69.27
28.93,74.89,21.41
23.1,71.4,40.53
23.43,85.32,31.74
12.42,78.38,41.35
11.83,75.67,66.11
23.48,70.47,41.93
22.42,71.87,47.27
25.13,75.58,15.62
24.54,75.71,16.4
25.7,81.35,25.85
17.28,76.22,23.13
21.78,85.97,46.75
21.32,77.61,16.31
10.92,76.43,61.79
10.47,79.73,69.59
20.23,83.28,37.91
18.15,73.0,61.5
27.05,79.39,24.21
26.65,79.99,24.59
27.23,79.25,24.32
23.1,74.87,23.15
28.37,76.9,22.28
29.82,78.53,27.12
19.72,76.27,18.94
33.77,74.35,40.55
30.66,76.84,28.18
26.18,92.73,55.21
23.32,91.32,69.23
25.05,75.0,15.71
26.49,79.19,23.55
9.18,76.55,71.8
10.98,78.23,48.26
34.45,74.29,40.52
24.75,78.25,18.05
24.03,79.2,18.28
17.75,77.9,21.6
27.08,79.82,24.94
15.85,77.27,25.31
22.84,88.42,62.79
24.98,78.27,18.47
23.6,74.62,23.66
23.35,77.07,15.86
16.62,73.9,47.5
23.63,85.0,30.62
22.6,81.47,20.03
18.75,73.55,40.98
26.99,79.64,24.58
24.82,78.76,18.86
33.53,77.5,56.53
24.37,82.95,26.4
25.05,84.05,32.38
25.07,83.95,31.96
16.55,73.62,60.1
29.89,78.66,28.27
24.86,78.86,18.96
29.12,75.52,22.53
25.5,75.85,17.94
23.97,93.22,49.18
23.37,93.12,49.99
29.98,78.62,27.43
24.97,85.1,35.75
22.53,88.32,66.59
26.52,85.97,39.71
26.25,76.33,18.3
28.04,75.65,18.71
25.65,94.03,58.42
33.23,74.63,36.7
20.18,85.62,60.37
28.12,74.76,18.21
25.35,75.53,17.52
18.12,73.0,59.21
21.18,71.65,53.46
25.53,86.55,41.8
26.82,70.7,15.99
21.51,77.52,16.04
22.52,79.03,16.91
21.43,78.97,17.41
13.18,80.04,64.83
27.69,79.67,25.84
17.97,78.72,23.85
16.97,78.35,27.55
34.29,74.23,40.8
34.17,74.27,41.12
15.2,76.22,32.65
19.83,83.73,43.44
12.46,80.1,70.44
24.53,75.65,16.56
16.75,77.78,25.32
10.08,78.75,63.39
13.93,78.27,35.42
27.69,79.65,25.8
16.1,78.3,33.44
16.03,79.95,58.22
28.23,95.0,61.64
11.15,75.97,68.97
26.75,94.83,56.29
29.54,77.49,26.04
9.23,76.87,66.29
33.5,74.83,50.73
21.43,74.43,34.83
12.71,76.95,37.85
8.77,78.1,72.68
11.73,75.88,57.71
24.38,84.53,32.13
25.85,85.6,38.49
30.4,77.95,27.49
12.48,76.87,40.3
8.37,77.0,73.52
34.1,74.65,40.37
17.67,82.23,53.19
34.11,74.52,39.57
18.93,77.48,17.39
9.8,76.8,58.23
17.83,73.92,40.04
23.72,85.5,33.82
23.8,81.35,21.02
12.92,74.82,69.99
26.62,89.83,48.0
24.65,79.15,19.35
29.98,78.7,27.4
24.22,84.67,30.75
23.97,87.17,46.74
17.97,78.86,24.45
27.83,79.47,25.81
16.13,76.58,25.24
9.75,76.57,66.64
11.98,75.95,54.73
24.71,79.22,19.51
24.82,85.25,36.02
16.17,76.88,23.84
32.89,74.74,35.42
24.59,79.18,19.32
34.51,76.27,51.3
23.8,80.8,20.39
26.42,87.43,43.63
13.32,77.14,32.4
24.37,87.42,45.47
23.8,86.28,41.17
12.42,92.93,75.44
26.75,80.88,26.06
30.93,75.87,28.05
30.9,75.8,27.84
25.75,93.18,56.5
34.03,74.68,40.3
25.55,76.22,18.1
34.42,74.23,40.35
30.38,77.81,27.76
24.5,87.13,43.47
24.58,78.88,18.62
21.7,84.67,34.4
23.27,92.47,52.87
25.2,93.3,49.38
13.7,75.67,45.98
25.58,93.77,52.76
26.77,84.98,36.99
27.23,94.12,60.76
25.18,86.08,40.37
28.33,73.2,18.29
24.37,87.2,44.91
21.85,87.22,65.57
24.17,88.27,51.59
30.72,76.25,27.78
17.44,78.54,26.18
22.22,70.23,46.44
24.11,78.98,17.39
25.47,92.8,52.2
25.5,93.12,56.61
27.75,95.92,63.65
27.03,79.39,24.16
21.72,71.38,40.85
18.03,75.33,26.51
21.08,83.4,34.32
26.35,75.57,17.0
25.3,93.43,49.39
32.8,79.18,60.28
27.32,95.9,61.23
26.03,90.17,52.39
21.55,71.35,43.91
17.18,78.71,28.76
16.17,76.52,25.42
34.0,74.92,40.39
20.2,83.7,35.36
23.4,69.88,44.01
22.32,87.05,58.15
22.83,85.12,34.93
17.98,76.33,20.66
26.87,79.11,23.62
12.02,77.25,40.13
25.2,94.47,56.51
25.68,92.8,54.99
20.78,77.67,16.61
24.7,79.02,18.94
22.88,69.82,52.31
23.83,87.82,52.43
32.52,74.76,33.56
26.28,94.25,53.1
24.55,92.6,60.29
24.87,86.52,40.42
29.97,77.04,26.51
28.07,75.62,18.93
9.92,78.12,55.24
9.83,78.08,56.45
17.93,73.67,39.76
16.75,78.0,26.56
21.08,71.78,57.03
27.23,79.05,23.99
26.75,92.35,56.12
22.0,80.7,18.76
25.03,88.13,47.33
20.55,74.53,28.87
21.17,81.73,23.38
32.27,77.17,37.34
22.58,80.37,18.8
22.82,69.27,52.88
12.5,76.83,40.49
12.92,74.88,67.22
12.95,74.83,69.05
16.18,81.13,67.1
27.5,77.68,22.46
12.92,92.92,75.4
18.05,78.27,21.86
12.42,75.73,52.25
29.02,77.63,25.08
11.8,77.82,38.05
22.42,87.32,60.04
8.3,73.0,73.93
28.83,78.75,26.45
15.42,73.78,65.91
26.67,84.92,36.54
30.58,78.48,34.0
29.47,79.65,35.75
18.9,72.82,61.44
19.12,72.85,60.54
30.45,78.08,33.85
29.47,77.73,26.23
26.12,85.4,37.72
12.3,76.7,43.32
11.8,76.0,55.81
27.54,79.69,25.63
24.65,84.58,32.43
15.47,79.87,62.95
20.87,84.4,43.05
13.11,80.3,70.33
9.93,78.12,55.05
16.45,77.43,24.92
22.87,87.98,62.48
24.77,77.7,16.28
24.78,78.44,17.85
28.45,76.11,21.35
26.4,89.75,49.3
24.03,78.38,16.94
22.69,88.15,64.91
21.02,73.15,53.04
25.03,87.32,44.46
19.47,82.58,32.85
26.72,92.9,57.94
10.2,76.72,62.13
26.13,85.63,38.57
28.42,73.37,18.23
24.85,83.78,30.93
24.05,78.89,17.56
21.55,74.7,29.33
17.53,78.59,25.65
26.02,79.34,22.53
15.68,75.63,34.15
27.87,79.44,25.83
12.75,79.67,59.37
13.04,80.23,69.37
16.53,75.58,29.94
19.62,74.57,28.93
27.57,79.74,25.71
30.77,79.48,44.43
17.93,78.8,24.19
25.65,75.59,16.74
17.55,73.98,39.05
19.32,74.33,31.58
23.1,80.23,18.93
26.43,92.03,56.75
17.52,75.47,27.64
18.23,73.28,59.23
20.83,78.25,17.1
22.83,85.03,33.53
30.71,76.84,28.12
22.07,88.05,70.59
17.25,78.59,27.52
9.48,76.75,64.87
