Latitude,Longitude,PTrain_RH2
25.53,86.55,58.67
26.82,70.7,29.31
21.51,77.52,35.03
22.52,79.03,39.73
21.43,78.97,39.68
13.18,80.04,64.86
27.69,79.67,58.23
17.97,78.72,38.24
16.97,78.35,39.24
34.29,74.23,55.35
34.17,74.27,56.09
15.2,76.22,40.14
19.83,83.73,51.66
12.46,80.1,68.21
24.53,75.65,34.26
16.75,77.78,37.9
10.08,78.75,63.9
13.93,78.27,43.33
27.69,79.65,58.15
16.1,78.3,43.84
16.03,79.95,59.39
28.23,95.0,79.33
11.15,75.97,64.6
26.75,94.83,72.38
29.54,77.49,55.74
9.23,76.87,64.33
33.5,74.83,68.01
21.43,74.43,39.52
12.71,76.95,42.61
8.77,78.1,69.2
11.73,75.88,50.05
24.38,84.53,52.21
25.85,85.6,58.59
30.4,77.95,54.57
12.48,76.87,43.73
8.37,77.0,68.92
34.1,74.65,55.87
17.67,82.23,55.46
34.11,74.52,54.54
18.93,77.48,34.35
9.8,76.8,53.44
17.83,73.92,38.49
23.72,85.5,50.24
23.8,81.35,46.5
12.92,74.82,63.61
26.62,89.83,63.99
24.65,79.15,46.04
29.98,78.7,54.77
24.22,84.67,50.62
23.97,87.17,55.9
17.97,78.86,38.72
27.83,79.47,57.94
16.13,76.58,36.04
9.75,76.57,64.33
11.98,75.95,48.75
24.71,79.22,46.15
24.82,85.25,55.11
16.17,76.88,35.77
32.89,74.74,59.21
24.59,79.18,45.99
34.51,76.27,73.81
23.8,80.8,46.4
26.42,87.43,62.14
13.32,77.14,38.5
24.37,87.42,56.27
23.8,86.28,53.68
12.42,92.93,77.48
26.75,80.88,58.08
30.93,75.87,56.05
30.9,75.8,55.78
25.75,93.18,67.92
34.03,74.68,55.94
25.55,76.22,39.26
34.42,74.23,54.55
30.38,77.81,56.37
24.5,87.13,55.73
24.58,78.88,44.53
21.7,84.67,49.14
23.27,92.47,58.21
25.2,93.3,63.28
13.7,75.67,45.84
25.58,93.77,68.86
26.77,84.98,60.77
27.23,94.12,75.94
25.18,86.08,57.3
28.33,73.2,40.8
24.37,87.2,56.12
21.85,87.22,61.37
24.17,88.27,59.33
30.72,76.25,56.16
17.44,78.54,39.14
22.22,70.23,37.66
24.11,78.98,42.24
25.47,92.8,64.06
25.5,93.12,67.17
27.75,95.92,81.52
