Latitude,Longitude,PTrain_RH2
24.27,87.25,48.82
23.83,73.67,27.8
21.18,81.28,22.36
23.48,87.32,54.0
22.37,69.08,61.36
26.12,92.87,68.24
29.9,78.55,21.85
32.86,74.9,25.57
17.91,78.01,24.26
24.48,71.73,30.8
30.27,80.52,55.87
32.58,74.93,27.64
26.91,79.6,26.45
26.1,90.78,62.9
24.93,92.77,67.74
24.03,84.07,32.39
20.42,72.85,64.56
26.31,79.3,24.59
30.22,74.17,23.75
34.17,74.9,23.96
32.65,74.9,27.1
24.73,79.21,20.31
26.63,92.8,69.23
34.33,74.38,22.09
24.02,85.55,37.55
28.45,72.5,23.52
25.33,88.32,52.42
30.75,76.15,26.92
27.9,96.3,70.95
28.02,96.23,66.39
25.75,75.38,21.77
18.25,77.1,23.81
25.74,79.16,23.22
23.13,78.68,19.27
27.98,79.42,28.73
26.17,85.0,41.26
29.73,78.47,27.71
23.43,73.75,34.1
20.03,75.03,27.07
33.13,75.98,33.67
29.86,78.64,22.67
26.92,71.37,22.59
30.66,76.83,27.38
24.6,92.83,67.86
33.27,74.55,18.3
17.65,77.47,25.0
30.58,76.82,27.28
25.98,87.13,49.42
24.42,85.98,40.47
28.93,76.17,24.57
33.53,74.22,19.09
29.93,78.74,23.13
24.37,92.17,68.52
26.7,77.9,23.77
29.91,78.7,22.36
25.6,75.61,22.54
21.48,85.82,49.97
33.58,74.09,18.13
26.47,92.47,68.11
19.3,75.67,25.32
22.98,71.47,41.51
22.57,70.42,56.31
23.57,76.78,20.2
32.74,74.81,27.96
24.15,78.23,19.5
28.39,75.63,22.36
28.35,75.64,22.35
16.22,73.83,60.46
27.13,94.77,71.45
26.17,93.57,65.36
17.94,78.68,25.78
20.17,84.85,52.96
27.1,79.95,28.23
26.35,89.9,59.61
27.27,93.07,65.28
32.56,74.92,27.54
24.53,84.92,37.28
12.17,76.6,54.57
15.68,74.97,46.13
34.27,74.47,22.18
34.45,74.41,24.18
34.39,73.79,18.68
21.07,83.2,31.05
18.02,78.9,25.82
34.37,73.98,53.7
23.75,86.17,42.53
16.05,73.92,60.76
23.42,91.67,75.12
29.08,74.68,23.52
28.87,75.45,23.8
25.32,86.02,44.3
25.55,84.15,36.42
23.98,86.02,41.41
22.97,74.12,32.49
24.76,79.05,20.21
23.13,84.85,35.08
20.0,76.3,21.75
27.5,95.75,71.52
16.73,76.92,26.03
21.7,74.03,31.87
26.28,79.29,24.59
25.93,90.77,62.33
27.79,79.31,28.1
29.28,78.12,28.26
25.97,85.12,41.51
28.19,74.69,21.35
26.13,89.47,58.1
10.03,76.3,72.42
11.22,76.15,65.08
13.07,80.26,68.88
17.58,78.54,27.41
13.25,80.33,69.05
13.13,80.25,68.04
8.18,77.63,74.76
26.75,82.08,31.26
25.93,80.83,26.58
30.92,74.67,25.32
26.3,87.27,49.99
22.37,88.78,72.59
16.28,78.68,36.6
30.72,76.77,26.97
26.35,79.23,24.54
25.77,75.63,22.05
24.18,92.02,69.3
11.18,75.85,71.86
17.84,78.12,24.69
15.42,75.63,40.8
27.33,88.62,60.75
16.53,80.8,55.05
24.75,84.95,37.7
25.4,83.55,33.88
22.77,83.97,30.48
27.13,81.97,31.85
21.47,80.2,20.44
19.27,84.88,70.17
26.75,83.37,35.57
17.35,76.85,24.99
34.05,74.4,40.9
24.65,77.32,19.78
28.42,77.0,24.3
26.1,91.58,65.24
26.23,78.25,22.77
15.42,75.62,40.96
27.23,79.28,26.34
33.89,74.29,28.36
24.05,76.45,20.93
25.58,76.3,22.95
15.73,75.98,35.36
16.27,76.83,27.71
23.52,74.0,31.96
20.1,84.57,51.62
9.92,77.53,55.18
34.16,74.57,22.25
30.65,78.85,42.18
27.85,78.47,25.99
14.55,78.73,40.38
29.9,78.68,23.28
26.01,79.38,24.02
32.79,74.77,27.99
29.97,78.53,21.91
26.7,94.12,69.96
17.61,78.47,26.94
27.72,79.65,28.66
22.77,87.8,65.64
23.28,84.55,33.31
20.88,73.72,42.79
28.3,75.71,22.3
22.9,88.16,65.03
20.13,78.32,20.62
29.85,77.05,26.69
25.22,87.17,48.96
23.95,87.1,49.25
22.7,70.65,52.56
27.22,73.47,20.87
30.72,75.98,26.49
32.98,74.41,24.66
28.36,74.9,21.86
27.7,79.57,28.5
20.67,79.13,20.26
22.25,88.5,73.4
33.26,74.14,16.86
27.32,84.32,39.48
23.27,87.97,59.96
31.52,76.02,26.95
27.98,72.25,23.32
24.9,72.83,23.35
20.72,70.99,65.45
34.08,74.57,22.53
14.97,78.25,35.26
34.1,74.58,22.25
21.92,85.37,42.55
22.02,69.92,50.71
22.26,88.97,74.91
22.86,88.04,65.36
16.75,77.3,26.16
25.73,75.54,21.94
19.92,77.05,20.81
25.93,85.33,42.37
18.17,73.3,63.4
21.33,69.9,63.92
16.72,75.43,33.56
17.21,78.9,30.36
14.83,76.63,35.43
25.96,75.59,22.26
12.84,80.06,64.96
25.6,85.2,41.15
18.98,84.02,55.94
20.37,83.37,36.02
17.63,80.93,38.71
22.55,72.22,54.51
20.28,84.7,49.57
14.98,74.92,54.35
15.17,77.38,30.66
16.28,76.62,28.33
24.67,84.77,36.93
30.64,76.81,27.38
30.1,79.97,41.23
28.07,94.57,66.67
24.67,75.6,20.89
18.02,79.57,27.17
27.38,80.17,29.23
17.82,73.1,68.86
13.0,76.15,53.54
28.08,96.5,68.75
23.98,85.37,36.73
29.17,75.73,24.0
14.28,74.45,71.03
22.77,77.77,19.74
10.58,92.55,78.82
17.45,78.47,27.55
9.5,76.63,67.61
15.8,76.98,28.19
15.02,75.95,39.52
30.03,77.89,40.57
28.18,75.39,21.78
34.28,74.2,30.86
13.0,75.7,60.13
33.39,74.23,18.03
27.65,79.95,29.39
15.43,75.8,38.93
26.86,79.06,25.62
31.03,78.73,49.26
22.57,75.82,21.73
34.53,75.13,47.17
24.6,87.08,47.05
17.55,75.9,27.34
22.62,86.13,48.12
23.67,84.95,35.18
26.39,79.48,25.58
26.53,75.87,21.85
13.95,76.62,39.86
29.93,78.52,21.8
26.0,92.87,68.1
14.03,75.68,50.19
13.54,77.3,38.28
27.57,93.85,71.2
12.82,77.03,44.46
13.23,77.12,41.94
16.47,76.53,27.82
34.3,74.25,25.42
28.78,95.88,68.34
24.53,84.02,33.41
30.17,76.54,26.6
27.68,76.45,21.1
25.05,84.63,37.42
27.6,78.05,24.88
26.27,91.37,65.19
23.83,73.03,30.32
24.77,93.9,64.88
22.72,75.8,21.74
17.69,78.87,27.45
27.16,79.27,26.12
29.84,78.75,28.31
24.68,74.13,21.53
27.68,74.07,21.17
11.57,75.6,72.14
11.77,79.38,60.78
27.24,79.44,26.76
34.65,76.02,58.09
30.1,77.75,28.06
20.13,85.15,57.79
24.28,85.17,36.1
27.33,82.7,34.47
23.2,79.95,19.74
19.08,82.03,33.87
26.82,75.8,21.02
26.9,70.92,22.26
21.05,75.57,25.59
25.35,72.62,24.32
26.53,88.72,54.83
32.67,74.83,25.87
22.82,86.18,47.95
22.82,86.18,47.81
22.88,84.13,31.84
25.08,73.08,22.75
18.2,75.2,30.11
24.53,76.17,21.72
25.45,78.58,21.39
21.92,84.08,32.23
26.3,73.02,22.52
30.55,79.57,33.1
33.19,74.15,18.44
14.53,76.35,39.42
22.23,85.65,44.24
25.48,84.42,37.29
25.05,84.08,35.14
26.2,73.94,21.71
28.88,74.07,22.53
26.72,89.88,57.68
21.73,75.15,26.51
22.47,70.07,59.07
26.1,92.73,68.26
26.38,79.19,24.61
24.92,86.22,44.26
17.61,78.88,27.96
25.55,82.32,29.64
23.63,75.13,22.86
28.05,94.18,69.79
30.64,76.05,26.59
30.8,75.82,26.6
29.28,77.42,26.31
33.98,74.27,41.48
28.06,75.28,21.42
25.1,78.8,20.52
33.78,74.07,17.77
26.21,73.07,23.14
33.34,74.21,17.15
32.6,74.87,27.79
24.43,85.52,37.61
23.1,74.15,31.7
22.17,86.63,57.84
30.03,77.83,28.43
17.74,78.47,26.34
28.33,75.68,22.37
16.33,74.78,43.14
16.43,74.68,43.08
25.38,74.3,20.34
29.8,78.65,21.89
22.52,85.63,42.36
26.13,87.62,51.0
20.78,85.72,52.21
20.82,75.97,22.96
21.85,87.92,75.51
10.95,78.08,46.93
24.32,92.0,68.55
16.95,82.23,68.14
27.07,88.47,52.0
18.33,84.13,70.12
11.73,78.97,53.29
32.4,78.25,45.52
20.27,81.48,24.64
22.67,76.73,20.73
11.83,75.33,72.27
26.43,80.37,27.23
8.08,77.5,76.19
31.33,75.33,27.08
10.92,79.83,70.28
10.07,78.8,64.26
29.7,77.03,26.21
14.78,74.13,71.11
33.0,74.9,18.63
21.62,85.58,46.36
21.32,70.32,56.85
24.98,79.92,22.13
17.25,80.15,37.15
21.83,76.37,21.56
21.82,75.62,24.92
27.9,80.8,31.92
22.08,82.15,24.03
9.95,76.27,73.29
10.23,77.47,72.7
12.95,78.3,45.97
16.7,74.23,48.76
22.53,88.33,70.28
22.65,88.45,68.09
7.22,93.73,85.15
10.75,79.35,60.9
25.15,75.85,22.39
25.18,75.9,22.37
17.55,80.63,37.87
9.53,76.6,67.87
11.25,75.78,71.99
23.4,88.52,59.44
10.4,78.67,59.08
33.58,75.5,22.08
34.42,74.3,22.75
15.83,78.07,31.72
26.85,79.5,26.17
25.22,82.72,30.32
13.24,76.86,42.51
19.28,74.37,35.64
17.87,78.76,26.32
17.22,78.03,27.48
13.55,76.01,49.37
22.5,73.75,40.84
21.53,73.43,47.9
32.68,74.76,28.05
31.91,75.45,28.39
29.92,77.07,26.84
13.02,80.12,65.5
27.57,79.35,27.52
27.51,79.51,27.89
30.02,79.07,28.0
13.35,77.98,41.69
34.3,73.95,35.65
34.12,74.81,23.14
28.62,72.97,23.03
22.17,85.62,44.27
27.78,79.32,27.79
21.85,72.13,60.47
17.5,74.75,37.62
26.7,89.45,55.83
28.19,75.7,21.93
20.03,77.83,20.58
25.25,94.47,68.51
26.89,79.65,26.5
17.92,82.97,58.98
22.44,88.1,72.46
11.7,75.53,72.11
30.04,73.95,23.27
9.82,77.15,72.48
21.95,85.32,41.92
21.23,78.9,19.93
22.05,78.3,19.82
26.8,75.64,21.48
19.25,73.15,62.72
19.5,83.32,40.57
33.23,74.39,18.52
32.96,74.41,24.71
24.6,84.82,36.92
29.79,78.71,22.44
19.9,86.12,71.99
29.87,78.72,24.58
20.27,85.18,56.1
21.42,79.27,19.9
17.07,78.49,30.28
25.4,79.5,22.92
12.85,74.9,70.96
28.93,74.89,23.62
23.1,71.4,43.35
23.43,85.32,37.33
12.42,78.38,44.61
11.83,75.67,68.12
23.48,70.47,45.43
22.42,71.87,50.76
25.13,75.58,21.01
24.54,75.71,21.28
25.7,81.35,27.45
17.28,76.22,26.51
21.78,85.97,50.85
21.32,77.61,19.45
10.92,76.43,61.33
10.47,79.73,67.82
20.23,83.28,35.84
18.15,73.0,67.76
27.05,79.39,26.11
26.65,79.99,26.92
27.23,79.25,26.27
23.1,74.87,25.86
28.37,76.9,23.7
29.82,78.53,21.74
19.72,76.27,22.27
33.77,74.35,31.23
30.66,76.84,27.39
26.18,92.73,66.5
23.32,91.32,76.25
25.05,75.0,21.15
26.49,79.19,25.6
9.18,76.55,72.93
10.98,78.23,47.02
34.45,74.29,22.23
24.75,78.25,20.16
24.03,79.2,19.21
17.75,77.9,24.66
27.08,79.82,27.32
15.85,77.27,28.42
22.84,88.42,65.62
24.98,78.27,20.49
23.6,74.62,26.23
23.35,77.07,19.83
16.62,73.9,55.59
23.63,85.0,35.38
22.6,81.47,23.21
18.75,73.55,48.61
26.99,79.64,26.75
24.82,78.76,20.16
33.53,77.5,59.66
24.37,82.95,28.03
25.05,84.05,35.04
25.07,83.95,34.59
16.55,73.62,64.62
29.89,78.66,23.05
24.86,78.86,20.08
29.12,75.52,24.09
25.5,75.85,22.92
23.97,93.22,66.08
23.37,93.12,70.42
29.98,78.62,22.21
24.97,85.1,38.93
22.53,88.32,70.35
26.52,85.97,45.84
26.25,76.33,22.73
28.04,75.65,20.94
25.65,94.03,73.55
33.23,74.63,23.37
20.18,85.62,61.42
28.12,74.76,21.34
25.35,75.53,22.63
18.12,73.0,66.12
21.18,71.65,59.15
25.53,86.55,46.73
