Latitude,Longitude,PTrain_RH2
28.42,77.0,57.24
26.1,91.58,83.64
26.23,78.25,63.08
15.42,75.62,69.15
27.23,79.28,65.12
33.89,74.29,66.11
24.05,76.45,63.3
25.58,76.3,59.75
15.73,75.98,63.63
16.27,76.83,55.28
23.52,74.0,65.77
20.1,84.57,76.22
9.92,77.53,61.86
34.16,74.57,60.28
30.65,78.85,87.82
27.85,78.47,62.19
14.55,78.73,61.57
29.9,78.68,72.71
26.01,79.38,66.32
32.79,74.77,63.31
29.97,78.53,68.73
26.7,94.12,84.98
17.61,78.47,62.15
27.72,79.65,66.35
22.77,87.8,80.31
23.28,84.55,76.79
20.88,73.72,76.03
28.3,75.71,53.6
22.9,88.16,80.72
20.13,78.32,62.91
29.85,77.05,58.87
25.22,87.17,77.73
23.95,87.1,78.85
22.7,70.65,76.25
27.22,73.47,50.47
30.72,75.98,57.54
32.98,74.41,59.94
28.36,74.9,51.28
27.7,79.57,66.05
20.67,79.13,65.08
22.25,88.5,82.11
33.26,74.14,59.38
27.32,84.32,69.53
23.27,87.97,80.1
31.52,76.02,60.74
27.98,72.25,44.69
24.9,72.83,58.58
20.72,70.99,84.73
34.08,74.57,60.17
14.97,78.25,59.32
34.1,74.58,60.0
21.92,85.37,78.85
22.02,69.92,78.73
22.26,88.97,82.8
22.86,88.04,80.62
16.75,77.3,56.02
25.73,75.54,58.46
19.92,77.05,62.01
25.93,85.33,73.81
18.17,73.3,83.68
21.33,69.9,84.41
16.72,75.43,65.43
17.21,78.9,63.37
14.83,76.63,59.24
25.96,75.59,57.85
12.84,80.06,73.15
25.6,85.2,74.25
18.98,84.02,79.78
20.37,83.37,72.54
17.63,80.93,66.92
22.55,72.22,75.92
20.28,84.7,77.14
14.98,74.92,80.55
15.17,77.38,54.3
16.28,76.62,56.4
24.67,84.77,74.99
30.64,76.81,60.19
30.1,79.97,86.24
28.07,94.57,80.82
24.67,75.6,61.72
18.02,79.57,63.29
27.38,80.17,68.15
17.82,73.1,86.71
13.0,76.15,74.77
28.08,96.5,81.76
23.98,85.37,77.84
29.17,75.73,53.24
14.28,74.45,85.35
22.77,77.77,65.3
10.58,92.55,78.18
17.45,78.47,62.18
9.5,76.63,74.09
15.8,76.98,53.79
15.02,75.95,65.58
30.03,77.89,45.27
28.18,75.39,52.95
34.28,74.2,65.05
13.0,75.7,82.96
33.39,74.23,61.0
27.65,79.95,67.41
15.43,75.8,66.75
26.86,79.06,64.57
31.03,78.73,89.16
22.57,75.82,65.72
34.53,75.13,65.66
24.6,87.08,78.53
17.55,75.9,60.88
22.62,86.13,78.35
23.67,84.95,76.81
26.39,79.48,66.21
26.53,75.87,57.21
13.95,76.62,60.94
29.93,78.52,68.81
26.0,92.87,86.04
14.03,75.68,74.12
13.54,77.3,54.05
27.57,93.85,87.3
12.82,77.03,60.95
13.23,77.12,58.44
16.47,76.53,56.68
34.3,74.25,61.7
28.78,95.88,78.31
24.53,84.02,74.09
30.17,76.54,57.79
27.68,76.45,57.03
25.05,84.63,74.29
27.6,78.05,60.9
26.27,91.37,82.78
23.83,73.03,64.97
24.77,93.9,91.68
22.72,75.8,65.57
17.69,78.87,62.99
27.16,79.27,65.13
29.84,78.75,79.55
24.68,74.13,60.95
27.68,74.07,50.52
11.57,75.6,81.62
11.77,79.38,69.39
27.24,79.44,65.65
34.65,76.02,65.55
30.1,77.75,62.12
20.13,85.15,77.65
24.28,85.17,76.64
27.33,82.7,68.42
23.2,79.95,69.82
19.08,82.03,71.55
26.82,75.8,56.9
26.9,70.92,47.31
21.05,75.57,65.16
25.35,72.62,55.92
26.53,88.72,77.83
32.67,74.83,62.37
22.82,86.18,77.93
22.82,86.18,77.99
22.88,84.13,76.81
25.08,73.08,57.9
18.2,75.2,66.17
24.53,76.17,62.01
25.45,78.58,65.1
21.92,84.08,74.33
26.3,73.02,52.35
30.55,79.57,78.16
33.19,74.15,58.82
14.53,76.35,63.35
22.23,85.65,78.8
25.48,84.42,73.35
25.05,84.08,73.5
26.2,73.94,54.51
28.88,74.07,48.39
26.72,89.88,79.66
21.73,75.15,66.96
22.47,70.07,79.68
26.1,92.73,85.5
26.38,79.19,65.4
24.92,86.22,76.73
17.61,78.88,63.17
25.55,82.32,70.47
23.63,75.13,64.27
28.05,94.18,78.76
30.64,76.05,57.49
30.8,75.82,57.29
29.28,77.42,59.22
33.98,74.27,73.73
28.06,75.28,52.93
25.1,78.8,66.24
33.78,74.07,58.16
26.21,73.07,52.69
33.34,74.21,59.67
32.6,74.87,62.62
24.43,85.52,77.0
23.1,74.15,67.74
22.17,86.63,79.6
30.03,77.83,62.24
17.74,78.47,61.99
28.33,75.68,53.46
16.33,74.78,74.35
16.43,74.68,74.47
25.38,74.3,58.66
29.8,78.65,68.73
22.52,85.63,78.8
26.13,87.62,76.99
20.78,85.72,76.95
20.82,75.97,64.18
21.85,87.92,81.98
10.95,78.08,55.03
24.32,92.0,86.54
16.95,82.23,77.3
27.07,88.47,82.9
18.33,84.13,78.58
11.73,78.97,64.31
32.4,78.25,76.58
20.27,81.48,68.78
22.67,76.73,64.47
11.83,75.33,82.8
26.43,80.37,68.72
8.08,77.5,78.46
31.33,75.33,57.94
10.92,79.83,73.91
10.07,78.8,70.08
29.7,77.03,58.51
14.78,74.13,85.65
33.0,74.9,62.05
21.62,85.58,79.18
21.32,70.32,81.17
24.98,79.92,68.84
17.25,80.15,66.08
21.83,76.37,64.34
21.82,75.62,65.35
27.9,80.8,68.73
22.08,82.15,71.87
9.95,76.27,79.75
10.23,77.47,90.91
12.95,78.3,63.5
16.7,74.23,80.02
22.53,88.33,81.47
22.65,88.45,81.38
7.22,93.73,80.34
10.75,79.35,66.65
25.15,75.85,60.17
25.18,75.9,60.17
17.55,80.63,67.1
9.53,76.6,74.67
11.25,75.78,80.98
23.4,88.52,80.81
10.4,78.67,66.37
33.58,75.5,62.15
34.42,74.3,59.58
15.83,78.07,59.42
26.85,79.5,66.01
25.22,82.72,71.39
13.24,76.86,60.11
19.28,74.37,74.08
17.87,78.76,62.58
17.22,78.03,60.89
13.55,76.01,71.92
22.5,73.75,72.15
21.53,73.43,76.71
32.68,74.76,62.85
31.91,75.45,60.94
29.92,77.07,59.11
13.02,80.12,73.35
27.57,79.35,65.26
27.51,79.51,65.82
30.02,79.07,77.67
13.35,77.98,58.7
34.3,73.95,68.49
34.12,74.81,59.91
28.62,72.97,45.14
22.17,85.62,78.75
27.78,79.32,64.24
21.85,72.13,79.77
17.5,74.75,72.44
26.7,89.45,79.05
28.19,75.7,53.8
20.03,77.83,62.22
25.25,94.47,92.13
26.89,79.65,66.48
17.92,82.97,75.72
22.44,88.1,81.45
11.7,75.53,81.83
30.04,73.95,49.27
9.82,77.15,85.13
21.95,85.32,78.72
21.23,78.9,65.98
22.05,78.3,68.38
26.8,75.64,56.29
19.25,73.15,82.93
19.5,83.32,74.23
33.23,74.39,59.62
32.96,74.41,59.88
24.6,84.82,75.15
29.79,78.71,67.52
19.9,86.12,80.18
29.87,78.72,74.85
20.27,85.18,77.24
21.42,79.27,67.51
17.07,78.49,63.64
25.4,79.5,67.25
12.85,74.9,83.28
28.93,74.89,50.52
23.1,71.4,70.24
23.43,85.32,77.92
12.42,78.38,59.82
11.83,75.67,80.8
23.48,70.47,72.33
22.42,71.87,75.41
25.13,75.58,60.46
24.54,75.71,61.88
25.7,81.35,69.39
17.28,76.22,58.7
21.78,85.97,79.94
21.32,77.61,64.29
10.92,76.43,71.27
10.47,79.73,71.32
20.23,83.28,72.58
18.15,73.0,86.9
27.05,79.39,65.57
26.65,79.99,67.67
27.23,79.25,65.02
23.1,74.87,65.99
28.37,76.9,57.03
29.82,78.53,69.91
19.72,76.27,62.55
33.77,74.35,67.42
30.66,76.84,60.36
26.18,92.73,85.62
23.32,91.32,85.72
25.05,75.0,60.05
26.49,79.19,65.22
9.18,76.55,78.05
10.98,78.23,54.9
34.45,74.29,59.2
24.75,78.25,65.41
24.03,79.2,68.47
17.75,77.9,59.53
27.08,79.82,66.98
15.85,77.27,54.67
22.84,88.42,81.1
24.98,78.27,65.12
23.6,74.62,64.58
23.35,77.07,64.87
16.62,73.9,85.79
23.63,85.0,77.09
22.6,81.47,73.73
18.75,73.55,83.68
26.99,79.64,66.4
24.82,78.76,66.48
33.53,77.5,76.37
24.37,82.95,72.94
25.05,84.05,73.46
25.07,83.95,73.3
16.55,73.62,85.15
29.89,78.66,72.4
24.86,78.86,66.75
29.12,75.52,52.49
25.5,75.85,59.22
23.97,93.22,91.48
23.37,93.12,91.33
29.98,78.62,68.59
24.97,85.1,75.11
