Latitude,Longitude,PTrain_WSD
16.28,76.62,8.28
24.67,84.77,6.6
30.64,76.81,5.57
30.1,79.97,2.91
28.07,94.57,3.75
24.67,75.6,9.59
18.02,79.57,8.09
27.38,80.17,6.69
17.82,73.1,12.42
13.0,76.15,8.51
28.08,96.5,3.7
23.98,85.37,7.18
29.17,75.73,7.03
14.28,74.45,11.09
22.77,77.77,8.44
10.58,92.55,12.12
17.45,78.47,8.37
9.5,76.63,10.57
15.8,76.98,7.99
15.02,75.95,8.6
30.03,77.89,8.58
28.18,75.39,7.74
34.28,74.2,1.69
13.0,75.7,8.71
33.39,74.23,2.4
27.65,79.95,6.63
15.43,75.8,8.72
26.86,79.06,7.23
31.03,78.73,2.77
22.57,75.82,9.9
34.53,75.13,2.33
24.6,87.08,6.79
17.55,75.9,8.67
22.62,86.13,8.38
23.67,84.95,7.2
26.39,79.48,7.3
26.53,75.87,8.49
13.95,76.62,8.26
29.93,78.52,4.3
26.0,92.87,4.58
14.03,75.68,8.88
13.54,77.3,8.18
27.57,93.85,4.53
12.82,77.03,8.19
13.23,77.12,8.27
16.47,76.53,8.29
34.3,74.25,1.73
28.78,95.88,3.36
24.53,84.02,6.73
30.17,76.54,6.07
27.68,76.45,7.61
25.05,84.63,6.51
27.6,78.05,7.18
26.27,91.37,4.91
23.83,73.03,12.18
24.77,93.9,5.01
22.72,75.8,9.92
17.69,78.87,8.3
27.16,79.27,7.03
29.84,78.75,3.76
24.68,74.13,10.71
27.68,74.07,8.56
11.57,75.6,10.91
11.77,79.38,10.17
27.24,79.44,6.95
34.65,76.02,3.55
30.1,77.75,5.66
20.13,85.15,9.87
24.28,85.17,6.86
27.33,82.7,6.52
23.2,79.95,8.08
19.08,82.03,8.41
26.82,75.8,8.39
26.9,70.92,10.97
21.05,75.57,9.46
25.35,72.62,10.78
26.53,88.72,5.31
32.67,74.83,4.53
22.82,86.18,8.22
22.82,86.18,8.21
22.88,84.13,7.72
25.08,73.08,10.87
18.2,75.2,9.3
24.53,76.17,9.12
25.45,78.58,7.77
21.92,84.08,7.43
26.3,73.02,9.89
30.55,79.57,2.67
33.19,74.15,3.53
14.53,76.35,8.42
22.23,85.65,8.33
25.48,84.42,6.46
25.05,84.08,6.6
26.2,73.94,9.62
28.88,74.07,7.77
26.72,89.88,4.97
21.73,75.15,10.24
22.47,70.07,15.39
26.1,92.73,4.59
26.38,79.19,7.35
24.92,86.22,6.51
17.61,78.88,8.3
25.55,82.32,6.97
23.63,75.13,10.4
28.05,94.18,3.94
30.64,76.05,5.87
30.8,75.82,5.83
29.28,77.42,6.4
33.98,74.27,1.95
28.06,75.28,7.85
25.1,78.8,7.82
33.78,74.07,2.8
26.21,73.07,9.92
33.34,74.21,2.82
32.6,74.87,4.79
24.43,85.52,6.76
23.1,74.15,11.8
22.17,86.63,9.4
30.03,77.83,5.72
17.74,78.47,8.41
28.33,75.68,7.55
16.33,74.78,9.42
16.43,74.68,9.48
25.38,74.3,10.11
29.8,78.65,4.42
22.52,85.63,8.12
26.13,87.62,5.71
20.78,85.72,9.09
20.82,75.97,9.14
21.85,87.92,10.84
10.95,78.08,8.63
24.32,92.0,6.68
16.95,82.23,11.06
27.07,88.47,5.65
18.33,84.13,11.1
11.73,78.97,9.39
32.4,78.25,2.08
20.27,81.48,7.85
22.67,76.73,8.97
11.83,75.33,10.86
26.43,80.37,7.06
8.08,77.5,11.63
31.33,75.33,5.6
10.92,79.83,11.12
10.07,78.8,10.39
29.7,77.03,6.22
14.78,74.13,11.26
33.0,74.9,2.6
21.62,85.58,8.62
21.32,70.32,14.15
24.98,79.92,7.58
17.25,80.15,8.72
21.83,76.37,9.07
21.82,75.62,9.66
27.9,80.8,6.4
22.08,82.15,7.59
9.95,76.27,11.12
10.23,77.47,8.17
12.95,78.3,8.25
16.7,74.23,10.02
22.53,88.33,10.02
22.65,88.45,9.66
7.22,93.73,14.08
10.75,79.35,10.36
25.15,75.85,9.09
25.18,75.9,9.04
17.55,80.63,8.76
9.53,76.6,10.54
11.25,75.78,10.9
23.4,88.52,8.21
10.4,78.67,9.85
33.58,75.5,2.63
34.42,74.3,1.84
15.83,78.07,8.16
26.85,79.5,7.11
25.22,82.72,6.9
13.24,76.86,8.24
19.28,74.37,10.51
17.87,78.76,8.34
17.22,78.03,8.45
13.55,76.01,8.57
22.5,73.75,12.75
21.53,73.43,13.01
32.68,74.76,4.81
31.91,75.45,5.16
29.92,77.07,6.06
13.02,80.12,10.63
27.57,79.35,6.84
27.51,79.51,6.83
30.02,79.07,3.45
13.35,77.98,8.3
34.3,73.95,1.76
34.12,74.81,1.89
28.62,72.97,8.41
22.17,85.62,8.35
27.78,79.32,6.81
21.85,72.13,14.57
17.5,74.75,9.66
26.7,89.45,5.07
28.19,75.7,7.61
20.03,77.83,8.5
25.25,94.47,5.32
26.89,79.65,7.05
17.92,82.97,10.26
22.44,88.1,10.43
11.7,75.53,10.91
30.04,73.95,6.96
9.82,77.15,8.49
21.95,85.32,8.27
21.23,78.9,8.38
22.05,78.3,9.08
26.8,75.64,8.46
19.25,73.15,12.75
19.5,83.32,8.66
33.23,74.39,3.3
32.96,74.41,4.51
24.6,84.82,6.63
29.79,78.71,4.59
19.9,86.12,10.95
29.87,78.72,3.89
20.27,85.18,9.7
21.42,79.27,8.55
17.07,78.49,8.47
25.4,79.5,7.56
12.85,74.9,10.84
28.93,74.89,7.5
23.1,71.4,13.6
23.43,85.32,7.48
12.42,78.38,8.25
11.83,75.67,10.36
23.48,70.47,14.83
22.42,71.87,14.08
25.13,75.58,9.37
24.54,75.71,9.52
25.7,81.35,7.18
