Latitude,Longitude,PTrain_WSD
28.08,96.5,1.7
23.98,85.37,2.63
29.17,75.73,3.76
14.28,74.45,7.06
22.77,77.77,4.11
10.58,92.55,15.73
17.45,78.47,4.76
9.5,76.63,10.88
15.8,76.98,5.09
15.02,75.95,5.48
30.03,77.89,4.16
28.18,75.39,3.96
34.28,74.2,3.65
13.0,75.7,6.66
33.39,74.23,3.36
27.65,79.95,3.8
15.43,75.8,5.3
26.86,79.06,3.78
31.03,78.73,5.01
22.57,75.82,4.35
34.53,75.13,4.74
24.6,87.08,2.82
17.55,75.9,4.61
22.62,86.13,4.03
23.67,84.95,2.83
26.39,79.48,3.85
26.53,75.87,4.15
13.95,76.62,6.1
29.93,78.52,3.52
26.0,92.87,1.26
14.03,75.68,6.08
13.54,77.3,6.55
27.57,93.85,1.34
12.82,77.03,6.94
13.23,77.12,6.78
16.47,76.53,4.9
34.3,74.25,3.45
28.78,95.88,1.28
24.53,84.02,2.88
30.17,76.54,3.56
27.68,76.45,3.82
25.05,84.63,2.76
27.6,78.05,3.7
26.27,91.37,1.5
23.83,73.03,6.07
24.77,93.9,1.04
22.72,75.8,4.37
17.69,78.87,4.68
27.16,79.27,3.75
29.84,78.75,4.1
24.68,74.13,4.98
27.68,74.07,4.41
11.57,75.6,9.04
11.77,79.38,9.57
27.24,79.44,3.76
34.65,76.02,5.75
30.1,77.75,3.49
20.13,85.15,5.71
24.28,85.17,2.65
27.33,82.7,2.97
23.2,79.95,4.25
19.08,82.03,4.4
26.82,75.8,4.1
26.9,70.92,5.97
21.05,75.57,4.56
25.35,72.62,5.66
26.53,88.72,1.68
32.67,74.83,3.74
22.82,86.18,4.04
22.82,86.18,4.01
22.88,84.13,3.07
25.08,73.08,5.43
18.2,75.2,4.54
24.53,76.17,4.32
25.45,78.58,3.87
21.92,84.08,3.56
26.3,73.02,5.17
30.55,79.57,4.13
33.19,74.15,3.37
14.53,76.35,5.77
22.23,85.65,3.64
25.48,84.42,2.69
25.05,84.08,2.82
26.2,73.94,4.83
28.88,74.07,4.17
26.72,89.88,1.2
21.73,75.15,4.69
22.47,70.07,8.0
26.1,92.73,1.27
26.38,79.19,3.82
24.92,86.22,2.76
17.61,78.88,4.7
25.55,82.32,3.19
23.63,75.13,4.7
28.05,94.18,0.33
30.64,76.05,3.57
30.8,75.82,3.59
29.28,77.42,3.56
33.98,74.27,4.14
28.06,75.28,4.0
25.1,78.8,3.92
33.78,74.07,3.17
26.21,73.07,5.22
33.34,74.21,3.32
32.6,74.87,3.81
24.43,85.52,2.58
23.1,74.15,5.65
22.17,86.63,4.87
30.03,77.83,3.51
17.74,78.47,4.7
28.33,75.68,3.88
16.33,74.78,4.97
16.43,74.68,4.95
25.38,74.3,4.76
29.8,78.65,3.53
22.52,85.63,3.35
26.13,87.62,2.07
20.78,85.72,5.17
20.82,75.97,4.35
21.85,87.92,6.13
10.95,78.08,8.83
24.32,92.0,3.12
16.95,82.23,7.38
27.07,88.47,1.62
18.33,84.13,7.08
11.73,78.97,8.98
32.4,78.25,4.61
20.27,81.48,3.95
22.67,76.73,4.21
11.83,75.33,8.72
26.43,80.37,3.92
8.08,77.5,13.19
31.33,75.33,3.65
10.92,79.83,11.02
10.07,78.8,10.98
29.7,77.03,3.54
14.78,74.13,6.85
33.0,74.9,3.5
21.62,85.58,3.93
21.32,70.32,7.02
