Latitude,Longitude,PTrain_WSD
28.45,72.5,5.09
25.33,88.32,1.95
30.75,76.15,3.92
27.9,96.3,2.99
28.02,96.23,1.84
25.75,75.38,4.29
18.25,77.1,5.28
25.74,79.16,4.52
23.13,78.68,4.8
27.98,79.42,3.93
26.17,85.0,3.16
29.73,78.47,3.14
23.43,73.75,6.0
20.03,75.03,4.52
33.13,75.98,1.62
29.86,78.64,1.23
26.92,71.37,5.2
30.66,76.83,3.62
24.6,92.83,1.47
33.27,74.55,2.62
17.65,77.47,5.06
30.58,76.82,3.66
25.98,87.13,2.29
24.42,85.98,2.29
28.93,76.17,4.35
33.53,74.22,2.09
29.93,78.74,1.78
24.37,92.17,1.79
26.7,77.9,4.42
29.91,78.7,1.57
25.6,75.61,4.28
21.48,85.82,3.65
33.58,74.09,2.23
26.47,92.47,1.44
19.3,75.67,4.41
22.98,71.47,7.35
22.57,70.42,9.3
23.57,76.78,4.26
32.74,74.81,4.23
24.15,78.23,4.5
28.39,75.63,4.33
28.35,75.64,4.33
16.22,73.83,6.42
27.13,94.77,2.47
26.17,93.57,1.28
17.94,78.68,4.53
20.17,84.85,4.75
27.1,79.95,4.11
26.35,89.9,1.62
27.27,93.07,1.4
32.56,74.92,4.11
24.53,84.92,2.78
12.17,76.6,5.93
15.68,74.97,4.75
34.27,74.47,2.41
34.45,74.41,2.46
34.39,73.79,2.79
21.07,83.2,3.55
18.02,78.9,4.47
34.37,73.98,2.98
23.75,86.17,2.49
16.05,73.92,6.35
23.42,91.67,3.25
29.08,74.68,4.64
28.87,75.45,4.48
25.32,86.02,2.49
25.55,84.15,3.44
23.98,86.02,2.41
22.97,74.12,5.76
24.76,79.05,4.53
23.13,84.85,2.81
20.0,76.3,4.56
27.5,95.75,2.98
16.73,76.92,5.01
21.7,74.03,5.37
26.28,79.29,4.44
25.93,90.77,1.38
27.79,79.31,4.05
29.28,78.12,3.81
25.97,85.12,3.06
28.19,74.69,4.45
26.13,89.47,1.73
10.03,76.3,10.04
11.22,76.15,8.52
13.07,80.26,8.66
17.58,78.54,4.54
13.25,80.33,8.59
13.13,80.25,8.58
8.18,77.63,12.29
26.75,82.08,4.2
25.93,80.83,4.42
30.92,74.67,4.4
26.3,87.27,2.33
22.37,88.78,4.84
16.28,78.68,4.64
30.72,76.77,3.56
26.35,79.23,4.43
25.77,75.63,4.27
24.18,92.02,2.03
11.18,75.85,9.0
17.84,78.12,4.69
15.42,75.63,4.7
27.33,88.62,2.75
16.53,80.8,6.38
24.75,84.95,2.82
25.4,83.55,3.68
22.77,83.97,3.16
27.13,81.97,4.13
21.47,80.2,4.75
19.27,84.88,6.58
26.75,83.37,3.98
17.35,76.85,5.05
34.05,74.4,2.23
24.65,77.32,4.29
28.42,77.0,4.22
26.1,91.58,1.32
26.23,78.25,4.4
15.42,75.62,4.69
27.23,79.28,4.19
33.89,74.29,1.94
24.05,76.45,4.21
25.58,76.3,4.29
15.73,75.98,4.68
16.27,76.83,4.96
23.52,74.0,5.66
20.1,84.57,4.81
9.92,77.53,8.38
34.16,74.57,2.32
30.65,78.85,0.94
27.85,78.47,4.17
14.55,78.73,5.77
29.9,78.68,1.14
26.01,79.38,4.47
32.79,74.77,4.26
29.97,78.53,1.48
26.7,94.12,1.91
17.61,78.47,4.56
27.72,79.65,3.95
22.77,87.8,4.36
23.28,84.55,2.89
20.88,73.72,6.21
28.3,75.71,4.32
22.9,88.16,4.08
20.13,78.32,5.26
29.85,77.05,3.87
25.22,87.17,2.15
23.95,87.1,2.49
22.7,70.65,8.89
27.22,73.47,4.65
30.72,75.98,3.97
32.98,74.41,4.08
28.36,74.9,4.45
27.7,79.57,4.0
20.67,79.13,5.03
22.25,88.5,5.09
33.26,74.14,2.54
27.32,84.32,3.58
23.27,87.97,3.46
31.52,76.02,3.63
27.98,72.25,5.07
24.9,72.83,5.15
20.72,70.99,8.85
34.08,74.57,2.38
14.97,78.25,5.26
34.1,74.58,2.41
21.92,85.37,3.19
22.02,69.92,8.41
22.26,88.97,5.05
22.86,88.04,4.19
16.75,77.3,4.93
25.73,75.54,4.27
19.92,77.05,4.9
25.93,85.33,2.95
18.17,73.3,7.15
21.33,69.9,9.29
16.72,75.43,4.52
17.21,78.9,4.53
14.83,76.63,5.0
25.96,75.59,4.29
12.84,80.06,8.44
25.6,85.2,2.91
18.98,84.02,5.07
20.37,83.37,3.87
17.63,80.93,5.01
22.55,72.22,8.62
20.28,84.7,4.46
14.98,74.92,5.34
15.17,77.38,5.13
16.28,76.62,4.87
24.67,84.77,2.88
30.64,76.81,3.65
30.1,79.97,0.67
28.07,94.57,1.6
24.67,75.6,4.27
18.02,79.57,4.37
27.38,80.17,3.86
17.82,73.1,7.52
13.0,76.15,5.14
28.08,96.5,1.46
23.98,85.37,2.55
29.17,75.73,4.36
14.28,74.45,7.43
22.77,77.77,4.54
10.58,92.55,13.88
17.45,78.47,4.53
9.5,76.63,10.05
15.8,76.98,5.0
15.02,75.95,4.86
30.03,77.89,2.96
28.18,75.39,4.34
34.28,74.2,2.21
13.0,75.7,5.1
33.39,74.23,2.12
27.65,79.95,3.86
15.43,75.8,4.7
26.86,79.06,4.38
31.03,78.73,1.32
22.57,75.82,4.38
34.53,75.13,3.38
24.6,87.08,2.12
17.55,75.9,4.53
22.62,86.13,3.28
23.67,84.95,2.67
26.39,79.48,4.45
26.53,75.87,4.29
13.95,76.62,5.21
29.93,78.52,1.5
26.0,92.87,1.32
14.03,75.68,5.27
13.54,77.3,5.74
27.57,93.85,1.99
12.82,77.03,5.69
13.23,77.12,5.64
16.47,76.53,4.81
34.3,74.25,2.27
28.78,95.88,1.14
24.53,84.02,3.18
30.17,76.54,3.96
27.68,76.45,4.13
25.05,84.63,3.07
27.6,78.05,4.28
26.27,91.37,1.43
23.83,73.03,5.95
24.77,93.9,1.39
22.72,75.8,4.38
17.69,78.87,4.44
27.16,79.27,4.21
29.84,78.75,1.01
24.68,74.13,4.72
27.68,74.07,4.56
11.57,75.6,8.79
11.77,79.38,8.66
27.24,79.44,4.15
34.65,76.02,4.81
30.1,77.75,3.47
20.13,85.15,5.21
24.28,85.17,2.56
27.33,82.7,4.07
23.2,79.95,4.89
19.08,82.03,4.01
26.82,75.8,4.25
26.9,70.92,5.35
21.05,75.57,4.44
25.35,72.62,5.09
26.53,88.72,2.08
32.67,74.83,3.91
22.82,86.18,3.2
22.82,86.18,3.18
22.88,84.13,3.2
25.08,73.08,4.98
18.2,75.2,4.46
24.53,76.17,4.21
25.45,78.58,4.44
21.92,84.08,3.25
26.3,73.02,4.8
30.55,79.57,0.36
33.19,74.15,3.11
14.53,76.35,4.96
22.23,85.65,3.18
25.48,84.42,3.29
25.05,84.08,3.31
26.2,73.94,4.55
28.88,74.07,4.72
26.72,89.88,1.53
21.73,75.15,4.64
22.47,70.07,9.64
26.1,92.73,1.35
26.38,79.19,4.43
24.92,86.22,2.35
17.61,78.88,4.44
25.55,82.32,4.23
23.63,75.13,4.54
28.05,94.18,2.18
30.64,76.05,3.98
30.8,75.82,4.04
29.28,77.42,3.94
33.98,74.27,2.19
28.06,75.28,4.33
25.1,78.8,4.46
33.78,74.07,2.77
26.21,73.07,4.82
33.34,74.21,2.49
32.6,74.87,4.18
24.43,85.52,2.45
23.1,74.15,5.67
22.17,86.63,4.18
30.03,77.83,3.51
17.74,78.47,4.58
28.33,75.68,4.33
16.33,74.78,4.69
16.43,74.68,4.71
25.38,74.3,4.5
29.8,78.65,1.56
22.52,85.63,2.96
26.13,87.62,2.21
20.78,85.72,4.46
20.82,75.97,4.35
21.85,87.92,5.66
10.95,78.08,7.78
24.32,92.0,1.88
16.95,82.23,7.22
27.07,88.47,2.18
18.33,84.13,6.91
11.73,78.97,7.95
32.4,78.25,1.46
20.27,81.48,3.97
22.67,76.73,4.28
11.83,75.33,8.54
26.43,80.37,4.19
8.08,77.5,12.31
31.33,75.33,4.14
10.92,79.83,10.16
