Latitude,Longitude,PTrain_WSD
10.97,77.28,7.77
17.29,78.03,6.6
27.12,79.41,5.97
10.7,76.75,8.85
17.23,79.13,6.72
23.67,76.23,6.77
24.45,85.17,5.37
18.72,72.9,11.46
12.5,76.3,7.3
26.5,75.67,6.46
21.1,85.33,7.02
21.7,79.68,6.8
22.12,76.9,6.57
30.69,76.09,4.51
26.72,94.23,4.87
25.27,87.22,5.36
13.63,74.7,10.37
20.5,85.83,8.57
19.97,72.72,12.15
32.53,75.97,1.59
24.05,84.07,5.48
23.83,79.45,6.69
26.17,85.9,5.35
27.05,88.27,6.85
25.67,78.47,6.34
24.2,72.2,9.18
30.32,78.03,3.39
24.92,84.18,5.54
16.38,73.35,10.87
23.78,86.43,5.92
22.6,75.3,7.58
12.13,78.03,7.13
32.27,76.38,1.85
26.67,77.83,6.24
26.02,89.98,4.99
26.15,89.92,4.95
22.18,88.2,10.32
27.48,95.02,5.39
21.83,87.78,10.1
20.72,70.92,12.69
22.83,74.27,9.01
17.72,83.3,9.97
24.27,87.25,5.88
23.83,73.67,8.79
21.18,81.28,6.01
23.48,87.32,7.01
22.37,69.08,13.73
26.12,92.87,4.72
29.9,78.55,3.12
32.86,74.9,3.12
17.91,78.01,6.53
24.48,71.73,9.37
30.27,80.52,2.32
32.58,74.93,3.51
26.91,79.6,6.04
26.1,90.78,4.91
24.93,92.77,5.2
24.03,84.07,5.48
20.42,72.85,12.26
26.31,79.3,6.27
30.22,74.17,5.3
34.17,74.9,1.75
32.65,74.9,3.42
24.73,79.21,6.48
26.63,92.8,4.78
34.33,74.38,1.6
24.02,85.55,5.49
28.45,72.5,6.72
25.33,88.32,5.22
30.75,76.15,4.45
27.9,96.3,5.69
28.02,96.23,5.04
25.75,75.38,6.68
18.25,77.1,6.99
25.74,79.16,6.39
23.13,78.68,6.67
27.98,79.42,5.59
26.17,85.0,5.52
29.73,78.47,4.38
23.43,73.75,9.45
20.03,75.03,7.37
33.13,75.98,1.65
29.86,78.64,3.01
26.92,71.37,7.67
30.66,76.83,4.27
24.6,92.83,5.4
33.27,74.55,2.05
17.65,77.47,6.78
30.58,76.82,4.35
25.98,87.13,5.2
24.42,85.98,5.38
28.93,76.17,5.67
33.53,74.22,1.61
29.93,78.74,3.32
24.37,92.17,6.04
26.7,77.9,6.23
29.91,78.7,3.19
25.6,75.61,6.66
21.48,85.82,7.36
33.58,74.09,1.7
26.47,92.47,4.75
19.3,75.67,6.92
22.98,71.47,10.9
22.57,70.42,13.05
23.57,76.78,6.6
32.74,74.81,3.5
