Latitude,Longitude,PTrain_WSD
22.83,85.03,4.53
30.71,76.84,5.9
22.07,88.05,9.1
17.25,78.59,8.35
9.48,76.75,13.06
16.55,74.68,11.19
18.93,74.32,12.59
28.05,72.48,9.93
20.25,74.45,12.75
15.85,75.12,10.8
13.03,80.27,9.81
16.38,75.37,10.65
17.43,75.53,10.57
26.08,86.48,4.36
27.92,94.38,1.79
23.77,81.22,8.18
8.82,77.8,13.85
27.19,79.27,8.27
26.53,72.97,10.93
24.9,79.19,8.74
9.98,76.27,13.86
25.02,84.82,5.0
22.6,86.43,5.29
25.57,91.72,2.23
25.57,92.07,1.7
23.07,71.08,17.45
17.77,73.83,12.95
15.93,76.58,9.7
25.08,84.38,5.4
23.5,73.5,13.72
28.8,74.94,8.13
26.37,85.12,5.63
24.75,94.37,1.25
25.42,74.55,10.98
25.68,94.63,1.79
12.87,78.77,7.45
11.57,75.77,11.98
11.57,76.15,10.81
26.57,94.67,2.51
13.24,79.94,8.56
20.88,75.15,11.1
21.84,69.38,20.36
26.8,92.6,2.64
20.43,86.6,8.58
28.23,77.45,7.98
29.75,77.23,6.87
25.53,92.47,1.39
33.14,74.33,3.91
34.68,77.38,7.1
14.07,79.6,8.06
30.63,76.89,6.25
24.65,92.63,2.16
15.03,76.08,9.82
11.98,77.45,9.45
24.08,73.23,13.39
26.8,76.8,8.73
27.17,92.18,3.54
12.57,78.7,7.98
27.5,96.25,5.6
28.38,95.8,1.17
34.51,74.26,-2.16
17.87,78.2,9.43
25.32,83.85,6.07
30.19,76.99,6.59
20.76,70.67,18.79
24.2,93.6,0.99
19.68,77.57,10.67
26.38,93.48,2.23
29.2,76.77,7.39
22.8,69.72,20.48
22.65,88.09,7.59
10.92,79.75,11.15
22.03,74.7,11.98
11.72,76.43,10.69
9.83,76.75,12.19
26.7,89.28,3.22
22.1,85.88,4.88
29.92,77.17,6.79
26.12,92.33,1.91
26.28,75.38,9.64
13.73,75.33,10.54
19.33,74.35,12.61
27.7,76.85,8.16
10.77,79.85,11.62
27.17,73.67,9.93
21.1,79.05,9.59
30.55,77.3,0.72
29.62,78.38,6.67
17.0,79.25,6.73
23.25,68.85,20.64
7.98,93.53,14.48
19.08,77.33,10.26
21.33,74.25,12.8
15.47,78.48,6.95
28.0,76.08,7.98
16.43,81.7,8.95
22.95,79.18,9.55
14.45,79.98,8.95
28.57,77.12,7.6
28.58,77.2,7.68
23.0,70.22,20.12
16.92,81.67,7.35
24.47,74.9,11.48
18.67,78.1,9.36
27.23,94.12,4.18
25.07,79.45,8.7
22.33,88.2,8.76
24.66,78.81,8.96
25.32,85.03,4.97
14.18,77.37,9.96
9.55,78.7,12.8
24.65,79.01,8.89
27.02,94.17,3.99
17.53,77.28,10.25
27.0,79.1,8.4
27.2,73.73,9.86
24.09,78.41,9.45
26.2,79.45,8.64
22.75,72.57,16.69
30.36,77.98,3.5
26.61,79.78,8.51
28.96,76.88,7.63
30.25,78.12,3.71
21.45,73.72,14.31
26.42,91.43,2.62
23.83,76.23,10.33
25.31,75.62,9.95
32.99,74.5,3.93
26.97,95.05,4.47
19.72,74.15,13.11
28.82,75.5,8.0
23.3,69.72,19.11
26.63,91.73,2.74
33.59,74.24,-2.21
34.12,74.68,-1.49
30.48,77.13,6.29
32.94,74.38,5.43
13.17,79.22,7.3
26.35,79.14,8.66
24.77,85.43,4.34
25.32,73.53,11.75
34.01,74.55,-2.54
23.77,77.77,9.75
25.42,83.43,6.54
22.17,75.58,10.51
25.28,71.23,13.61
34.22,74.69,-1.32
27.24,79.43,8.25
25.38,84.2,5.78
17.74,78.15,9.19
25.07,85.03,4.86
23.85,86.03,3.91
20.35,74.82,11.87
13.9,79.9,8.73
24.6,79.25,8.85
26.83,94.3,3.67
13.51,77.0,11.11
20.38,75.33,12.28
10.23,78.55,10.54
24.07,78.16,9.51
21.62,74.8,12.01
17.85,77.87,9.88
17.65,74.2,12.37
26.97,79.21,8.42
27.23,79.76,8.31
23.52,73.07,14.27
27.97,93.85,3.03
22.02,87.28,7.54
11.28,76.25,11.26
17.25,80.43,6.36
19.37,84.47,7.53
27.52,75.53,8.31
24.02,78.8,9.38
8.93,76.53,15.23
22.03,71.72,17.16
19.1,78.35,9.18
23.78,86.72,4.08
23.63,86.82,4.39
27.45,92.63,2.56
30.23,76.62,6.77
26.32,79.0,8.64
25.68,91.63,1.81
19.23,82.55,5.73
24.75,93.43,1.13
20.28,85.1,6.21
28.93,95.02,1.31
27.43,92.13,3.46
21.88,87.77,8.79
17.53,78.77,8.07
22.48,69.12,20.83
15.57,80.05,9.18
25.98,79.5,8.65
18.17,76.05,11.87
20.13,73.92,13.52
14.47,76.93,9.52
24.42,82.98,6.44
24.52,73.37,13.03
27.76,79.11,8.13
22.31,69.02,20.6
12.32,79.72,9.37
12.72,79.2,7.67
12.84,79.95,8.96
30.09,73.9,7.77
26.7,92.33,2.68
26.82,91.87,2.65
22.47,78.43,12.68
34.03,75.33,-0.97
10.77,76.65,10.96
8.73,77.75,13.87
9.27,78.3,14.02
23.62,86.78,4.28
15.48,73.82,13.19
24.72,80.17,8.38
29.03,79.47,7.12
20.3,86.68,8.95
11.5,79.77,10.95
19.27,76.83,10.62
28.1,95.38,6.41
30.33,76.47,6.72
25.6,85.1,5.07
22.77,81.9,8.08
27.13,72.37,10.79
20.48,84.27,5.15
28.33,75.58,7.91
11.92,79.83,10.61
21.65,69.67,19.85
11.67,92.72,7.59
9.0,76.92,14.13
22.23,76.4,10.12
18.53,73.85,13.05
18.5,73.9,13.0
19.8,85.82,8.99
25.77,87.47,3.65
23.33,86.42,4.1
19.92,77.58,10.23
25.4,72.98,11.83
8.23,77.33,15.84
26.75,79.02,8.57
34.0,74.36,0.67
25.05,84.92,4.94
20.75,75.67,10.62
26.46,79.31,7.07
34.17,74.53,-2.52
30.05,74.85,7.43
13.24,80.26,9.54
10.92,79.35,10.04
24.65,92.9,1.94
13.15,80.07,9.0
22.07,80.75,9.22
17.82,74.12,12.71
25.43,91.37,2.24
12.92,79.58,7.96
19.98,84.88,6.74
22.55,88.49,7.29
19.8,78.6,8.88
30.65,79.57,-1.48
26.73,91.92,2.79
22.3,76.77,9.75
16.82,74.12,12.3
22.25,84.8,4.5
23.83,73.4,13.54
11.05,75.87,12.88
12.22,78.07,8.66
32.97,74.95,2.77
10.38,76.82,11.21
8.78,76.7,15.31
18.77,84.08,7.75
19.6,76.22,10.8
21.8,86.73,7.69
22.21,88.17,9.31
24.63,73.38,13.09
22.71,88.0,7.4
25.38,86.7,3.83
24.67,79.01,8.88
24.68,79.12,8.86
28.32,76.78,7.81
26.58,90.22,2.99
9.27,76.78,13.64
24.87,78.86,8.85
24.14,78.75,9.33
24.55,79.23,8.88
25.06,78.99,8.77
24.25,78.31,9.34
27.72,79.02,8.14
22.4,88.85,7.63
27.77,79.37,8.16
23.67,85.28,4.32
33.2,74.19,1.94
22.38,85.42,4.58
14.88,79.02,7.16
17.08,82.13,8.5
15.8,79.77,8.14
26.95,79.66,8.39
12.98,79.98,8.92
12.25,75.3,11.76
10.98,76.23,11.75
8.97,76.62,15.13
23.9,92.92,0.99
27.0,79.23,8.4
25.67,94.5,2.9
25.1,93.43,0.97
26.27,92.58,2.39
26.42,79.05,8.63
24.72,75.58,10.68
24.63,85.8,4.03
23.5,68.5,21.55
27.55,73.67,9.54
25.75,93.97,1.56
25.45,86.02,4.26
12.34,76.1,10.61
25.33,84.42,5.55
22.57,87.18,6.21
28.38,74.81,8.28
19.7,84.82,7.58
15.28,79.8,8.77
13.32,80.2,9.25
13.13,80.23,9.55
11.48,79.77,10.97
21.55,86.43,7.21
22.98,75.7,11.42
10.55,76.62,11.35
19.62,75.02,11.64
27.23,95.93,5.02
9.0,76.93,14.04
25.27,72.23,12.46
9.43,76.35,14.49
24.02,78.78,9.38
24.64,79.08,8.89
23.78,84.35,4.96
13.11,79.94,8.67
24.53,79.05,8.94
15.23,77.73,8.69
22.22,70.75,17.45
14.47,78.45,6.78
26.83,92.75,2.71
24.87,87.1,3.55
21.65,74.7,12.04
22.55,86.45,5.37
33.58,75.08,-2.11
33.65,75.38,-2.13
25.17,85.07,4.91
16.2,77.35,8.94
21.88,83.38,5.07
21.23,81.65,6.67
23.32,77.83,9.98
24.0,76.72,10.03
22.3,70.78,17.48
21.1,81.03,7.37
18.77,79.43,6.76
23.32,85.32,4.56
23.32,75.05,11.9
16.98,73.33,14.23
26.98,84.85,6.26
16.55,79.55,6.94
24.53,81.3,8.06
28.83,76.58,7.66
29.85,77.88,6.59
23.52,91.48,5.46
23.15,87.32,5.5
19.85,84.48,5.96
22.37,87.78,8.34
17.68,78.97,7.61
20.6,85.07,5.18
18.98,75.5,11.6
20.4,76.15,11.82
21.43,76.7,10.11
27.0,79.88,8.36
9.67,78.85,12.94
28.07,94.13,2.68
26.7,79.85,8.47
33.8,74.27,-3.67
21.93,75.13,11.3
21.62,75.98,10.8
20.32,77.02,11.05
30.32,80.28,2.94
19.22,83.67,5.92
15.95,75.3,10.61
21.62,83.72,4.76
24.57,87.25,3.42
27.17,84.32,6.77
22.0,88.21,9.21
26.33,86.15,4.78
26.83,79.24,8.48
17.88,78.02,9.47
9.38,76.82,13.05
24.68,84.52,5.03
23.62,87.13,4.48
26.65,90.4,2.95
20.58,84.37,5.14
12.93,79.33,7.53
23.6,71.57,15.45
34.06,74.6,-1.9
18.82,84.53,8.73
14.42,75.5,10.21
28.77,74.58,8.22
26.05,87.7,3.73
22.35,73.35,15.8
28.98,75.68,7.89
25.37,75.64,9.91
13.11,80.12,9.25
27.18,82.28,7.96
14.62,75.62,10.2
29.77,73.75,8.05
30.42,77.94,2.11
18.79,72.93,15.79
25.32,90.43,2.54
30.47,79.68,0.78
12.97,78.28,9.8
26.34,78.95,8.61
21.78,85.13,4.79
29.72,77.27,6.92
25.05,74.47,11.37
27.78,79.45,8.13
22.77,88.77,6.35
26.42,92.73,2.53
21.62,87.02,9.01
27.03,95.28,3.35
16.4,74.0,12.2
30.73,76.06,6.67
27.61,79.58,8.19
24.0,76.72,10.01
25.02,72.53,12.6
21.72,78.83,10.1
30.71,76.01,6.67
29.95,77.19,6.79
28.23,75.29,8.14
21.73,69.49,20.19
28.35,73.96,8.86
10.97,79.82,11.32
24.09,78.02,9.47
25.23,87.07,3.61
23.85,78.75,9.65
21.75,88.05,9.22
11.65,78.17,8.3
21.47,83.97,4.64
20.85,88.25,8.64
16.85,74.6,11.41
17.7,74.02,12.62
24.57,80.83,8.28
25.98,76.37,9.28
22.08,79.55,10.46
27.88,79.9,8.0
23.43,76.32,10.6
25.67,76.68,9.27
25.57,91.88,2.1
31.1,77.17,-3.64
13.93,75.63,10.13
14.07,74.53,12.35
25.33,77.65,9.13
24.42,81.87,7.59
27.62,75.13,8.49
24.82,92.8,1.92
24.92,92.98,1.65
18.85,79.97,6.21
17.67,75.9,10.61
23.65,87.7,4.64
29.92,73.88,7.84
34.08,74.83,-1.56
26.25,82.0,7.97
31.53,76.9,0.96
26.13,86.58,4.35
21.2,72.83,17.26
23.88,87.53,4.21
22.85,88.57,6.24
23.87,73.57,13.22
20.32,83.93,5.34
30.53,76.91,6.21
24.95,94.03,1.03
26.55,85.87,5.19
27.63,77.48,8.29
22.29,88.14,9.02
27.8,78.85,7.99
25.25,87.65,3.41
27.77,95.6,6.32
25.3,84.08,5.83
22.37,92.83,2.75
21.62,72.9,17.45
33.83,74.11,-3.31
25.97,75.74,9.61
18.28,76.88,11.34
27.62,91.72,2.71
33.7,74.09,-2.97
21.78,80.83,9.16
32.99,75.0,1.25
25.85,85.78,4.7
23.02,68.98,20.98
20.95,79.97,8.16
30.19,77.0,6.59
17.43,75.2,10.98
21.03,76.67,10.01
22.96,88.09,6.48
15.17,78.3,6.86
21.95,79.3,10.61
22.3,71.2,16.38
34.04,74.8,-1.58
21.58,83.82,4.71
20.05,85.08,6.8
28.5,79.1,7.76
22.37,70.62,18.13
26.0,72.48,11.61
33.29,74.12,-0.39
23.63,84.37,5.24
32.87,74.68,6.73
25.27,85.8,4.33
27.0,79.18,8.4
9.85,78.75,12.11
25.18,80.3,8.7
24.52,84.98,4.58
20.4,76.22,11.7
30.67,76.77,6.27
24.89,78.35,9.02
24.77,78.37,9.09
28.02,75.64,7.89
24.58,80.83,8.28
13.43,79.98,8.65
9.37,77.93,12.47
21.65,78.78,10.13
9.18,78.45,13.97
23.08,87.82,6.1
11.43,78.37,9.37
23.4,79.67,9.42
24.65,72.6,13.07
24.85,72.23,13.05
25.4,85.98,4.29
20.12,76.47,11.69
19.8,76.87,11.07
27.33,88.63,2.97
26.65,91.92,2.7
10.78,79.13,10.07
26.62,92.78,2.72
22.07,75.4,10.79
8.48,76.95,15.55
8.47,76.95,15.75
24.77,78.83,8.91
13.67,79.38,7.76
10.77,78.72,9.66
13.67,79.58,7.74
12.48,78.57,7.93
13.15,79.53,7.69
20.3,83.3,5.07
9.73,79.03,13.19
26.17,75.75,9.49
13.33,77.08,11.24
8.8,78.15,14.87
8.75,78.18,14.98
24.58,73.7,12.78
24.62,73.88,12.42
23.18,75.78,11.18
22.5,87.95,8.24
23.53,80.88,8.57
31.47,76.27,5.51
11.4,76.73,11.56
22.57,72.93,16.88
25.3,83.02,6.86
25.45,82.87,7.06
10.37,79.85,12.02
12.92,79.15,7.37
15.87,73.63,13.56
20.9,70.37,19.1
23.53,77.82,9.88
17.68,83.3,8.76
17.72,83.23,8.83
18.05,79.37,6.84
20.67,78.58,9.81
20.4,78.15,11.01
