Latitude,Longitude,PTrain_WSD
27.78,79.32,5.91
21.85,72.13,14.27
17.5,74.75,11.69
26.7,89.45,3.37
28.19,75.7,6.54
20.03,77.83,9.25
25.25,94.47,3.14
26.89,79.65,6.22
17.92,82.97,9.04
22.44,88.1,7.29
11.7,75.53,12.11
30.04,73.95,5.93
9.82,77.15,11.55
21.95,85.32,6.76
21.23,78.9,8.58
22.05,78.3,9.09
26.8,75.64,7.45
19.25,73.15,13.49
19.5,83.32,7.94
33.23,74.39,4.42
32.96,74.41,4.76
24.6,84.82,5.41
29.79,78.71,5.21
19.9,86.12,8.27
29.87,78.72,5.12
20.27,85.18,7.83
21.42,79.27,8.67
17.07,78.49,10.0
25.4,79.5,6.78
12.85,74.9,12.35
28.93,74.89,6.32
23.1,71.4,13.45
23.43,85.32,6.05
12.42,78.38,10.35
11.83,75.67,11.89
23.48,70.47,14.3
22.42,71.87,13.86
25.13,75.58,8.68
24.54,75.71,8.99
25.7,81.35,6.17
17.28,76.22,10.56
21.78,85.97,6.97
21.32,77.61,8.98
10.92,76.43,11.42
10.47,79.73,10.61
20.23,83.28,7.58
18.15,73.0,13.59
27.05,79.39,6.19
26.65,79.99,6.27
27.23,79.25,6.14
23.1,74.87,10.64
28.37,76.9,6.11
29.82,78.53,5.2
19.72,76.27,10.11
33.77,74.35,3.83
30.66,76.84,5.21
26.18,92.73,2.56
23.32,91.32,5.57
25.05,75.0,9.14
26.49,79.19,6.39
9.18,76.55,11.72
10.98,78.23,10.38
34.45,74.29,3.82
24.75,78.25,7.45
24.03,79.2,7.59
17.75,77.9,9.91
27.08,79.82,6.14
15.85,77.27,10.27
22.84,88.42,6.54
24.98,78.27,7.32
23.6,74.62,10.6
23.35,77.07,8.67
16.62,73.9,12.49
23.63,85.0,5.97
22.6,81.47,7.83
18.75,73.55,12.63
26.99,79.64,6.18
24.82,78.76,7.26
33.53,77.5,4.67
24.37,82.95,6.05
25.05,84.05,5.42
25.07,83.95,5.44
16.55,73.62,12.97
29.89,78.66,5.13
24.86,78.86,7.24
29.12,75.52,6.07
25.5,75.85,8.17
23.97,93.22,3.38
23.37,93.12,4.12
29.98,78.62,5.12
24.97,85.1,5.18
22.53,88.32,7.0
26.52,85.97,4.43
26.25,76.33,7.44
28.04,75.65,6.66
25.65,94.03,3.71
33.23,74.63,4.02
20.18,85.62,7.91
28.12,74.76,6.88
25.35,75.53,8.49
18.12,73.0,13.51
21.18,71.65,14.25
25.53,86.55,4.67
26.82,70.7,10.15
21.51,77.52,9.84
22.52,79.03,8.63
21.43,78.97,8.5
13.18,80.04,10.3
27.69,79.67,5.95
17.97,78.72,9.58
16.97,78.35,9.99
34.29,74.23,3.73
34.17,74.27,3.7
15.2,76.22,10.93
19.83,83.73,7.84
12.46,80.1,10.51
24.53,75.65,9.03
16.75,77.78,10.07
10.08,78.75,10.73
13.93,78.27,10.35
27.69,79.65,5.95
16.1,78.3,9.92
16.03,79.95,10.15
28.23,95.0,2.34
11.15,75.97,11.85
26.75,94.83,2.23
29.54,77.49,5.53
9.23,76.87,11.44
33.5,74.83,3.97
21.43,74.43,11.54
12.71,76.95,11.05
8.77,78.1,11.3
11.73,75.88,11.79
24.38,84.53,5.58
25.85,85.6,4.75
30.4,77.95,5.05
12.48,76.87,11.13
8.37,77.0,11.67
34.1,74.65,3.98
17.67,82.23,9.11
34.11,74.52,3.84
18.93,77.48,9.7
9.8,76.8,11.44
17.83,73.92,12.34
23.72,85.5,5.8
23.8,81.35,7.03
12.92,74.82,12.42
26.62,89.83,3.29
24.65,79.15,7.24
29.98,78.7,5.14
24.22,84.67,5.67
23.97,87.17,5.6
17.97,78.86,9.52
27.83,79.47,5.92
16.13,76.58,10.67
9.75,76.57,11.53
11.98,75.95,11.74
24.71,79.22,7.19
24.82,85.25,5.21
16.17,76.88,10.46
32.89,74.74,4.9
24.59,79.18,7.26
34.51,76.27,4.44
23.8,80.8,7.21
26.42,87.43,4.05
13.32,77.14,11.23
24.37,87.42,5.22
23.8,86.28,5.68
12.42,92.93,6.2
26.75,80.88,6.06
30.93,75.87,5.25
30.9,75.8,5.27
25.75,93.18,2.54
34.03,74.68,3.95
25.55,76.22,7.92
34.42,74.23,3.81
30.38,77.81,5.14
24.5,87.13,5.16
24.58,78.88,7.36
