Latitude,Longitude,PTrain_WSD
27.48,95.02,3.07
21.83,87.78,6.06
20.72,70.92,9.91
22.83,74.27,6.98
17.72,83.3,7.14
24.27,87.25,3.66
23.83,73.67,6.88
21.18,81.28,4.77
23.48,87.32,4.32
22.37,69.08,10.57
26.12,92.87,2.49
29.9,78.55,2.69
32.86,74.9,3.0
17.91,78.01,5.85
24.48,71.73,7.56
30.27,80.52,1.53
32.58,74.93,3.28
26.91,79.6,4.38
26.1,90.78,2.77
24.93,92.77,2.68
24.03,84.07,3.91
20.42,72.85,9.47
26.31,79.3,4.55
30.22,74.17,4.38
34.17,74.9,1.53
32.65,74.9,3.21
24.73,79.21,4.77
26.63,92.8,2.59
34.33,74.38,1.54
24.02,85.55,3.63
28.45,72.5,5.44
25.33,88.32,3.22
30.75,76.15,3.76
27.9,96.3,3.42
28.02,96.23,3.24
25.75,75.38,5.27
18.25,77.1,6.11
25.74,79.16,4.65
23.13,78.68,5.07
27.98,79.42,4.15
26.17,85.0,3.78
29.73,78.47,3.54
23.43,73.75,7.41
20.03,75.03,6.24
33.13,75.98,1.19
29.86,78.64,2.59
26.92,71.37,6.25
30.66,76.83,3.61
24.6,92.83,2.77
33.27,74.55,2.16
17.65,77.47,6.07
30.58,76.82,3.65
25.98,87.13,3.35
24.42,85.98,3.53
28.93,76.17,4.46
33.53,74.22,1.63
29.93,78.74,2.84
24.37,92.17,3.16
26.7,77.9,4.67
29.91,78.7,2.75
25.6,75.61,5.27
21.48,85.82,4.66
33.58,74.09,1.81
26.47,92.47,2.56
19.3,75.67,6.07
22.98,71.47,8.6
22.57,70.42,9.99
23.57,76.78,5.23
32.74,74.81,3.28
24.15,78.23,4.94
28.39,75.63,4.63
28.35,75.64,4.64
16.22,73.83,8.51
27.13,94.77,2.9
26.17,93.57,2.5
17.94,78.68,5.73
20.17,84.85,5.6
27.1,79.95,4.29
26.35,89.9,2.86
27.27,93.07,2.73
32.56,74.92,3.28
24.53,84.92,3.75
12.17,76.6,7.36
15.68,74.97,6.91
34.27,74.47,1.54
34.45,74.41,1.45
34.39,73.79,1.8
21.07,83.2,4.6
18.02,78.9,5.68
34.37,73.98,0.93
23.75,86.17,3.77
16.05,73.92,8.43
23.42,91.67,4.26
29.08,74.68,4.71
28.87,75.45,4.61
25.32,86.02,3.57
25.55,84.15,3.95
23.98,86.02,3.68
22.97,74.12,7.16
24.76,79.05,4.77
23.13,84.85,3.9
20.0,76.3,5.8
27.5,95.75,3.24
16.73,76.92,6.22
21.7,74.03,6.67
26.28,79.29,4.56
25.93,90.77,2.76
27.79,79.31,4.23
29.28,78.12,3.97
25.97,85.12,3.74
28.19,74.69,4.85
26.13,89.47,2.97
10.03,76.3,10.0
11.22,76.15,9.26
13.07,80.26,8.76
17.58,78.54,5.82
13.25,80.33,8.72
13.13,80.25,8.72
8.18,77.63,10.66
26.75,82.08,4.3
25.93,80.83,4.49
30.92,74.67,4.01
26.3,87.27,3.32
22.37,88.78,5.5
16.28,78.68,6.15
30.72,76.77,3.57
26.35,79.23,4.55
25.77,75.63,5.21
24.18,92.02,3.36
11.18,75.85,9.64
17.84,78.12,5.84
15.42,75.63,6.72
27.33,88.62,4.04
16.53,80.8,7.33
24.75,84.95,3.73
25.4,83.55,4.08
22.77,83.97,4.08
27.13,81.97,4.26
21.47,80.2,5.04
19.27,84.88,6.93
26.75,83.37,4.15
17.35,76.85,6.16
34.05,74.4,1.0
24.65,77.32,4.98
28.42,77.0,4.42
26.1,91.58,2.64
26.23,78.25,4.67
15.42,75.62,6.72
27.23,79.28,4.36
33.89,74.29,1.23
24.05,76.45,5.26
25.58,76.3,5.12
15.73,75.98,6.54
16.27,76.83,6.32
23.52,74.0,7.11
20.1,84.57,5.69
9.92,77.53,8.51
34.16,74.57,1.53
30.65,78.85,1.75
27.85,78.47,4.34
14.55,78.73,7.07
29.9,78.68,2.52
26.01,79.38,4.59
32.79,74.77,3.28
29.97,78.53,2.69
26.7,94.12,2.62
17.61,78.47,5.83
27.72,79.65,4.17
22.77,87.8,5.28
23.28,84.55,3.91
20.88,73.72,7.74
28.3,75.71,4.64
22.9,88.16,5.06
20.13,78.32,5.56
29.85,77.05,3.93
25.22,87.17,3.43
23.95,87.1,3.86
22.7,70.65,9.69
27.22,73.47,5.37
30.72,75.98,3.8
32.98,74.41,3.16
28.36,74.9,4.78
27.7,79.57,4.2
20.67,79.13,5.32
22.25,88.5,5.69
33.26,74.14,2.11
27.32,84.32,3.93
23.27,87.97,4.62
31.52,76.02,3.38
27.98,72.25,5.62
24.9,72.83,6.49
20.72,70.99,9.95
34.08,74.57,1.52
14.97,78.25,6.7
34.1,74.58,1.55
21.92,85.37,4.3
22.02,69.92,9.48
22.26,88.97,5.63
22.86,88.04,5.14
16.75,77.3,6.16
25.73,75.54,5.24
19.92,77.05,5.74
25.93,85.33,3.7
18.17,73.3,8.94
21.33,69.9,10.22
16.72,75.43,6.48
17.21,78.9,5.97
14.83,76.63,6.64
25.96,75.59,5.19
12.84,80.06,8.62
25.6,85.2,3.71
18.98,84.02,5.86
20.37,83.37,4.98
17.63,80.93,6.24
22.55,72.22,9.44
20.28,84.7,5.39
14.98,74.92,7.44
15.17,77.38,6.48
16.28,76.62,6.34
24.67,84.77,3.77
30.64,76.81,3.63
30.1,79.97,1.79
28.07,94.57,2.99
24.67,75.6,5.41
18.02,79.57,5.66
27.38,80.17,4.15
17.82,73.1,9.24
13.0,76.15,6.94
28.08,96.5,3.48
23.98,85.37,3.67
29.17,75.73,4.44
14.28,74.45,9.16
22.77,77.77,5.16
10.58,92.55,9.05
17.45,78.47,5.86
9.5,76.63,9.8
15.8,76.98,6.38
15.02,75.95,6.81
30.03,77.89,4.76
28.18,75.39,4.71
