Latitude,Longitude,PTrain_WSD
34.12,74.81,4.13
28.62,72.97,6.38
22.17,85.62,2.79
27.78,79.32,4.22
21.85,72.13,8.94
17.5,74.75,4.25
26.7,89.45,1.79
28.19,75.7,4.85
20.03,77.83,5.54
25.25,94.47,3.36
26.89,79.65,4.21
17.92,82.97,5.48
22.44,88.1,5.62
11.7,75.53,8.21
30.04,73.95,5.8
9.82,77.15,5.04
21.95,85.32,2.72
21.23,78.9,5.32
22.05,78.3,5.03
26.8,75.64,4.76
19.25,73.15,7.67
19.5,83.32,3.7
33.23,74.39,4.37
32.96,74.41,5.35
24.6,84.82,3.67
29.79,78.71,2.14
19.9,86.12,6.32
29.87,78.72,1.78
20.27,85.18,5.08
21.42,79.27,4.99
17.07,78.49,4.15
25.4,79.5,4.7
12.85,74.9,7.43
28.93,74.89,5.54
23.1,71.4,8.06
23.43,85.32,2.32
12.42,78.38,5.21
11.83,75.67,7.26
23.48,70.47,8.37
22.42,71.87,8.23
25.13,75.58,4.43
24.54,75.71,4.44
25.7,81.35,4.68
17.28,76.22,4.95
21.78,85.97,3.23
21.32,77.61,5.33
10.92,76.43,8.23
10.47,79.73,9.25
20.23,83.28,4.06
18.15,73.0,7.33
27.05,79.39,4.27
26.65,79.99,4.09
27.23,79.25,4.29
23.1,74.87,4.59
28.37,76.9,4.63
29.82,78.53,1.9
19.72,76.27,5.04
33.77,74.35,3.23
30.66,76.84,4.15
26.18,92.73,2.05
23.32,91.32,4.71
25.05,75.0,4.39
26.49,79.19,4.81
9.18,76.55,10.79
10.98,78.23,7.91
34.45,74.29,3.87
24.75,78.25,4.81
24.03,79.2,4.52
17.75,77.9,4.83
27.08,79.82,4.01
15.85,77.27,5.02
22.84,88.42,4.72
24.98,78.27,4.82
23.6,74.62,4.82
23.35,77.07,4.7
16.62,73.9,4.32
23.63,85.0,2.48
22.6,81.47,4.38
18.75,73.55,4.71
26.99,79.64,4.18
24.82,78.76,4.7
33.53,77.5,7.15
24.37,82.95,4.16
25.05,84.05,4.32
25.07,83.95,4.33
16.55,73.62,6.4
29.89,78.66,1.8
24.86,78.86,4.62
29.12,75.52,5.21
25.5,75.85,5.09
23.97,93.22,2.15
23.37,93.12,3.82
29.98,78.62,1.99
24.97,85.1,3.82
22.53,88.32,5.31
26.52,85.97,3.65
26.25,76.33,5.09
28.04,75.65,4.62
25.65,94.03,4.57
33.23,74.63,3.07
20.18,85.62,5.29
28.12,74.76,5.1
25.35,75.53,4.94
18.12,73.0,6.76
21.18,71.65,8.51
25.53,86.55,3.35
26.82,70.7,6.24
21.51,77.52,5.52
22.52,79.03,4.71
21.43,78.97,5.28
13.18,80.04,6.77
27.69,79.67,3.9
17.97,78.72,4.48
16.97,78.35,4.23
34.29,74.23,3.34
34.17,74.27,3.13
15.2,76.22,4.52
19.83,83.73,3.86
12.46,80.1,7.48
24.53,75.65,4.45
16.75,77.78,4.66
10.08,78.75,9.01
13.93,78.27,4.4
27.69,79.65,3.91
16.1,78.3,4.62
16.03,79.95,5.7
28.23,95.0,2.33
11.15,75.97,8.27
26.75,94.83,1.91
29.54,77.49,4.16
9.23,76.87,10.29
33.5,74.83,4.7
21.43,74.43,5.97
12.71,76.95,4.63
8.77,78.1,11.47
11.73,75.88,3.98
24.38,84.53,3.5
25.85,85.6,3.8
30.4,77.95,2.57
12.48,76.87,4.55
8.37,77.0,12.14
34.1,74.65,4.1
17.67,82.23,4.39
34.11,74.52,3.52
18.93,77.48,5.49
9.8,76.8,5.87
17.83,73.92,4.36
23.72,85.5,2.42
23.8,81.35,4.24
12.92,74.82,7.51
26.62,89.83,1.91
24.65,79.15,4.64
29.98,78.7,2.19
24.22,84.67,2.96
23.97,87.17,2.87
17.97,78.86,4.42
27.83,79.47,3.98
16.13,76.58,4.78
9.75,76.57,9.7
11.98,75.95,3.95
24.71,79.22,4.63
24.82,85.25,3.64
16.17,76.88,5.0
32.89,74.74,5.63
24.59,79.18,4.63
34.51,76.27,5.69
23.8,80.8,4.35
26.42,87.43,3.17
13.32,77.14,4.64
24.37,87.42,2.63
23.8,86.28,2.79
12.42,92.93,9.56
26.75,80.88,3.93
30.93,75.87,4.7
30.9,75.8,4.72
25.75,93.18,2.39
34.03,74.68,3.9
25.55,76.22,5.12
34.42,74.23,3.79
30.38,77.81,3.17
24.5,87.13,2.54
24.58,78.88,4.65
21.7,84.67,3.25
23.27,92.47,2.53
25.2,93.3,1.52
13.7,75.67,4.11
25.58,93.77,3.22
26.77,84.98,4.03
27.23,94.12,3.11
25.18,86.08,3.47
28.33,73.2,6.21
24.37,87.2,2.71
21.85,87.22,5.54
24.17,88.27,3.32
30.72,76.25,4.52
17.44,78.54,4.35
22.22,70.23,8.61
24.11,78.98,4.31
25.47,92.8,1.5
25.5,93.12,2.42
27.75,95.92,3.19
27.03,79.39,4.27
21.72,71.38,7.37
18.03,75.33,4.57
21.08,83.4,4.13
26.35,75.57,4.94
25.3,93.43,2.26
32.8,79.18,8.7
27.32,95.9,2.64
26.03,90.17,2.63
21.55,71.35,7.68
17.18,78.71,4.14
16.17,76.52,4.79
34.0,74.92,3.99
20.2,83.7,3.21
23.4,69.88,9.08
22.32,87.05,4.56
22.83,85.12,2.76
17.98,76.33,4.93
26.87,79.11,4.55
12.02,77.25,4.59
25.2,94.47,4.51
25.68,92.8,2.01
20.78,77.67,5.47
24.7,79.02,4.57
22.88,69.82,10.01
23.83,87.82,3.44
32.52,74.76,5.48
26.28,94.25,1.75
24.55,92.6,3.08
24.87,86.52,2.75
29.97,77.04,4.24
28.07,75.62,4.71
9.92,78.12,8.8
9.83,78.08,8.92
17.93,73.67,5.21
16.75,78.0,4.45
21.08,71.78,8.9
27.23,79.05,4.39
26.75,92.35,2.37
22.0,80.7,4.61
25.03,88.13,3.01
20.55,74.53,4.8
21.17,81.73,4.54
32.27,77.17,2.47
22.58,80.37,4.67
22.82,69.27,10.37
12.5,76.83,4.51
12.92,74.88,6.76
12.95,74.83,7.27
16.18,81.13,6.3
27.5,77.68,4.91
12.92,92.92,9.18
18.05,78.27,4.77
12.42,75.73,3.78
29.02,77.63,4.29
11.8,77.82,6.54
22.42,87.32,4.68
8.3,73.0,12.39
28.83,78.75,3.87
15.42,73.78,6.68
26.67,84.92,3.99
30.58,78.48,1.96
29.47,79.65,2.41
18.9,72.82,7.9
19.12,72.85,7.9
30.45,78.08,2.03
29.47,77.73,4.07
26.12,85.4,3.84
12.3,76.7,4.36
11.8,76.0,4.34
27.54,79.69,3.96
24.65,84.58,3.56
15.47,79.87,6.1
20.87,84.4,4.2
13.11,80.3,7.12
9.93,78.12,8.78
16.45,77.43,5.1
22.87,87.98,4.75
24.77,77.7,4.48
24.78,78.44,4.59
28.45,76.11,4.91
26.4,89.75,2.31
24.03,78.38,4.69
22.69,88.15,5.07
21.02,73.15,7.9
25.03,87.32,2.9
19.47,82.58,3.43
26.72,92.9,2.7
10.2,76.72,8.8
26.13,85.63,3.78
28.42,73.37,6.03
24.85,83.78,4.28
24.05,78.89,4.53
21.55,74.7,5.22
17.53,78.59,4.31
26.02,79.34,4.65
15.68,75.63,4.24
27.87,79.44,3.98
12.75,79.67,6.62
13.04,80.23,7.08
16.53,75.58,4.45
19.62,74.57,4.63
27.57,79.74,3.89
30.77,79.48,3.86
17.93,78.8,4.39
25.65,75.59,4.96
17.55,73.98,4.34
19.32,74.33,4.53
23.1,80.23,4.54
26.43,92.03,2.67
17.52,75.47,4.66
18.23,73.28,7.34
20.83,78.25,5.6
22.83,85.03,2.68
30.71,76.84,4.02
22.07,88.05,6.03
17.25,78.59,4.22
9.48,76.75,10.04
